"ple0040","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2017","college entrance qualification","(Married) couple without C. ","2029","0.894936246317491","0.882377310082771","0.907495182552211"
"No","2017","college entrance qualification","Single parent ","574","0.943190790936733","0.924896327334177","0.961485254539289"
"No","2017","college entrance qualification","Couple + C. LE 16 ","2058","0.971606292188501","0.964519281673315","0.978693302703688"
"No","2017","college entrance qualification","Couple + C. GT 16 ","926","0.956243925493279","0.943371341177918","0.969116509808641"
"No","2017","college entrance qualification","Couple + C. LE and GT 16","582","0.951732692036591","0.934724145367477","0.968741238705704"
"No","2017","Other degree","1-pers.-HH","289","0.836256948376754","0.796749002494928","0.875764894258581"
"No","2017","Other degree","(Married) couple without C. ","687","0.858328003339895","0.833934065608009","0.882721941071782"
"No","2017","Other degree","Single parent ","138","0.877500649382375","0.82588601462972","0.92911528413503"
"No","2017","Other degree","Couple + C. LE 16 ","1087","0.990794494896071","0.985158430601094","0.996430559191048"
"No","2017","Other degree","Couple + C. GT 16 ","309","0.879881336751042","0.845325140585699","0.914437532916384"
"No","2017","Other degree","Couple + C. LE and GT 16","261","0.950426205700183","0.924771500677501","0.976080910722865"
"No","2017","no degree/no degree yet","1-pers.-HH","46","0.725977323428381","0.614049527125612","0.837905119731149"
"No","2017","no degree/no degree yet","(Married) couple without C. ","81","0.879488579365685","0.815680261434494","0.943296897296877"
"No","2017","no degree/no degree yet","Single parent ","151","0.906058671813799","0.861407519036487","0.950709824591111"
"No","2017","no degree/no degree yet","Couple + C. LE 16 ","144","0.970327603387031","0.943173343687307","0.997481863086754"
"No","2017","no degree/no degree yet","Couple + C. GT 16 ","172","0.837396777281777","0.784508733366481","0.890284821197072"
"No","2017","no degree/no degree yet","Couple + C. LE and GT 16","222","0.985639809643542","0.970163251667084","1.00111636762"
"Yes","2018","lower secondary degree","1-pers.-HH","328","0.276734926455506","0.251337442342308","0.302132410568703"
"Yes","2018","lower secondary degree","(Married) couple without C. ","598","0.251796923708396","0.233870285545988","0.269723561870804"
"Yes","2018","lower secondary degree","Single parent ","64","0.146025596869716","0.113755066961989","0.178296126777443"
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","63","0.0663174905912641","0.048315782505989","0.0843191986765393"
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","95","0.167185066692335","0.136895936147412","0.197474197237258"
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","33","0.0918039791428185","0.0600677676812355","0.123540190604402"
"Yes","2018","secondary school degree","1-pers.-HH","198","0.18107446424059","0.158182443528356","0.203966484952824"
"Yes","2018","secondary school degree","(Married) couple without C. ","444","0.188290751504791","0.172708339456106","0.203873163553477"
"Yes","2018","secondary school degree","Single parent ","78","0.103292894174669","0.0801268513136587","0.12645893703568"
"Yes","2018","secondary school degree","Couple + C. LE 16 ","57","0.0409357059267493","0.0309018655529387","0.05096954630056"
"Yes","2018","secondary school degree","Couple + C. GT 16 ","83","0.0832077011800705","0.0644290316496859","0.101986370710455"
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","33","0.0448844814372153","0.0281062486860771","0.0616627141883535"
"Yes","2018","college entrance qualification","1-pers.-HH","140","0.123890097625412","0.105545422292707","0.142234772958118"
"Yes","2018","college entrance qualification","(Married) couple without C. ","260","0.112507307492861","0.0993687156186357","0.125645899367087"
"Yes","2018","college entrance qualification","Single parent ","40","0.0584415374082473","0.0397186038275985","0.0771644709888961"
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","51","0.0265020042863304","0.0193360121490177","0.0336679964236431"
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","41","0.0448388865907352","0.031280678352097","0.0583970948293733"
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","33","0.0608234209100084","0.0422191561980635","0.0794276856219533"
"Yes","2018","Other degree","1-pers.-HH","63","0.173474888335461","0.13441411612179","0.212535660549131"
"Yes","2018","Other degree","(Married) couple without C. ","101","0.139356558326333","0.114669887217679","0.164043229434987"
"Yes","2018","Other degree","Single parent ","15","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","23","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","40","0.163688182172163","0.122300444948575","0.205075919395751"
"Yes","2018","Other degree","Couple + C. LE and GT 16","8","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","23","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","20","","",""
"Yes","2018","no degree/no degree yet","Single parent ","15","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No","2018","lower secondary degree","1-pers.-HH","864","0.723265073544494","0.697867589431297","0.748662557657692"
"No","2018","lower secondary degree","(Married) couple without C. ","1654","0.748203076291604","0.730276438129196","0.766129714454012"
"No","2018","lower secondary degree","Single parent ","396","0.853974403130284","0.821703873222557","0.886244933038011"
"No","2018","lower secondary degree","Couple + C. LE 16 ","671","0.933682509408736","0.915680801323461","0.951684217494011"
"No","2018","lower secondary degree","Couple + C. GT 16 ","488","0.832814933307665","0.802525802762742","0.863104063852588"
"No","2018","lower secondary degree","Couple + C. LE and GT 16","285","0.908196020857182","0.876459809395599","0.939932232318765"
"No","2018","secondary school degree","1-pers.-HH","889","0.81892553575941","0.796033515047176","0.841817556471644"
"No","2018","secondary school degree","(Married) couple without C. ","1974","0.811709248495209","0.796126836446523","0.827291660543894"
"No","2018","secondary school degree","Single parent ","585","0.896707105825331","0.87354106296432","0.919873148686341"
"No","2018","secondary school degree","Couple + C. LE 16 ","1441","0.959064294073251","0.94903045369944","0.969098134447061"
"No","2018","secondary school degree","Couple + C. GT 16 ","748","0.91679229881993","0.898013629289545","0.935570968350314"
"No","2018","secondary school degree","Couple + C. LE and GT 16","552","0.955115518562785","0.938337285811646","0.971893751313923"
"No","2018","college entrance qualification","1-pers.-HH","1099","0.876109902374588","0.857765227041882","0.894454577707294"
"No","2018","college entrance qualification","(Married) couple without C. ","1962","0.887492692507139","0.874354100632913","0.900631284381364"
"No","2018","college entrance qualification","Single parent ","563","0.941558462591753","0.922835529011104","0.960281396172401"
"No","2018","college entrance qualification","Couple + C. LE 16 ","1879","0.97349799571367","0.966332003576357","0.980663987850982"
"No","2018","college entrance qualification","Couple + C. GT 16 ","854","0.955161113409265","0.941602905170627","0.968719321647903"
"No","2018","college entrance qualification","Couple + C. LE and GT 16","601","0.939176579089992","0.920572314378047","0.957780843801937"
"No","2018","Other degree","1-pers.-HH","298","0.826525111664539","0.787464339450869","0.86558588387821"
"No","2018","Other degree","(Married) couple without C. ","655","0.860643441673667","0.835956770565013","0.885330112782321"
"No","2018","Other degree","Single parent ","149","0.921611602343586","0.880475226495687","0.962747978191484"
"No","2018","Other degree","Couple + C. LE 16 ","941","0.979129479856573","0.970105538303033","0.988153421410114"
"No","2018","Other degree","Couple + C. GT 16 ","267","0.836311817827837","0.794924080604248","0.877699555051425"
"No","2018","Other degree","Couple + C. LE and GT 16","265","0.962101729685522","0.939450751606488","0.984752707764556"
"No","2018","no degree/no degree yet","1-pers.-HH","51","0.663334752987246","0.555663999918406","0.771005506056086"
"No","2018","no degree/no degree yet","(Married) couple without C. ","80","0.835319522791884","0.76262604190918","0.908013003674589"
"No","2018","no degree/no degree yet","Single parent ","139","0.88865395949921","0.838972830138901","0.93833508885952"
"No","2018","no degree/no degree yet","Couple + C. LE 16 ","144","0.934921814617576","0.895837028507909","0.974006600727243"
"No","2018","no degree/no degree yet","Couple + C. GT 16 ","157","0.912391422290873","0.86938255956692","0.955400285014827"
"No","2018","no degree/no degree yet","Couple + C. LE and GT 16","209","0.989993497648959","0.976627062019505","1.00335993327841"
"Yes","2019","lower secondary degree","1-pers.-HH","309","0.277714547417749","0.251437912773303","0.303991182062194"
"Yes","2019","lower secondary degree","(Married) couple without C. ","543","0.241328747971118","0.223350391415736","0.2593071045265"
"Yes","2019","lower secondary degree","Single parent ","52","0.17597630341812","0.13818318456351","0.21376942227273"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","57","0.071564069310295","0.051732858730862","0.0913952798897281"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","90","0.153540316383717","0.123384140110084","0.18369649265735"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Yes","2019","secondary school degree","1-pers.-HH","218","0.184771591950464","0.162504171176141","0.207039012724787"
"Yes","2019","secondary school degree","(Married) couple without C. ","467","0.191401411910991","0.176493210353856","0.206309613468126"
"Yes","2019","secondary school degree","Single parent ","69","0.122817996906305","0.0969190938261349","0.148716899986475"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","52","0.0373447432556333","0.0274021420507286","0.047287344460538"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","85","0.0940942272571024","0.0741353923510916","0.114053062163113"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","30","0.047241041163213","0.0302937185727917","0.0641883637536343"
"Yes","2019","college entrance qualification","1-pers.-HH","157","0.113457775744039","0.0969446225065815","0.129970928981496"
"Yes","2019","college entrance qualification","(Married) couple without C. ","287","0.111555840106857","0.0994664205101794","0.123645259703534"
"Yes","2019","college entrance qualification","Single parent ","38","0.0684977344274002","0.048468813714522","0.0885266551402785"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","46","0.0207304447524406","0.0146088089670862","0.0268520805377949"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","61","0.0680498791954898","0.0523071021137419","0.0837926562772377"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","26","","",""
"Yes","2019","Other degree","1-pers.-HH","54","0.167739801420862","0.126478735870156","0.209000866971568"
"Yes","2019","Other degree","(Married) couple without C. ","84","0.124214309213015","0.0998157449063374","0.148612873519693"
"Yes","2019","Other degree","Single parent ","16","","",""
"Yes","2019","Other degree","Couple + C. LE 16 ","12","","",""
"Yes","2019","Other degree","Couple + C. GT 16 ","32","0.179470487495459","0.133781969613861","0.225159005377056"
"Yes","2019","Other degree","Couple + C. LE and GT 16","11","","",""
"Yes","2019","no degree/no degree yet","1-pers.-HH","15","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Yes","2019","no degree/no degree yet","Single parent ","15","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
