"ple0040","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2007","(Married) couple without C. ","higher vocational","439","0.74928761940131","0.713799503017534","0.784775735785085"
"No","2007","(Married) couple without C. ","higher education","1553","0.867032067501626","0.85132457349313","0.882739561510122"
"No","2007","Single parent ","in school","51","0.979818340051739","0.941597727470014","1.01803895263346"
"No","2007","Single parent ","inadequately","14","","",""
"No","2007","Single parent ","general elemantary","177","0.938467224187003","0.904476510373626","0.97245793800038"
"No","2007","Single parent ","middle vocational","502","0.935968670411725","0.915434427958038","0.956502912865412"
"No","2007","Single parent ","vocational + Abi","42","0.910108520697205","0.827452398013393","0.992764643381017"
"No","2007","Single parent ","higher vocational","43","0.94798472767068","0.883105160663184","1.01286429467818"
"No","2007","Single parent ","higher education","145","0.947803665693484","0.912559959701347","0.983047371685621"
"No","2007","Couple + C. LE 16 ","in school","","","",""
"No","2007","Couple + C. LE 16 ","inadequately","26","","",""
"No","2007","Couple + C. LE 16 ","general elemantary","227","0.941160316662673","0.911572567977362","0.970748065347984"
"No","2007","Couple + C. LE 16 ","middle vocational","1650","0.961443037604857","0.952336020992755","0.97055005421696"
"No","2007","Couple + C. LE 16 ","vocational + Abi","346","0.975555036462061","0.959491006737129","0.991619066186993"
"No","2007","Couple + C. LE 16 ","higher vocational","348","0.949881853657668","0.92721687118583","0.972546836129506"
"No","2007","Couple + C. LE 16 ","higher education","844","0.958655661368068","0.945441816806181","0.971869505929955"
"No","2007","Couple + C. GT 16 ","in school","158","1","1","1"
"No","2007","Couple + C. GT 16 ","inadequately","34","0.757851099284543","0.634056308972975","0.88164588959611"
"No","2007","Couple + C. GT 16 ","general elemantary","355","0.912065729375185","0.88431270948337","0.939818749267"
"No","2007","Couple + C. GT 16 ","middle vocational","1599","0.906981741645484","0.893454097059245","0.920509386231723"
"No","2007","Couple + C. GT 16 ","vocational + Abi","137","0.950078330210712","0.91425811615572","0.985898544265704"
"No","2007","Couple + C. GT 16 ","higher vocational","182","0.898805568451022","0.857820316584988","0.939790820317056"
"No","2007","Couple + C. GT 16 ","higher education","627","0.934283650452038","0.915450917058637","0.953116383845439"
"No","2007","Couple + C. LE and GT 16","in school","115","0.991597777218314","0.974987229049536","1.00820832538709"
"No","2007","Couple + C. LE and GT 16","inadequately","20","","",""
"No","2007","Couple + C. LE and GT 16","general elemantary","179","0.966737813773528","0.940897845545959","0.992577782001097"
"No","2007","Couple + C. LE and GT 16","middle vocational","525","0.945113849012679","0.926113918892075","0.964113779133283"
"No","2007","Couple + C. LE and GT 16","vocational + Abi","70","0.996235281168968","0.981990159962818","1.01048040237512"
"No","2007","Couple + C. LE and GT 16","higher vocational","100","0.898326841724073","0.840794042649515","0.95585964079863"
"No","2007","Couple + C. LE and GT 16","higher education","213","0.974998487714965","0.954414142121355","0.995582833308574"
"Yes","2008","1-pers.-HH","in school","","","",""
"Yes","2008","1-pers.-HH","inadequately","4","","",""
"Yes","2008","1-pers.-HH","general elemantary","98","0.256705384513222","0.214057887204654","0.29935288182179"
"Yes","2008","1-pers.-HH","middle vocational","316","0.207124145861364","0.187104163598052","0.227144128124677"
"Yes","2008","1-pers.-HH","vocational + Abi","19","","",""
"Yes","2008","1-pers.-HH","higher vocational","36","0.210372036918526","0.152721581493245","0.268022492343808"
"Yes","2008","1-pers.-HH","higher education","77","0.145845258550574","0.118018136757046","0.173672380344101"
"Yes","2008","(Married) couple without C. ","in school","","","",""
"Yes","2008","(Married) couple without C. ","inadequately","10","","",""
"Yes","2008","(Married) couple without C. ","general elemantary","132","0.215103743651069","0.182682055642858","0.24752543165928"
"Yes","2008","(Married) couple without C. ","middle vocational","752","0.208259278677157","0.195194673636926","0.221323883717388"
"Yes","2008","(Married) couple without C. ","vocational + Abi","41","0.141647151769125","0.102768991952532","0.180525311585718"
"Yes","2008","(Married) couple without C. ","higher vocational","118","0.197558174625601","0.164130657432711","0.230985691818491"
"Yes","2008","(Married) couple without C. ","higher education","239","0.141836011112291","0.125651209570757","0.158020812653825"
"Yes","2008","Single parent ","in school","","","",""
"Yes","2008","Single parent ","inadequately","3","","",""
"Yes","2008","Single parent ","general elemantary","20","","",""
"Yes","2008","Single parent ","middle vocational","39","0.0647324068473723","0.043823992618137","0.0856408210766077"
"Yes","2008","Single parent ","vocational + Abi","3","","",""
"Yes","2008","Single parent ","higher vocational","3","","",""
"Yes","2008","Single parent ","higher education","7","","",""
"Yes","2008","Couple + C. LE 16 ","in school","","","",""
"Yes","2008","Couple + C. LE 16 ","inadequately","3","","",""
"Yes","2008","Couple + C. LE 16 ","general elemantary","15","","",""
"Yes","2008","Couple + C. LE 16 ","middle vocational","59","0.0344028236390661","0.0253028148921407","0.0435028323859916"
"Yes","2008","Couple + C. LE 16 ","vocational + Abi","7","","",""
"Yes","2008","Couple + C. LE 16 ","higher vocational","12","","",""
"Yes","2008","Couple + C. LE 16 ","higher education","24","","",""
"Yes","2008","Couple + C. GT 16 ","in school","4","","",""
"Yes","2008","Couple + C. GT 16 ","inadequately","11","","",""
"Yes","2008","Couple + C. GT 16 ","general elemantary","42","0.0640579999425642","0.0395677264852632","0.0885482733998652"
"Yes","2008","Couple + C. GT 16 ","middle vocational","170","0.106004333300387","0.09132309180407","0.120685574796703"
"Yes","2008","Couple + C. GT 16 ","vocational + Abi","7","","",""
"Yes","2008","Couple + C. GT 16 ","higher vocational","26","","",""
"Yes","2008","Couple + C. GT 16 ","higher education","34","0.0613776398283715","0.0422041845186612","0.0805510951380818"
"Yes","2008","Couple + C. LE and GT 16","in school","1","","",""
"Yes","2008","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes","2008","Couple + C. LE and GT 16","general elemantary","5","","",""
"Yes","2008","Couple + C. LE and GT 16","middle vocational","26","","",""
"Yes","2008","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Yes","2008","Couple + C. LE and GT 16","higher vocational","3","","",""
"Yes","2008","Couple + C. LE and GT 16","higher education","9","","",""
"No","2008","1-pers.-HH","in school","3","","",""
"No","2008","1-pers.-HH","inadequately","20","","",""
"No","2008","1-pers.-HH","general elemantary","305","0.743294615486778","0.70064711817821","0.785942112795346"
"No","2008","1-pers.-HH","middle vocational","1258","0.792875854138635","0.772855871875323","0.812895836401948"
"No","2008","1-pers.-HH","vocational + Abi","162","0.862997083065703","0.812903929353874","0.913090236777533"
"No","2008","1-pers.-HH","higher vocational","156","0.789627963081474","0.731977507656192","0.847278418506755"
"No","2008","1-pers.-HH","higher education","541","0.854154741449426","0.826327619655899","0.881981863242954"
"No","2008","(Married) couple without C. ","in school","","","",""
"No","2008","(Married) couple without C. ","inadequately","49","0.824960564922442","0.727997433836358","0.921923696008526"
"No","2008","(Married) couple without C. ","general elemantary","485","0.784896256348931","0.75247456834072","0.817317944357142"
"No","2008","(Married) couple without C. ","middle vocational","2959","0.791740721322843","0.778676116282612","0.804805326363074"
"No","2008","(Married) couple without C. ","vocational + Abi","268","0.858352848230875","0.819474688414282","0.897231008047468"
"No","2008","(Married) couple without C. ","higher vocational","427","0.802441825374399","0.769014308181509","0.835869342567289"
"No","2008","(Married) couple without C. ","higher education","1546","0.858163988887709","0.841979187346175","0.874348790429243"
"No","2008","Single parent ","in school","59","1","1","1"
"No","2008","Single parent ","inadequately","16","","",""
"No","2008","Single parent ","general elemantary","163","0.88788031767507","0.84216721597244","0.933593419377699"
"No","2008","Single parent ","middle vocational","493","0.935267593152628","0.914359178923392","0.956176007381863"
"No","2008","Single parent ","vocational + Abi","46","0.940447650963783","0.8741853042702","1.00670999765737"
"No","2008","Single parent ","higher vocational","37","0.938046157791595","0.86333863732345","1.01275367825974"
"No","2008","Single parent ","higher education","142","0.954910596745206","0.921593008474975","0.988228185015436"
"No","2008","Couple + C. LE 16 ","in school","1","","",""
"No","2008","Couple + C. LE 16 ","inadequately","24","","",""
"No","2008","Couple + C. LE 16 ","general elemantary","198","0.917575357017592","0.880642942837336","0.954507771197848"
"No","2008","Couple + C. LE 16 ","middle vocational","1482","0.965597176360934","0.956497167614008","0.974697185107859"
"No","2008","Couple + C. LE 16 ","vocational + Abi","311","0.981448760441225","0.966618293904403","0.996279226978046"
"No","2008","Couple + C. LE 16 ","higher vocational","310","0.922260793776362","0.893014753115312","0.951506834437413"
"No","2008","Couple + C. LE 16 ","higher education","753","0.963434751345072","0.950237514803857","0.976631987886288"
"No","2008","Couple + C. GT 16 ","in school","153","0.970471933076335","0.943992586561704","0.996951279590965"
"No","2008","Couple + C. GT 16 ","inadequately","26","","",""
"No","2008","Couple + C. GT 16 ","general elemantary","342","0.935942000057436","0.911451726600135","0.960432273514737"
"No","2008","Couple + C. GT 16 ","middle vocational","1519","0.893995666699613","0.879314425203297","0.90867690819593"
"No","2008","Couple + C. GT 16 ","vocational + Abi","142","0.940058987089026","0.901944107820698","0.978173866357355"
"No","2008","Couple + C. GT 16 ","higher vocational","171","0.876093760655903","0.830085389339767","0.922102131972039"
"No","2008","Couple + C. GT 16 ","higher education","568","0.938622360171628","0.919448904861918","0.957795815481339"
"No","2008","Couple + C. LE and GT 16","in school","129","0.992000101022941","0.976686598852351","1.00731360319353"
"No","2008","Couple + C. LE and GT 16","inadequately","11","","",""
"No","2008","Couple + C. LE and GT 16","general elemantary","142","0.982066601498786","0.960613445339955","1.00351975765762"
"No","2008","Couple + C. LE and GT 16","middle vocational","466","0.946863212533343","0.927043068386417","0.96668335668027"
"No","2008","Couple + C. LE and GT 16","vocational + Abi","67","0.982931417930876","0.952369269796607","1.01349356606514"
"No","2008","Couple + C. LE and GT 16","higher vocational","88","0.977693609397763","0.947351663161627","1.0080355556339"
"No","2008","Couple + C. LE and GT 16","higher education","204","0.970987999637783","0.948447992062314","0.993528007213252"
"Yes","2009","1-pers.-HH","in school","","","",""
"Yes","2009","1-pers.-HH","inadequately","4","","",""
"Yes","2009","1-pers.-HH","general elemantary","88","0.229066303661682","0.187624498805538","0.270508108517826"
"Yes","2009","1-pers.-HH","middle vocational","312","0.21304096506032","0.192278428243806","0.233803501876833"
"Yes","2009","1-pers.-HH","vocational + Abi","16","","",""
"Yes","2009","1-pers.-HH","higher vocational","31","0.186474398311971","0.13065019839669","0.242298598227251"
"Yes","2009","1-pers.-HH","higher education","80","0.136336024071576","0.109082845639665","0.163589202503487"
"Yes","2009","(Married) couple without C. ","in school","","","",""
"Yes","2009","(Married) couple without C. ","inadequately","9","","",""
"Yes","2009","(Married) couple without C. ","general elemantary","108","0.195393355334695","0.161215128936715","0.229571581732675"
"Yes","2009","(Married) couple without C. ","middle vocational","712","0.203780389739971","0.190426058935158","0.217134720544783"
"Yes","2009","(Married) couple without C. ","vocational + Abi","47","0.182900959478431","0.138560314360526","0.227241604596336"
"Yes","2009","(Married) couple without C. ","higher vocational","120","0.210607457742689","0.175358205061364","0.245856710424013"
"Yes","2009","(Married) couple without C. ","higher education","235","0.134876300558096","0.118821488446195","0.150931112669997"
"Yes","2009","Single parent ","in school","","","",""
"Yes","2009","Single parent ","inadequately","1","","",""
"Yes","2009","Single parent ","general elemantary","19","","",""
"Yes","2009","Single parent ","middle vocational","39","0.0704194827805364","0.0475070999949526","0.0933318655661201"
"Yes","2009","Single parent ","vocational + Abi","2","","",""
"Yes","2009","Single parent ","higher vocational","4","","",""
"Yes","2009","Single parent ","higher education","7","","",""
