"m11124","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2000","Rhineland-Palatinate,Saarland","Rural Area","41","0.124104563344991","0.0900939473907839","0.158115179299199","1"
"Disabled","2000","Baden-Württemberg","Urban Area","261","0.104298074193463","0.092695939121523","0.115900209265403","1"
"Disabled","2000","Berlin","Rural Area","","","","","1"
"Disabled","2000","Brandenburg","Urban Area","6","","","","1"
"Disabled","2000","Brandenburg","Rural Area","93","0.104942720530409","0.0854537965218883","0.124431644538931","1"
"Disabled","2000","Baden-Württemberg","Rural Area","34","0.15937418854498","0.118092735701538","0.200655641388423","1"
"Disabled","2000","Bavaria","Urban Area","153","0.109474886837656","0.0942374736114079","0.124712300063905","1"
"Disabled","2000","Bavaria","Rural Area","169","0.107896476536115","0.0934876905798123","0.122305262492419","1"
"Disabled","2000","Mecklenburg-Western Pomerania","Urban Area","6","","","","1"
"Disabled","2000","Mecklenburg-Western Pomerania","Rural Area","43","0.0995356866358496","0.0730279460197445","0.126043427251955","1"
"Disabled","2000","Saxony","Urban Area","63","0.0943103006862583","0.0745461695433916","0.114074431829125","1"
"Disabled","2000","Saxony","Rural Area","55","0.0609308329939854","0.0456959034565378","0.076165762531433","1"
"Disabled","2000","Saxony-Anhalt","Urban Area","26","","","","1"
"Disabled","2000","Saxony-Anhalt","Rural Area","68","0.0902315451827249","0.0701246310155176","0.110338459349932","1"
"Disabled","2000","Thuringia","Urban Area","21","","","","1"
"Disabled","2000","Thuringia","Rural Area","71","0.116588462071635","0.0938910260121439","0.139285898131125","1"
"Not disabled","2000","Schleswig-Holstein","Urban Area","270","0.903698342119979","0.869977139830975","0.937419544408983","0"
"Not disabled","2000","Schleswig-Holstein","Rural Area","374","0.887380771960942","0.85711147322093","0.917650070700955","0"
"Not disabled","2000","Hamburg","Urban Area","259","0.832132542939158","0.789554887352221","0.874710198526095","0"
"Not disabled","2000","Hamburg","Rural Area","","","","","0"
"Not disabled","2000","Lower Saxony","Urban Area","888","0.852538262392752","0.830800278811125","0.87427624597438","0"
"Not disabled","2000","Lower Saxony","Rural Area","931","0.907142850951383","0.889252534312272","0.925033167590495","0"
"Not disabled","2000","Bremen","Urban Area","163","0.841861515342279","0.789705034418333","0.894017996266226","0"
"Not disabled","2000","Bremen","Rural Area","","","","","0"
"Not disabled","2000","Hesse","Urban Area","1215","0.898030521722433","0.88187038835911","0.914190655085756","0"
"Not disabled","2000","Hesse","Rural Area","290","0.839985881384695","0.800668009548633","0.879303753220757","0"
"Not disabled","2000","Rhineland-Palatinate,Saarland","Urban Area","982","0.873102036521891","0.853458478155765","0.892745594888018","0"
"Not disabled","2000","Rhineland-Palatinate,Saarland","Rural Area","320","0.875895436655009","0.841884820700801","0.909906052609216","0"
"Not disabled","2000","Baden-Württemberg","Urban Area","2405","0.895701925806537","0.884099790734597","0.907304060878477","0"
"Not disabled","2000","Baden-Württemberg","Rural Area","268","0.840625811455019","0.799344358611577","0.881907264298462","0"
"Not disabled","2000","Bavaria","Urban Area","1460","0.890525113162344","0.875287699936095","0.905762526388592","0"
"Not disabled","2000","Bavaria","Rural Area","1612","0.892103523463885","0.877694737507582","0.906512309420188","0"
"Not disabled","2000","Berlin","Urban Area","726","0.872243851598286","0.849437383340814","0.895050319855758","0"
"Not disabled","2000","Berlin","Rural Area","","","","","0"
"Not disabled","2000","Brandenburg","Urban Area","63","0.935228761262979","0.877155853209876","0.993301669316082","0"
"Not disabled","2000","Brandenburg","Rural Area","857","0.895057279469591","0.875568355461069","0.914546203478112","0"
"Not disabled","2000","Mecklenburg-Western Pomerania","Urban Area","71","0.882226850109272","0.810229583392802","0.954224116825743","0"
"Not disabled","2000","Mecklenburg-Western Pomerania","Rural Area","447","0.90046431336415","0.873956572748045","0.926972053980255","0"
"Not disabled","2000","Saxony","Urban Area","777","0.905689699313742","0.885925568170875","0.925453830456608","0"
"Not disabled","2000","Saxony","Rural Area","892","0.939069167006015","0.923834237468567","0.954304096543462","0"
"Not disabled","2000","Saxony-Anhalt","Urban Area","251","0.907173258404813","0.872999725475918","0.941346791333708","0"
"Not disabled","2000","Saxony-Anhalt","Rural Area","712","0.909768454817275","0.889661540650068","0.929875368984482","0"
"Not disabled","2000","Thuringia","Urban Area","263","0.922650802714674","0.891581213701109","0.95372039172824","0"
"Not disabled","2000","North Rhine-Westphalia","Urban Area","4443","0.867798258178086","0.858433252745732","0.877163263610439","0"
"Not disabled","2000","Thuringia","Rural Area","697","0.883411537928365","0.860714101868875","0.906108973987856","0"
"Not disabled","2000","North Rhine-Westphalia","Rural Area","128","0.912037098351312","0.865450613268806","0.958623583433817","0"
"Disabled","2001","Schleswig-Holstein","Urban Area","32","0.158743780295552","0.115863413403362","0.201624147187741","1"
"Disabled","2001","Brandenburg","Urban Area","7","","","","1"
"Disabled","2001","Schleswig-Holstein","Rural Area","41","0.129438770721555","0.0954180005768093","0.1634595408663","1"
"Disabled","2001","Hamburg","Urban Area","40","0.180990026208791","0.135485598074006","0.226494454343576","1"
"Disabled","2001","Lower Saxony","Urban Area","125","0.157193826946284","0.133962509346571","0.180425144545996","1"
"Disabled","2001","Brandenburg","Rural Area","83","0.0887521351509082","0.0700158226010686","0.107488447700748","1"
"Disabled","2001","Hamburg","Rural Area","","","","","1"
"Disabled","2001","Lower Saxony","Rural Area","70","0.0822992820231399","0.0644729799625549","0.100125584083725","1"
"Disabled","2001","Bremen","Rural Area","","","","","1"
"Disabled","2001","North Rhine-Westphalia","Urban Area","518","0.133782123302925","0.123894045401408","0.143670201204443","1"
"Disabled","2001","Bremen","Urban Area","19","","","","1"
"Disabled","2001","North Rhine-Westphalia","Rural Area","12","","","","1"
"Disabled","2001","Hesse","Urban Area","122","0.0993665281060575","0.0823553665052943","0.116377689706821","1"
"Disabled","2001","Hesse","Rural Area","34","0.147253253869945","0.10722125011113","0.187285257628761","1"
"Disabled","2001","Rhineland-Palatinate,Saarland","Urban Area","119","0.127295116872758","0.106900573515717","0.147689660229799","1"
"Disabled","2001","Rhineland-Palatinate,Saarland","Rural Area","36","0.11606064938862","0.0813977488295976","0.150723549947643","1"
"Disabled","2001","Baden-Württemberg","Urban Area","229","0.101123467024941","0.0889622764514117","0.113284657598471","1"
"Disabled","2001","Baden-Württemberg","Rural Area","29","","","","1"
"Disabled","2001","Bavaria","Urban Area","149","0.118583319490561","0.102045147753158","0.135121491227965","1"
"Disabled","2001","Bavaria","Rural Area","144","0.103767221792071","0.0887681857622026","0.118766257821939","1"
"Disabled","2001","Berlin","Urban Area","95","0.127361822484045","0.104158603729648","0.150565041238443","1"
"Disabled","2001","Berlin","Rural Area","","","","","1"
"Disabled","2001","Mecklenburg-Western Pomerania","Urban Area","5","","","","1"
"Disabled","2001","Mecklenburg-Western Pomerania","Rural Area","41","0.100648836099937","0.0726952767647237","0.12860239543515","1"
"Disabled","2001","Saxony","Urban Area","62","0.0984595109153428","0.0776706332049481","0.119248388625738","1"
"Disabled","2001","Saxony","Rural Area","53","0.0665694081528916","0.0498996280057377","0.0832391883000455","1"
"Disabled","2001","Saxony-Anhalt","Urban Area","28","","","","1"
"Disabled","2001","Saxony-Anhalt","Rural Area","56","0.07476944311029","0.0559332020880806","0.0936056841324995","1"
"Disabled","2001","Thuringia","Urban Area","18","","","","1"
"Disabled","2001","Thuringia","Rural Area","53","0.102018179809904","0.0793189931217437","0.124717366498064","1"
"Not disabled","2001","Schleswig-Holstein","Urban Area","247","0.841256219704448","0.798375852812259","0.884136586596638","0"
"Not disabled","2001","Schleswig-Holstein","Rural Area","333","0.870561229278445","0.8365404591337","0.904581999423191","0"
"Not disabled","2001","Hamburg","Urban Area","235","0.819009973791209","0.773505545656424","0.864514401925994","0"
"Not disabled","2001","Hamburg","Rural Area","","","","","0"
"Not disabled","2001","Lower Saxony","Urban Area","818","0.842806173053716","0.819574855454004","0.866037490653429","0"
"Not disabled","2001","Lower Saxony","Rural Area","843","0.91770071797686","0.899874415916275","0.935527020037445","0"
"Not disabled","2001","Bremen","Urban Area","138","0.855490390330953","0.800491465884901","0.910489314777005","0"
"Not disabled","2001","Bremen","Rural Area","","","","","0"
"Not disabled","2001","Hesse","Urban Area","1066","0.900633471893942","0.883622310293179","0.917644633494706","0"
"Not disabled","2001","Hesse","Rural Area","267","0.852746746130055","0.812714742371239","0.89277874988887","0"
"Not disabled","2001","Rhineland-Palatinate,Saarland","Urban Area","907","0.872704883127242","0.852310339770201","0.893099426484283","0"
"Not disabled","2001","Rhineland-Palatinate,Saarland","Rural Area","292","0.88393935061138","0.849276450052357","0.918602251170402","0"
"Not disabled","2001","Baden-Württemberg","Urban Area","2132","0.898876532975059","0.886715342401529","0.911037723548588","0"
"Not disabled","2001","Baden-Württemberg","Rural Area","228","0.83030979303559","0.784418531217892","0.876201054853288","0"
"Not disabled","2001","Bavaria","Urban Area","1319","0.881416680509439","0.864878508772035","0.897954852246842","0"
"Not disabled","2001","Bavaria","Rural Area","1444","0.896232778207929","0.881233742178061","0.911231814237797","0"
"Not disabled","2001","Berlin","Urban Area","698","0.872638177515955","0.849434958761557","0.895841396270352","0"
"Not disabled","2001","Berlin","Rural Area","","","","","0"
"Not disabled","2001","Brandenburg","Urban Area","62","0.911796825915601","0.844883180497205","0.978710471333996","0"
"Not disabled","2001","Mecklenburg-Western Pomerania","Rural Area","404","0.899351163900063","0.87139760456485","0.927304723235276","0"
"Not disabled","2001","Brandenburg","Rural Area","802","0.911247864849092","0.892511552299252","0.929984177398931","0"
"Not disabled","2001","Mecklenburg-Western Pomerania","Urban Area","62","0.896694143763273","0.823816331460175","0.969571956066371","0"
"Not disabled","2001","Saxony","Urban Area","727","0.901540489084657","0.880751611374262","0.922329366795052","0"
"Not disabled","2001","Saxony","Rural Area","806","0.933430591847108","0.916760811699954","0.950100371994262","0"
"Not disabled","2001","Saxony-Anhalt","Urban Area","225","0.887973934383346","0.849109935845443","0.926837932921248","0"
"Not disabled","2001","North Rhine-Westphalia","Urban Area","4035","0.866217876697075","0.856329798795557","0.876105954598592","0"
"Not disabled","2001","Saxony-Anhalt","Rural Area","693","0.92523055688971","0.906394315867501","0.944066797911919","0"
"Not disabled","2001","Thuringia","Urban Area","261","0.935018343651989","0.906094803811196","0.963941883492782","0"
"Not disabled","2001","North Rhine-Westphalia","Rural Area","107","0.904814069340061","0.852086146504659","0.957541992175464","0"
"Not disabled","2001","Thuringia","Rural Area","630","0.897981820190096","0.875282633501935","0.920681006878256","0"
"Disabled","2002","Brandenburg","Urban Area","8","","","","1"
"Disabled","2002","Schleswig-Holstein","Urban Area","39","0.196667643545166","0.15249209170166","0.240843195388671","1"
"Disabled","2002","Brandenburg","Rural Area","101","0.11689215064303","0.0958898054534309","0.13789449583263","1"
"Disabled","2002","Schleswig-Holstein","Rural Area","44","0.122510280265252","0.0910031599783842","0.154017400552121","1"
"Disabled","2002","Hamburg","Urban Area","43","0.18836743152961","0.146052483674827","0.230682379384394","1"
"Disabled","2002","Hamburg","Rural Area","","","","","1"
"Disabled","2002","Lower Saxony","Urban Area","136","0.163279643952713","0.140574179411078","0.185985108494349","1"
"Disabled","2002","Lower Saxony","Rural Area","81","0.092926940025027","0.0746279632232863","0.111225916826768","1"
"Disabled","2002","North Rhine-Westphalia","Urban Area","551","0.137915264569782","0.128126978326216","0.147703550813348","1"
"Disabled","2002","Bremen","Urban Area","20","","","","1"
"Disabled","2002","Bremen","Rural Area","","","","","1"
"Disabled","2002","North Rhine-Westphalia","Rural Area","13","","","","1"
"Disabled","2002","Hesse","Urban Area","143","0.116555889921744","0.0993811426839439","0.133730637159545","1"
"Disabled","2002","Hesse","Rural Area","36","0.167564480005335","0.125442293886675","0.209686666123995","1"
"Disabled","2002","Rhineland-Palatinate,Saarland","Urban Area","112","0.112896817510372","0.0936725126593084","0.132121122361435","1"
"Disabled","2002","Rhineland-Palatinate,Saarland","Rural Area","36","0.115680596227435","0.0816332648005153","0.149727927654354","1"
"Disabled","2002","Baden-Württemberg","Urban Area","247","0.118472417091747","0.105946506585136","0.130998327598358","1"
"Disabled","2002","Baden-Württemberg","Rural Area","28","","","","1"
"Disabled","2002","Bavaria","Urban Area","151","0.116755727494062","0.101098786139596","0.132412668848527","1"
"Disabled","2002","Bavaria","Rural Area","156","0.122922386521184","0.107098438661666","0.138746334380703","1"
"Disabled","2002","Berlin","Urban Area","98","0.135340698808319","0.112109998274103","0.158571399342535","1"
"Disabled","2002","Berlin","Rural Area","","","","","1"
"Disabled","2002","Mecklenburg-Western Pomerania","Urban Area","5","","","","1"
"Disabled","2002","Mecklenburg-Western Pomerania","Rural Area","47","0.115764679970871","0.0859714084284542","0.145557951513288","1"
"Disabled","2002","Saxony","Urban Area","64","0.097163064929891","0.0766263978339477","0.117699732025834","1"
"Disabled","2002","Saxony","Rural Area","58","0.0853808132864027","0.0666605692371038","0.104101057335702","1"
"Disabled","2002","Saxony-Anhalt","Urban Area","28","","","","1"
"Disabled","2002","Saxony-Anhalt","Rural Area","63","0.100820646597527","0.078781924149539","0.122859369045515","1"
"Disabled","2002","Thuringia","Urban Area","21","","","","1"
"Disabled","2002","Thuringia","Rural Area","60","0.115416699496681","0.0913121012078935","0.139521297785469","1"
