"m11124","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2008","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2008","Saxony","West Germany","","","","","0"
"Not disabled","2008","Saxony","East Germany","1303","0.907007443809798","0.891981157518774","0.922033730100821","0"
"Not disabled","2008","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2008","Saxony-Anhalt","East Germany","742","0.898345180957816","0.877610917208384","0.919079444707249","0"
"Not disabled","2008","Thuringia","West Germany","","","","","0"
"Not disabled","2008","Thuringia","East Germany","788","0.899940363261482","0.880091430552606","0.919789295970358","0"
"Disabled","2009","Schleswig-Holstein","West Germany","72","0.140739548597221","0.110617562825383","0.170861534369058","1"
"Disabled","2009","Brandenburg","West Germany","","","","","1"
"Disabled","2009","Brandenburg","East Germany","97","0.104710035808148","0.0834132603476777","0.126006811268618","1"
"Disabled","2009","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2009","Hamburg","West Germany","33","0.143805289482703","0.102028299485567","0.185582279479838","1"
"Disabled","2009","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2009","Mecklenburg-Western Pomerania","East Germany","49","0.114719381055656","0.0860604384938588","0.143378323617453","1"
"Disabled","2009","Hamburg","East Germany","","","","","1"
"Disabled","2009","Lower Saxony","West Germany","201","0.139210035580822","0.122476756506082","0.155943314655562","1"
"Disabled","2009","Lower Saxony","East Germany","","","","","1"
"Disabled","2009","Saxony","West Germany","","","","","1"
"Disabled","2009","Saxony","East Germany","128","0.0948442505241336","0.0793404491066901","0.110348051941577","1"
"Disabled","2009","Bremen","West Germany","15","","","","1"
"Disabled","2009","Bremen","East Germany","","","","","1"
"Disabled","2009","North Rhine-Westphalia","West Germany","493","0.144539888633163","0.133113460735744","0.155966316530582","1"
"Disabled","2009","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2009","Hesse","West Germany","167","0.14539395417332","0.125646389878185","0.165141518468454","1"
"Disabled","2009","Hesse","East Germany","","","","","1"
"Disabled","2009","Rhineland-Palatinate,Saarland","West Germany","119","0.113794218033489","0.0943439540426603","0.133244482024317","1"
"Disabled","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2009","Baden-Württemberg","West Germany","231","0.123781788489716","0.109742984386954","0.137820592592477","1"
"Disabled","2009","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2009","Bavaria","West Germany","302","0.115385875879262","0.10315471043441","0.127617041324115","1"
"Disabled","2009","Bavaria","East Germany","","","","","1"
"Disabled","2009","Berlin","West Germany","45","0.149850958753118","0.113234279447197","0.186467638059038","1"
"Disabled","2009","Berlin","East Germany","39","0.137725398830338","0.100026784174036","0.17542401348664","1"
"Disabled","2009","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2009","Saxony-Anhalt","East Germany","73","0.107379871030081","0.0854839984001865","0.129275743659976","1"
"Disabled","2009","Thuringia","West Germany","","","","","1"
"Disabled","2009","Thuringia","East Germany","102","0.118333578228732","0.0962794124779726","0.140387743979492","1"
"Not disabled","2009","Schleswig-Holstein","West Germany","440","0.85926045140278","0.829138465630942","0.889382437174617","0"
"Not disabled","2009","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2009","Hamburg","West Germany","238","0.856194710517297","0.814417720520162","0.897971700514433","0"
"Not disabled","2009","Hamburg","East Germany","","","","","0"
"Not disabled","2009","Lower Saxony","West Germany","1443","0.860789964419178","0.844056685344438","0.877523243493918","0"
"Not disabled","2009","Lower Saxony","East Germany","","","","","0"
"Not disabled","2009","Bremen","West Germany","105","0.846061176915987","0.781490932177888","0.910631421654086","0"
"Not disabled","2009","Bremen","East Germany","","","","","0"
"Not disabled","2009","North Rhine-Westphalia","West Germany","3145","0.855460111366837","0.844033683469418","0.866886539264256","0"
"Not disabled","2009","Baden-Württemberg","West Germany","1883","0.876218211510284","0.862179407407523","0.890257015613046","0"
"Not disabled","2009","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2009","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2009","Hesse","West Germany","1057","0.85460604582668","0.834858481531546","0.874353610121815","0"
"Not disabled","2009","Hesse","East Germany","","","","","0"
"Not disabled","2009","Bavaria","West Germany","2319","0.884614124120738","0.872382958675885","0.89684528956559","0"
"Not disabled","2009","Bavaria","East Germany","","","","","0"
"Not disabled","2009","Berlin","West Germany","320","0.850149041246883","0.813532361940962","0.886765720552803","0"
"Not disabled","2009","Berlin","East Germany","282","0.862274601169662","0.82457598651336","0.899973215825964","0"
"Not disabled","2009","Brandenburg","West Germany","","","","","0"
"Not disabled","2009","Rhineland-Palatinate,Saarland","West Germany","905","0.886205781966511","0.866755517975683","0.90565604595734","0"
"Not disabled","2009","Brandenburg","East Germany","697","0.895289964191852","0.873993188731382","0.916586739652322","0"
"Not disabled","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2009","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2009","Mecklenburg-Western Pomerania","East Germany","426","0.885280618944344","0.856621676382547","0.913939561506141","0"
"Not disabled","2009","Saxony","West Germany","","","","","0"
"Not disabled","2009","Saxony","East Germany","1244","0.905155749475866","0.889651948058423","0.92065955089331","0"
"Not disabled","2009","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2009","Saxony-Anhalt","East Germany","695","0.892620128969919","0.870724256340024","0.914516001599813","0"
"Not disabled","2009","Thuringia","West Germany","","","","","0"
"Not disabled","2009","Thuringia","East Germany","722","0.881666421771268","0.859612256020508","0.903720587522027","0"
"Disabled","2010","Schleswig-Holstein","West Germany","79","0.135355402307136","0.110589582035056","0.160121222579216","1"
"Disabled","2010","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2010","Brandenburg","West Germany","","","","","1"
"Disabled","2010","Brandenburg","East Germany","105","0.11532954818668","0.0950604251007096","0.13559867127265","1"
"Disabled","2010","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2010","Hamburg","West Germany","34","0.136769311168586","0.102580028109594","0.170958594227578","1"
"Disabled","2010","Hamburg","East Germany","","","","","1"
"Disabled","2010","Mecklenburg-Western Pomerania","East Germany","47","0.144839891564155","0.116417654599594","0.173262128528717","1"
"Disabled","2010","Saxony","West Germany","","","","","1"
"Disabled","2010","Saxony","East Germany","134","0.0952396625005099","0.0811860885043775","0.109293236496642","1"
"Disabled","2010","Lower Saxony","West Germany","198","0.130714315895623","0.116606115622151","0.144822516169096","1"
"Disabled","2010","Lower Saxony","East Germany","","","","","1"
"Disabled","2010","Bremen","West Germany","15","","","","1"
"Disabled","2010","Bremen","East Germany","","","","","1"
"Disabled","2010","North Rhine-Westphalia","West Germany","515","0.142933743514378","0.133219634130073","0.152647852898683","1"
"Disabled","2010","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2010","Hesse","West Germany","170","0.133735927202635","0.117450419181825","0.150021435223445","1"
"Disabled","2010","Hesse","East Germany","","","","","1"
"Disabled","2010","Rhineland-Palatinate,Saarland","West Germany","119","0.105154363300956","0.088724062517634","0.121584664084277","1"
"Disabled","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2010","Baden-Württemberg","West Germany","236","0.108472391805694","0.0971600744678799","0.119784709143509","1"
"Disabled","2010","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2010","Bavaria","West Germany","332","0.129711198526014","0.118729773945737","0.140692623106292","1"
"Disabled","2010","Bavaria","East Germany","","","","","1"
"Disabled","2010","Berlin","West Germany","56","0.180519448372987","0.148198807354261","0.212840089391714","1"
"Disabled","2010","Berlin","East Germany","41","0.167995603578726","0.130405972660733","0.205585234496719","1"
"Disabled","2010","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2010","Saxony-Anhalt","East Germany","79","0.109788674357258","0.0894878239599555","0.13008952475456","1"
"Disabled","2010","Thuringia","West Germany","","","","","1"
"Disabled","2010","Thuringia","East Germany","99","0.116791457887326","0.0964537265158085","0.137129189258844","1"
"Not disabled","2010","Schleswig-Holstein","West Germany","654","0.864644597692864","0.839878777420783","0.889410417964944","0"
"Not disabled","2010","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2010","Hamburg","West Germany","354","0.863230688831414","0.829041405772422","0.897419971890406","0"
"Not disabled","2010","Hamburg","East Germany","","","","","0"
"Not disabled","2010","Lower Saxony","West Germany","1995","0.869285684104376","0.855177483830904","0.883393884377849","0"
"Not disabled","2010","Lower Saxony","East Germany","","","","","0"
"Not disabled","2010","Bremen","West Germany","157","0.882157706864547","0.833973182497489","0.930342231231606","0"
"Not disabled","2010","Bremen","East Germany","","","","","0"
"Not disabled","2010","North Rhine-Westphalia","West Germany","4472","0.857066256485622","0.847352147101317","0.866780365869927","0"
"Not disabled","2010","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2010","Baden-Württemberg","West Germany","2667","0.891527608194306","0.880215290856491","0.90283992553212","0"
"Not disabled","2010","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2010","Hesse","West Germany","1508","0.866264072797365","0.849978564776555","0.882549580818175","0"
"Not disabled","2010","Hesse","East Germany","","","","","0"
"Not disabled","2010","Bavaria","West Germany","3264","0.870288801473986","0.859307376893708","0.881270226054263","0"
"Not disabled","2010","Bavaria","East Germany","","","","","0"
"Not disabled","2010","Berlin","West Germany","488","0.819480551627013","0.787159910608286","0.851801192645739","0"
"Not disabled","2010","Berlin","East Germany","339","0.832004396421274","0.794414765503281","0.869594027339267","0"
"Not disabled","2010","Brandenburg","West Germany","","","","","0"
"Not disabled","2010","Brandenburg","East Germany","849","0.88467045181332","0.86440132872735","0.90493957489929","0"
"Not disabled","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2010","Rhineland-Palatinate,Saarland","West Germany","1220","0.894845636699044","0.878415335915723","0.911275937482366","0"
"Not disabled","2010","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2010","Mecklenburg-Western Pomerania","East Germany","542","0.855160108435845","0.826737871471284","0.883582345400406","0"
"Not disabled","2010","Saxony","West Germany","","","","","0"
"Not disabled","2010","Saxony","East Germany","1542","0.90476033749949","0.890706763503358","0.918813911495623","0"
"Not disabled","2010","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2010","Saxony-Anhalt","East Germany","832","0.890211325642742","0.86991047524544","0.910512176040045","0"
"Not disabled","2010","Thuringia","West Germany","","","","","0"
"Not disabled","2010","Thuringia","East Germany","859","0.883208542112674","0.862870810741156","0.903546273484192","0"
"Disabled","2011","Schleswig-Holstein","West Germany","100","0.110741481709352","0.0911440500879344","0.130338913330769","1"
"Disabled","2011","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2011","Hamburg","West Germany","48","0.169545946710359","0.134202764210932","0.204889129209786","1"
"Disabled","2011","Brandenburg","West Germany","","","","","1"
"Disabled","2011","Brandenburg","East Germany","121","0.106898552291079","0.0890171040236612","0.124780000558497","1"
"Disabled","2011","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2011","Mecklenburg-Western Pomerania","East Germany","71","0.155060772567845","0.127508651686873","0.182612893448817","1"
"Disabled","2011","Hamburg","East Germany","","","","","1"
"Disabled","2011","Lower Saxony","West Germany","268","0.128404514255741","0.115660133074384","0.141148895437098","1"
"Disabled","2011","Lower Saxony","East Germany","","","","","1"
"Disabled","2011","Saxony","West Germany","","","","","1"
"Disabled","2011","Saxony","East Germany","175","0.101443582151563","0.0876559959230304","0.115231168380096","1"
"Disabled","2011","Bremen","West Germany","15","","","","1"
