"m11124","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not disabled","2008","Couple + C. LE and GT 16","in school","130","0.992012454753385","0.976769201285461","1.00725570822131"
"Not disabled","2008","Couple + C. LE and GT 16","inadequately","11","","",""
"Not disabled","2008","Couple + C. LE and GT 16","general elemantary","144","0.982251814638568","0.961051448831741","1.0034521804454"
"Not disabled","2008","Couple + C. LE and GT 16","middle vocational","470","0.958380280674174","0.94071478396834","0.976045777380007"
"Not disabled","2008","Couple + C. LE and GT 16","vocational + Abi","67","0.982931417930876","0.952369269796607","1.01349356606514"
"Not disabled","2008","Couple + C. LE and GT 16","higher vocational","89","0.981655697419994","0.954084375234119","1.00922701960587"
"Not disabled","2008","Couple + C. LE and GT 16","higher education","205","0.971831814608663","0.949612365832731","0.994051263384595"
"Disabled","2008","1-pers.-HH","in school","","","",""
"Disabled","2008","1-pers.-HH","inadequately","4","","",""
"Disabled","2008","1-pers.-HH","general elemantary","96","0.245999095804163","0.204157949408845","0.287840242199481"
"Disabled","2008","1-pers.-HH","middle vocational","288","0.186268570760215","0.167041277592777","0.205495863927653"
"Disabled","2008","1-pers.-HH","vocational + Abi","18","","",""
"Disabled","2008","1-pers.-HH","higher vocational","34","0.198395489252057","0.142133457748006","0.254657520756109"
"Disabled","2008","1-pers.-HH","higher education","74","0.136436868305789","0.109418123851808","0.163455612759769"
"Disabled","2008","(Married) couple without C. ","in school","","","",""
"Disabled","2008","(Married) couple without C. ","inadequately","10","","",""
"Disabled","2008","(Married) couple without C. ","general elemantary","126","0.200264189279175","0.168737549352019","0.231790829206332"
"Disabled","2008","(Married) couple without C. ","middle vocational","707","0.195603100325208","0.182863191616638","0.208343009033779"
"Disabled","2008","(Married) couple without C. ","vocational + Abi","39","0.138038044035697","0.0997631284618219","0.176312959609572"
"Disabled","2008","(Married) couple without C. ","higher vocational","111","0.191086236547902","0.158108747434514","0.224063725661291"
"Disabled","2008","(Married) couple without C. ","higher education","227","0.136145936011418","0.120241074382061","0.152050797640774"
"Disabled","2008","Single parent ","in school","","","",""
"Disabled","2008","Single parent ","inadequately","3","","",""
"Disabled","2008","Single parent ","general elemantary","17","","",""
"Disabled","2008","Single parent ","middle vocational","37","0.06088875709114","0.0406260123039817","0.0811515018782983"
"Disabled","2008","Single parent ","vocational + Abi","3","","",""
"Disabled","2008","Single parent ","higher vocational","3","","",""
"Disabled","2008","Single parent ","higher education","7","","",""
"Disabled","2008","Couple + C. LE 16 ","in school","","","",""
"Disabled","2008","Couple + C. LE 16 ","inadequately","3","","",""
"Disabled","2008","Couple + C. LE 16 ","general elemantary","14","","",""
"Disabled","2008","Couple + C. LE 16 ","middle vocational","50","0.0302776327456737","0.02171685058514","0.0388384149062074"
"Disabled","2008","Couple + C. LE 16 ","vocational + Abi","7","","",""
"Disabled","2008","Couple + C. LE 16 ","higher vocational","9","","",""
"Disabled","2008","Couple + C. LE 16 ","higher education","22","","",""
"Disabled","2008","Couple + C. GT 16 ","in school","4","","",""
"Disabled","2008","Couple + C. GT 16 ","inadequately","10","","",""
"Disabled","2008","Couple + C. GT 16 ","general elemantary","40","0.0612844981111","0.0373570297577279","0.0852119664644721"
"Disabled","2008","Couple + C. GT 16 ","middle vocational","154","0.0905625484710227","0.07689217602271","0.104232920919335"
"Disabled","2008","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Disabled","2008","Couple + C. GT 16 ","higher vocational","24","","",""
"Disabled","2008","Couple + C. GT 16 ","higher education","31","0.0484614465014104","0.0313501945961345","0.0655726984066864"
"Disabled","2008","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","2008","Couple + C. LE and GT 16","inadequately","2","","",""
"Disabled","2008","Couple + C. LE and GT 16","general elemantary","5","","",""
"Disabled","2008","Couple + C. LE and GT 16","middle vocational","21","","",""
"Disabled","2008","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Disabled","2008","Couple + C. LE and GT 16","higher vocational","2","","",""
"Disabled","2008","Couple + C. LE and GT 16","higher education","8","","",""
"Not disabled","2009","1-pers.-HH","in school","1","","",""
"Not disabled","2009","1-pers.-HH","inadequately","21","","",""
"Not disabled","2009","1-pers.-HH","general elemantary","308","0.774576894309288","0.733316681518326","0.81583710710025"
"Not disabled","2009","1-pers.-HH","middle vocational","1213","0.806460221758768","0.786460503872726","0.82645993964481"
"Not disabled","2009","1-pers.-HH","vocational + Abi","139","0.881859256577428","0.831045449943629","0.932673063211227"
"Not disabled","2009","1-pers.-HH","higher vocational","159","0.824048577826129","0.769618122888368","0.87847903276389"
"Not disabled","2009","1-pers.-HH","higher education","534","0.870704763072629","0.844078519730788","0.89733100641447"
"Not disabled","2009","(Married) couple without C. ","in school","3","","",""
"Not disabled","2009","(Married) couple without C. ","inadequately","45","0.839837246539584","0.742016822724173","0.937657670354995"
"Not disabled","2009","(Married) couple without C. ","general elemantary","413","0.813798207704826","0.78030824182226","0.847288173587391"
"Not disabled","2009","(Married) couple without C. ","middle vocational","2847","0.811361717659154","0.798422947139521","0.824300488178787"
"Not disabled","2009","(Married) couple without C. ","vocational + Abi","249","0.823489065724977","0.779759879985247","0.867218251464707"
"Not disabled","2009","(Married) couple without C. ","higher vocational","404","0.809744360722794","0.775845335371828","0.84364338607376"
"Not disabled","2009","(Married) couple without C. ","higher education","1524","0.874837077963179","0.859302450784611","0.890371705141747"
"Not disabled","2009","Single parent ","in school","45","1","1","1"
"Not disabled","2009","Single parent ","inadequately","17","","",""
"Not disabled","2009","Single parent ","general elemantary","156","0.927190661666506","0.888247778432275","0.966133544900737"
"Not disabled","2009","Single parent ","middle vocational","444","0.937989543243246","0.916391629723057","0.959587456763436"
"Not disabled","2009","Single parent ","vocational + Abi","42","0.948055593338541","0.882485160557881","1.0136260261192"
"Not disabled","2009","Single parent ","higher vocational","31","0.879256123816914","0.771310677439291","0.987201570194538"
"Not disabled","2009","Single parent ","higher education","147","0.964929323335594","0.935780421309018","0.994078225362171"
"Not disabled","2009","Couple + C. LE 16 ","in school","","","",""
"Not disabled","2009","Couple + C. LE 16 ","inadequately","22","","",""
"Not disabled","2009","Couple + C. LE 16 ","general elemantary","169","0.950643839882754","0.918911567250517","0.982376112514991"
"Not disabled","2009","Couple + C. LE 16 ","middle vocational","1305","0.966252790808779","0.956648561547537","0.975857020070022"
"Not disabled","2009","Couple + C. LE 16 ","vocational + Abi","279","0.965149070482163","0.943856404455941","0.986441736508385"
"Not disabled","2009","Couple + C. LE 16 ","higher vocational","281","0.925776209677903","0.895658206914986","0.95589421244082"
"Not disabled","2009","Couple + C. LE 16 ","higher education","688","0.959975481014796","0.945516460580089","0.974434501449502"
"Not disabled","2009","Couple + C. GT 16 ","in school","137","0.99153423682158","0.976303265307897","1.00676520833526"
"Not disabled","2009","Couple + C. GT 16 ","inadequately","21","","",""
"Not disabled","2009","Couple + C. GT 16 ","general elemantary","306","0.907003340204546","0.876312626497611","0.937694053911481"
"Not disabled","2009","Couple + C. GT 16 ","middle vocational","1436","0.901865169461955","0.887205396406512","0.916524942517399"
"Not disabled","2009","Couple + C. GT 16 ","vocational + Abi","135","0.960125024277596","0.927597216019146","0.992652832536046"
"Not disabled","2009","Couple + C. GT 16 ","higher vocational","187","0.923889311202991","0.887938578551913","0.959840043854069"
"Not disabled","2009","Couple + C. GT 16 ","higher education","552","0.93622828652643","0.916359792636676","0.956096780416185"
"Not disabled","2009","Couple + C. LE and GT 16","in school","119","1","1","1"
"Not disabled","2009","Couple + C. LE and GT 16","inadequately","8","","",""
"Not disabled","2009","Couple + C. LE and GT 16","general elemantary","133","0.990306332948227","0.973899806797697","1.00671285909876"
"Not disabled","2009","Couple + C. LE and GT 16","middle vocational","470","0.951094767635953","0.931998890550227","0.97019064472168"
"Not disabled","2009","Couple + C. LE and GT 16","vocational + Abi","66","0.974138509360955","0.936687745639826","1.01158927308208"
"Not disabled","2009","Couple + C. LE and GT 16","higher vocational","75","0.97848348826699","0.946282924697503","1.01068405183648"
"Not disabled","2009","Couple + C. LE and GT 16","higher education","201","0.976531349730113","0.956007345307158","0.997055354153068"
"Disabled","2009","1-pers.-HH","in school","","","",""
"Disabled","2009","1-pers.-HH","inadequately","4","","",""
"Disabled","2009","1-pers.-HH","general elemantary","86","0.225423105690712","0.18416289289975","0.266683318481673"
"Disabled","2009","1-pers.-HH","middle vocational","286","0.193539778241232","0.17354006035519","0.213539496127274"
"Disabled","2009","1-pers.-HH","vocational + Abi","16","","",""
"Disabled","2009","1-pers.-HH","higher vocational","29","","",""
"Disabled","2009","1-pers.-HH","higher education","76","0.129295236927371","0.10266899358553","0.155921480269212"
"Disabled","2009","(Married) couple without C. ","in school","","","",""
"Disabled","2009","(Married) couple without C. ","inadequately","9","","",""
"Disabled","2009","(Married) couple without C. ","general elemantary","106","0.186201792295174","0.152711826412609","0.21969175817774"
"Disabled","2009","(Married) couple without C. ","middle vocational","665","0.188638282340846","0.175699511821213","0.201577052860479"
"Disabled","2009","(Married) couple without C. ","vocational + Abi","43","0.176510934275023","0.132781748535293","0.220240120014753"
"Disabled","2009","(Married) couple without C. ","higher vocational","111","0.190255639277206","0.15635661392624","0.224154664628172"
"Disabled","2009","(Married) couple without C. ","higher education","219","0.125162922036821","0.109628294858253","0.140697549215389"
"Disabled","2009","Single parent ","in school","","","",""
"Disabled","2009","Single parent ","inadequately","1","","",""
"Disabled","2009","Single parent ","general elemantary","15","","",""
"Disabled","2009","Single parent ","middle vocational","35","0.0620104567567537","0.0404125432365641","0.0836083702769433"
"Disabled","2009","Single parent ","vocational + Abi","2","","",""
"Disabled","2009","Single parent ","higher vocational","4","","",""
"Disabled","2009","Single parent ","higher education","6","","",""
"Disabled","2009","Couple + C. LE 16 ","in school","","","",""
"Disabled","2009","Couple + C. LE 16 ","inadequately","4","","",""
"Disabled","2009","Couple + C. LE 16 ","general elemantary","10","","",""
"Disabled","2009","Couple + C. LE 16 ","middle vocational","53","0.0337472091912206","0.0241429799299781","0.0433514384524631"
"Disabled","2009","Couple + C. LE 16 ","vocational + Abi","6","","",""
"Disabled","2009","Couple + C. LE 16 ","higher vocational","10","","",""
"Disabled","2009","Couple + C. LE 16 ","higher education","18","","",""
"Disabled","2009","Couple + C. GT 16 ","in school","2","","",""
"Disabled","2009","Couple + C. GT 16 ","inadequately","9","","",""
"Disabled","2009","Couple + C. GT 16 ","general elemantary","38","0.0929966597954539","0.0623059460885188","0.123687373502389"
"Disabled","2009","Couple + C. GT 16 ","middle vocational","146","0.0981348305380445","0.0834750574826006","0.112794603593488"
"Disabled","2009","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Disabled","2009","Couple + C. GT 16 ","higher vocational","22","","",""
"Disabled","2009","Couple + C. GT 16 ","higher education","29","","",""
"Disabled","2009","Couple + C. LE and GT 16","in school","","","",""
"Disabled","2009","Couple + C. LE and GT 16","inadequately","2","","",""
