"m11124","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2015","Lower Saxony","Couple + C. LE and GT 16","247","0.944890945045993","0.916937815726434","0.972844074365552","0"
"Not disabled","2015","Bremen","1-pers.-HH","30","0.884360253992035","0.773559867756085","0.995160640227985","0"
"Not disabled","2015","Bremen","(Married) couple without C. ","38","0.942552537961388","0.872178632569714","1.01292644335306","0"
"Not disabled","2015","Bremen","Single parent ","27","","","","0"
"Not disabled","2015","Bremen","Couple + C. LE 16 ","41","0.974629944786811","0.927630314166924","1.0216295754067","0"
"Not disabled","2015","Bremen","Couple + C. GT 16 ","17","","","","0"
"Not disabled","2015","Bremen","Couple + C. LE and GT 16","20","","","","0"
"Not disabled","2015","North Rhine-Westphalia","Single parent ","475","0.889141768840465","0.86213119003758","0.91615234764335","0"
"Not disabled","2015","North Rhine-Westphalia","Couple + C. LE 16 ","1449","0.951112462807863","0.940196493887257","0.962028431728469","0"
"Not disabled","2015","North Rhine-Westphalia","Couple + C. GT 16 ","684","0.938704048658915","0.92138617417982","0.956021923138009","0"
"Not disabled","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","482","0.930754479498111","0.908546469616171","0.95296248938005","0"
"Not disabled","2015","Hesse","1-pers.-HH","211","0.800391952878236","0.751236510109843","0.849547395646628","0"
"Not disabled","2015","Hesse","(Married) couple without C. ","410","0.809372121915643","0.775315233335932","0.843429010495355","0"
"Not disabled","2015","Hesse","Single parent ","154","0.933041395048749","0.895245285026638","0.970837505070861","0"
"Not disabled","2015","Hesse","Couple + C. LE 16 ","495","0.947557031540025","0.928304369423884","0.966809693656166","0"
"Not disabled","2015","Hesse","Couple + C. GT 16 ","176","0.913661439842042","0.874638803931765","0.952684075752319","0"
"Not disabled","2015","Hesse","Couple + C. LE and GT 16","149","0.94192848974848","0.905344691644566","0.978512287852395","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","186","0.823872269367734","0.774318239904971","0.873426298830497","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","387","0.845911138289545","0.813061008034272","0.878761268544818","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","Single parent ","134","0.91011417054591","0.864189239784381","0.956039101307439","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","359","0.951240059394803","0.929384077373094","0.973096041416513","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","140","0.907697049965767","0.861832131232856","0.953561968698677","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","157","0.978830562529428","0.95673206697795","1.00092905808091","0"
"Not disabled","2015","Baden-Württemberg","1-pers.-HH","311","0.803081289942382","0.763254807612156","0.842907772272609","0"
"Not disabled","2015","Baden-Württemberg","(Married) couple without C. ","731","0.842138054098268","0.81788208667894","0.866394021517595","0"
"Not disabled","2015","Baden-Württemberg","Single parent ","224","0.914811512503331","0.879419488079933","0.950203536926729","0"
"Not disabled","2015","Baden-Württemberg","Couple + C. LE 16 ","900","0.986720728531179","0.979328037998936","0.994113419063423","0"
"Not disabled","2015","Baden-Württemberg","Couple + C. GT 16 ","365","0.91705971506257","0.889862081840888","0.944257348284251","0"
"Not disabled","2015","Baden-Württemberg","Couple + C. LE and GT 16","311","0.956396866971638","0.934092080218484","0.978701653724791","0"
"Not disabled","2015","Bavaria","1-pers.-HH","514","0.838312494704666","0.808853788744526","0.867771200664806","0"
"Not disabled","2015","Bavaria","(Married) couple without C. ","1037","0.850956089922455","0.831045558915394","0.870866620929517","0"
"Not disabled","2015","Bavaria","Single parent ","339","0.900109133653872","0.869472950595404","0.930745316712341","0"
"Not disabled","2015","Bavaria","Couple + C. LE 16 ","1122","0.974674434275377","0.96560971097875","0.983739157572005","0"
"Not disabled","2015","Berlin","Couple + C. LE and GT 16","39","0.874953730423869","0.774918872535795","0.974988588311943","0"
"Not disabled","2015","Brandenburg","1-pers.-HH","113","0.817989862830287","0.754074417022026","0.881905308638548","0"
"Not disabled","2015","Brandenburg","Single parent ","81","0.856167816570411","0.783262269421467","0.929073363719355","0"
"Not disabled","2015","Brandenburg","Couple + C. LE 16 ","197","0.969016330818357","0.945238897143365","0.99279376449335","0"
"Not disabled","2015","Brandenburg","Couple + C. GT 16 ","71","0.965782796972732","0.925179180736592","1.00638641320887","0"
"Not disabled","2015","Saxony","(Married) couple without C. ","469","0.820224620572882","0.78839190456604","0.852057336579724","0"
"Not disabled","2015","Saxony","Couple + C. GT 16 ","153","0.965943556775134","0.938268938545186","0.993618175005083","0"
"Not disabled","2015","Saxony","Couple + C. LE and GT 16","94","0.952790913915295","0.910800838642322","0.994780989188268","0"
"Not disabled","2015","Saxony-Anhalt","1-pers.-HH","137","0.886382752056795","0.836261661537969","0.93650384257562","0"
"Not disabled","2015","Saxony-Anhalt","(Married) couple without C. ","295","0.869405263493359","0.833429741022599","0.905380785964119","0"
"Not disabled","2015","Bavaria","Couple + C. LE and GT 16","380","0.970836081584432","0.954178921897839","0.987493241271025","0"
"Not disabled","2015","Berlin","1-pers.-HH","192","0.809679257346574","0.758725028164004","0.860633486529145","0"
"Not disabled","2015","Berlin","(Married) couple without C. ","255","0.768422208997453","0.721539110744041","0.815305307250865","0"
"Not disabled","2015","Berlin","Single parent ","98","0.936139839145158","0.889594036220837","0.98268564206948","0"
"Not disabled","2015","Berlin","Couple + C. LE 16 ","214","0.956066260525316","0.929045657597442","0.98308686345319","0"
"Not disabled","2015","Berlin","Couple + C. GT 16 ","52","0.932074264909048","0.86557617385184","0.998572355966256","0"
"Not disabled","2015","Brandenburg","(Married) couple without C. ","333","0.827907248736572","0.791191092802651","0.864623404670494","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","169","0.811722261254434","0.758466556849009","0.864977965659858","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","Single parent ","53","0.879466852980749","0.79638903700711","0.962544668954389","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","29","","","","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","26","","","","0"
"Not disabled","2015","Saxony","1-pers.-HH","210","0.861704947074296","0.818566634493784","0.904843259654808","0"
"Not disabled","2015","Saxony","Single parent ","112","0.936708843204203","0.893679039766838","0.979738646641569","0"
"Not disabled","2015","Saxony","Couple + C. LE 16 ","325","0.951929912883032","0.928988783236205","0.97487104252986","0"
"Not disabled","2015","Saxony-Anhalt","Single parent ","77","0.959474837425541","0.91653259104966","1.00241708380142","0"
"Not disabled","2015","Saxony-Anhalt","Couple + C. LE 16 ","166","0.974296094734717","0.950646216752576","0.997945972716859","0"
"Not disabled","2015","Saxony-Anhalt","Couple + C. GT 16 ","73","0.955238313857278","0.909052158297027","1.00142446941753","0"
"Not disabled","2015","Saxony-Anhalt","Couple + C. LE and GT 16","57","0.990353799712616","0.96519977878672","1.01550782063851","0"
"Not disabled","2015","Thuringia","1-pers.-HH","140","0.861426732810489","0.808223320858375","0.914630144762603","0"
"Not disabled","2015","Thuringia","(Married) couple without C. ","304","0.839716749434293","0.801924365808656","0.87750913305993","0"
"Not disabled","2015","Bavaria","Couple + C. GT 16 ","491","0.88870148248859","0.862126095628234","0.915276869348947","0"
"Not disabled","2015","Brandenburg","Couple + C. LE and GT 16","58","0.933259909815312","0.870630564314752","0.995889255315873","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","1-pers.-HH","81","0.739728002485377","0.655398182434471","0.824057822536283","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","114","0.978752958454437","0.952622866527694","1.00488305038118","0"
"Not disabled","2015","Thuringia","Single parent ","57","0.887581446896037","0.811373681583377","0.963789212208696","0"
"Not disabled","2015","Thuringia","Couple + C. LE 16 ","203","0.971774408118816","0.949427825316565","0.994120990921066","0"
"Not disabled","2015","Thuringia","Couple + C. GT 16 ","98","0.882126376062106","0.8215910948956","0.942661657228611","0"
"Not disabled","2015","Thuringia","Couple + C. LE and GT 16","54","0.932738198533308","0.867714032329285","0.997762364737331","0"
"Disabled","2016","Schleswig-Holstein","1-pers.-HH","22","","","","1"
"Disabled","2016","Schleswig-Holstein","(Married) couple without C. ","42","0.146020678445956","0.100184170251975","0.191857186639937","1"
"Disabled","2016","Schleswig-Holstein","Single parent ","9","","","","1"
"Disabled","2016","Schleswig-Holstein","Couple + C. LE 16 ","8","","","","1"
"Disabled","2016","Schleswig-Holstein","Couple + C. GT 16 ","9","","","","1"
"Disabled","2016","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Disabled","2016","Hamburg","1-pers.-HH","13","","","","1"
"Disabled","2016","Hamburg","(Married) couple without C. ","14","","","","1"
"Disabled","2016","Hamburg","Single parent ","4","","","","1"
"Disabled","2016","Hamburg","Couple + C. LE 16 ","3","","","","1"
"Disabled","2016","Hamburg","Couple + C. GT 16 ","2","","","","1"
"Disabled","2016","Hamburg","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2016","Lower Saxony","1-pers.-HH","52","0.177553966168333","0.133872890949021","0.221235041387645","1"
"Disabled","2016","Lower Saxony","(Married) couple without C. ","120","0.191387176925743","0.162712028625416","0.220062325226069","1"
"Disabled","2016","Lower Saxony","Single parent ","19","","","","1"
"Disabled","2016","Lower Saxony","Couple + C. LE 16 ","15","","","","1"
"Disabled","2016","Lower Saxony","Couple + C. GT 16 ","27","","","","1"
"Disabled","2016","Lower Saxony","Couple + C. LE and GT 16","8","","","","1"
"Disabled","2016","Bremen","1-pers.-HH","2","","","","1"
"Disabled","2016","Bremen","(Married) couple without C. ","2","","","","1"
"Disabled","2016","Bremen","Single parent ","2","","","","1"
"Disabled","2016","Bremen","Couple + C. LE 16 ","1","","","","1"
"Disabled","2016","Bremen","Couple + C. GT 16 ","1","","","","1"
"Disabled","2016","Bremen","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2016","North Rhine-Westphalia","1-pers.-HH","131","0.243852420460746","0.210268214265399","0.277436626656093","1"
"Disabled","2016","North Rhine-Westphalia","(Married) couple without C. ","270","0.177640373824806","0.157640788779555","0.197639958870056","1"
"Disabled","2016","North Rhine-Westphalia","Single parent ","40","0.109778648343651","0.080700647232979","0.138856649454323","1"
"Disabled","2016","North Rhine-Westphalia","Couple + C. LE 16 ","40","0.0498838346087244","0.0379340172490726","0.0618336519683761","1"
"Disabled","2016","North Rhine-Westphalia","Couple + C. GT 16 ","51","0.0772451809434347","0.0573390009936166","0.0971513608932528","1"
"Disabled","2016","North Rhine-Westphalia","Couple + C. LE and GT 16","19","","","","1"
"Disabled","2016","Hesse","1-pers.-HH","40","0.195015200086391","0.142419781524813","0.24761061864797","1"
"Disabled","2016","Hesse","(Married) couple without C. ","102","0.214367200790823","0.177919294810814","0.250815106770831","1"
"Disabled","2016","Hesse","Single parent ","18","","","","1"
"Disabled","2016","Hesse","Couple + C. LE 16 ","17","","","","1"
"Disabled","2016","Berlin","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2016","Brandenburg","1-pers.-HH","29","","","","1"
"Disabled","2016","Brandenburg","(Married) couple without C. ","65","0.140693062596065","0.106316510426767","0.175069614765363","1"
"Disabled","2016","Brandenburg","Single parent ","5","","","","1"
"Disabled","2016","Brandenburg","Couple + C. LE 16 ","3","","","","1"
"Disabled","2016","Brandenburg","Couple + C. GT 16 ","6","","","","1"
"Disabled","2016","Brandenburg","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2016","Mecklenburg-Western Pomerania","1-pers.-HH","19","","","","1"
"Disabled","2016","Mecklenburg-Western Pomerania","(Married) couple without C. ","34","0.179485328729267","0.126032197755947","0.232938459702586","1"
"Disabled","2016","Mecklenburg-Western Pomerania","Single parent ","5","","","","1"
"Disabled","2016","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","5","","","","1"
"Disabled","2016","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","","","1"
"Disabled","2016","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Disabled","2016","Saxony","1-pers.-HH","32","0.132960832676632","0.0897338283614356","0.176187836991828","1"
"Disabled","2016","Saxony","(Married) couple without C. ","77","0.176208304419975","0.144014014989605","0.208402593850344","1"
"Disabled","2016","Saxony","Single parent ","12","","","","1"
"Disabled","2016","Saxony","Couple + C. LE 16 ","10","","","","1"
"Disabled","2016","Saxony","Couple + C. GT 16 ","13","","","","1"
"Disabled","2016","Saxony","Couple + C. LE and GT 16","4","","","","1"
"Disabled","2016","Saxony-Anhalt","1-pers.-HH","23","","","","1"
"Disabled","2016","Saxony-Anhalt","(Married) couple without C. ","29","","","","1"
"Disabled","2016","Saxony-Anhalt","Single parent ","4","","","","1"
"Disabled","2016","Saxony-Anhalt","Couple + C. LE 16 ","8","","","","1"
"Disabled","2016","Saxony-Anhalt","Couple + C. GT 16 ","5","","","","1"
"Disabled","2016","Saxony-Anhalt","Couple + C. LE and GT 16","2","","","","1"
"Disabled","2016","Thuringia","1-pers.-HH","22","","","","1"
"Disabled","2016","Thuringia","(Married) couple without C. ","57","0.131794242138833","0.0960481624550755","0.16754032182259","1"
"Disabled","2016","Thuringia","Single parent ","10","","","","1"
"Disabled","2016","Thuringia","Couple + C. LE 16 ","6","","","","1"
"Disabled","2016","Thuringia","Couple + C. GT 16 ","10","","","","1"
"Disabled","2016","Thuringia","Couple + C. LE and GT 16","4","","","","1"
"Disabled","2016","Hesse","Couple + C. GT 16 ","17","","","","1"
"Disabled","2016","Hesse","Couple + C. LE and GT 16","7","","","","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","1-pers.-HH","39","0.165495265471163","0.11437333309716","0.216617197845166","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","(Married) couple without C. ","74","0.163997235846279","0.128753066163519","0.199241405529039","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","Single parent ","12","","","","1"
"Disabled","2016","Berlin","Single parent ","5","","","","1"
"Disabled","2016","Berlin","Couple + C. LE 16 ","6","","","","1"
"Disabled","2016","Berlin","Couple + C. GT 16 ","5","","","","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","14","","","","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","13","","","","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2016","Baden-Württemberg","1-pers.-HH","70","0.196306143067357","0.155332294349005","0.23727999178571","1"
