"pgnation","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"95","2018","Urban Area","West Germany","","","",""
"95","2018","Urban Area","East Germany","","","",""
"95","2018","Rural Area","West Germany","","","",""
"95","2018","Rural Area","East Germany","1","","",""
"96","2018","Urban Area","West Germany","","","",""
"96","2018","Urban Area","East Germany","","","",""
"96","2018","Rural Area","West Germany","","","",""
"96","2018","Rural Area","East Germany","","","",""
"97","2018","Urban Area","West Germany","3","","",""
"97","2018","Urban Area","East Germany","","","",""
"97","2018","Rural Area","West Germany","","","",""
"97","2018","Rural Area","East Germany","1","","",""
"98","2018","Urban Area","West Germany","78","0.000703494532921371","0.00031584477540663","0.00109114429043611"
"98","2018","Urban Area","East Germany","9","","",""
"98","2018","Rural Area","West Germany","25","","",""
"98","2018","Rural Area","East Germany","5","","",""
"101","2018","Urban Area","West Germany","","","",""
"101","2018","Urban Area","East Germany","","","",""
"101","2018","Rural Area","West Germany","","","",""
"101","2018","Rural Area","East Germany","","","",""
"102","2018","Urban Area","West Germany","2","","",""
"102","2018","Urban Area","East Germany","","","",""
"102","2018","Rural Area","West Germany","","","",""
"102","2018","Rural Area","East Germany","","","",""
"103","2018","Urban Area","West Germany","7","","",""
"103","2018","Urban Area","East Germany","","","",""
"103","2018","Rural Area","West Germany","2","","",""
"103","2018","Rural Area","East Germany","","","",""
"105","2018","Urban Area","West Germany","","","",""
"105","2018","Urban Area","East Germany","","","",""
"105","2018","Rural Area","West Germany","","","",""
"105","2018","Rural Area","East Germany","","","",""
"108","2018","Urban Area","West Germany","","","",""
"108","2018","Urban Area","East Germany","","","",""
"108","2018","Rural Area","West Germany","","","",""
"108","2018","Rural Area","East Germany","","","",""
"110","2018","Urban Area","West Germany","3","","",""
"110","2018","Urban Area","East Germany","","","",""
"110","2018","Rural Area","West Germany","","","",""
"110","2018","Rural Area","East Germany","","","",""
"111","2018","Urban Area","West Germany","","","",""
"111","2018","Urban Area","East Germany","4","","",""
"111","2018","Rural Area","West Germany","","","",""
"111","2018","Rural Area","East Germany","","","",""
"113","2018","Urban Area","West Germany","","","",""
"113","2018","Urban Area","East Germany","","","",""
"113","2018","Rural Area","West Germany","","","",""
"113","2018","Rural Area","East Germany","","","",""
"116","2018","Urban Area","West Germany","3","","",""
"116","2018","Urban Area","East Germany","","","",""
"116","2018","Rural Area","West Germany","","","",""
"116","2018","Rural Area","East Germany","","","",""
"117","2018","Urban Area","West Germany","3","","",""
"117","2018","Urban Area","East Germany","","","",""
"117","2018","Rural Area","West Germany","1","","",""
"117","2018","Rural Area","East Germany","1","","",""
"118","2018","Urban Area","West Germany","29","","",""
"118","2018","Urban Area","East Germany","3","","",""
"118","2018","Rural Area","West Germany","15","","",""
"118","2018","Rural Area","East Germany","1","","",""
"119","2018","Urban Area","West Germany","50","0.00376006818402981","0.00286523557551992","0.0046549007925397"
"119","2018","Urban Area","East Germany","1","","",""
"119","2018","Rural Area","West Germany","10","","",""
"119","2018","Rural Area","East Germany","2","","",""
"120","2018","Urban Area","West Germany","39","0.00403877586560047","0.00311150191345026","0.00496604981775068"
"120","2018","Urban Area","East Germany","","","",""
"120","2018","Rural Area","West Germany","6","","",""
"120","2018","Rural Area","East Germany","4","","",""
"121","2018","Urban Area","West Germany","42","0.00217586293116522","0.00149461571870022","0.00285711014363021"
"121","2018","Urban Area","East Germany","","","",""
"121","2018","Rural Area","West Germany","2","","",""
"121","2018","Rural Area","East Germany","1","","",""
"122","2018","Urban Area","West Germany","11","","",""
"122","2018","Urban Area","East Germany","","","",""
"122","2018","Rural Area","West Germany","","","",""
"122","2018","Rural Area","East Germany","","","",""
"123","2018","Urban Area","West Germany","5","","",""
"123","2018","Urban Area","East Germany","1","","",""
"123","2018","Rural Area","West Germany","2","","",""
"123","2018","Rural Area","East Germany","7","","",""
"124","2018","Urban Area","West Germany","","","",""
"124","2018","Urban Area","East Germany","","","",""
"124","2018","Rural Area","West Germany","","","",""
"124","2018","Rural Area","East Germany","","","",""
"125","2018","Urban Area","West Germany","8","","",""
"125","2018","Urban Area","East Germany","","","",""
"125","2018","Rural Area","West Germany","1","","",""
"125","2018","Rural Area","East Germany","","","",""
"127","2018","Urban Area","West Germany","","","",""
"127","2018","Urban Area","East Germany","","","",""
"127","2018","Rural Area","West Germany","","","",""
"127","2018","Rural Area","East Germany","","","",""
"128","2018","Urban Area","West Germany","2","","",""
"128","2018","Urban Area","East Germany","","","",""
"128","2018","Rural Area","West Germany","","","",""
"128","2018","Rural Area","East Germany","","","",""
"129","2018","Urban Area","West Germany","1","","",""
"129","2018","Urban Area","East Germany","","","",""
"129","2018","Rural Area","West Germany","","","",""
"129","2018","Rural Area","East Germany","","","",""
"130","2018","Urban Area","West Germany","13","","",""
"130","2018","Urban Area","East Germany","2","","",""
"130","2018","Rural Area","West Germany","5","","",""
"130","2018","Rural Area","East Germany","1","","",""
"131","2018","Urban Area","West Germany","","","",""
"131","2018","Urban Area","East Germany","","","",""
"131","2018","Rural Area","West Germany","","","",""
"131","2018","Rural Area","East Germany","","","",""
"132","2018","Urban Area","West Germany","9","","",""
"132","2018","Urban Area","East Germany","3","","",""
"132","2018","Rural Area","West Germany","2","","",""
"132","2018","Rural Area","East Germany","","","",""
"133","2018","Urban Area","West Germany","","","",""
"133","2018","Urban Area","East Germany","1","","",""
"133","2018","Rural Area","West Germany","","","",""
"133","2018","Rural Area","East Germany","","","",""
"135","2018","Urban Area","West Germany","","","",""
"135","2018","Urban Area","East Germany","","","",""
"135","2018","Rural Area","West Germany","1","","",""
"135","2018","Rural Area","East Germany","","","",""
"138","2018","Urban Area","West Germany","1","","",""
"138","2018","Urban Area","East Germany","","","",""
"138","2018","Rural Area","West Germany","1","","",""
"138","2018","Rural Area","East Germany","","","",""
"139","2018","Urban Area","West Germany","5","","",""
"139","2018","Urban Area","East Germany","","","",""
"139","2018","Rural Area","West Germany","1","","",""
"139","2018","Rural Area","East Germany","2","","",""
"140","2018","Urban Area","West Germany","92","0.00452442545998531","0.00354322217855522","0.00550562874141539"
"140","2018","Urban Area","East Germany","2","","",""
"140","2018","Rural Area","West Germany","29","","",""
"140","2018","Rural Area","East Germany","2","","",""
"141","2018","Urban Area","West Germany","9","","",""
"141","2018","Urban Area","East Germany","2","","",""
"141","2018","Rural Area","West Germany","5","","",""
"141","2018","Rural Area","East Germany","","","",""
"142","2018","Urban Area","West Germany","4","","",""
"142","2018","Urban Area","East Germany","","","",""
"142","2018","Rural Area","West Germany","1","","",""
"142","2018","Rural Area","East Germany","","","",""
"143","2018","Urban Area","West Germany","4","","",""
"143","2018","Urban Area","East Germany","","","",""
"143","2018","Rural Area","West Germany","","","",""
"143","2018","Rural Area","East Germany","","","",""
"144","2018","Urban Area","West Germany","6","","",""
"144","2018","Urban Area","East Germany","","","",""
"144","2018","Rural Area","West Germany","","","",""
"144","2018","Rural Area","East Germany","","","",""
"145","2018","Urban Area","West Germany","2","","",""
"145","2018","Urban Area","East Germany","","","",""
"145","2018","Rural Area","West Germany","","","",""
"145","2018","Rural Area","East Germany","","","",""
"146","2018","Urban Area","West Germany","8","","",""
"146","2018","Urban Area","East Germany","","","",""
"146","2018","Rural Area","West Germany","5","","",""
"146","2018","Rural Area","East Germany","1","","",""
"147","2018","Urban Area","West Germany","","","",""
"147","2018","Urban Area","East Germany","","","",""
"147","2018","Rural Area","West Germany","","","",""
"147","2018","Rural Area","East Germany","2","","",""
"148","2018","Urban Area","West Germany","8","","",""
"148","2018","Urban Area","East Germany","9","","",""
"148","2018","Rural Area","West Germany","6","","",""
"148","2018","Rural Area","East Germany","","","",""
"149","2018","Urban Area","West Germany","","","",""
"149","2018","Urban Area","East Germany","","","",""
"149","2018","Rural Area","West Germany","","","",""
"149","2018","Rural Area","East Germany","1","","",""
"151","2018","Urban Area","West Germany","1","","",""
"151","2018","Urban Area","East Germany","","","",""
"151","2018","Rural Area","West Germany","1","","",""
"151","2018","Rural Area","East Germany","","","",""
"152","2018","Urban Area","West Germany","18","","",""
"152","2018","Urban Area","East Germany","4","","",""
"152","2018","Rural Area","West Germany","10","","",""
"152","2018","Rural Area","East Germany","5","","",""
"154","2018","Urban Area","West Germany","2","","",""
"154","2018","Urban Area","East Germany","","","",""
"154","2018","Rural Area","West Germany","1","","",""
"154","2018","Rural Area","East Germany","","","",""
"155","2018","Urban Area","West Germany","1","","",""
"155","2018","Urban Area","East Germany","","","",""
"155","2018","Rural Area","West Germany","","","",""
"155","2018","Rural Area","East Germany","","","",""
"156","2018","Urban Area","West Germany","","","",""
"156","2018","Urban Area","East Germany","","","",""
"156","2018","Rural Area","West Germany","","","",""
"156","2018","Rural Area","East Germany","","","",""
"158","2018","Urban Area","West Germany","","","",""
"158","2018","Urban Area","East Germany","","","",""
"158","2018","Rural Area","West Germany","","","",""
"158","2018","Rural Area","East Germany","1","","",""
"162","2018","Urban Area","West Germany","","","",""
"162","2018","Urban Area","East Germany","","","",""
"162","2018","Rural Area","West Germany","","","",""
"162","2018","Rural Area","East Germany","","","",""
"164","2018","Urban Area","West Germany","","","",""
"164","2018","Urban Area","East Germany","","","",""
"164","2018","Rural Area","West Germany","","","",""
"164","2018","Rural Area","East Germany","","","",""
"165","2018","Urban Area","West Germany","123","0.00566793600351034","0.00457034595685042","0.00676552605017026"
"165","2018","Urban Area","East Germany","8","","",""
"165","2018","Rural Area","West Germany","7","","",""
"165","2018","Rural Area","East Germany","","","",""
"166","2018","Urban Area","West Germany","5","","",""
"166","2018","Urban Area","East Germany","1","","",""
"166","2018","Rural Area","West Germany","1","","",""
"166","2018","Rural Area","East Germany","","","",""
"167","2018","Urban Area","West Germany","","","",""
"167","2018","Urban Area","East Germany","","","",""
"167","2018","Rural Area","West Germany","","","",""
"167","2018","Rural Area","East Germany","","","",""
"168","2018","Urban Area","West Germany","6","","",""
"168","2018","Urban Area","East Germany","","","",""
"168","2018","Rural Area","West Germany","1","","",""
"168","2018","Rural Area","East Germany","","","",""
"169","2018","Urban Area","West Germany","","","",""
"169","2018","Urban Area","East Germany","","","",""
"169","2018","Rural Area","West Germany","","","",""
"169","2018","Rural Area","East Germany","","","",""
"172","2018","Urban Area","West Germany","","","",""
