"pgnation","year","age_gr","n","percent","lower_confidence","upper_confidence"
"196","2006","16-34 y.","","","",""
"196","2006","35-65 y.","","","",""
"196","2006","66 and older","","","",""
"999","2006","16-34 y.","","","",""
"999","2006","35-65 y.","","","",""
"999","2006","66 and older","","","",""
"1","2007","16-34 y.","4693","0.898778541832628","0.890476901226687","0.907080182438569"
"1","2007","35-65 y.","10713","0.902174381922622","0.896742147265926","0.907606616579318"
"1","2007","66 and older","4251","0.955124041837536","0.949010232507149","0.961237851167922"
"2","2007","16-34 y.","145","0.0342944258059783","0.0292856058304911","0.0393032457814654"
"2","2007","35-65 y.","238","0.0261080292459176","0.0231922850874472","0.0290237734043881"
"2","2007","66 and older","47","0.00962892010680928","0.006745134955918","0.0125127052577006"
"3","2007","16-34 y.","33","0.00929734714143933","0.00665583584605277","0.0119388584368259"
"3","2007","35-65 y.","43","0.00546601179310169","0.00411781877616817","0.0068142048100352"
"3","2007","66 and older","10","","",""
"4","2007","16-34 y.","22","","",""
"4","2007","35-65 y.","69","0.00358117493976502","0.00248887802583149","0.00467347185369855"
"4","2007","66 and older","20","","",""
"5","2007","16-34 y.","58","0.0154085369828872","0.01201845640292","0.0187986175628545"
"5","2007","35-65 y.","120","0.0135835537526795","0.0114669291912365","0.0157001783141226"
"5","2007","66 and older","25","","",""
"6","2007","16-34 y.","4","","",""
"6","2007","35-65 y.","30","0.00240302709814315","0.00150773681344875","0.00329831738283755"
"6","2007","66 and older","7","","",""
"10","2007","16-34 y.","7","","",""
"10","2007","35-65 y.","33","0.00745019796893622","0.0058777834820223","0.00902261245585013"
"10","2007","66 and older","8","","",""
"11","2007","16-34 y.","4","","",""
"11","2007","35-65 y.","14","","",""
"11","2007","66 and older","2","","",""
"12","2007","16-34 y.","","","",""
"12","2007","35-65 y.","","","",""
"12","2007","66 and older","","","",""
"13","2007","16-34 y.","","","",""
"13","2007","35-65 y.","6","","",""
"13","2007","66 and older","1","","",""
"14","2007","16-34 y.","2","","",""
"14","2007","35-65 y.","9","","",""
"14","2007","66 and older","6","","",""
"15","2007","16-34 y.","","","",""
"15","2007","35-65 y.","1","","",""
"15","2007","66 and older","","","",""
"16","2007","16-34 y.","","","",""
"16","2007","35-65 y.","","","",""
"16","2007","66 and older","","","",""
"17","2007","16-34 y.","","","",""
"17","2007","35-65 y.","2","","",""
"17","2007","66 and older","","","",""
"18","2007","16-34 y.","3","","",""
"18","2007","35-65 y.","19","","",""
"18","2007","66 and older","1","","",""
"19","2007","16-34 y.","","","",""
"19","2007","35-65 y.","6","","",""
"19","2007","66 and older","1","","",""
"20","2007","16-34 y.","","","",""
"20","2007","35-65 y.","","","",""
"20","2007","66 and older","1","","",""
"21","2007","16-34 y.","5","","",""
"21","2007","35-65 y.","5","","",""
"21","2007","66 and older","","","",""
"22","2007","16-34 y.","3","","",""
"22","2007","35-65 y.","14","","",""
"22","2007","66 and older","","","",""
"23","2007","16-34 y.","1","","",""
"23","2007","35-65 y.","","","",""
"23","2007","66 and older","","","",""
"24","2007","16-34 y.","","","",""
"24","2007","35-65 y.","","","",""
"24","2007","66 and older","","","",""
"25","2007","16-34 y.","1","","",""
"25","2007","35-65 y.","","","",""
"25","2007","66 and older","","","",""
"26","2007","16-34 y.","3","","",""
"26","2007","35-65 y.","3","","",""
"26","2007","66 and older","","","",""
"27","2007","16-34 y.","2","","",""
"27","2007","35-65 y.","","","",""
"27","2007","66 and older","","","",""
"28","2007","16-34 y.","4","","",""
"28","2007","35-65 y.","6","","",""
"28","2007","66 and older","","","",""
"29","2007","16-34 y.","2","","",""
"29","2007","35-65 y.","","","",""
"29","2007","66 and older","","","",""
"30","2007","16-34 y.","1","","",""
"30","2007","35-65 y.","","","",""
"30","2007","66 and older","","","",""
"31","2007","16-34 y.","2","","",""
"31","2007","35-65 y.","2","","",""
"31","2007","66 and older","","","",""
"32","2007","16-34 y.","3","","",""
"32","2007","35-65 y.","12","","",""
"32","2007","66 and older","2","","",""
"34","2007","16-34 y.","","","",""
"34","2007","35-65 y.","","","",""
"34","2007","66 and older","","","",""
"35","2007","16-34 y.","","","",""
"35","2007","35-65 y.","","","",""
"35","2007","66 and older","","","",""
"36","2007","16-34 y.","","","",""
"36","2007","35-65 y.","","","",""
"36","2007","66 and older","","","",""
"37","2007","16-34 y.","","","",""
"37","2007","35-65 y.","","","",""
"37","2007","66 and older","","","",""
"38","2007","16-34 y.","1","","",""
"38","2007","35-65 y.","4","","",""
"38","2007","66 and older","","","",""
"39","2007","16-34 y.","","","",""
"39","2007","35-65 y.","","","",""
"39","2007","66 and older","","","",""
"40","2007","16-34 y.","","","",""
"40","2007","35-65 y.","1","","",""
"40","2007","66 and older","","","",""
"41","2007","16-34 y.","","","",""
"41","2007","35-65 y.","","","",""
"41","2007","66 and older","","","",""
"42","2007","16-34 y.","","","",""
"42","2007","35-65 y.","1","","",""
"42","2007","66 and older","","","",""
"43","2007","16-34 y.","","","",""
"43","2007","35-65 y.","1","","",""
"43","2007","66 and older","","","",""
"44","2007","16-34 y.","1","","",""
"44","2007","35-65 y.","","","",""
"44","2007","66 and older","","","",""
"45","2007","16-34 y.","","","",""
"45","2007","35-65 y.","","","",""
"45","2007","66 and older","","","",""
"46","2007","16-34 y.","","","",""
"46","2007","35-65 y.","","","",""
"46","2007","66 and older","","","",""
"47","2007","16-34 y.","","","",""
"47","2007","35-65 y.","","","",""
"47","2007","66 and older","","","",""
"48","2007","16-34 y.","","","",""
"48","2007","35-65 y.","1","","",""
"48","2007","66 and older","","","",""
"49","2007","16-34 y.","","","",""
"49","2007","35-65 y.","","","",""
"49","2007","66 and older","","","",""
"50","2007","16-34 y.","1","","",""
"50","2007","35-65 y.","","","",""
"50","2007","66 and older","","","",""
"51","2007","16-34 y.","","","",""
"51","2007","35-65 y.","1","","",""
"51","2007","66 and older","","","",""
"52","2007","16-34 y.","1","","",""
"52","2007","35-65 y.","","","",""
"52","2007","66 and older","","","",""
"53","2007","16-34 y.","","","",""
"53","2007","35-65 y.","","","",""
"53","2007","66 and older","","","",""
"54","2007","16-34 y.","1","","",""
"54","2007","35-65 y.","","","",""
"54","2007","66 and older","","","",""
"55","2007","16-34 y.","","","",""
"55","2007","35-65 y.","4","","",""
"55","2007","66 and older","","","",""
"56","2007","16-34 y.","","","",""
"56","2007","35-65 y.","","","",""
"56","2007","66 and older","","","",""
"59","2007","16-34 y.","1","","",""
"59","2007","35-65 y.","","","",""
"59","2007","66 and older","","","",""
"60","2007","16-34 y.","","","",""
"60","2007","35-65 y.","1","","",""
"60","2007","66 and older","","","",""
"61","2007","16-34 y.","","","",""
"61","2007","35-65 y.","1","","",""
"61","2007","66 and older","","","",""
"64","2007","16-34 y.","","","",""
"64","2007","35-65 y.","","","",""
"64","2007","66 and older","","","",""
"65","2007","16-34 y.","","","",""
"65","2007","35-65 y.","","","",""
"65","2007","66 and older","","","",""
"66","2007","16-34 y.","","","",""
"66","2007","35-65 y.","","","",""
"66","2007","66 and older","","","",""
"67","2007","16-34 y.","1","","",""
"67","2007","35-65 y.","","","",""
"67","2007","66 and older","","","",""
"68","2007","16-34 y.","2","","",""
"68","2007","35-65 y.","","","",""
"68","2007","66 and older","","","",""
"71","2007","16-34 y.","","","",""
"71","2007","35-65 y.","","","",""
"71","2007","66 and older","","","",""
"72","2007","16-34 y.","","","",""
"72","2007","35-65 y.","","","",""
"72","2007","66 and older","","","",""
"73","2007","16-34 y.","1","","",""
"73","2007","35-65 y.","1","","",""
"73","2007","66 and older","","","",""
"74","2007","16-34 y.","1","","",""
"74","2007","35-65 y.","1","","",""
"74","2007","66 and older","","","",""
"75","2007","16-34 y.","","","",""
"75","2007","35-65 y.","4","","",""
"75","2007","66 and older","","","",""
"76","2007","16-34 y.","","","",""
"76","2007","35-65 y.","1","","",""
"76","2007","66 and older","","","",""
"77","2007","16-34 y.","1","","",""
"77","2007","35-65 y.","","","",""
"77","2007","66 and older","","","",""
"78","2007","16-34 y.","1","","",""
"78","2007","35-65 y.","2","","",""
"78","2007","66 and older","1","","",""
"79","2007","16-34 y.","","","",""
"79","2007","35-65 y.","1","","",""
"79","2007","66 and older","","","",""
"80","2007","16-34 y.","","","",""
"80","2007","35-65 y.","","","",""
"80","2007","66 and older","","","",""
"81","2007","16-34 y.","","","",""
"81","2007","35-65 y.","","","",""
"81","2007","66 and older","","","",""
"82","2007","16-34 y.","","","",""
"82","2007","35-65 y.","","","",""
"82","2007","66 and older","","","",""
"83","2007","16-34 y.","1","","",""
"83","2007","35-65 y.","1","","",""
"83","2007","66 and older","","","",""
"84","2007","16-34 y.","","","",""
"84","2007","35-65 y.","","","",""
"84","2007","66 and older","","","",""
"85","2007","16-34 y.","","","",""
"85","2007","35-65 y.","","","",""
"85","2007","66 and older","","","",""
"86","2007","16-34 y.","","","",""
"86","2007","35-65 y.","","","",""
"86","2007","66 and older","","","",""
"89","2007","16-34 y.","1","","",""
"89","2007","35-65 y.","1","","",""
"89","2007","66 and older","","","",""
"90","2007","16-34 y.","","","",""
"90","2007","35-65 y.","","","",""
"90","2007","66 and older","","","",""
"92","2007","16-34 y.","","","",""
"92","2007","35-65 y.","1","","",""
"92","2007","66 and older","","","",""
"94","2007","16-34 y.","","","",""
"94","2007","35-65 y.","","","",""
"94","2007","66 and older","","","",""
"95","2007","16-34 y.","","","",""
"95","2007","35-65 y.","","","",""
"95","2007","66 and older","","","",""
"96","2007","16-34 y.","","","",""
"96","2007","35-65 y.","","","",""
"96","2007","66 and older","","","",""
"97","2007","16-34 y.","","","",""
"97","2007","35-65 y.","","","",""
"97","2007","66 and older","","","",""
"98","2007","16-34 y.","","","",""
"98","2007","35-65 y.","2","","",""
"98","2007","66 and older","","","",""
"101","2007","16-34 y.","","","",""
"101","2007","35-65 y.","","","",""
"101","2007","66 and older","","","",""
"102","2007","16-34 y.","","","",""
"102","2007","35-65 y.","","","",""
"102","2007","66 and older","","","",""
"103","2007","16-34 y.","","","",""
"103","2007","35-65 y.","1","","",""
"103","2007","66 and older","","","",""
"105","2007","16-34 y.","","","",""
"105","2007","35-65 y.","","","",""
"105","2007","66 and older","","","",""
"108","2007","16-34 y.","2","","",""
"108","2007","35-65 y.","","","",""
"108","2007","66 and older","","","",""
"110","2007","16-34 y.","","","",""
"110","2007","35-65 y.","","","",""
"110","2007","66 and older","","","",""
"111","2007","16-34 y.","","","",""
"111","2007","35-65 y.","","","",""
"111","2007","66 and older","","","",""
"113","2007","16-34 y.","","","",""
"113","2007","35-65 y.","","","",""
"113","2007","66 and older","","","",""
"116","2007","16-34 y.","1","","",""
"116","2007","35-65 y.","3","","",""
"116","2007","66 and older","","","",""
"117","2007","16-34 y.","","","",""
"117","2007","35-65 y.","7","","",""
"117","2007","66 and older","","","",""
"118","2007","16-34 y.","2","","",""
"118","2007","35-65 y.","16","","",""
"118","2007","66 and older","8","","",""
"119","2007","16-34 y.","21","","",""
"119","2007","35-65 y.","45","0.00528041870621192","0.00395518799930076","0.00660564941312309"
"119","2007","66 and older","7","","",""
"120","2007","16-34 y.","10","","",""
"120","2007","35-65 y.","24","","",""
"120","2007","66 and older","5","","",""
"121","2007","16-34 y.","13","","",""
"121","2007","35-65 y.","7","","",""
"121","2007","66 and older","1","","",""
"122","2007","16-34 y.","","","",""
"122","2007","35-65 y.","3","","",""
"122","2007","66 and older","","","",""
"123","2007","16-34 y.","1","","",""
"123","2007","35-65 y.","2","","",""
"123","2007","66 and older","","","",""
"124","2007","16-34 y.","","","",""
"124","2007","35-65 y.","","","",""
"124","2007","66 and older","","","",""
"125","2007","16-34 y.","","","",""
"125","2007","35-65 y.","","","",""
"125","2007","66 and older","","","",""
"127","2007","16-34 y.","","","",""
"127","2007","35-65 y.","","","",""
"127","2007","66 and older","","","",""
"128","2007","16-34 y.","","","",""
"128","2007","35-65 y.","","","",""
"128","2007","66 and older","","","",""
"129","2007","16-34 y.","","","",""
"129","2007","35-65 y.","","","",""
"129","2007","66 and older","","","",""
"130","2007","16-34 y.","1","","",""
"130","2007","35-65 y.","1","","",""
"130","2007","66 and older","","","",""
"131","2007","16-34 y.","","","",""
"131","2007","35-65 y.","","","",""
"131","2007","66 and older","","","",""
"132","2007","16-34 y.","1","","",""
"132","2007","35-65 y.","1","","",""
"132","2007","66 and older","","","",""
"133","2007","16-34 y.","","","",""
"133","2007","35-65 y.","","","",""
"133","2007","66 and older","","","",""
"135","2007","16-34 y.","","","",""
"135","2007","35-65 y.","","","",""
"135","2007","66 and older","","","",""
"138","2007","16-34 y.","","","",""
"138","2007","35-65 y.","","","",""
"138","2007","66 and older","","","",""
"139","2007","16-34 y.","","","",""
"139","2007","35-65 y.","","","",""
"139","2007","66 and older","","","",""
"140","2007","16-34 y.","3","","",""
"140","2007","35-65 y.","3","","",""
"140","2007","66 and older","1","","",""
"141","2007","16-34 y.","","","",""
"141","2007","35-65 y.","","","",""
"141","2007","66 and older","","","",""
"142","2007","16-34 y.","","","",""
"142","2007","35-65 y.","","","",""
"142","2007","66 and older","","","",""
"143","2007","16-34 y.","","","",""
"143","2007","35-65 y.","","","",""
"143","2007","66 and older","","","",""
"144","2007","16-34 y.","","","",""
"144","2007","35-65 y.","","","",""
"144","2007","66 and older","","","",""
"145","2007","16-34 y.","","","",""
"145","2007","35-65 y.","","","",""
"145","2007","66 and older","","","",""
"146","2007","16-34 y.","2","","",""
"146","2007","35-65 y.","","","",""
"146","2007","66 and older","","","",""
"147","2007","16-34 y.","","","",""
"147","2007","35-65 y.","1","","",""
"147","2007","66 and older","","","",""
"148","2007","16-34 y.","","","",""
"148","2007","35-65 y.","","","",""
"148","2007","66 and older","","","",""
"149","2007","16-34 y.","","","",""
"149","2007","35-65 y.","","","",""
"149","2007","66 and older","","","",""
"151","2007","16-34 y.","","","",""
"151","2007","35-65 y.","","","",""
"151","2007","66 and older","","","",""
"152","2007","16-34 y.","","","",""
"152","2007","35-65 y.","","","",""
"152","2007","66 and older","","","",""
"154","2007","16-34 y.","1","","",""
"154","2007","35-65 y.","","","",""
"154","2007","66 and older","","","",""
"155","2007","16-34 y.","","","",""
"155","2007","35-65 y.","","","",""
"155","2007","66 and older","","","",""
"156","2007","16-34 y.","","","",""
"156","2007","35-65 y.","","","",""
"156","2007","66 and older","","","",""
"158","2007","16-34 y.","","","",""
"158","2007","35-65 y.","","","",""
"158","2007","66 and older","","","",""
"162","2007","16-34 y.","","","",""
"162","2007","35-65 y.","","","",""
"162","2007","66 and older","","","",""
"164","2007","16-34 y.","","","",""
"164","2007","35-65 y.","","","",""
"164","2007","66 and older","","","",""
"165","2007","16-34 y.","","","",""
"165","2007","35-65 y.","","","",""
