"pgnation","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"46","2004","(Married) couple without C. ","","","",""
"46","2004","Single parent ","","","",""
"46","2004","Couple + C. LE 16 ","","","",""
"46","2004","Couple + C. GT 16 ","","","",""
"46","2004","Couple + C. LE and GT 16","","","",""
"47","2004","1-pers.-HH","","","",""
"47","2004","(Married) couple without C. ","","","",""
"47","2004","Single parent ","","","",""
"47","2004","Couple + C. LE 16 ","","","",""
"47","2004","Couple + C. GT 16 ","","","",""
"47","2004","Couple + C. LE and GT 16","","","",""
"48","2004","1-pers.-HH","","","",""
"48","2004","(Married) couple without C. ","","","",""
"48","2004","Single parent ","","","",""
"48","2004","Couple + C. LE 16 ","","","",""
"48","2004","Couple + C. GT 16 ","2","","",""
"48","2004","Couple + C. LE and GT 16","","","",""
"49","2004","1-pers.-HH","","","",""
"49","2004","(Married) couple without C. ","1","","",""
"49","2004","Single parent ","","","",""
"49","2004","Couple + C. LE 16 ","","","",""
"49","2004","Couple + C. GT 16 ","","","",""
"49","2004","Couple + C. LE and GT 16","","","",""
"50","2004","1-pers.-HH","","","",""
"50","2004","(Married) couple without C. ","1","","",""
"50","2004","Single parent ","","","",""
"50","2004","Couple + C. LE 16 ","","","",""
"50","2004","Couple + C. GT 16 ","","","",""
"50","2004","Couple + C. LE and GT 16","","","",""
"51","2004","1-pers.-HH","","","",""
"51","2004","(Married) couple without C. ","","","",""
"51","2004","Single parent ","","","",""
"51","2004","Couple + C. LE 16 ","1","","",""
"51","2004","Couple + C. GT 16 ","","","",""
"51","2004","Couple + C. LE and GT 16","","","",""
"52","2004","1-pers.-HH","","","",""
"52","2004","(Married) couple without C. ","","","",""
"52","2004","Single parent ","","","",""
"52","2004","Couple + C. LE 16 ","1","","",""
"52","2004","Couple + C. GT 16 ","","","",""
"52","2004","Couple + C. LE and GT 16","","","",""
"53","2004","1-pers.-HH","","","",""
"53","2004","(Married) couple without C. ","","","",""
"53","2004","Single parent ","","","",""
"53","2004","Couple + C. LE 16 ","","","",""
"53","2004","Couple + C. GT 16 ","","","",""
"53","2004","Couple + C. LE and GT 16","","","",""
"54","2004","1-pers.-HH","","","",""
"54","2004","(Married) couple without C. ","1","","",""
"54","2004","Single parent ","","","",""
"54","2004","Couple + C. LE 16 ","","","",""
"54","2004","Couple + C. GT 16 ","","","",""
"54","2004","Couple + C. LE and GT 16","","","",""
"55","2004","1-pers.-HH","1","","",""
"55","2004","(Married) couple without C. ","","","",""
"55","2004","Single parent ","","","",""
"55","2004","Couple + C. LE 16 ","2","","",""
"55","2004","Couple + C. GT 16 ","","","",""
"55","2004","Couple + C. LE and GT 16","","","",""
"56","2004","1-pers.-HH","","","",""
"56","2004","(Married) couple without C. ","","","",""
"56","2004","Single parent ","","","",""
"56","2004","Couple + C. LE 16 ","","","",""
"56","2004","Couple + C. GT 16 ","","","",""
"56","2004","Couple + C. LE and GT 16","","","",""
"59","2004","1-pers.-HH","","","",""
"59","2004","(Married) couple without C. ","1","","",""
"59","2004","Single parent ","","","",""
"59","2004","Couple + C. LE 16 ","1","","",""
"59","2004","Couple + C. GT 16 ","","","",""
"59","2004","Couple + C. LE and GT 16","","","",""
"60","2004","1-pers.-HH","1","","",""
"60","2004","(Married) couple without C. ","","","",""
"60","2004","Single parent ","","","",""
"60","2004","Couple + C. LE 16 ","2","","",""
"60","2004","Couple + C. GT 16 ","","","",""
"60","2004","Couple + C. LE and GT 16","","","",""
"61","2004","1-pers.-HH","","","",""
"61","2004","(Married) couple without C. ","1","","",""
"61","2004","Single parent ","","","",""
"61","2004","Couple + C. LE 16 ","1","","",""
"61","2004","Couple + C. GT 16 ","","","",""
"61","2004","Couple + C. LE and GT 16","1","","",""
"64","2004","1-pers.-HH","","","",""
"64","2004","(Married) couple without C. ","","","",""
"64","2004","Single parent ","","","",""
"64","2004","Couple + C. LE 16 ","","","",""
"64","2004","Couple + C. GT 16 ","","","",""
"64","2004","Couple + C. LE and GT 16","","","",""
"65","2004","1-pers.-HH","","","",""
"65","2004","(Married) couple without C. ","1","","",""
"65","2004","Single parent ","","","",""
"65","2004","Couple + C. LE 16 ","","","",""
"65","2004","Couple + C. GT 16 ","","","",""
"65","2004","Couple + C. LE and GT 16","","","",""
"66","2004","1-pers.-HH","","","",""
"66","2004","(Married) couple without C. ","","","",""
"66","2004","Single parent ","","","",""
"66","2004","Couple + C. LE 16 ","","","",""
"66","2004","Couple + C. GT 16 ","","","",""
"66","2004","Couple + C. LE and GT 16","","","",""
"67","2004","1-pers.-HH","","","",""
"67","2004","(Married) couple without C. ","","","",""
"67","2004","Single parent ","","","",""
"67","2004","Couple + C. LE 16 ","1","","",""
"67","2004","Couple + C. GT 16 ","","","",""
"67","2004","Couple + C. LE and GT 16","","","",""
"68","2004","1-pers.-HH","","","",""
"68","2004","(Married) couple without C. ","2","","",""
"68","2004","Single parent ","","","",""
"68","2004","Couple + C. LE 16 ","","","",""
"68","2004","Couple + C. GT 16 ","","","",""
"68","2004","Couple + C. LE and GT 16","","","",""
"71","2004","1-pers.-HH","","","",""
"71","2004","(Married) couple without C. ","","","",""
"71","2004","Single parent ","","","",""
"71","2004","Couple + C. LE 16 ","","","",""
"71","2004","Couple + C. GT 16 ","","","",""
"71","2004","Couple + C. LE and GT 16","","","",""
"72","2004","1-pers.-HH","","","",""
"72","2004","(Married) couple without C. ","","","",""
"72","2004","Single parent ","","","",""
"72","2004","Couple + C. LE 16 ","","","",""
"72","2004","Couple + C. GT 16 ","","","",""
"72","2004","Couple + C. LE and GT 16","","","",""
"73","2004","1-pers.-HH","","","",""
"73","2004","(Married) couple without C. ","","","",""
"73","2004","Single parent ","","","",""
"73","2004","Couple + C. LE 16 ","","","",""
"73","2004","Couple + C. GT 16 ","","","",""
"73","2004","Couple + C. LE and GT 16","","","",""
"74","2004","1-pers.-HH","","","",""
"74","2004","(Married) couple without C. ","","","",""
"74","2004","Single parent ","","","",""
"74","2004","Couple + C. LE 16 ","2","","",""
"74","2004","Couple + C. GT 16 ","","","",""
"74","2004","Couple + C. LE and GT 16","","","",""
"75","2004","1-pers.-HH","","","",""
"75","2004","(Married) couple without C. ","","","",""
"75","2004","Single parent ","","","",""
"75","2004","Couple + C. LE 16 ","5","","",""
"75","2004","Couple + C. GT 16 ","1","","",""
"75","2004","Couple + C. LE and GT 16","","","",""
"76","2004","1-pers.-HH","","","",""
"76","2004","(Married) couple without C. ","","","",""
"76","2004","Single parent ","","","",""
"76","2004","Couple + C. LE 16 ","","","",""
"76","2004","Couple + C. GT 16 ","","","",""
"76","2004","Couple + C. LE and GT 16","1","","",""
"77","2004","1-pers.-HH","","","",""
"77","2004","(Married) couple without C. ","","","",""
"77","2004","Single parent ","","","",""
"77","2004","Couple + C. LE 16 ","","","",""
"77","2004","Couple + C. GT 16 ","","","",""
"77","2004","Couple + C. LE and GT 16","","","",""
"78","2004","1-pers.-HH","","","",""
"78","2004","(Married) couple without C. ","8","","",""
"78","2004","Single parent ","","","",""
"78","2004","Couple + C. LE 16 ","1","","",""
"78","2004","Couple + C. GT 16 ","","","",""
"78","2004","Couple + C. LE and GT 16","","","",""
"79","2004","1-pers.-HH","","","",""
"79","2004","(Married) couple without C. ","","","",""
"79","2004","Single parent ","","","",""
"79","2004","Couple + C. LE 16 ","","","",""
"79","2004","Couple + C. GT 16 ","","","",""
"79","2004","Couple + C. LE and GT 16","","","",""
"80","2004","1-pers.-HH","","","",""
"80","2004","(Married) couple without C. ","","","",""
"80","2004","Single parent ","","","",""
"80","2004","Couple + C. LE 16 ","","","",""
"80","2004","Couple + C. GT 16 ","","","",""
"80","2004","Couple + C. LE and GT 16","1","","",""
"81","2004","1-pers.-HH","","","",""
"81","2004","(Married) couple without C. ","1","","",""
"81","2004","Single parent ","","","",""
"81","2004","Couple + C. LE 16 ","","","",""
"81","2004","Couple + C. GT 16 ","","","",""
"81","2004","Couple + C. LE and GT 16","","","",""
"82","2004","1-pers.-HH","","","",""
"82","2004","(Married) couple without C. ","","","",""
"82","2004","Single parent ","","","",""
"82","2004","Couple + C. LE 16 ","","","",""
"82","2004","Couple + C. GT 16 ","","","",""
"82","2004","Couple + C. LE and GT 16","","","",""
"83","2004","1-pers.-HH","","","",""
"83","2004","(Married) couple without C. ","1","","",""
"83","2004","Single parent ","2","","",""
"83","2004","Couple + C. LE 16 ","","","",""
"83","2004","Couple + C. GT 16 ","","","",""
"83","2004","Couple + C. LE and GT 16","","","",""
"84","2004","1-pers.-HH","","","",""
"84","2004","(Married) couple without C. ","","","",""
"84","2004","Single parent ","","","",""
"84","2004","Couple + C. LE 16 ","","","",""
"84","2004","Couple + C. GT 16 ","","","",""
"84","2004","Couple + C. LE and GT 16","","","",""
"85","2004","1-pers.-HH","","","",""
"85","2004","(Married) couple without C. ","","","",""
"85","2004","Single parent ","","","",""
"85","2004","Couple + C. LE 16 ","2","","",""
"85","2004","Couple + C. GT 16 ","","","",""
"85","2004","Couple + C. LE and GT 16","","","",""
"86","2004","1-pers.-HH","","","",""
"86","2004","(Married) couple without C. ","","","",""
"86","2004","Single parent ","","","",""
"86","2004","Couple + C. LE 16 ","","","",""
"86","2004","Couple + C. GT 16 ","","","",""
"86","2004","Couple + C. LE and GT 16","","","",""
"89","2004","1-pers.-HH","","","",""
"89","2004","(Married) couple without C. ","","","",""
"89","2004","Single parent ","","","",""
"89","2004","Couple + C. LE 16 ","1","","",""
"89","2004","Couple + C. GT 16 ","","","",""
"89","2004","Couple + C. LE and GT 16","","","",""
"90","2004","1-pers.-HH","","","",""
"90","2004","(Married) couple without C. ","","","",""
"90","2004","Single parent ","","","",""
"90","2004","Couple + C. LE 16 ","","","",""
"90","2004","Couple + C. GT 16 ","","","",""
"90","2004","Couple + C. LE and GT 16","","","",""
"92","2004","1-pers.-HH","","","",""
"92","2004","(Married) couple without C. ","","","",""
"92","2004","Single parent ","","","",""
"92","2004","Couple + C. LE 16 ","","","",""
"92","2004","Couple + C. GT 16 ","1","","",""
"92","2004","Couple + C. LE and GT 16","","","",""
"94","2004","1-pers.-HH","","","",""
"94","2004","(Married) couple without C. ","","","",""
"94","2004","Single parent ","","","",""
"94","2004","Couple + C. LE 16 ","","","",""
"94","2004","Couple + C. GT 16 ","","","",""
"94","2004","Couple + C. LE and GT 16","","","",""
"95","2004","1-pers.-HH","","","",""
"95","2004","(Married) couple without C. ","","","",""
"95","2004","Single parent ","","","",""
"95","2004","Couple + C. LE 16 ","","","",""
"95","2004","Couple + C. GT 16 ","","","",""
"95","2004","Couple + C. LE and GT 16","","","",""
"96","2004","1-pers.-HH","","","",""
"96","2004","(Married) couple without C. ","","","",""
"96","2004","Single parent ","","","",""
"96","2004","Couple + C. LE 16 ","","","",""
"96","2004","Couple + C. GT 16 ","","","",""
"96","2004","Couple + C. LE and GT 16","","","",""
"97","2004","1-pers.-HH","","","",""
"97","2004","(Married) couple without C. ","","","",""
"97","2004","Single parent ","","","",""
"97","2004","Couple + C. LE 16 ","","","",""
"97","2004","Couple + C. GT 16 ","","","",""
"97","2004","Couple + C. LE and GT 16","","","",""
"98","2004","1-pers.-HH","1","","",""
"98","2004","(Married) couple without C. ","","","",""
"98","2004","Single parent ","","","",""
"98","2004","Couple + C. LE 16 ","1","","",""
"98","2004","Couple + C. GT 16 ","","","",""
"98","2004","Couple + C. LE and GT 16","2","","",""
"101","2004","1-pers.-HH","","","",""
"101","2004","(Married) couple without C. ","","","",""
"101","2004","Single parent ","","","",""
"101","2004","Couple + C. LE 16 ","","","",""
"101","2004","Couple + C. GT 16 ","","","",""
"101","2004","Couple + C. LE and GT 16","","","",""
"102","2004","1-pers.-HH","","","",""
"102","2004","(Married) couple without C. ","","","",""
"102","2004","Single parent ","","","",""
"102","2004","Couple + C. LE 16 ","","","",""
"102","2004","Couple + C. GT 16 ","","","",""
"102","2004","Couple + C. LE and GT 16","","","",""
"103","2004","1-pers.-HH","","","",""
"103","2004","(Married) couple without C. ","","","",""
"103","2004","Single parent ","","","",""
"103","2004","Couple + C. LE 16 ","","","",""
"103","2004","Couple + C. GT 16 ","","","",""
"103","2004","Couple + C. LE and GT 16","1","","",""
"105","2004","1-pers.-HH","","","",""
"105","2004","(Married) couple without C. ","","","",""
"105","2004","Single parent ","","","",""
"105","2004","Couple + C. LE 16 ","","","",""
"105","2004","Couple + C. GT 16 ","","","",""
"105","2004","Couple + C. LE and GT 16","","","",""
"108","2004","1-pers.-HH","","","",""
"108","2004","(Married) couple without C. ","","","",""
"108","2004","Single parent ","","","",""
"108","2004","Couple + C. LE 16 ","","","",""
"108","2004","Couple + C. GT 16 ","","","",""
"108","2004","Couple + C. LE and GT 16","","","",""
"110","2004","1-pers.-HH","","","",""
"110","2004","(Married) couple without C. ","","","",""
"110","2004","Single parent ","","","",""
"110","2004","Couple + C. LE 16 ","","","",""
"110","2004","Couple + C. GT 16 ","","","",""
"110","2004","Couple + C. LE and GT 16","","","",""
"111","2004","1-pers.-HH","","","",""
"111","2004","(Married) couple without C. ","","","",""
"111","2004","Single parent ","","","",""
"111","2004","Couple + C. LE 16 ","","","",""
"111","2004","Couple + C. GT 16 ","","","",""
"111","2004","Couple + C. LE and GT 16","","","",""
"113","2004","1-pers.-HH","","","",""
"113","2004","(Married) couple without C. ","","","",""
"113","2004","Single parent ","","","",""
"113","2004","Couple + C. LE 16 ","","","",""
"113","2004","Couple + C. GT 16 ","","","",""
"113","2004","Couple + C. LE and GT 16","","","",""
"116","2004","1-pers.-HH","1","","",""
"116","2004","(Married) couple without C. ","1","","",""
"116","2004","Single parent ","","","",""
"116","2004","Couple + C. LE 16 ","","","",""
"116","2004","Couple + C. GT 16 ","3","","",""
"116","2004","Couple + C. LE and GT 16","","","",""
"117","2004","1-pers.-HH","","","",""
"117","2004","(Married) couple without C. ","5","","",""
"117","2004","Single parent ","","","",""
"117","2004","Couple + C. LE 16 ","2","","",""
"117","2004","Couple + C. GT 16 ","","","",""
"117","2004","Couple + C. LE and GT 16","1","","",""
"118","2004","1-pers.-HH","1","","",""
"118","2004","(Married) couple without C. ","7","","",""
"118","2004","Single parent ","","","",""
"118","2004","Couple + C. LE 16 ","8","","",""
"118","2004","Couple + C. GT 16 ","5","","",""
"118","2004","Couple + C. LE and GT 16","5","","",""
"119","2004","1-pers.-HH","11","","",""
"119","2004","(Married) couple without C. ","30","0.00379705972031086","0.00238561837508198","0.00520850106553973"
"119","2004","Single parent ","8","","",""
"119","2004","Couple + C. LE 16 ","13","","",""
"119","2004","Couple + C. GT 16 ","12","","",""
"119","2004","Couple + C. LE and GT 16","13","","",""
"120","2004","1-pers.-HH","5","","",""
"120","2004","(Married) couple without C. ","19","","",""
"120","2004","Single parent ","10","","",""
"120","2004","Couple + C. LE 16 ","13","","",""
"120","2004","Couple + C. GT 16 ","15","","",""
"120","2004","Couple + C. LE and GT 16","","","",""
"121","2004","1-pers.-HH","1","","",""
"121","2004","(Married) couple without C. ","3","","",""
"121","2004","Single parent ","2","","",""
"121","2004","Couple + C. LE 16 ","4","","",""
"121","2004","Couple + C. GT 16 ","12","","",""
"121","2004","Couple + C. LE and GT 16","","","",""
