"pgnation","year","e11102","n","percent","lower_confidence","upper_confidence"
"78","2016","Employed","48","0.00182119981698986","0.00116395105955839","0.00247844857442133"
"79","2016","Not Employed","6","","",""
"79","2016","Employed","1","","",""
"80","2016","Not Employed","","","",""
"80","2016","Employed","","","",""
"81","2016","Not Employed","11","","",""
"81","2016","Employed","5","","",""
"82","2016","Not Employed","2","","",""
"82","2016","Employed","","","",""
"83","2016","Not Employed","2","","",""
"83","2016","Employed","2","","",""
"84","2016","Not Employed","59","0.000427973440808126","7.55879795863242e-05","0.000780358902029927"
"84","2016","Employed","1","","",""
"85","2016","Not Employed","80","0.00154412469587295","0.000875152375299745","0.00221309701644615"
"85","2016","Employed","7","","",""
"86","2016","Not Employed","","","",""
"86","2016","Employed","2","","",""
"89","2016","Not Employed","243","0.00121340632500879","0.000620287094494217","0.00180652555552337"
"89","2016","Employed","1","","",""
"90","2016","Not Employed","1","","",""
"90","2016","Employed","3","","",""
"92","2016","Not Employed","","","",""
"92","2016","Employed","","","",""
"94","2016","Not Employed","2","","",""
"94","2016","Employed","","","",""
"95","2016","Not Employed","","","",""
"95","2016","Employed","","","",""
"96","2016","Not Employed","","","",""
"96","2016","Employed","","","",""
"97","2016","Not Employed","1","","",""
"97","2016","Employed","1","","",""
"98","2016","Not Employed","71","0.000894636802107885","0.000385268927688782","0.00140400467652699"
"98","2016","Employed","6","","",""
"101","2016","Not Employed","","","",""
"101","2016","Employed","","","",""
"102","2016","Not Employed","1","","",""
"102","2016","Employed","","","",""
"103","2016","Not Employed","5","","",""
"103","2016","Employed","7","","",""
"105","2016","Not Employed","","","",""
"105","2016","Employed","1","","",""
"108","2016","Not Employed","","","",""
"108","2016","Employed","1","","",""
"110","2016","Not Employed","3","","",""
"110","2016","Employed","2","","",""
"111","2016","Not Employed","7","","",""
"111","2016","Employed","","","",""
"113","2016","Not Employed","","","",""
"113","2016","Employed","","","",""
"116","2016","Not Employed","2","","",""
"116","2016","Employed","1","","",""
"117","2016","Not Employed","2","","",""
"117","2016","Employed","3","","",""
"118","2016","Not Employed","16","","",""
"118","2016","Employed","23","","",""
"119","2016","Not Employed","19","","",""
"119","2016","Employed","62","0.0051056618741672","0.00400700694523089","0.00620431680310351"
"120","2016","Not Employed","22","","",""
"120","2016","Employed","34","0.00197155011228973","0.00128776101056846","0.00265533921401101"
"121","2016","Not Employed","42","0.00130094687209603","0.000686831984892943","0.00191506175929913"
"121","2016","Employed","24","","",""
"122","2016","Not Employed","2","","",""
"122","2016","Employed","9","","",""
"123","2016","Not Employed","2","","",""
"123","2016","Employed","19","","",""
"124","2016","Not Employed","","","",""
"124","2016","Employed","","","",""
"125","2016","Not Employed","13","","",""
"125","2016","Employed","","","",""
"127","2016","Not Employed","","","",""
"127","2016","Employed","","","",""
"128","2016","Not Employed","","","",""
"128","2016","Employed","1","","",""
"129","2016","Not Employed","1","","",""
"129","2016","Employed","1","","",""
"130","2016","Not Employed","10","","",""
"130","2016","Employed","10","","",""
"131","2016","Not Employed","","","",""
"131","2016","Employed","","","",""
"132","2016","Not Employed","6","","",""
"132","2016","Employed","9","","",""
"133","2016","Not Employed","1","","",""
"133","2016","Employed","","","",""
"135","2016","Not Employed","1","","",""
"135","2016","Employed","","","",""
"138","2016","Not Employed","2","","",""
"138","2016","Employed","","","",""
"139","2016","Not Employed","13","","",""
"139","2016","Employed","2","","",""
"140","2016","Not Employed","112","0.00295953385771104","0.0020340463206328","0.00388502139478928"
"140","2016","Employed","80","0.00351013185210077","0.00259844653044242","0.00442181717375912"
"141","2016","Not Employed","16","","",""
"141","2016","Employed","4","","",""
"142","2016","Not Employed","3","","",""
"142","2016","Employed","1","","",""
"143","2016","Not Employed","4","","",""
"143","2016","Employed","","","",""
"144","2016","Not Employed","2","","",""
"144","2016","Employed","4","","",""
"145","2016","Not Employed","1","","",""
"145","2016","Employed","","","",""
"146","2016","Not Employed","4","","",""
"146","2016","Employed","12","","",""
"147","2016","Not Employed","4","","",""
"147","2016","Employed","","","",""
"148","2016","Not Employed","28","","",""
"148","2016","Employed","2","","",""
"149","2016","Not Employed","1","","",""
"149","2016","Employed","","","",""
"151","2016","Not Employed","3","","",""
"151","2016","Employed","","","",""
"152","2016","Not Employed","31","0.000519665991932932","0.000131379930386622","0.000907952053479242"
"152","2016","Employed","","","",""
"154","2016","Not Employed","1","","",""
"154","2016","Employed","2","","",""
"155","2016","Not Employed","1","","",""
"155","2016","Employed","","","",""
"156","2016","Not Employed","","","",""
"156","2016","Employed","","","",""
"158","2016","Not Employed","2","","",""
"158","2016","Employed","","","",""
"162","2016","Not Employed","2","","",""
"162","2016","Employed","","","",""
"164","2016","Not Employed","","","",""
"164","2016","Employed","","","",""
"165","2016","Not Employed","113","0.00422790594388819","0.00312244052869235","0.00533337135908404"
"165","2016","Employed","64","0.00193026293338943","0.00125365749692041","0.00260686836985846"
"166","2016","Not Employed","15","","",""
"166","2016","Employed","1","","",""
"167","2016","Not Employed","","","",""
"167","2016","Employed","","","",""
"168","2016","Not Employed","5","","",""
"168","2016","Employed","3","","",""
"169","2016","Not Employed","","","",""
"169","2016","Employed","","","",""
"172","2016","Not Employed","","","",""
"172","2016","Employed","","","",""
"173","2016","Not Employed","","","",""
"173","2016","Employed","1","","",""
"178","2016","Not Employed","2","","",""
"178","2016","Employed","","","",""
"181","2016","Not Employed","","","",""
"181","2016","Employed","","","",""
"183","2016","Not Employed","3","","",""
"183","2016","Employed","1","","",""
"188","2016","Not Employed","11","","",""
"188","2016","Employed","","","",""
"195","2016","Not Employed","","","",""
"195","2016","Employed","","","",""
"196","2016","Not Employed","","","",""
"196","2016","Employed","","","",""
"999","2016","Not Employed","2","","",""
"999","2016","Employed","","","",""
"1","2017","Not Employed","8191","0.864606171674978","0.859053100334512","0.870159243015444"
"1","2017","Employed","16123","0.887120294783638","0.882538234039567","0.891702355527708"
"2","2017","Not Employed","172","0.0228358149566768","0.0204113457017022","0.0252602842116514"
"2","2017","Employed","240","0.0168114969775025","0.0149499103920518","0.0186730835629533"
"3","2017","Not Employed","4","","",""
"3","2017","Employed","3","","",""
"4","2017","Not Employed","37","0.00362587017194462","0.00265033709503462","0.00460140324885461"
"4","2017","Employed","112","0.00364256329266295","0.00277024940174776","0.00451487718357814"
"5","2017","Not Employed","61","0.010539040732876","0.00888165145020071","0.0121964300155512"
"5","2017","Employed","167","0.0107114074000968","0.0092208578386227","0.0122019569615709"
"6","2017","Not Employed","21","","",""
"6","2017","Employed","50","0.00214422284119135","0.00147444542670742","0.00281400025567528"
"10","2017","Not Employed","20","","",""
"10","2017","Employed","42","0.00444355126142949","0.00348047718285017","0.0054066253400088"
"11","2017","Not Employed","9","","",""
"11","2017","Employed","25","","",""
"12","2017","Not Employed","","","",""
"12","2017","Employed","","","",""
"13","2017","Not Employed","3","","",""
"13","2017","Employed","10","","",""
"14","2017","Not Employed","7","","",""
"14","2017","Employed","20","","",""
"15","2017","Not Employed","2","","",""
"15","2017","Employed","6","","",""
"16","2017","Not Employed","","","",""
"16","2017","Employed","3","","",""
"17","2017","Not Employed","2","","",""
"17","2017","Employed","5","","",""
"18","2017","Not Employed","7","","",""
"18","2017","Employed","24","","",""
"19","2017","Not Employed","2","","",""
"19","2017","Employed","11","","",""
"20","2017","Not Employed","1","","",""
"20","2017","Employed","1","","",""
"21","2017","Not Employed","49","0.00240059014208153","0.00160633185638482","0.00319484842777824"
"21","2017","Employed","159","0.00329139780453443","0.00246205144540455","0.0041207441636643"
"22","2017","Not Employed","59","0.00475724229977188","0.00364046442309832","0.00587402017644545"
"22","2017","Employed","183","0.00850220150902548","0.00717274778259838","0.00983165523545258"
"23","2017","Not Employed","","","",""
"23","2017","Employed","1","","",""
"24","2017","Not Employed","123","0.00199226121928076","0.00126855092837551","0.00271597151018602"
"24","2017","Employed","7","","",""
"25","2017","Not Employed","2","","",""
"25","2017","Employed","1","","",""
"26","2017","Not Employed","9","","",""
"26","2017","Employed","54","0.00294701845434913","0.00216212230657564","0.00373191460212262"
"27","2017","Not Employed","","","",""
"27","2017","Employed","","","",""
"28","2017","Not Employed","4","","",""
"28","2017","Employed","27","","",""
"29","2017","Not Employed","24","","",""
"29","2017","Employed","66","0.00178276618721117","0.00117193475403884","0.0023935976203835"
"30","2017","Not Employed","2863","0.0133967803751798","0.0115308469856748","0.0152627137646848"
"30","2017","Employed","112","0.00111238754437135","0.000629720081056605","0.00159505500768609"
"31","2017","Not Employed","4","","",""
"31","2017","Employed","17","","",""
"32","2017","Not Employed","118","0.00239681788970585","0.00160318239180982","0.00319045338760188"
"32","2017","Employed","100","0.00361402134845731","0.00274511931785069","0.00448292337906393"
"34","2017","Not Employed","1","","",""
"34","2017","Employed","3","","",""
"35","2017","Not Employed","","","",""
"35","2017","Employed","2","","",""
"36","2017","Not Employed","","","",""
"36","2017","Employed","","","",""
"37","2017","Not Employed","","","",""
"37","2017","Employed","","","",""
"38","2017","Not Employed","1","","",""
"38","2017","Employed","4","","",""
"39","2017","Not Employed","","","",""
"39","2017","Employed","1","","",""
"40","2017","Not Employed","3","","",""
"40","2017","Employed","3","","",""
"41","2017","Not Employed","","","",""
"41","2017","Employed","","","",""
"42","2017","Not Employed","10","","",""
"42","2017","Employed","17","","",""
"43","2017","Not Employed","758","0.00503036965982599","0.00388213800390974","0.00617860131574224"
"43","2017","Employed","36","0.000620840945255225","0.000260165171970669","0.000981516718539781"
"44","2017","Not Employed","3","","",""
"44","2017","Employed","12","","",""
"45","2017","Not Employed","1","","",""
"45","2017","Employed","1","","",""
"46","2017","Not Employed","2","","",""
"46","2017","Employed","","","",""
"47","2017","Not Employed","16","","",""
"47","2017","Employed","4","","",""
"48","2017","Not Employed","","","",""
"48","2017","Employed","3","","",""
"49","2017","Not Employed","9","","",""
"49","2017","Employed","6","","",""
"50","2017","Not Employed","10","","",""
"50","2017","Employed","2","","",""
"51","2017","Not Employed","","","",""
"51","2017","Employed","","","",""
"52","2017","Not Employed","7","","",""
"52","2017","Employed","3","","",""
"53","2017","Not Employed","","","",""
"53","2017","Employed","","","",""
"54","2017","Not Employed","38","0.00120772640057388","0.000644028366554626","0.00177142443459313"
"54","2017","Employed","10","","",""
"55","2017","Not Employed","1","","",""
"55","2017","Employed","3","","",""
"56","2017","Not Employed","","","",""
"56","2017","Employed","2","","",""
"59","2017","Not Employed","2","","",""
"59","2017","Employed","2","","",""
"60","2017","Not Employed","792","0.00502608238373756","0.00387833766593911","0.00617382710153601"
"60","2017","Employed","39","0.0012821005383523","0.000763964130768888","0.0018002369459357"
"61","2017","Not Employed","4","","",""
"61","2017","Employed","9","","",""
"64","2017","Not Employed","","","",""
"64","2017","Employed","4","","",""
"65","2017","Not Employed","8","","",""
"65","2017","Employed","7","","",""
"66","2017","Not Employed","","","",""
"66","2017","Employed","3","","",""
"67","2017","Not Employed","13","","",""
"67","2017","Employed","9","","",""
"68","2017","Not Employed","3","","",""
"68","2017","Employed","5","","",""
"71","2017","Not Employed","1","","",""
"71","2017","Employed","3","","",""
"72","2017","Not Employed","","","",""
"72","2017","Employed","","","",""
