"pgnation","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"146","1988","Not Employed","Urban Area","","","",""
"146","1988","Not Employed","Rural Area","","","",""
"146","1988","Employed","Urban Area","","","",""
"146","1988","Employed","Rural Area","","","",""
"147","1988","Not Employed","Urban Area","","","",""
"147","1988","Not Employed","Rural Area","","","",""
"147","1988","Employed","Urban Area","","","",""
"147","1988","Employed","Rural Area","","","",""
"148","1988","Not Employed","Urban Area","","","",""
"148","1988","Not Employed","Rural Area","","","",""
"148","1988","Employed","Urban Area","","","",""
"148","1988","Employed","Rural Area","","","",""
"149","1988","Not Employed","Urban Area","","","",""
"149","1988","Not Employed","Rural Area","","","",""
"149","1988","Employed","Urban Area","","","",""
"149","1988","Employed","Rural Area","","","",""
"151","1988","Not Employed","Urban Area","","","",""
"151","1988","Not Employed","Rural Area","","","",""
"151","1988","Employed","Urban Area","","","",""
"151","1988","Employed","Rural Area","","","",""
"152","1988","Not Employed","Urban Area","","","",""
"152","1988","Not Employed","Rural Area","","","",""
"152","1988","Employed","Urban Area","","","",""
"152","1988","Employed","Rural Area","","","",""
"154","1988","Not Employed","Urban Area","","","",""
"154","1988","Not Employed","Rural Area","","","",""
"154","1988","Employed","Urban Area","","","",""
"154","1988","Employed","Rural Area","","","",""
"155","1988","Not Employed","Urban Area","","","",""
"155","1988","Not Employed","Rural Area","","","",""
"155","1988","Employed","Urban Area","","","",""
"155","1988","Employed","Rural Area","","","",""
"156","1988","Not Employed","Urban Area","","","",""
"156","1988","Not Employed","Rural Area","","","",""
"156","1988","Employed","Urban Area","","","",""
"156","1988","Employed","Rural Area","","","",""
"158","1988","Not Employed","Urban Area","","","",""
"158","1988","Not Employed","Rural Area","","","",""
"158","1988","Employed","Urban Area","","","",""
"158","1988","Employed","Rural Area","","","",""
"162","1988","Not Employed","Urban Area","","","",""
"162","1988","Not Employed","Rural Area","","","",""
"162","1988","Employed","Urban Area","","","",""
"162","1988","Employed","Rural Area","","","",""
"164","1988","Not Employed","Urban Area","","","",""
"164","1988","Not Employed","Rural Area","","","",""
"164","1988","Employed","Urban Area","","","",""
"164","1988","Employed","Rural Area","","","",""
"165","1988","Not Employed","Urban Area","","","",""
"165","1988","Not Employed","Rural Area","","","",""
"165","1988","Employed","Urban Area","","","",""
"165","1988","Employed","Rural Area","","","",""
"166","1988","Not Employed","Urban Area","","","",""
"166","1988","Not Employed","Rural Area","","","",""
"166","1988","Employed","Urban Area","","","",""
"166","1988","Employed","Rural Area","","","",""
"167","1988","Not Employed","Urban Area","","","",""
"167","1988","Not Employed","Rural Area","","","",""
"167","1988","Employed","Urban Area","","","",""
"167","1988","Employed","Rural Area","","","",""
"168","1988","Not Employed","Urban Area","","","",""
"168","1988","Not Employed","Rural Area","","","",""
"168","1988","Employed","Urban Area","","","",""
"168","1988","Employed","Rural Area","","","",""
"169","1988","Not Employed","Urban Area","","","",""
"169","1988","Not Employed","Rural Area","","","",""
"169","1988","Employed","Urban Area","","","",""
"169","1988","Employed","Rural Area","","","",""
"172","1988","Not Employed","Urban Area","","","",""
"172","1988","Not Employed","Rural Area","","","",""
"172","1988","Employed","Urban Area","","","",""
"172","1988","Employed","Rural Area","","","",""
"173","1988","Not Employed","Urban Area","","","",""
"173","1988","Not Employed","Rural Area","","","",""
"173","1988","Employed","Urban Area","","","",""
"173","1988","Employed","Rural Area","","","",""
"178","1988","Not Employed","Urban Area","","","",""
"178","1988","Not Employed","Rural Area","","","",""
"178","1988","Employed","Urban Area","","","",""
"178","1988","Employed","Rural Area","","","",""
"181","1988","Not Employed","Urban Area","","","",""
"181","1988","Not Employed","Rural Area","","","",""
"181","1988","Employed","Urban Area","","","",""
"181","1988","Employed","Rural Area","","","",""
"183","1988","Not Employed","Urban Area","","","",""
"183","1988","Not Employed","Rural Area","","","",""
"183","1988","Employed","Urban Area","","","",""
"183","1988","Employed","Rural Area","","","",""
"188","1988","Not Employed","Urban Area","","","",""
"188","1988","Not Employed","Rural Area","","","",""
"188","1988","Employed","Urban Area","","","",""
"188","1988","Employed","Rural Area","","","",""
"195","1988","Not Employed","Urban Area","","","",""
"195","1988","Not Employed","Rural Area","","","",""
"195","1988","Employed","Urban Area","","","",""
"195","1988","Employed","Rural Area","","","",""
"196","1988","Not Employed","Urban Area","","","",""
"196","1988","Not Employed","Rural Area","","","",""
"196","1988","Employed","Urban Area","","","",""
"196","1988","Employed","Rural Area","","","",""
"999","1988","Not Employed","Urban Area","","","",""
"999","1988","Not Employed","Rural Area","","","",""
"999","1988","Employed","Urban Area","","","",""
"999","1988","Employed","Rural Area","","","",""
"1","1989","Not Employed","Urban Area","2093","0.944048420613286","0.935480362927962","0.95261647829861"
"1","1989","Not Employed","Rural Area","604","0.97036201935545","0.957540052369298","0.983183986341602"
"1","1989","Employed","Urban Area","3500","0.909801730558987","0.901864629273389","0.917738831844584"
"1","1989","Employed","Rural Area","1044","0.959261828084175","0.948298656240041","0.97022499992831"
"2","1989","Not Employed","Urban Area","321","0.0261766362704591","0.0202244558654581","0.03212881667546"
"2","1989","Not Employed","Rural Area","27","","",""
"2","1989","Employed","Urban Area","500","0.0312666516181901","0.0264445955804979","0.0360887076558822"
"2","1989","Employed","Rural Area","42","0.00942268083186337","0.00406473520292425","0.0147806264608025"
"3","1989","Not Employed","Urban Area","83","0.00850379097478008","0.00508060188770229","0.0119269800618579"
"3","1989","Not Employed","Rural Area","15","","",""
"3","1989","Employed","Urban Area","286","0.0167291738402886","0.0131756170168862","0.0202827306636911"
"3","1989","Employed","Rural Area","51","0.0130195431321285","0.00673289691707835","0.0193061893471786"
"4","1989","Not Employed","Urban Area","81","0.00359973018934155","0.00136702714241005","0.00583243323627306"
"4","1989","Not Employed","Rural Area","8","","",""
"4","1989","Employed","Urban Area","215","0.00783154414703445","0.00538920568731228","0.0102738826067566"
"4","1989","Employed","Rural Area","34","0.00391917237392952","0.0004541077004742","0.00738423704738485"
"5","1989","Not Employed","Urban Area","108","0.00746335789091023","0.0042547290708639","0.0106719867109566"
"5","1989","Not Employed","Rural Area","9","","",""
"5","1989","Employed","Urban Area","286","0.0150451655349421","0.0116723228625066","0.0184180082073776"
"5","1989","Employed","Rural Area","53","0.00969984956064394","0.0042644334954062","0.0151352656258817"
"6","1989","Not Employed","Urban Area","59","0.00193400304812856","0.000296103441046115","0.003571902655211"
"6","1989","Not Employed","Rural Area","3","","",""
"6","1989","Employed","Urban Area","163","0.00367458400917306","0.00199812038143314","0.00535104763691297"
"6","1989","Employed","Rural Area","22","","",""
"10","1989","Not Employed","Urban Area","1","","",""
"10","1989","Not Employed","Rural Area","","","",""
"10","1989","Employed","Urban Area","19","","",""
"10","1989","Employed","Rural Area","3","","",""
"11","1989","Not Employed","Urban Area","1","","",""
"11","1989","Not Employed","Rural Area","","","",""
"11","1989","Employed","Urban Area","6","","",""
"11","1989","Employed","Rural Area","","","",""
"12","1989","Not Employed","Urban Area","5","","",""
"12","1989","Not Employed","Rural Area","","","",""
"12","1989","Employed","Urban Area","5","","",""
"12","1989","Employed","Rural Area","","","",""
"13","1989","Not Employed","Urban Area","","","",""
"13","1989","Not Employed","Rural Area","","","",""
"13","1989","Employed","Urban Area","","","",""
"13","1989","Employed","Rural Area","","","",""
"14","1989","Not Employed","Urban Area","","","",""
"14","1989","Not Employed","Rural Area","","","",""
"14","1989","Employed","Urban Area","5","","",""
"14","1989","Employed","Rural Area","","","",""
"15","1989","Not Employed","Urban Area","","","",""
"15","1989","Not Employed","Rural Area","","","",""
"15","1989","Employed","Urban Area","","","",""
"15","1989","Employed","Rural Area","","","",""
"16","1989","Not Employed","Urban Area","","","",""
"16","1989","Not Employed","Rural Area","","","",""
"16","1989","Employed","Urban Area","","","",""
"16","1989","Employed","Rural Area","","","",""
"17","1989","Not Employed","Urban Area","","","",""
"17","1989","Not Employed","Rural Area","","","",""
"17","1989","Employed","Urban Area","","","",""
"17","1989","Employed","Rural Area","","","",""
"18","1989","Not Employed","Urban Area","1","","",""
"18","1989","Not Employed","Rural Area","1","","",""
"18","1989","Employed","Urban Area","5","","",""
"18","1989","Employed","Rural Area","","","",""
"19","1989","Not Employed","Urban Area","","","",""
"19","1989","Not Employed","Rural Area","","","",""
"19","1989","Employed","Urban Area","2","","",""
"19","1989","Employed","Rural Area","","","",""
"20","1989","Not Employed","Urban Area","1","","",""
"20","1989","Not Employed","Rural Area","","","",""
"20","1989","Employed","Urban Area","","","",""
"20","1989","Employed","Rural Area","","","",""
"21","1989","Not Employed","Urban Area","1","","",""
"21","1989","Not Employed","Rural Area","","","",""
"21","1989","Employed","Urban Area","1","","",""
"21","1989","Employed","Rural Area","","","",""
"22","1989","Not Employed","Urban Area","2","","",""
"22","1989","Not Employed","Rural Area","1","","",""
"22","1989","Employed","Urban Area","3","","",""
"22","1989","Employed","Rural Area","","","",""
"23","1989","Not Employed","Urban Area","","","",""
"23","1989","Not Employed","Rural Area","","","",""
"23","1989","Employed","Urban Area","","","",""
"23","1989","Employed","Rural Area","","","",""
"24","1989","Not Employed","Urban Area","1","","",""
"24","1989","Not Employed","Rural Area","","","",""
"24","1989","Employed","Urban Area","","","",""
"24","1989","Employed","Rural Area","","","",""
"25","1989","Not Employed","Urban Area","","","",""
"25","1989","Not Employed","Rural Area","","","",""
"25","1989","Employed","Urban Area","","","",""
"25","1989","Employed","Rural Area","","","",""
"26","1989","Not Employed","Urban Area","","","",""
"26","1989","Not Employed","Rural Area","","","",""
"26","1989","Employed","Urban Area","2","","",""
"26","1989","Employed","Rural Area","","","",""
"27","1989","Not Employed","Urban Area","","","",""
"27","1989","Not Employed","Rural Area","","","",""
"27","1989","Employed","Urban Area","","","",""
"27","1989","Employed","Rural Area","","","",""
"28","1989","Not Employed","Urban Area","","","",""
"28","1989","Not Employed","Rural Area","","","",""
"28","1989","Employed","Urban Area","","","",""
"28","1989","Employed","Rural Area","","","",""
"29","1989","Not Employed","Urban Area","","","",""
"29","1989","Not Employed","Rural Area","","","",""
"29","1989","Employed","Urban Area","","","",""
"29","1989","Employed","Rural Area","","","",""
"30","1989","Not Employed","Urban Area","","","",""
"30","1989","Not Employed","Rural Area","","","",""
"30","1989","Employed","Urban Area","","","",""
"30","1989","Employed","Rural Area","","","",""
"31","1989","Not Employed","Urban Area","","","",""
"31","1989","Not Employed","Rural Area","","","",""
"31","1989","Employed","Urban Area","2","","",""
"31","1989","Employed","Rural Area","","","",""
"32","1989","Not Employed","Urban Area","","","",""
"32","1989","Not Employed","Rural Area","","","",""
"32","1989","Employed","Urban Area","","","",""
"32","1989","Employed","Rural Area","","","",""
"34","1989","Not Employed","Urban Area","1","","",""
"34","1989","Not Employed","Rural Area","","","",""
"34","1989","Employed","Urban Area","","","",""
"34","1989","Employed","Rural Area","","","",""
"35","1989","Not Employed","Urban Area","","","",""
"35","1989","Not Employed","Rural Area","","","",""
"35","1989","Employed","Urban Area","","","",""
"35","1989","Employed","Rural Area","","","",""
"37","1989","Not Employed","Urban Area","","","",""
"37","1989","Not Employed","Rural Area","","","",""
"37","1989","Employed","Urban Area","","","",""
"37","1989","Employed","Rural Area","","","",""
"38","1989","Not Employed","Urban Area","3","","",""
"38","1989","Not Employed","Rural Area","","","",""
"38","1989","Employed","Urban Area","","","",""
"38","1989","Employed","Rural Area","","","",""
"39","1989","Not Employed","Urban Area","","","",""
"39","1989","Not Employed","Rural Area","","","",""
"39","1989","Employed","Urban Area","1","","",""
