"pgnation","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"60","2014","35-65 y.","Male","4","","",""
"60","2014","35-65 y.","Female","12","","",""
"60","2014","66 and older","Male","","","",""
"60","2014","66 and older","Female","","","",""
"61","2014","16-34 y.","Male","2","","",""
"61","2014","16-34 y.","Female","3","","",""
"61","2014","35-65 y.","Male","","","",""
"61","2014","35-65 y.","Female","7","","",""
"61","2014","66 and older","Male","","","",""
"61","2014","66 and older","Female","","","",""
"64","2014","16-34 y.","Male","1","","",""
"64","2014","16-34 y.","Female","1","","",""
"64","2014","35-65 y.","Male","","","",""
"64","2014","35-65 y.","Female","3","","",""
"64","2014","66 and older","Male","","","",""
"64","2014","66 and older","Female","","","",""
"65","2014","16-34 y.","Male","1","","",""
"65","2014","16-34 y.","Female","3","","",""
"65","2014","35-65 y.","Male","1","","",""
"65","2014","35-65 y.","Female","3","","",""
"65","2014","66 and older","Male","","","",""
"65","2014","66 and older","Female","","","",""
"66","2014","16-34 y.","Male","","","",""
"66","2014","16-34 y.","Female","1","","",""
"66","2014","35-65 y.","Male","","","",""
"66","2014","35-65 y.","Female","","","",""
"66","2014","66 and older","Male","","","",""
"66","2014","66 and older","Female","","","",""
"67","2014","16-34 y.","Male","2","","",""
"67","2014","16-34 y.","Female","3","","",""
"67","2014","35-65 y.","Male","12","","",""
"67","2014","35-65 y.","Female","5","","",""
"67","2014","66 and older","Male","","","",""
"67","2014","66 and older","Female","","","",""
"68","2014","16-34 y.","Male","","","",""
"68","2014","16-34 y.","Female","2","","",""
"68","2014","35-65 y.","Male","1","","",""
"68","2014","35-65 y.","Female","4","","",""
"68","2014","66 and older","Male","","","",""
"68","2014","66 and older","Female","","","",""
"71","2014","16-34 y.","Male","","","",""
"71","2014","16-34 y.","Female","","","",""
"71","2014","35-65 y.","Male","1","","",""
"71","2014","35-65 y.","Female","1","","",""
"71","2014","66 and older","Male","1","","",""
"71","2014","66 and older","Female","1","","",""
"72","2014","16-34 y.","Male","","","",""
"72","2014","16-34 y.","Female","","","",""
"72","2014","35-65 y.","Male","","","",""
"72","2014","35-65 y.","Female","","","",""
"72","2014","66 and older","Male","","","",""
"72","2014","66 and older","Female","","","",""
"73","2014","16-34 y.","Male","1","","",""
"73","2014","16-34 y.","Female","","","",""
"73","2014","35-65 y.","Male","4","","",""
"73","2014","35-65 y.","Female","1","","",""
"73","2014","66 and older","Male","","","",""
"73","2014","66 and older","Female","","","",""
"74","2014","16-34 y.","Male","6","","",""
"74","2014","16-34 y.","Female","9","","",""
"74","2014","35-65 y.","Male","19","","",""
"74","2014","35-65 y.","Female","20","","",""
"74","2014","66 and older","Male","","","",""
"74","2014","66 and older","Female","","","",""
"75","2014","16-34 y.","Male","3","","",""
"75","2014","16-34 y.","Female","","","",""
"75","2014","35-65 y.","Male","3","","",""
"75","2014","35-65 y.","Female","2","","",""
"75","2014","66 and older","Male","","","",""
"75","2014","66 and older","Female","","","",""
"76","2014","16-34 y.","Male","5","","",""
"76","2014","16-34 y.","Female","5","","",""
"76","2014","35-65 y.","Male","7","","",""
"76","2014","35-65 y.","Female","5","","",""
"76","2014","66 and older","Male","","","",""
"76","2014","66 and older","Female","","","",""
"77","2014","16-34 y.","Male","","","",""
"77","2014","16-34 y.","Female","3","","",""
"77","2014","35-65 y.","Male","2","","",""
"77","2014","35-65 y.","Female","4","","",""
"77","2014","66 and older","Male","","","",""
"77","2014","66 and older","Female","","","",""
"78","2014","16-34 y.","Male","10","","",""
"78","2014","16-34 y.","Female","19","","",""
"78","2014","35-65 y.","Male","18","","",""
"78","2014","35-65 y.","Female","47","0.00288939227719216","0.00175232508040483","0.00402645947397949"
"78","2014","66 and older","Male","6","","",""
"78","2014","66 and older","Female","2","","",""
"79","2014","16-34 y.","Male","","","",""
"79","2014","16-34 y.","Female","","","",""
"79","2014","35-65 y.","Male","2","","",""
"79","2014","35-65 y.","Female","","","",""
"79","2014","66 and older","Male","","","",""
"79","2014","66 and older","Female","","","",""
"80","2014","16-34 y.","Male","","","",""
"80","2014","16-34 y.","Female","","","",""
"80","2014","35-65 y.","Male","","","",""
"80","2014","35-65 y.","Female","","","",""
"80","2014","66 and older","Male","","","",""
"80","2014","66 and older","Female","","","",""
"81","2014","16-34 y.","Male","","","",""
"81","2014","16-34 y.","Female","","","",""
"81","2014","35-65 y.","Male","","","",""
"81","2014","35-65 y.","Female","","","",""
"81","2014","66 and older","Male","","","",""
"81","2014","66 and older","Female","","","",""
"82","2014","16-34 y.","Male","","","",""
"82","2014","16-34 y.","Female","","","",""
"82","2014","35-65 y.","Male","","","",""
"82","2014","35-65 y.","Female","","","",""
"82","2014","66 and older","Male","","","",""
"82","2014","66 and older","Female","","","",""
"83","2014","16-34 y.","Male","1","","",""
"83","2014","16-34 y.","Female","3","","",""
"83","2014","35-65 y.","Male","1","","",""
"83","2014","35-65 y.","Female","1","","",""
"83","2014","66 and older","Male","","","",""
"83","2014","66 and older","Female","","","",""
"84","2014","16-34 y.","Male","","","",""
"84","2014","16-34 y.","Female","","","",""
"84","2014","35-65 y.","Male","","","",""
"84","2014","35-65 y.","Female","","","",""
"84","2014","66 and older","Male","","","",""
"84","2014","66 and older","Female","","","",""
"85","2014","16-34 y.","Male","5","","",""
"85","2014","16-34 y.","Female","3","","",""
"85","2014","35-65 y.","Male","3","","",""
"85","2014","35-65 y.","Female","3","","",""
"85","2014","66 and older","Male","","","",""
"85","2014","66 and older","Female","","","",""
"86","2014","16-34 y.","Male","","","",""
"86","2014","16-34 y.","Female","1","","",""
"86","2014","35-65 y.","Male","1","","",""
"86","2014","35-65 y.","Female","","","",""
"86","2014","66 and older","Male","","","",""
"86","2014","66 and older","Female","","","",""
"89","2014","16-34 y.","Male","2","","",""
"89","2014","16-34 y.","Female","","","",""
"89","2014","35-65 y.","Male","","","",""
"89","2014","35-65 y.","Female","1","","",""
"89","2014","66 and older","Male","","","",""
"89","2014","66 and older","Female","","","",""
"90","2014","16-34 y.","Male","2","","",""
"90","2014","16-34 y.","Female","","","",""
"90","2014","35-65 y.","Male","","","",""
"90","2014","35-65 y.","Female","","","",""
"90","2014","66 and older","Male","","","",""
"90","2014","66 and older","Female","","","",""
"92","2014","16-34 y.","Male","","","",""
"92","2014","16-34 y.","Female","","","",""
"92","2014","35-65 y.","Male","","","",""
"92","2014","35-65 y.","Female","","","",""
"92","2014","66 and older","Male","","","",""
"92","2014","66 and older","Female","","","",""
"94","2014","16-34 y.","Male","","","",""
"94","2014","16-34 y.","Female","","","",""
"94","2014","35-65 y.","Male","","","",""
"94","2014","35-65 y.","Female","","","",""
"94","2014","66 and older","Male","","","",""
"94","2014","66 and older","Female","","","",""
"95","2014","16-34 y.","Male","","","",""
"95","2014","16-34 y.","Female","","","",""
"95","2014","35-65 y.","Male","","","",""
"95","2014","35-65 y.","Female","","","",""
"95","2014","66 and older","Male","","","",""
"95","2014","66 and older","Female","","","",""
"96","2014","16-34 y.","Male","","","",""
"96","2014","16-34 y.","Female","","","",""
"96","2014","35-65 y.","Male","","","",""
"96","2014","35-65 y.","Female","","","",""
"96","2014","66 and older","Male","","","",""
"96","2014","66 and older","Female","","","",""
"97","2014","16-34 y.","Male","","","",""
"97","2014","16-34 y.","Female","2","","",""
"97","2014","35-65 y.","Male","2","","",""
"97","2014","35-65 y.","Female","1","","",""
"97","2014","66 and older","Male","","","",""
"97","2014","66 and older","Female","","","",""
"98","2014","16-34 y.","Male","3","","",""
"98","2014","16-34 y.","Female","3","","",""
"98","2014","35-65 y.","Male","5","","",""
"98","2014","35-65 y.","Female","4","","",""
"98","2014","66 and older","Male","1","","",""
"98","2014","66 and older","Female","","","",""
"101","2014","16-34 y.","Male","","","",""
"101","2014","16-34 y.","Female","","","",""
"101","2014","35-65 y.","Male","","","",""
"101","2014","35-65 y.","Female","","","",""
"101","2014","66 and older","Male","","","",""
"101","2014","66 and older","Female","","","",""
"102","2014","16-34 y.","Male","3","","",""
"102","2014","16-34 y.","Female","2","","",""
"102","2014","35-65 y.","Male","","","",""
"102","2014","35-65 y.","Female","1","","",""
"102","2014","66 and older","Male","","","",""
"102","2014","66 and older","Female","","","",""
"103","2014","16-34 y.","Male","","","",""
"103","2014","16-34 y.","Female","","","",""
"103","2014","35-65 y.","Male","","","",""
"103","2014","35-65 y.","Female","","","",""
"103","2014","66 and older","Male","1","","",""
"103","2014","66 and older","Female","","","",""
"105","2014","16-34 y.","Male","","","",""
"105","2014","16-34 y.","Female","","","",""
"105","2014","35-65 y.","Male","1","","",""
"105","2014","35-65 y.","Female","","","",""
"105","2014","66 and older","Male","","","",""
"105","2014","66 and older","Female","","","",""
"108","2014","16-34 y.","Male","","","",""
"108","2014","16-34 y.","Female","","","",""
"108","2014","35-65 y.","Male","","","",""
"108","2014","35-65 y.","Female","1","","",""
"108","2014","66 and older","Male","","","",""
"108","2014","66 and older","Female","","","",""
"110","2014","16-34 y.","Male","","","",""
"110","2014","16-34 y.","Female","","","",""
"110","2014","35-65 y.","Male","","","",""
"110","2014","35-65 y.","Female","2","","",""
"110","2014","66 and older","Male","","","",""
"110","2014","66 and older","Female","","","",""
"111","2014","16-34 y.","Male","","","",""
"111","2014","16-34 y.","Female","","","",""
"111","2014","35-65 y.","Male","","","",""
"111","2014","35-65 y.","Female","","","",""
"111","2014","66 and older","Male","","","",""
"111","2014","66 and older","Female","","","",""
"113","2014","16-34 y.","Male","","","",""
"113","2014","16-34 y.","Female","","","",""
"113","2014","35-65 y.","Male","","","",""
"113","2014","35-65 y.","Female","","","",""
"113","2014","66 and older","Male","","","",""
"113","2014","66 and older","Female","","","",""
"116","2014","16-34 y.","Male","","","",""
"116","2014","16-34 y.","Female","","","",""
"116","2014","35-65 y.","Male","2","","",""
"116","2014","35-65 y.","Female","","","",""
"116","2014","66 and older","Male","1","","",""
"116","2014","66 and older","Female","","","",""
"117","2014","16-34 y.","Male","","","",""
"117","2014","16-34 y.","Female","","","",""
"117","2014","35-65 y.","Male","","","",""
"117","2014","35-65 y.","Female","2","","",""
"117","2014","66 and older","Male","1","","",""
"117","2014","66 and older","Female","","","",""
"118","2014","16-34 y.","Male","1","","",""
"118","2014","16-34 y.","Female","1","","",""
"118","2014","35-65 y.","Male","17","","",""
"118","2014","35-65 y.","Female","16","","",""
"118","2014","66 and older","Male","6","","",""
"118","2014","66 and older","Female","5","","",""
"119","2014","16-34 y.","Male","15","","",""
"119","2014","16-34 y.","Female","21","","",""
"119","2014","35-65 y.","Male","27","","",""
"119","2014","35-65 y.","Female","39","0.00574155174524764","0.0041409787131336","0.00734212477736169"
"119","2014","66 and older","Male","2","","",""
"119","2014","66 and older","Female","2","","",""
"120","2014","16-34 y.","Male","14","","",""
"120","2014","16-34 y.","Female","10","","",""
"120","2014","35-65 y.","Male","16","","",""
"120","2014","35-65 y.","Female","21","","",""
"120","2014","66 and older","Male","1","","",""
"120","2014","66 and older","Female","4","","",""
"121","2014","16-34 y.","Male","7","","",""
"121","2014","16-34 y.","Female","7","","",""
"121","2014","35-65 y.","Male","12","","",""
"121","2014","35-65 y.","Female","11","","",""
"121","2014","66 and older","Male","","","",""
"121","2014","66 and older","Female","1","","",""
"122","2014","16-34 y.","Male","","","",""
"122","2014","16-34 y.","Female","2","","",""
"122","2014","35-65 y.","Male","3","","",""
"122","2014","35-65 y.","Female","3","","",""
"122","2014","66 and older","Male","1","","",""
"122","2014","66 and older","Female","2","","",""
"123","2014","16-34 y.","Male","3","","",""
"123","2014","16-34 y.","Female","4","","",""
"123","2014","35-65 y.","Male","3","","",""
"123","2014","35-65 y.","Female","5","","",""
"123","2014","66 and older","Male","","","",""
"123","2014","66 and older","Female","","","",""
"124","2014","16-34 y.","Male","","","",""
"124","2014","16-34 y.","Female","","","",""
"124","2014","35-65 y.","Male","","","",""
"124","2014","35-65 y.","Female","","","",""
"124","2014","66 and older","Male","","","",""
"124","2014","66 and older","Female","","","",""
"125","2014","16-34 y.","Male","","","",""
"125","2014","16-34 y.","Female","","","",""
"125","2014","35-65 y.","Male","","","",""
"125","2014","35-65 y.","Female","","","",""
"125","2014","66 and older","Male","","","",""
"125","2014","66 and older","Female","","","",""
"127","2014","16-34 y.","Male","","","",""
"127","2014","16-34 y.","Female","","","",""
"127","2014","35-65 y.","Male","","","",""
"127","2014","35-65 y.","Female","","","",""
"127","2014","66 and older","Male","","","",""
"127","2014","66 and older","Female","","","",""
"128","2014","16-34 y.","Male","","","",""
"128","2014","16-34 y.","Female","","","",""
"128","2014","35-65 y.","Male","1","","",""
"128","2014","35-65 y.","Female","","","",""
"128","2014","66 and older","Male","","","",""
"128","2014","66 and older","Female","","","",""
"129","2014","16-34 y.","Male","","","",""
"129","2014","16-34 y.","Female","","","",""
"129","2014","35-65 y.","Male","","","",""
"129","2014","35-65 y.","Female","","","",""
"129","2014","66 and older","Male","","","",""
"129","2014","66 and older","Female","","","",""
"130","2014","16-34 y.","Male","4","","",""
"130","2014","16-34 y.","Female","3","","",""
"130","2014","35-65 y.","Male","5","","",""
"130","2014","35-65 y.","Female","7","","",""
"130","2014","66 and older","Male","1","","",""
"130","2014","66 and older","Female","1","","",""
"131","2014","16-34 y.","Male","","","",""
