"pgnation","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"117","2005","Employed","Couple + C. GT 16 ","","","",""
"117","2005","Employed","Couple + C. LE and GT 16","1","","",""
"118","2005","Not Employed","1-pers.-HH","1","","",""
"118","2005","Not Employed","(Married) couple without C. ","3","","",""
"118","2005","Not Employed","Single parent ","","","",""
"118","2005","Not Employed","Couple + C. LE 16 ","1","","",""
"118","2005","Not Employed","Couple + C. GT 16 ","4","","",""
"118","2005","Not Employed","Couple + C. LE and GT 16","1","","",""
"118","2005","Employed","1-pers.-HH","","","",""
"118","2005","Employed","(Married) couple without C. ","3","","",""
"118","2005","Employed","Single parent ","","","",""
"118","2005","Employed","Couple + C. LE 16 ","6","","",""
"118","2005","Employed","Couple + C. GT 16 ","2","","",""
"118","2005","Employed","Couple + C. LE and GT 16","4","","",""
"119","2005","Not Employed","1-pers.-HH","4","","",""
"119","2005","Not Employed","(Married) couple without C. ","10","","",""
"119","2005","Not Employed","Single parent ","1","","",""
"119","2005","Not Employed","Couple + C. LE 16 ","3","","",""
"119","2005","Not Employed","Couple + C. GT 16 ","1","","",""
"119","2005","Not Employed","Couple + C. LE and GT 16","6","","",""
"119","2005","Employed","1-pers.-HH","6","","",""
"119","2005","Employed","(Married) couple without C. ","12","","",""
"119","2005","Employed","Single parent ","6","","",""
"119","2005","Employed","Couple + C. LE 16 ","13","","",""
"119","2005","Employed","Couple + C. GT 16 ","9","","",""
"119","2005","Employed","Couple + C. LE and GT 16","7","","",""
"120","2005","Not Employed","1-pers.-HH","4","","",""
"120","2005","Not Employed","(Married) couple without C. ","11","","",""
"120","2005","Not Employed","Single parent ","1","","",""
"120","2005","Not Employed","Couple + C. LE 16 ","1","","",""
"120","2005","Not Employed","Couple + C. GT 16 ","1","","",""
"120","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"120","2005","Employed","1-pers.-HH","1","","",""
"120","2005","Employed","(Married) couple without C. ","11","","",""
"120","2005","Employed","Single parent ","3","","",""
"120","2005","Employed","Couple + C. LE 16 ","7","","",""
"120","2005","Employed","Couple + C. GT 16 ","8","","",""
"120","2005","Employed","Couple + C. LE and GT 16","3","","",""
"121","2005","Not Employed","1-pers.-HH","","","",""
"121","2005","Not Employed","(Married) couple without C. ","","","",""
"121","2005","Not Employed","Single parent ","","","",""
"121","2005","Not Employed","Couple + C. LE 16 ","","","",""
"121","2005","Not Employed","Couple + C. GT 16 ","4","","",""
"121","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"121","2005","Employed","1-pers.-HH","1","","",""
"121","2005","Employed","(Married) couple without C. ","3","","",""
"121","2005","Employed","Single parent ","","","",""
"121","2005","Employed","Couple + C. LE 16 ","4","","",""
"121","2005","Employed","Couple + C. GT 16 ","9","","",""
"121","2005","Employed","Couple + C. LE and GT 16","","","",""
"122","2005","Not Employed","1-pers.-HH","","","",""
"122","2005","Not Employed","(Married) couple without C. ","2","","",""
"122","2005","Not Employed","Single parent ","","","",""
"122","2005","Not Employed","Couple + C. LE 16 ","","","",""
"122","2005","Not Employed","Couple + C. GT 16 ","","","",""
"122","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"122","2005","Employed","1-pers.-HH","1","","",""
"122","2005","Employed","(Married) couple without C. ","","","",""
"122","2005","Employed","Single parent ","","","",""
"122","2005","Employed","Couple + C. LE 16 ","","","",""
"122","2005","Employed","Couple + C. GT 16 ","","","",""
"122","2005","Employed","Couple + C. LE and GT 16","","","",""
"123","2005","Not Employed","1-pers.-HH","","","",""
"123","2005","Not Employed","(Married) couple without C. ","","","",""
"123","2005","Not Employed","Single parent ","","","",""
"123","2005","Not Employed","Couple + C. LE 16 ","","","",""
"123","2005","Not Employed","Couple + C. GT 16 ","","","",""
"123","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"123","2005","Employed","1-pers.-HH","","","",""
"123","2005","Employed","(Married) couple without C. ","","","",""
"123","2005","Employed","Single parent ","","","",""
"123","2005","Employed","Couple + C. LE 16 ","","","",""
"123","2005","Employed","Couple + C. GT 16 ","","","",""
"123","2005","Employed","Couple + C. LE and GT 16","1","","",""
"124","2005","Not Employed","1-pers.-HH","","","",""
"124","2005","Not Employed","(Married) couple without C. ","","","",""
"124","2005","Not Employed","Single parent ","","","",""
"124","2005","Not Employed","Couple + C. LE 16 ","","","",""
"124","2005","Not Employed","Couple + C. GT 16 ","","","",""
"124","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"124","2005","Employed","1-pers.-HH","","","",""
"124","2005","Employed","(Married) couple without C. ","","","",""
"124","2005","Employed","Single parent ","","","",""
"124","2005","Employed","Couple + C. LE 16 ","","","",""
"124","2005","Employed","Couple + C. GT 16 ","","","",""
"124","2005","Employed","Couple + C. LE and GT 16","","","",""
"125","2005","Not Employed","1-pers.-HH","","","",""
"125","2005","Not Employed","(Married) couple without C. ","","","",""
"125","2005","Not Employed","Single parent ","","","",""
"125","2005","Not Employed","Couple + C. LE 16 ","","","",""
"125","2005","Not Employed","Couple + C. GT 16 ","","","",""
"125","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"125","2005","Employed","1-pers.-HH","","","",""
"125","2005","Employed","(Married) couple without C. ","","","",""
"125","2005","Employed","Single parent ","","","",""
"125","2005","Employed","Couple + C. LE 16 ","","","",""
"125","2005","Employed","Couple + C. GT 16 ","","","",""
"125","2005","Employed","Couple + C. LE and GT 16","","","",""
"127","2005","Not Employed","1-pers.-HH","","","",""
"127","2005","Not Employed","(Married) couple without C. ","","","",""
"127","2005","Not Employed","Single parent ","","","",""
"127","2005","Not Employed","Couple + C. LE 16 ","","","",""
"127","2005","Not Employed","Couple + C. GT 16 ","","","",""
"127","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"127","2005","Employed","1-pers.-HH","","","",""
"127","2005","Employed","(Married) couple without C. ","","","",""
"127","2005","Employed","Single parent ","","","",""
"127","2005","Employed","Couple + C. LE 16 ","","","",""
"127","2005","Employed","Couple + C. GT 16 ","","","",""
"127","2005","Employed","Couple + C. LE and GT 16","","","",""
"128","2005","Not Employed","1-pers.-HH","","","",""
"128","2005","Not Employed","(Married) couple without C. ","","","",""
"128","2005","Not Employed","Single parent ","","","",""
"128","2005","Not Employed","Couple + C. LE 16 ","","","",""
"128","2005","Not Employed","Couple + C. GT 16 ","","","",""
"128","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"128","2005","Employed","1-pers.-HH","","","",""
"128","2005","Employed","(Married) couple without C. ","","","",""
"128","2005","Employed","Single parent ","","","",""
"128","2005","Employed","Couple + C. LE 16 ","","","",""
"128","2005","Employed","Couple + C. GT 16 ","","","",""
"128","2005","Employed","Couple + C. LE and GT 16","","","",""
"129","2005","Not Employed","1-pers.-HH","","","",""
"129","2005","Not Employed","(Married) couple without C. ","","","",""
"129","2005","Not Employed","Single parent ","","","",""
"129","2005","Not Employed","Couple + C. LE 16 ","","","",""
"129","2005","Not Employed","Couple + C. GT 16 ","","","",""
"129","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"129","2005","Employed","1-pers.-HH","","","",""
"129","2005","Employed","(Married) couple without C. ","","","",""
"129","2005","Employed","Single parent ","","","",""
"129","2005","Employed","Couple + C. LE 16 ","","","",""
"129","2005","Employed","Couple + C. GT 16 ","","","",""
"129","2005","Employed","Couple + C. LE and GT 16","","","",""
"130","2005","Not Employed","1-pers.-HH","","","",""
"130","2005","Not Employed","(Married) couple without C. ","","","",""
"130","2005","Not Employed","Single parent ","","","",""
"130","2005","Not Employed","Couple + C. LE 16 ","","","",""
"130","2005","Not Employed","Couple + C. GT 16 ","","","",""
"130","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"130","2005","Employed","1-pers.-HH","","","",""
"130","2005","Employed","(Married) couple without C. ","","","",""
"130","2005","Employed","Single parent ","","","",""
"130","2005","Employed","Couple + C. LE 16 ","","","",""
"130","2005","Employed","Couple + C. GT 16 ","","","",""
"130","2005","Employed","Couple + C. LE and GT 16","2","","",""
"131","2005","Not Employed","1-pers.-HH","","","",""
"131","2005","Not Employed","(Married) couple without C. ","","","",""
"131","2005","Not Employed","Single parent ","","","",""
"131","2005","Not Employed","Couple + C. LE 16 ","","","",""
"131","2005","Not Employed","Couple + C. GT 16 ","","","",""
"131","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"131","2005","Employed","1-pers.-HH","","","",""
"131","2005","Employed","(Married) couple without C. ","","","",""
"131","2005","Employed","Single parent ","","","",""
"131","2005","Employed","Couple + C. LE 16 ","","","",""
"131","2005","Employed","Couple + C. GT 16 ","","","",""
"131","2005","Employed","Couple + C. LE and GT 16","","","",""
"132","2005","Not Employed","1-pers.-HH","","","",""
"132","2005","Not Employed","(Married) couple without C. ","","","",""
"132","2005","Not Employed","Single parent ","","","",""
"132","2005","Not Employed","Couple + C. LE 16 ","","","",""
"132","2005","Not Employed","Couple + C. GT 16 ","","","",""
"132","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"132","2005","Employed","1-pers.-HH","","","",""
"132","2005","Employed","(Married) couple without C. ","","","",""
"132","2005","Employed","Single parent ","","","",""
"132","2005","Employed","Couple + C. LE 16 ","1","","",""
"132","2005","Employed","Couple + C. GT 16 ","","","",""
"132","2005","Employed","Couple + C. LE and GT 16","","","",""
"133","2005","Not Employed","1-pers.-HH","","","",""
"133","2005","Not Employed","(Married) couple without C. ","","","",""
"133","2005","Not Employed","Single parent ","","","",""
"133","2005","Not Employed","Couple + C. LE 16 ","","","",""
"133","2005","Not Employed","Couple + C. GT 16 ","","","",""
"133","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"133","2005","Employed","1-pers.-HH","","","",""
"133","2005","Employed","(Married) couple without C. ","","","",""
"133","2005","Employed","Single parent ","","","",""
"133","2005","Employed","Couple + C. LE 16 ","","","",""
"133","2005","Employed","Couple + C. GT 16 ","","","",""
"133","2005","Employed","Couple + C. LE and GT 16","","","",""
"135","2005","Not Employed","1-pers.-HH","","","",""
"135","2005","Not Employed","(Married) couple without C. ","","","",""
"135","2005","Not Employed","Single parent ","","","",""
"135","2005","Not Employed","Couple + C. LE 16 ","","","",""
"135","2005","Not Employed","Couple + C. GT 16 ","","","",""
"135","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"135","2005","Employed","1-pers.-HH","","","",""
"135","2005","Employed","(Married) couple without C. ","","","",""
"135","2005","Employed","Single parent ","","","",""
"135","2005","Employed","Couple + C. LE 16 ","","","",""
"135","2005","Employed","Couple + C. GT 16 ","","","",""
"135","2005","Employed","Couple + C. LE and GT 16","","","",""
"138","2005","Not Employed","1-pers.-HH","","","",""
"138","2005","Not Employed","(Married) couple without C. ","","","",""
"138","2005","Not Employed","Single parent ","","","",""
"138","2005","Not Employed","Couple + C. LE 16 ","","","",""
"138","2005","Not Employed","Couple + C. GT 16 ","","","",""
"138","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"138","2005","Employed","1-pers.-HH","","","",""
"138","2005","Employed","(Married) couple without C. ","","","",""
"138","2005","Employed","Single parent ","","","",""
"138","2005","Employed","Couple + C. LE 16 ","","","",""
"138","2005","Employed","Couple + C. GT 16 ","","","",""
"138","2005","Employed","Couple + C. LE and GT 16","","","",""
"139","2005","Not Employed","1-pers.-HH","","","",""
"139","2005","Not Employed","(Married) couple without C. ","","","",""
"139","2005","Not Employed","Single parent ","","","",""
"139","2005","Not Employed","Couple + C. LE 16 ","","","",""
"139","2005","Not Employed","Couple + C. GT 16 ","","","",""
"139","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"139","2005","Employed","1-pers.-HH","","","",""
"139","2005","Employed","(Married) couple without C. ","","","",""
"139","2005","Employed","Single parent ","","","",""
"139","2005","Employed","Couple + C. LE 16 ","","","",""
"139","2005","Employed","Couple + C. GT 16 ","","","",""
"139","2005","Employed","Couple + C. LE and GT 16","","","",""
"140","2005","Not Employed","1-pers.-HH","","","",""
"140","2005","Not Employed","(Married) couple without C. ","2","","",""
"140","2005","Not Employed","Single parent ","","","",""
"140","2005","Not Employed","Couple + C. LE 16 ","","","",""
"140","2005","Not Employed","Couple + C. GT 16 ","2","","",""
"140","2005","Not Employed","Couple + C. LE and GT 16","3","","",""
"140","2005","Employed","1-pers.-HH","","","",""
"140","2005","Employed","(Married) couple without C. ","2","","",""
"140","2005","Employed","Single parent ","","","",""
"140","2005","Employed","Couple + C. LE 16 ","4","","",""
"140","2005","Employed","Couple + C. GT 16 ","1","","",""
"140","2005","Employed","Couple + C. LE and GT 16","2","","",""
"141","2005","Not Employed","1-pers.-HH","","","",""
"141","2005","Not Employed","(Married) couple without C. ","","","",""
"141","2005","Not Employed","Single parent ","","","",""
"141","2005","Not Employed","Couple + C. LE 16 ","","","",""
"141","2005","Not Employed","Couple + C. GT 16 ","","","",""
"141","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"141","2005","Employed","1-pers.-HH","","","",""
"141","2005","Employed","(Married) couple without C. ","","","",""
"141","2005","Employed","Single parent ","","","",""
"141","2005","Employed","Couple + C. LE 16 ","","","",""
"141","2005","Employed","Couple + C. GT 16 ","","","",""
"141","2005","Employed","Couple + C. LE and GT 16","","","",""
"142","2005","Not Employed","1-pers.-HH","","","",""
"142","2005","Not Employed","(Married) couple without C. ","","","",""
"142","2005","Not Employed","Single parent ","","","",""
