"pgnation","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"98","2014","Urban Area","Female","3","","",""
"98","2014","Rural Area","Male","6","","",""
"98","2014","Rural Area","Female","4","","",""
"101","2014","Urban Area","Male","","","",""
"101","2014","Urban Area","Female","","","",""
"101","2014","Rural Area","Male","","","",""
"101","2014","Rural Area","Female","","","",""
"102","2014","Urban Area","Male","3","","",""
"102","2014","Urban Area","Female","3","","",""
"102","2014","Rural Area","Male","","","",""
"102","2014","Rural Area","Female","","","",""
"103","2014","Urban Area","Male","1","","",""
"103","2014","Urban Area","Female","","","",""
"103","2014","Rural Area","Male","","","",""
"103","2014","Rural Area","Female","","","",""
"105","2014","Urban Area","Male","1","","",""
"105","2014","Urban Area","Female","","","",""
"105","2014","Rural Area","Male","","","",""
"105","2014","Rural Area","Female","","","",""
"108","2014","Urban Area","Male","","","",""
"108","2014","Urban Area","Female","1","","",""
"108","2014","Rural Area","Male","","","",""
"108","2014","Rural Area","Female","","","",""
"110","2014","Urban Area","Male","","","",""
"110","2014","Urban Area","Female","2","","",""
"110","2014","Rural Area","Male","","","",""
"110","2014","Rural Area","Female","","","",""
"111","2014","Urban Area","Male","","","",""
"111","2014","Urban Area","Female","","","",""
"111","2014","Rural Area","Male","","","",""
"111","2014","Rural Area","Female","","","",""
"113","2014","Urban Area","Male","","","",""
"113","2014","Urban Area","Female","","","",""
"113","2014","Rural Area","Male","","","",""
"113","2014","Rural Area","Female","","","",""
"116","2014","Urban Area","Male","3","","",""
"116","2014","Urban Area","Female","","","",""
"116","2014","Rural Area","Male","","","",""
"116","2014","Rural Area","Female","","","",""
"117","2014","Urban Area","Male","1","","",""
"117","2014","Urban Area","Female","2","","",""
"117","2014","Rural Area","Male","","","",""
"117","2014","Rural Area","Female","","","",""
"118","2014","Urban Area","Male","16","","",""
"118","2014","Urban Area","Female","18","","",""
"118","2014","Rural Area","Male","8","","",""
"118","2014","Rural Area","Female","4","","",""
"119","2014","Urban Area","Male","38","0.00376852323837359","0.00245468894812304","0.00508235752862414"
"119","2014","Urban Area","Female","51","0.00440822584453206","0.00310476147721973","0.00571169021184439"
"119","2014","Rural Area","Male","6","","",""
"119","2014","Rural Area","Female","11","","",""
"120","2014","Urban Area","Male","24","","",""
"120","2014","Urban Area","Female","30","0.00251973396574658","0.00153332707671776","0.00350614085477541"
"120","2014","Rural Area","Male","7","","",""
"120","2014","Rural Area","Female","5","","",""
"121","2014","Urban Area","Male","15","","",""
"121","2014","Urban Area","Female","16","","",""
"121","2014","Rural Area","Male","4","","",""
"121","2014","Rural Area","Female","3","","",""
"122","2014","Urban Area","Male","3","","",""
"122","2014","Urban Area","Female","7","","",""
"122","2014","Rural Area","Male","1","","",""
"122","2014","Rural Area","Female","","","",""
"123","2014","Urban Area","Male","5","","",""
"123","2014","Urban Area","Female","8","","",""
"123","2014","Rural Area","Male","1","","",""
"123","2014","Rural Area","Female","1","","",""
"124","2014","Urban Area","Male","","","",""
"124","2014","Urban Area","Female","","","",""
"124","2014","Rural Area","Male","","","",""
"124","2014","Rural Area","Female","","","",""
"125","2014","Urban Area","Male","","","",""
"125","2014","Urban Area","Female","","","",""
"125","2014","Rural Area","Male","","","",""
"125","2014","Rural Area","Female","","","",""
"127","2014","Urban Area","Male","","","",""
"127","2014","Urban Area","Female","","","",""
"127","2014","Rural Area","Male","","","",""
"127","2014","Rural Area","Female","","","",""
"128","2014","Urban Area","Male","1","","",""
"128","2014","Urban Area","Female","","","",""
"128","2014","Rural Area","Male","","","",""
"128","2014","Rural Area","Female","","","",""
"129","2014","Urban Area","Male","","","",""
"129","2014","Urban Area","Female","","","",""
"129","2014","Rural Area","Male","","","",""
"129","2014","Rural Area","Female","","","",""
"130","2014","Urban Area","Male","5","","",""
"130","2014","Urban Area","Female","6","","",""
"130","2014","Rural Area","Male","5","","",""
"130","2014","Rural Area","Female","5","","",""
"131","2014","Urban Area","Male","","","",""
"131","2014","Urban Area","Female","","","",""
"131","2014","Rural Area","Male","","","",""
"131","2014","Rural Area","Female","","","",""
"132","2014","Urban Area","Male","2","","",""
"132","2014","Urban Area","Female","10","","",""
"132","2014","Rural Area","Male","2","","",""
"132","2014","Rural Area","Female","5","","",""
"133","2014","Urban Area","Male","1","","",""
"133","2014","Urban Area","Female","","","",""
"133","2014","Rural Area","Male","","","",""
"133","2014","Rural Area","Female","","","",""
"135","2014","Urban Area","Male","","","",""
"135","2014","Urban Area","Female","","","",""
"135","2014","Rural Area","Male","","","",""
"135","2014","Rural Area","Female","","","",""
"138","2014","Urban Area","Male","","","",""
"138","2014","Urban Area","Female","","","",""
"138","2014","Rural Area","Male","","","",""
"138","2014","Rural Area","Female","","","",""
"139","2014","Urban Area","Male","2","","",""
"139","2014","Urban Area","Female","2","","",""
"139","2014","Rural Area","Male","","","",""
"139","2014","Rural Area","Female","","","",""
"140","2014","Urban Area","Male","59","0.00358329178122742","0.00230203419071214","0.0048645493717427"
"140","2014","Urban Area","Female","67","0.002681925801744","0.00166434988594629","0.00369950171754171"
"140","2014","Rural Area","Male","22","","",""
"140","2014","Rural Area","Female","29","","",""
"141","2014","Urban Area","Male","4","","",""
"141","2014","Urban Area","Female","2","","",""
"141","2014","Rural Area","Male","","","",""
"141","2014","Rural Area","Female","","","",""
"142","2014","Urban Area","Male","1","","",""
"142","2014","Urban Area","Female","","","",""
"142","2014","Rural Area","Male","","","",""
"142","2014","Rural Area","Female","","","",""
"143","2014","Urban Area","Male","1","","",""
"143","2014","Urban Area","Female","2","","",""
"143","2014","Rural Area","Male","","","",""
"143","2014","Rural Area","Female","","","",""
"144","2014","Urban Area","Male","3","","",""
"144","2014","Urban Area","Female","3","","",""
"144","2014","Rural Area","Male","","","",""
"144","2014","Rural Area","Female","1","","",""
"145","2014","Urban Area","Male","","","",""
"145","2014","Urban Area","Female","","","",""
"145","2014","Rural Area","Male","","","",""
"145","2014","Rural Area","Female","","","",""
"146","2014","Urban Area","Male","2","","",""
"146","2014","Urban Area","Female","3","","",""
"146","2014","Rural Area","Male","","","",""
"146","2014","Rural Area","Female","","","",""
"147","2014","Urban Area","Male","","","",""
"147","2014","Urban Area","Female","","","",""
"147","2014","Rural Area","Male","","","",""
"147","2014","Rural Area","Female","","","",""
"148","2014","Urban Area","Male","7","","",""
"148","2014","Urban Area","Female","5","","",""
"148","2014","Rural Area","Male","2","","",""
"148","2014","Rural Area","Female","1","","",""
"149","2014","Urban Area","Male","","","",""
"149","2014","Urban Area","Female","1","","",""
"149","2014","Rural Area","Male","","","",""
"149","2014","Rural Area","Female","1","","",""
"151","2014","Urban Area","Male","","","",""
"151","2014","Urban Area","Female","","","",""
"151","2014","Rural Area","Male","","","",""
"151","2014","Rural Area","Female","","","",""
"152","2014","Urban Area","Male","1","","",""
"152","2014","Urban Area","Female","1","","",""
"152","2014","Rural Area","Male","","","",""
"152","2014","Rural Area","Female","","","",""
"154","2014","Urban Area","Male","","","",""
"154","2014","Urban Area","Female","3","","",""
"154","2014","Rural Area","Male","","","",""
"154","2014","Rural Area","Female","1","","",""
"155","2014","Urban Area","Male","","","",""
"155","2014","Urban Area","Female","","","",""
"155","2014","Rural Area","Male","","","",""
"155","2014","Rural Area","Female","","","",""
"156","2014","Urban Area","Male","","","",""
"156","2014","Urban Area","Female","","","",""
"156","2014","Rural Area","Male","","","",""
"156","2014","Rural Area","Female","","","",""
"158","2014","Urban Area","Male","","","",""
"158","2014","Urban Area","Female","","","",""
"158","2014","Rural Area","Male","","","",""
"158","2014","Rural Area","Female","","","",""
"162","2014","Urban Area","Male","","","",""
"162","2014","Urban Area","Female","","","",""
"162","2014","Rural Area","Male","","","",""
"162","2014","Rural Area","Female","","","",""
"164","2014","Urban Area","Male","","","",""
"164","2014","Urban Area","Female","","","",""
"164","2014","Rural Area","Male","","","",""
"164","2014","Rural Area","Female","","","",""
"165","2014","Urban Area","Male","50","0.0029259280174366","0.00176776312983307","0.00408409290504014"
"165","2014","Urban Area","Female","56","0.0033131654079553","0.00218251715679204","0.00444381365911856"
"165","2014","Rural Area","Male","3","","",""
"165","2014","Rural Area","Female","5","","",""
"166","2014","Urban Area","Male","4","","",""
"166","2014","Urban Area","Female","","","",""
"166","2014","Rural Area","Male","","","",""
"166","2014","Rural Area","Female","","","",""
"167","2014","Urban Area","Male","1","","",""
"167","2014","Urban Area","Female","","","",""
"167","2014","Rural Area","Male","","","",""
"167","2014","Rural Area","Female","","","",""
"168","2014","Urban Area","Male","2","","",""
"168","2014","Urban Area","Female","2","","",""
"168","2014","Rural Area","Male","1","","",""
"168","2014","Rural Area","Female","","","",""
"169","2014","Urban Area","Male","","","",""
"169","2014","Urban Area","Female","1","","",""
"169","2014","Rural Area","Male","","","",""
"169","2014","Rural Area","Female","","","",""
"172","2014","Urban Area","Male","","","",""
"172","2014","Urban Area","Female","","","",""
"172","2014","Rural Area","Male","","","",""
"172","2014","Rural Area","Female","","","",""
"173","2014","Urban Area","Male","","","",""
"173","2014","Urban Area","Female","","","",""
"173","2014","Rural Area","Male","1","","",""
"173","2014","Rural Area","Female","","","",""
"178","2014","Urban Area","Male","","","",""
"178","2014","Urban Area","Female","","","",""
"178","2014","Rural Area","Male","","","",""
"178","2014","Rural Area","Female","","","",""
"181","2014","Urban Area","Male","","","",""
"181","2014","Urban Area","Female","","","",""
"181","2014","Rural Area","Male","","","",""
"181","2014","Rural Area","Female","","","",""
"183","2014","Urban Area","Male","","","",""
"183","2014","Urban Area","Female","","","",""
"183","2014","Rural Area","Male","","","",""
"183","2014","Rural Area","Female","","","",""
"188","2014","Urban Area","Male","","","",""
"188","2014","Urban Area","Female","","","",""
"188","2014","Rural Area","Male","","","",""
"188","2014","Rural Area","Female","","","",""
"195","2014","Urban Area","Male","","","",""
"195","2014","Urban Area","Female","","","",""
"195","2014","Rural Area","Male","","","",""
"195","2014","Rural Area","Female","","","",""
"196","2014","Urban Area","Male","","","",""
"196","2014","Urban Area","Female","","","",""
"196","2014","Rural Area","Male","","","",""
"196","2014","Rural Area","Female","","","",""
"999","2014","Urban Area","Male","","","",""
"999","2014","Urban Area","Female","","","",""
"999","2014","Rural Area","Male","","","",""
"999","2014","Rural Area","Female","","","",""
"1","2015","Urban Area","Male","6830","0.877002543248683","0.869938081723195","0.884067004774171"
"1","2015","Urban Area","Female","8117","0.88923654059162","0.883031817232462","0.895441263950779"
"1","2015","Rural Area","Male","3955","0.948117637378504","0.941538075855486","0.954697198901521"
"1","2015","Rural Area","Female","4538","0.941478528941957","0.934982736278441","0.947974321605473"
"2","2015","Urban Area","Male","206","0.0302007255019156","0.0265196037019912","0.0338818473018399"
"2","2015","Urban Area","Female","184","0.0216394129484245","0.018762758284315","0.024516067612534"
"2","2015","Rural Area","Male","41","0.00614176432905226","0.00382402408708286","0.00845950457102166"
"2","2015","Rural Area","Female","42","0.00585479301921814","0.0037434927076751","0.00796609333076118"
"3","2015","Urban Area","Male","","","",""
"3","2015","Urban Area","Female","2","","",""
"3","2015","Rural Area","Male","2","","",""
"3","2015","Rural Area","Female","2","","",""
"4","2015","Urban Area","Male","99","0.00449384010607237","0.00305516954860473","0.00593251066354"
"4","2015","Urban Area","Female","116","0.00391434967003429","0.0026798423531989","0.00514885698686969"
"4","2015","Rural Area","Male","6","","",""
"4","2015","Rural Area","Female","9","","",""
"5","2015","Urban Area","Male","152","0.0118680250025053","0.0095387150903721","0.0141973349146385"
"5","2015","Urban Area","Female","128","0.00896087696678349","0.00709777693157849","0.0108239770019885"
"5","2015","Rural Area","Male","30","0.00544631423786691","0.00326297394164307","0.00762965453409076"
"5","2015","Rural Area","Female","18","","",""
"6","2015","Urban Area","Male","51","0.00320564231363564","0.00198976182713625","0.00442152280013504"
"6","2015","Urban Area","Female","51","0.00240477307208836","0.00143642888805906","0.00337311725611767"
"6","2015","Rural Area","Male","8","","",""
"6","2015","Rural Area","Female","8","","",""
"10","2015","Urban Area","Male","32","0.00355547729954481","0.00227519397397052","0.0048357606251191"
