"pgnation","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"196","2010","Not Employed","Male","","","",""
"196","2010","Not Employed","Female","","","",""
"196","2010","Employed","Male","","","",""
"196","2010","Employed","Female","","","",""
"999","2010","Not Employed","Male","","","",""
"999","2010","Not Employed","Female","","","",""
"999","2010","Employed","Male","","","",""
"999","2010","Employed","Female","","","",""
"1","2011","Not Employed","Male","3817","0.924637082512998","0.916501155904025","0.93277300912197"
"1","2011","Not Employed","Female","6139","0.915482262181613","0.908796727169064","0.922167797194163"
"1","2011","Employed","Male","8587","0.925239978901573","0.919846369526799","0.930633588276346"
"1","2011","Employed","Female","8734","0.918578575597341","0.912985688987244","0.924171462207439"
"2","2011","Not Employed","Male","62","0.0217596434852755","0.0172629716620834","0.0262563153084676"
"2","2011","Not Employed","Female","116","0.0218664423654098","0.0183514416909476","0.025381443039872"
"2","2011","Employed","Male","139","0.0168883630040755","0.01424587646644","0.019530849541711"
"2","2011","Employed","Female","63","0.00946146691125261","0.00748165726690621","0.011441276555599"
"3","2011","Not Employed","Male","3","","",""
"3","2011","Not Employed","Female","10","","",""
"3","2011","Employed","Male","5","","",""
"3","2011","Employed","Female","2","","",""
"4","2011","Not Employed","Male","15","","",""
"4","2011","Not Employed","Female","19","","",""
"4","2011","Employed","Male","38","0.00321852892036805","0.00205695654907294","0.00438010129166316"
"4","2011","Employed","Female","28","","",""
"5","2011","Not Employed","Male","34","0.0123253339895549","0.00892478666704643","0.0157258813120634"
"5","2011","Not Employed","Female","50","0.00932032804829409","0.0070108199286108","0.0116298361679774"
"5","2011","Employed","Male","70","0.00942876310354325","0.00744683540981019","0.0114106907972763"
"5","2011","Employed","Female","46","0.00727217419165867","0.00553455043808405","0.00900979794523329"
"6","2011","Not Employed","Male","6","","",""
"6","2011","Not Employed","Female","11","","",""
"6","2011","Employed","Male","19","","",""
"6","2011","Employed","Female","13","","",""
"10","2011","Not Employed","Male","9","","",""
"10","2011","Not Employed","Female","11","","",""
"10","2011","Employed","Male","14","","",""
"10","2011","Employed","Female","20","","",""
"11","2011","Not Employed","Male","4","","",""
"11","2011","Not Employed","Female","3","","",""
"11","2011","Employed","Male","12","","",""
"11","2011","Employed","Female","14","","",""
"12","2011","Not Employed","Male","","","",""
"12","2011","Not Employed","Female","","","",""
"12","2011","Employed","Male","","","",""
"12","2011","Employed","Female","","","",""
"13","2011","Not Employed","Male","","","",""
"13","2011","Not Employed","Female","4","","",""
"13","2011","Employed","Male","3","","",""
"13","2011","Employed","Female","6","","",""
"14","2011","Not Employed","Male","4","","",""
"14","2011","Not Employed","Female","6","","",""
"14","2011","Employed","Male","13","","",""
"14","2011","Employed","Female","8","","",""
"15","2011","Not Employed","Male","","","",""
"15","2011","Not Employed","Female","1","","",""
"15","2011","Employed","Male","1","","",""
"15","2011","Employed","Female","1","","",""
"16","2011","Not Employed","Male","","","",""
"16","2011","Not Employed","Female","","","",""
"16","2011","Employed","Male","1","","",""
"16","2011","Employed","Female","1","","",""
"17","2011","Not Employed","Male","","","",""
"17","2011","Not Employed","Female","2","","",""
"17","2011","Employed","Male","","","",""
"17","2011","Employed","Female","2","","",""
"18","2011","Not Employed","Male","2","","",""
"18","2011","Not Employed","Female","6","","",""
"18","2011","Employed","Male","12","","",""
"18","2011","Employed","Female","10","","",""
"19","2011","Not Employed","Male","","","",""
"19","2011","Not Employed","Female","5","","",""
"19","2011","Employed","Male","6","","",""
"19","2011","Employed","Female","4","","",""
"20","2011","Not Employed","Male","","","",""
"20","2011","Not Employed","Female","2","","",""
"20","2011","Employed","Male","","","",""
"20","2011","Employed","Female","","","",""
"21","2011","Not Employed","Male","","","",""
"21","2011","Not Employed","Female","5","","",""
"21","2011","Employed","Male","5","","",""
"21","2011","Employed","Female","14","","",""
"22","2011","Not Employed","Male","4","","",""
"22","2011","Not Employed","Female","15","","",""
"22","2011","Employed","Male","8","","",""
"22","2011","Employed","Female","27","","",""
"23","2011","Not Employed","Male","","","",""
"23","2011","Not Employed","Female","","","",""
"23","2011","Employed","Male","1","","",""
"23","2011","Employed","Female","","","",""
"24","2011","Not Employed","Male","3","","",""
"24","2011","Not Employed","Female","1","","",""
"24","2011","Employed","Male","1","","",""
"24","2011","Employed","Female","2","","",""
"25","2011","Not Employed","Male","1","","",""
"25","2011","Not Employed","Female","1","","",""
"25","2011","Employed","Male","1","","",""
"25","2011","Employed","Female","2","","",""
"26","2011","Not Employed","Male","","","",""
"26","2011","Not Employed","Female","3","","",""
"26","2011","Employed","Male","6","","",""
"26","2011","Employed","Female","5","","",""
"27","2011","Not Employed","Male","","","",""
"27","2011","Not Employed","Female","","","",""
"27","2011","Employed","Male","","","",""
"27","2011","Employed","Female","1","","",""
"28","2011","Not Employed","Male","1","","",""
"28","2011","Not Employed","Female","1","","",""
"28","2011","Employed","Male","12","","",""
"28","2011","Employed","Female","10","","",""
"29","2011","Not Employed","Male","2","","",""
"29","2011","Not Employed","Female","1","","",""
"29","2011","Employed","Male","4","","",""
"29","2011","Employed","Female","3","","",""
"30","2011","Not Employed","Male","1","","",""
"30","2011","Not Employed","Female","3","","",""
"30","2011","Employed","Male","1","","",""
"30","2011","Employed","Female","1","","",""
"31","2011","Not Employed","Male","1","","",""
"31","2011","Not Employed","Female","6","","",""
"31","2011","Employed","Male","1","","",""
"31","2011","Employed","Female","4","","",""
"32","2011","Not Employed","Male","4","","",""
"32","2011","Not Employed","Female","28","","",""
"32","2011","Employed","Male","9","","",""
"32","2011","Employed","Female","18","","",""
"34","2011","Not Employed","Male","","","",""
"34","2011","Not Employed","Female","2","","",""
"34","2011","Employed","Male","","","",""
"34","2011","Employed","Female","2","","",""
"35","2011","Not Employed","Male","","","",""
"35","2011","Not Employed","Female","","","",""
"35","2011","Employed","Male","1","","",""
"35","2011","Employed","Female","1","","",""
"36","2011","Not Employed","Male","","","",""
"36","2011","Not Employed","Female","","","",""
"36","2011","Employed","Male","","","",""
"36","2011","Employed","Female","","","",""
"37","2011","Not Employed","Male","","","",""
"37","2011","Not Employed","Female","","","",""
"37","2011","Employed","Male","","","",""
"37","2011","Employed","Female","","","",""
"38","2011","Not Employed","Male","","","",""
"38","2011","Not Employed","Female","2","","",""
"38","2011","Employed","Male","1","","",""
"38","2011","Employed","Female","3","","",""
"39","2011","Not Employed","Male","","","",""
"39","2011","Not Employed","Female","","","",""
"39","2011","Employed","Male","","","",""
"39","2011","Employed","Female","","","",""
"40","2011","Not Employed","Male","","","",""
"40","2011","Not Employed","Female","2","","",""
"40","2011","Employed","Male","1","","",""
"40","2011","Employed","Female","2","","",""
"41","2011","Not Employed","Male","","","",""
"41","2011","Not Employed","Female","","","",""
"41","2011","Employed","Male","","","",""
"41","2011","Employed","Female","1","","",""
"42","2011","Not Employed","Male","","","",""
"42","2011","Not Employed","Female","3","","",""
"42","2011","Employed","Male","4","","",""
"42","2011","Employed","Female","1","","",""
"43","2011","Not Employed","Male","","","",""
"43","2011","Not Employed","Female","3","","",""
"43","2011","Employed","Male","4","","",""
"43","2011","Employed","Female","","","",""
"44","2011","Not Employed","Male","","","",""
"44","2011","Not Employed","Female","5","","",""
"44","2011","Employed","Male","","","",""
"44","2011","Employed","Female","9","","",""
"45","2011","Not Employed","Male","","","",""
"45","2011","Not Employed","Female","","","",""
"45","2011","Employed","Male","","","",""
"45","2011","Employed","Female","1","","",""
"46","2011","Not Employed","Male","","","",""
"46","2011","Not Employed","Female","","","",""
"46","2011","Employed","Male","","","",""
"46","2011","Employed","Female","","","",""
"47","2011","Not Employed","Male","","","",""
"47","2011","Not Employed","Female","1","","",""
"47","2011","Employed","Male","","","",""
"47","2011","Employed","Female","","","",""
"48","2011","Not Employed","Male","","","",""
"48","2011","Not Employed","Female","","","",""
"48","2011","Employed","Male","1","","",""
"48","2011","Employed","Female","","","",""
"49","2011","Not Employed","Male","","","",""
"49","2011","Not Employed","Female","2","","",""
"49","2011","Employed","Male","2","","",""
"49","2011","Employed","Female","","","",""
"50","2011","Not Employed","Male","","","",""
"50","2011","Not Employed","Female","1","","",""
"50","2011","Employed","Male","1","","",""
"50","2011","Employed","Female","","","",""
"51","2011","Not Employed","Male","","","",""
"51","2011","Not Employed","Female","","","",""
"51","2011","Employed","Male","","","",""
"51","2011","Employed","Female","","","",""
"52","2011","Not Employed","Male","","","",""
"52","2011","Not Employed","Female","4","","",""
"52","2011","Employed","Male","2","","",""
"52","2011","Employed","Female","","","",""
"53","2011","Not Employed","Male","","","",""
"53","2011","Not Employed","Female","","","",""
"53","2011","Employed","Male","","","",""
"53","2011","Employed","Female","","","",""
"54","2011","Not Employed","Male","","","",""
"54","2011","Not Employed","Female","3","","",""
"54","2011","Employed","Male","2","","",""
"54","2011","Employed","Female","","","",""
"55","2011","Not Employed","Male","","","",""
"55","2011","Not Employed","Female","2","","",""
"55","2011","Employed","Male","1","","",""
"55","2011","Employed","Female","1","","",""
"56","2011","Not Employed","Male","","","",""
"56","2011","Not Employed","Female","","","",""
"56","2011","Employed","Male","","","",""
"56","2011","Employed","Female","","","",""
"59","2011","Not Employed","Male","2","","",""
"59","2011","Not Employed","Female","","","",""
"59","2011","Employed","Male","1","","",""
"59","2011","Employed","Female","1","","",""
"60","2011","Not Employed","Male","1","","",""
"60","2011","Not Employed","Female","3","","",""
"60","2011","Employed","Male","4","","",""
"60","2011","Employed","Female","1","","",""
"61","2011","Not Employed","Male","","","",""
"61","2011","Not Employed","Female","2","","",""
"61","2011","Employed","Male","1","","",""
"61","2011","Employed","Female","5","","",""
"64","2011","Not Employed","Male","","","",""
"64","2011","Not Employed","Female","1","","",""
"64","2011","Employed","Male","1","","",""
"64","2011","Employed","Female","1","","",""
"65","2011","Not Employed","Male","1","","",""
"65","2011","Not Employed","Female","2","","",""
"65","2011","Employed","Male","","","",""
"65","2011","Employed","Female","","","",""
"66","2011","Not Employed","Male","","","",""
"66","2011","Not Employed","Female","","","",""
"66","2011","Employed","Male","","","",""
"66","2011","Employed","Female","","","",""
"67","2011","Not Employed","Male","4","","",""
"67","2011","Not Employed","Female","5","","",""
"67","2011","Employed","Male","2","","",""
"67","2011","Employed","Female","2","","",""
"68","2011","Not Employed","Male","","","",""
"68","2011","Not Employed","Female","","","",""
