"transab_cat","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No transfer dependency","2007","Full Time","1-pers.-HH","917","0.860707853044793","0.840086124693884","0.881329581395702","0"
"No transfer dependency","2007","Full Time","(Married) couple without C. ","1682","0.746543899019481","0.729016407283619","0.764071390755343","0"
"No transfer dependency","2007","Full Time","Single parent ","74","0.192407924142859","0.1501330465137","0.234682801772018","0"
"No transfer dependency","2007","Full Time","Couple + C. LE 16 ","42","0.0211245621598504","0.0143601384306371","0.0278889858890637","0"
"No transfer dependency","2007","Full Time","Couple + C. GT 16 ","338","0.203282393216824","0.183476310457118","0.223088475976531","0"
"No transfer dependency","2007","Full Time","Couple + C. LE and GT 16","2","","","","0"
"No transfer dependency","2007","Part Time","1-pers.-HH","239","0.512114215527713","0.466972284250635","0.55725614680479","0"
"No transfer dependency","2007","Part Time","(Married) couple without C. ","761","0.625510203724262","0.598080589794995","0.652939817653528","0"
"No transfer dependency","2007","Part Time","Single parent ","27","","","","0"
"No transfer dependency","2007","Part Time","Couple + C. LE 16 ","10","","","","0"
"No transfer dependency","2007","Part Time","Couple + C. GT 16 ","119","0.111135631049587","0.0906358782295862","0.131635383869587","0"
"No transfer dependency","2007","Part Time","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2007","Not Working","1-pers.-HH","1227","0.769214010712995","0.748471478621691","0.7899565428043","0"
"No transfer dependency","2007","Not Working","Couple + C. LE and GT 16","2","","","","0"
"No transfer dependency","2007","Not Working","Couple + C. GT 16 ","198","0.180447405611308","0.157985705136587","0.202909106086028","0"
"No transfer dependency","2007","Not Working","Couple + C. LE 16 ","4","","","","0"
"No transfer dependency","2007","Not Working","Single parent ","51","0.101990354676627","0.073012840214641","0.130967869138612","0"
"No transfer dependency","2007","Not Working","(Married) couple without C. ","3109","0.816041331183302","0.803657062220823","0.82842560014578","0"
"Very high transfer dependency","2007","Part Time","(Married) couple without C. ","19","","","","4"
"Very high transfer dependency","2007","Part Time","1-pers.-HH","43","0.0994869618119548","0.0724557370151668","0.126518186608743","4"
"Very high transfer dependency","2007","Full Time","Couple + C. GT 16 ","1","","","","4"
"Very high transfer dependency","2007","Full Time","Couple + C. LE and GT 16","2","","","","4"
"Very high transfer dependency","2007","Full Time","Couple + C. LE 16 ","","","","","4"
"Very high transfer dependency","2007","Full Time","1-pers.-HH","2","","","","4"
"Very high transfer dependency","2007","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","2007","Full Time","Single parent ","5","","","","4"
"Very high transfer dependency","2007","Part Time","Single parent ","36","0.105932171510247","0.0747424525621538","0.137121890458341","4"
"Very high transfer dependency","2007","Not Working","1-pers.-HH","49","0.0279735743409645","0.0198556224216273","0.0360915262603017","4"
"Very high transfer dependency","2007","Not Working","(Married) couple without C. ","28","","","","4"
"Very high transfer dependency","2007","Not Working","Single parent ","52","0.1487814638678","0.114706450931728","0.182856476803872","4"
"Very high transfer dependency","2007","Not Working","Couple + C. LE 16 ","34","0.0678990630988027","0.0479840215469969","0.0878141046506085","4"
"Very high transfer dependency","2007","Not Working","Couple + C. GT 16 ","30","0.0248205941968705","0.0157334536866425","0.0339077347070985","4"
"Very high transfer dependency","2007","Not Working","Couple + C. LE and GT 16","37","0.124504989298857","0.0950915624440841","0.153918416153631","4"
"Very high transfer dependency","2007","Part Time","Couple + C. LE 16 ","27","","","","4"
"Very high transfer dependency","2007","Part Time","Couple + C. GT 16 ","12","","","","4"
"Very high transfer dependency","2007","Part Time","Couple + C. LE and GT 16","9","","","","4"
"Very low transfer dependency","2007","Part Time","1-pers.-HH","84","0.155230609331426","0.122527021308733","0.187934197354118","1"
"Very low transfer dependency","2007","Part Time","(Married) couple without C. ","315","0.256650408119606","0.231896143199048","0.281404673040163","1"
"Very low transfer dependency","2007","Full Time","Couple + C. LE and GT 16","508","0.879925176894719","0.852979379692183","0.906870974097254","1"
"Very low transfer dependency","2007","Full Time","Couple + C. GT 16 ","1176","0.738474644611195","0.716846403908277","0.760102885314113","1"
"Very low transfer dependency","2007","Full Time","Couple + C. LE 16 ","1570","0.902637536542989","0.888692305870749","0.916582767215229","1"
"Very low transfer dependency","2007","Not Working","Couple + C. LE and GT 16","358","0.644119296947328","0.601465196706602","0.686773397188055","1"
"Very low transfer dependency","2007","Full Time","1-pers.-HH","146","0.126217376798591","0.106438795376196","0.145995958220986","1"
"Very low transfer dependency","2007","Full Time","(Married) couple without C. ","621","0.222114177565589","0.205365258297452","0.238863096833727","1"
"Very low transfer dependency","2007","Full Time","Single parent ","212","0.665701915492025","0.61510993218207","0.71629389880198","1"
"Very low transfer dependency","2007","Not Working","Couple + C. GT 16 ","759","0.649698348333393","0.621833552223388","0.677563144443398","1"
"Very low transfer dependency","2007","Not Working","Couple + C. LE 16 ","409","0.635206121757965","0.597099630492566","0.673312613023364","1"
"Very low transfer dependency","2007","Not Working","Single parent ","150","0.376105340467575","0.329723127709917","0.422487553225233","1"
"Very low transfer dependency","2007","Not Working","(Married) couple without C. ","416","0.116953197340948","0.106681266672697","0.1272251280092","1"
"Very low transfer dependency","2007","Part Time","Couple + C. LE and GT 16","348","0.748749768170559","0.707120224571276","0.790379311769843","1"
"Very low transfer dependency","2007","Not Working","1-pers.-HH","136","0.0897405001189604","0.0756699748466012","0.10381102539132","1"
"Very low transfer dependency","2007","Part Time","Couple + C. GT 16 ","696","0.757966165674966","0.730029976283267","0.785902355066664","1"
"Very low transfer dependency","2007","Part Time","Couple + C. LE 16 ","989","0.81805371809239","0.796106209104071","0.840001227080708","1"
"Very low transfer dependency","2007","Part Time","Single parent ","206","0.533842314444249","0.483284858545662","0.584399770342836","1"
"Complete transfer dependency","2008","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2008","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","2008","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2008","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2008","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2008","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2008","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2008","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2008","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","2008","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2008","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2008","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2008","Not Working","1-pers.-HH","89","0.0736909574817811","0.0605651564611756","0.0868167585023866","5"
"Complete transfer dependency","2008","Not Working","(Married) couple without C. ","32","0.0148718325441125","0.010935391214905","0.0188082738733201","5"
"Complete transfer dependency","2008","Not Working","Single parent ","49","0.151043058191184","0.115994583537079","0.186091532845289","5"
"Complete transfer dependency","2008","Not Working","Couple + C. LE 16 ","25","","","","5"
"Complete transfer dependency","2008","Not Working","Couple + C. GT 16 ","19","","","","5"
"Complete transfer dependency","2008","Not Working","Couple + C. LE and GT 16","3","","","","5"
"High transfer dependency","2008","Part Time","Couple + C. LE and GT 16","9","","","","3"
"High transfer dependency","2008","Full Time","Single parent ","5","","","","3"
"High transfer dependency","2008","Full Time","Couple + C. LE 16 ","10","","","","3"
"High transfer dependency","2008","Full Time","Couple + C. GT 16 ","6","","","","3"
"High transfer dependency","2008","Full Time","Couple + C. LE and GT 16","7","","","","3"
"High transfer dependency","2008","Part Time","1-pers.-HH","41","0.132965848645873","0.101454367380582","0.164477329911164","3"
"High transfer dependency","2008","Part Time","(Married) couple without C. ","24","","","","3"
"High transfer dependency","2008","Part Time","Single parent ","45","0.138368399237234","0.102700616854336","0.174036181620132","3"
"High transfer dependency","2008","Part Time","Couple + C. LE 16 ","53","0.0746013209542353","0.0593423964124262","0.0898602454960445","3"
"High transfer dependency","2008","Part Time","Couple + C. GT 16 ","12","","","","3"
"High transfer dependency","2008","Full Time","1-pers.-HH","4","","","","3"
"High transfer dependency","2008","Full Time","(Married) couple without C. ","6","","","","3"
"High transfer dependency","2008","Not Working","1-pers.-HH","26","","","","3"
"High transfer dependency","2008","Not Working","Couple + C. LE and GT 16","10","","","","3"
"High transfer dependency","2008","Not Working","Couple + C. GT 16 ","27","","","","3"
"High transfer dependency","2008","Not Working","Couple + C. LE 16 ","35","0.0730264442261957","0.0498711143972388","0.0961817740551526","3"
"High transfer dependency","2008","Not Working","Single parent ","18","","","","3"
"High transfer dependency","2008","Not Working","(Married) couple without C. ","43","0.0110877403070897","0.00768228194732109","0.0144931986668583","3"
"Low transfer dependency","2008","Full Time","Single parent ","27","","","","2"
"Low transfer dependency","2008","Full Time","1-pers.-HH","16","","","","2"
"Low transfer dependency","2008","Full Time","(Married) couple without C. ","34","0.014763009025467","0.00985231504183528","0.0196737030090986","2"
"Low transfer dependency","2008","Full Time","Couple + C. LE 16 ","110","0.0737691240477086","0.0608144450237882","0.086723803071629","2"
"Low transfer dependency","2008","Full Time","Couple + C. GT 16 ","36","0.0220273590965224","0.0145997843642952","0.0294549338287496","2"
"Low transfer dependency","2008","Full Time","Couple + C. LE and GT 16","34","0.0584640636593812","0.0383756613598481","0.0785524659589144","2"
"Low transfer dependency","2008","Part Time","1-pers.-HH","64","0.16293830778313","0.128663818199309","0.19721279736695","2"
"Low transfer dependency","2008","Part Time","(Married) couple without C. ","52","0.0534807975211062","0.0399555534546744","0.0670060415875381","2"
"Low transfer dependency","2008","Part Time","Single parent ","57","0.169364536448677","0.130619746200222","0.208109326697132","2"
"Low transfer dependency","2008","Part Time","Couple + C. LE 16 ","115","0.0911322794394152","0.0744185762609409","0.10784598261789","2"
"Low transfer dependency","2008","Part Time","Couple + C. GT 16 ","43","0.0679364345794062","0.051310697966551","0.0845621711922615","2"
"Low transfer dependency","2008","Part Time","Couple + C. LE and GT 16","30","0.0768664454897515","0.0500482745944599","0.103684616385043","2"
"Low transfer dependency","2008","Not Working","1-pers.-HH","52","0.0405968572166572","0.0306819754359176","0.0505117389973968","2"
"Low transfer dependency","2008","Not Working","(Married) couple without C. ","111","0.0285899805123998","0.023170178896745","0.0340097821280547","2"
