"transab_cat","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2018","35-65 y.","(1a) inadequately completed","88","0.233604984176678","0.205553246895813","0.261656721457543"
"Very low transfer dependency","2018","35-65 y.","(1b) general elementary school","298","0.29071645138026","0.26414615429379","0.31728674846673"
"Very low transfer dependency","2018","35-65 y.","(1c) basic vocational qualification","1171","0.349903414462017","0.331584883881762","0.368221945042272"
"Very low transfer dependency","2018","35-65 y.","(2b) intermediate general qualification","111","0.40915285905382","0.347586224648464","0.470719493459177"
"Very low transfer dependency","2018","35-65 y.","(2a) intermediate vocational","2166","0.427118359042462","0.411936286846405","0.44230043123852"
"Very low transfer dependency","2018","35-65 y.","(2c_gen) general maturity certificate","228","0.491691822369841","0.452403549299151","0.530980095440532"
"Very low transfer dependency","2018","35-65 y.","(2c_voc) vocational maturity certificate","1080","0.511487823425249","0.488161078151239","0.534814568699259"
"Very low transfer dependency","2018","35-65 y.","(3a) lower tertiary education","770","0.514740262269958","0.486821236223536","0.542659288316379"
"Very low transfer dependency","2018","35-65 y.","(3b) higher tertiary education","1700","0.50062572568943","0.482736779505436","0.518514671873423"
"Very low transfer dependency","2018","66 and older","(0) in school","","","",""
"Very low transfer dependency","2018","66 and older","(1a) inadequately completed","8","","",""
"Very low transfer dependency","2018","66 and older","(1b) general elementary school","65","0.0993336821440453","0.0734755732754597","0.125191791012631"
"Very low transfer dependency","2018","66 and older","(1c) basic vocational qualification","144","0.0784201882464006","0.066076233492388","0.0907641430004132"
"Very low transfer dependency","2018","66 and older","(2b) intermediate general qualification","5","","",""
"Very low transfer dependency","2018","66 and older","(2a) intermediate vocational","70","0.0699356613608526","0.0532269709285867","0.0866443517931184"
"Very low transfer dependency","2018","66 and older","(2c_gen) general maturity certificate","10","","",""
"Very low transfer dependency","2018","66 and older","(2c_voc) vocational maturity certificate","29","","",""
"Very low transfer dependency","2018","66 and older","(3a) lower tertiary education","28","","",""
"Very low transfer dependency","2018","66 and older","(3b) higher tertiary education","56","0.0577455889354065","0.0417114251564397","0.0737797527143732"
"Low transfer dependency","2018","16-34 y.","(0) in school","66","0.0706415110893921","0.0512546072416041","0.09002841493718"
"Low transfer dependency","2018","16-34 y.","(1a) inadequately completed","60","0.10565637294811","0.0851117146399","0.12620103125632"
"Low transfer dependency","2018","16-34 y.","(1b) general elementary school","127","0.136378698322428","0.114474508819324","0.158282887825533"
"Low transfer dependency","2018","16-34 y.","(1c) basic vocational qualification","45","0.142100341342674","0.108508032788479","0.175692649896869"
"Low transfer dependency","2018","16-34 y.","(2b) intermediate general qualification","64","0.0975525670611978","0.0726421988016582","0.122462935320737"
"Low transfer dependency","2018","16-34 y.","(2a) intermediate vocational","74","0.0693157792481024","0.0514107277521695","0.0872208307440352"
"Low transfer dependency","2018","16-34 y.","(2c_gen) general maturity certificate","108","0.0740146076018177","0.0595651569520692","0.0884640582515662"
"Low transfer dependency","2018","16-34 y.","(2c_voc) vocational maturity certificate","46","0.0626931291317051","0.0430495314100354","0.0823367268533749"
"Low transfer dependency","2018","16-34 y.","(3a) lower tertiary education","12","","",""
"Low transfer dependency","2018","16-34 y.","(3b) higher tertiary education","78","0.0506595711789782","0.0376406024213475","0.063678539936609"
"Low transfer dependency","2018","35-65 y.","(0) in school","1","","",""
"Low transfer dependency","2018","35-65 y.","(1a) inadequately completed","69","0.167616018149322","0.142852520149203","0.192379516149441"
"Low transfer dependency","2018","35-65 y.","(1b) general elementary school","132","0.115625060850975","0.0969141097679477","0.134336011934001"
"Low transfer dependency","2018","35-65 y.","(1c) basic vocational qualification","187","0.0562083725674923","0.0473619808337975","0.0650547643011872"
"Low transfer dependency","2018","35-65 y.","(2b) intermediate general qualification","23","","",""
"Low transfer dependency","2018","35-65 y.","(2a) intermediate vocational","233","0.0378372993606237","0.031981195044574","0.0436934036766733"
"Low transfer dependency","2018","35-65 y.","(2c_gen) general maturity certificate","39","0.0485315891681998","0.0316442066018161","0.0654189717345834"
"Low transfer dependency","2018","35-65 y.","(2c_voc) vocational maturity certificate","124","0.0423048682603718","0.0329117970675236","0.0516979394532201"
"Low transfer dependency","2018","35-65 y.","(3a) lower tertiary education","29","","",""
"Low transfer dependency","2018","35-65 y.","(3b) higher tertiary education","122","0.0316448600227242","0.0253818369180323","0.037907883127416"
"Low transfer dependency","2018","66 and older","(0) in school","","","",""
"Low transfer dependency","2018","66 and older","(1a) inadequately completed","7","","",""
"Low transfer dependency","2018","66 and older","(1b) general elementary school","25","","",""
"Low transfer dependency","2018","66 and older","(1c) basic vocational qualification","54","0.0278637669528693","0.0203066284047011","0.0354209055010376"
"Low transfer dependency","2018","66 and older","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","2018","66 and older","(2a) intermediate vocational","15","","",""
"Low transfer dependency","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","2018","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"Low transfer dependency","2018","66 and older","(3a) lower tertiary education","4","","",""
"Low transfer dependency","2018","66 and older","(3b) higher tertiary education","8","","",""
"High transfer dependency","2018","16-34 y.","(0) in school","48","0.043584532033726","0.0281363876362559","0.0590326764311961"
"High transfer dependency","2018","16-34 y.","(1a) inadequately completed","102","0.136039484820042","0.113126677549981","0.158952292090103"
"High transfer dependency","2018","16-34 y.","(1b) general elementary school","124","0.106573744004719","0.0868791645374274","0.126268323472011"
"High transfer dependency","2018","16-34 y.","(1c) basic vocational qualification","27","","",""
"High transfer dependency","2018","16-34 y.","(2b) intermediate general qualification","46","0.0555600649657678","0.0363283336162195","0.0747917963153161"
"High transfer dependency","2018","16-34 y.","(2a) intermediate vocational","21","","",""
"High transfer dependency","2018","16-34 y.","(2c_gen) general maturity certificate","104","0.0554291548804086","0.0427999227870206","0.0680583869737967"
"High transfer dependency","2018","16-34 y.","(2c_voc) vocational maturity certificate","17","","",""
"High transfer dependency","2018","16-34 y.","(3a) lower tertiary education","7","","",""
"High transfer dependency","2018","16-34 y.","(3b) higher tertiary education","52","0.0154708411463643","0.00814418015323214","0.0227975021394965"
"High transfer dependency","2018","35-65 y.","(0) in school","","","",""
"High transfer dependency","2018","35-65 y.","(1a) inadequately completed","98","0.128116819703527","0.105959123721964","0.15027451568509"
"High transfer dependency","2018","35-65 y.","(1b) general elementary school","127","0.101737337087346","0.084048734703037","0.119425939471655"
"High transfer dependency","2018","35-65 y.","(1c) basic vocational qualification","129","0.0340656403349763","0.0270984177253397","0.041032862944613"
"High transfer dependency","2018","35-65 y.","(2b) intermediate general qualification","23","","",""
"High transfer dependency","2018","35-65 y.","(2a) intermediate vocational","96","0.0151793796069236","0.0114267987568876","0.0189319604569596"
"High transfer dependency","2018","35-65 y.","(2c_gen) general maturity certificate","43","0.0491156637692698","0.0321321810294671","0.0660991465090726"
"High transfer dependency","2018","35-65 y.","(2c_voc) vocational maturity certificate","45","0.0174909698475112","0.0113734692352248","0.0236084704597975"
"High transfer dependency","2018","35-65 y.","(3a) lower tertiary education","7","","",""
"High transfer dependency","2018","35-65 y.","(3b) higher tertiary education","64","0.00761533991022754","0.00450505795347931","0.0107256218669758"
"High transfer dependency","2018","66 and older","(0) in school","","","",""
"High transfer dependency","2018","66 and older","(1a) inadequately completed","5","","",""
"High transfer dependency","2018","66 and older","(1b) general elementary school","11","","",""
"High transfer dependency","2018","66 and older","(1c) basic vocational qualification","19","","",""
"High transfer dependency","2018","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","2018","66 and older","(2a) intermediate vocational","4","","",""
"High transfer dependency","2018","66 and older","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","2018","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","2018","66 and older","(3a) lower tertiary education","3","","",""
"High transfer dependency","2018","66 and older","(3b) higher tertiary education","7","","",""
"Very high transfer dependency","2018","16-34 y.","(0) in school","26","","",""
"Very high transfer dependency","2018","16-34 y.","(1a) inadequately completed","110","0.0961930581120013","0.0764866003123966","0.115899515911606"
"Very high transfer dependency","2018","16-34 y.","(1b) general elementary school","99","0.0638778511791129","0.0482703400169397","0.0794853623412861"
