"transab_cat","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","2004","Employed","Couple + C. LE 16 ","2850","0.86125186894877","0.84938549717733","0.87311824072021","1"
"Very low transfer dependency","2004","Employed","Couple + C. LE and GT 16","1056","0.826229000965864","0.805062068170077","0.847395933761652","1"
"Very low transfer dependency","2004","Employed","Couple + C. GT 16 ","2026","0.725363501975722","0.708370029591349","0.742356974360094","1"
"Complete transfer dependency","2005","Not Employed","(Married) couple without C. ","28","","","","5"
"Complete transfer dependency","2005","Not Employed","Single parent ","39","0.117128065479604","0.0846674495037382","0.14958868145547","5"
"Complete transfer dependency","2005","Not Employed","Couple + C. LE 16 ","42","0.0783061101187085","0.0575248558300462","0.0990873644073707","5"
"Complete transfer dependency","2005","Not Employed","1-pers.-HH","73","0.0522511214034259","0.0406275065555315","0.0638747362513204","5"
"Complete transfer dependency","2005","Not Employed","Couple + C. GT 16 ","16","","","","5"
"Complete transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","15","","","","5"
"Complete transfer dependency","2005","Employed","1-pers.-HH","","","","","5"
"Complete transfer dependency","2005","Employed","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2005","Employed","Single parent ","","","","","5"
"Complete transfer dependency","2005","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2005","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2005","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","2005","Not Employed","1-pers.-HH","22","","","","3"
"High transfer dependency","2005","Not Employed","(Married) couple without C. ","57","0.0148192912127128","0.0108128543188448","0.0188257281065808","3"
"High transfer dependency","2005","Not Employed","Single parent ","38","0.116785134253574","0.0843657782745098","0.149204490232637","3"
"High transfer dependency","2005","Not Employed","Couple + C. LE 16 ","46","0.0872883305353633","0.0654547243687847","0.109121936701942","3"
"High transfer dependency","2005","Not Employed","Couple + C. GT 16 ","42","0.0458625266301392","0.0332991102919902","0.0584259429682883","3"
"High transfer dependency","2005","Employed","1-pers.-HH","43","0.0272814098860479","0.0191107791051994","0.0354520406668963","3"
"High transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","30","0.0594387435026597","0.0393468610978801","0.0795306259074393","3"
"High transfer dependency","2005","Employed","(Married) couple without C. ","26","","","","3"
"High transfer dependency","2005","Employed","Single parent ","53","0.0891806626981086","0.0679612703730521","0.110400055023165","3"
"High transfer dependency","2005","Employed","Couple + C. GT 16 ","23","","","","3"
"High transfer dependency","2005","Employed","Couple + C. LE 16 ","53","0.0186719417981178","0.0138353565397102","0.0235085270565255","3"
"High transfer dependency","2005","Employed","Couple + C. LE and GT 16","19","","","","3"
"Low transfer dependency","2005","Not Employed","1-pers.-HH","42","0.0375369591038608","0.0276088089256959","0.0474651092820257","2"
"Low transfer dependency","2005","Not Employed","(Married) couple without C. ","144","0.0386950827457111","0.0323000155456669","0.0450901499457552","2"
"Low transfer dependency","2005","Not Employed","Single parent ","43","0.11040931618271","0.0787737662012138","0.142044866164206","2"
"Low transfer dependency","2005","Not Employed","Couple + C. LE 16 ","124","0.179561079506999","0.149871106135411","0.209251052878586","2"
"Low transfer dependency","2005","Not Employed","Couple + C. GT 16 ","104","0.103438435500159","0.0851488308789113","0.121728040121408","2"
"Low transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","86","0.162248254629701","0.130919728598498","0.193576780660904","2"
"Low transfer dependency","2005","Employed","1-pers.-HH","75","0.048873430401643","0.0380594857879167","0.0596873750153692","2"
"Low transfer dependency","2005","Employed","(Married) couple without C. ","111","0.0375854165168113","0.0312781732830993","0.0438926597505234","2"
"Low transfer dependency","2005","Employed","Single parent ","90","0.131644771431579","0.106471944327967","0.15681759853519","2"
"Low transfer dependency","2005","Employed","Couple + C. LE 16 ","259","0.0858755497357951","0.075864619730019","0.0958864797415713","2"
"Low transfer dependency","2005","Employed","Couple + C. LE and GT 16","136","0.135219142532736","0.115403543697677","0.155034741367796","2"
"Low transfer dependency","2005","Employed","Couple + C. GT 16 ","123","0.0619407040489946","0.0525442764731824","0.0713371316248068","2"
"No transfer dependency","2005","Not Employed","1-pers.-HH","1083","0.764036091661549","0.741857881669221","0.786214301653877","0"
"No transfer dependency","2005","Not Employed","(Married) couple without C. ","2836","0.815162150929151","0.802291393747787","0.828032908110515","0"
"No transfer dependency","2005","Not Employed","Single parent ","70","0.134738120972897","0.100271679670828","0.169204562274965","0"
"No transfer dependency","2005","Not Employed","Couple + C. LE 16 ","3","","","","0"
"No transfer dependency","2005","Not Employed","Couple + C. GT 16 ","175","0.168281635378946","0.145812839722144","0.190750431035749","0"
"No transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2005","Employed","1-pers.-HH","1126","0.755704636724817","0.734153894707993","0.777255378741641","0"
"No transfer dependency","2005","Employed","(Married) couple without C. ","2377","0.697578953233813","0.682347144107543","0.712810762360082","0"
"No transfer dependency","2005","Employed","Single parent ","104","0.128178299701448","0.103289579566409","0.153067019836487","0"
"No transfer dependency","2005","Employed","Couple + C. LE 16 ","31","0.00958440585345635","0.00610321102347718","0.0130656006834355","0"
"No transfer dependency","2005","Employed","Couple + C. GT 16 ","442","0.186823961597421","0.171630101218984","0.202017821975859","0"
"No transfer dependency","2005","Employed","Couple + C. LE and GT 16","1","","","","0"
"Very high transfer dependency","2005","Not Employed","1-pers.-HH","44","0.0319283467119771","0.0227452590364259","0.0411114343875283","4"
"Very high transfer dependency","2005","Not Employed","(Married) couple without C. ","35","0.012163352055994","0.00852875854975951","0.0157979455622284","4"
"Very high transfer dependency","2005","Not Employed","Single parent ","45","0.110300329339637","0.078678460323322","0.141922198355951","4"
"Very high transfer dependency","2005","Not Employed","Couple + C. LE 16 ","28","","","","4"
"Very high transfer dependency","2005","Not Employed","Couple + C. GT 16 ","16","","","","4"
"Very high transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","37","0.0911583684301338","0.0666995961877484","0.115617140672519","4"
"Very high transfer dependency","2005","Employed","1-pers.-HH","51","0.0385079282875629","0.028856835224956","0.0481590213501698","4"
"Very high transfer dependency","2005","Employed","(Married) couple without C. ","13","","","","4"
"Very high transfer dependency","2005","Employed","Single parent ","22","","","","4"
"Very high transfer dependency","2005","Employed","Couple + C. LE 16 ","24","","","","4"
"Very high transfer dependency","2005","Employed","Couple + C. GT 16 ","8","","","","4"
"Very high transfer dependency","2005","Employed","Couple + C. LE and GT 16","12","","","","4"
"Very low transfer dependency","2005","Not Employed","1-pers.-HH","144","0.101364883273098","0.0856003100212764","0.11712945652492","1"
"Very low transfer dependency","2005","Not Employed","(Married) couple without C. ","394","0.111039285025025","0.100621719193483","0.121456850856567","1"
"Very low transfer dependency","2005","Not Employed","Single parent ","142","0.410639033771579","0.360980005728339","0.460298061814819","1"
"Very low transfer dependency","2005","Not Employed","Couple + C. LE 16 ","399","0.60183551063248","0.56396939612704","0.639701625137921","1"
"Very low transfer dependency","2005","Not Employed","Couple + C. GT 16 ","712","0.642590538217883","0.613808372250349","0.671372704185418","1"
"Very low transfer dependency","2005","Not Employed","Couple + C. LE and GT 16","364","0.664231266566347","0.62410099871245","0.704361534420244","1"
"Very low transfer dependency","2005","Employed","1-pers.-HH","232","0.129632594699929","0.112785035591724","0.146480153808133","1"
"Very low transfer dependency","2005","Employed","(Married) couple without C. ","966","0.251604953589795","0.23721452118157","0.265995385998019","1"
"Very low transfer dependency","2005","Employed","Single parent ","424","0.618279497887646","0.582109653550789","0.654449342224504","1"
"Very low transfer dependency","2005","Employed","Couple + C. LE and GT 16","976","0.824999802530793","0.802981629999952","0.847017975061633","1"
"Very low transfer dependency","2005","Employed","Couple + C. GT 16 ","1932","0.733750499378986","0.716520781668873","0.750980217089098","1"
"Very low transfer dependency","2005","Employed","Couple + C. LE 16 ","2642","0.875590505861874","0.863797777874631","0.887383233849117","1"
"Complete transfer dependency","2006","Not Employed","1-pers.-HH","97","0.0687782555393083","0.0566148804709803","0.0809416306076363","5"
"Complete transfer dependency","2006","Not Employed","(Married) couple without C. ","29","","","","5"
"Complete transfer dependency","2006","Not Employed","Single parent ","58","0.131488234609558","0.0990922450454709","0.163884224173645","5"
"Complete transfer dependency","2006","Not Employed","Couple + C. LE 16 ","41","0.0710679683676519","0.0523779942421342","0.0897579424931697","5"
"Complete transfer dependency","2006","Not Employed","Couple + C. GT 16 ","9","","","","5"
"Complete transfer dependency","2006","Not Employed","Couple + C. LE and GT 16","22","","","","5"
"Complete transfer dependency","2006","Employed","1-pers.-HH","","","","","5"
"Complete transfer dependency","2006","Employed","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2006","Employed","Single parent ","","","","","5"
"Complete transfer dependency","2006","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2006","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2006","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","2006","Not Employed","1-pers.-HH","35","0.0182411267730763","0.0118093610804568","0.0246728924656957","3"
"High transfer dependency","2006","Not Employed","(Married) couple without C. ","49","0.0143561420458729","0.0106568181785052","0.0180554659132406","3"
"High transfer dependency","2006","Not Employed","Single parent ","40","0.130888715317238","0.098555510962143","0.163221919672332","3"
"High transfer dependency","2006","Not Employed","Couple + C. LE 16 ","53","0.0750755300238364","0.0559072953020473","0.0942437647456255","3"
"High transfer dependency","2006","Not Employed","Couple + C. GT 16 ","56","0.0513842831426861","0.03861847286821","0.0641500934171622","3"
"High transfer dependency","2006","Not Employed","Couple + C. LE and GT 16","32","0.0831440676537908","0.0594587603939387","0.106829374913643","3"
"High transfer dependency","2006","Employed","1-pers.-HH","55","0.0328852711459968","0.0242725377555213","0.0414980045364724","3"
"High transfer dependency","2006","Employed","(Married) couple without C. ","33","0.0098448297239331","0.0067216658732732","0.012967993574593","3"
"High transfer dependency","2006","Employed","Single parent ","55","0.0723843184259887","0.0537773234529884","0.090991313398989","3"
"High transfer dependency","2006","Employed","Couple + C. LE 16 ","73","0.0253552888038296","0.0198506942052233","0.030859883402436","3"
"High transfer dependency","2006","Employed","Couple + C. GT 16 ","36","0.0164252870790272","0.011532112010974","0.0213184621470804","3"
