"transab_cat","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Complete transfer dependency","2019","Full Time","indirect migration background","","","","","5"
"Complete transfer dependency","2019","Part Time","no migration background","","","","","5"
"Complete transfer dependency","2019","Part Time","direct migration background","","","","","5"
"Complete transfer dependency","2019","Part Time","indirect migration background","","","","","5"
"Complete transfer dependency","2019","Not Working","no migration background","203","0.0281672543648434","0.024237706735773","0.0320968019939138","5"
"Complete transfer dependency","2019","Not Working","direct migration background","2204","0.187030403686755","0.174324455869092","0.199736351504418","5"
"Complete transfer dependency","2019","Not Working","indirect migration background","40","0.0691568135761968","0.0458438147310449","0.0924698124213487","5"
"High transfer dependency","2019","Not Working","direct migration background","265","0.0827908304384091","0.0738115998786053","0.0917700609982128","3"
"High transfer dependency","2019","Not Working","indirect migration background","48","0.0987854621607497","0.0713695307354653","0.126201393586034","3"
"High transfer dependency","2019","Not Working","no migration background","226","0.0261391204455928","0.0223497376395684","0.0299285032516172","3"
"High transfer dependency","2019","Part Time","direct migration background","259","0.0808484773837175","0.0677545342577762","0.0939424205096587","3"
"High transfer dependency","2019","Part Time","indirect migration background","45","0.0796248985527367","0.0577439419555884","0.101505855149885","3"
"High transfer dependency","2019","Full Time","no migration background","45","0.00543011012190019","0.00383765622930298","0.00702256401449741","3"
"High transfer dependency","2019","Full Time","direct migration background","78","0.00743276721115018","0.00350176165260035","0.0113637727697","3"
"High transfer dependency","2019","Full Time","indirect migration background","9","","","","3"
"High transfer dependency","2019","Part Time","no migration background","159","0.0283967550891504","0.0239541287777969","0.0328393814005038","3"
"Low transfer dependency","2019","Not Working","direct migration background","188","0.084167450714596","0.0751206727045969","0.0932142287245952","2"
"Low transfer dependency","2019","Not Working","no migration background","410","0.0537607543640024","0.04840392650746","0.0591175822205448","2"
"Low transfer dependency","2019","Full Time","no migration background","214","0.0207472589259635","0.0176585807737485","0.0238359370781785","2"
"Low transfer dependency","2019","Full Time","direct migration background","151","0.0612608106672599","0.0502856150555252","0.0722360062789945","2"
"Low transfer dependency","2019","Full Time","indirect migration background","29","","","","2"
"Low transfer dependency","2019","Part Time","no migration background","350","0.0678727464161901","0.0611453617238329","0.0746001311085472","2"
"Low transfer dependency","2019","Part Time","direct migration background","213","0.122018718699323","0.106297115508552","0.137740321890094","2"
"Low transfer dependency","2019","Part Time","indirect migration background","60","0.113215730308682","0.0876050093373637","0.13882645128","2"
"Low transfer dependency","2019","Not Working","indirect migration background","70","0.160136405011945","0.126439360758139","0.193833449265752","2"
"No transfer dependency","2019","Not Working","no migration background","4220","0.689693398750283","0.678705919271026","0.700680878229539","0"
"No transfer dependency","2019","Not Working","direct migration background","324","0.415298795553034","0.399241916364209","0.431355674741859","0"
"No transfer dependency","2019","Not Working","indirect migration background","46","0.109812261165995","0.0810840480481182","0.138540474283872","0"
"No transfer dependency","2019","Part Time","indirect migration background","109","0.251428702287221","0.216362927400238","0.286494477174204","0"
"No transfer dependency","2019","Part Time","direct migration background","295","0.306809941127403","0.284658506993657","0.328961375261149","0"
"No transfer dependency","2019","Part Time","no migration background","1879","0.415415193847474","0.402234875550551","0.428595512144397","0"
"No transfer dependency","2019","Full Time","indirect migration background","279","0.516059897593489","0.479170684214541","0.552949110972438","0"
"No transfer dependency","2019","Full Time","direct migration background","641","0.444843785263224","0.422100154708262","0.467587415818187","0"
"No transfer dependency","2019","Full Time","no migration background","3703","0.571165471596569","0.560441127492349","0.581889815700789","0"
"Very high transfer dependency","2019","Full Time","direct migration background","29","","","","4"
"Very high transfer dependency","2019","Full Time","no migration background","3","","","","4"
"Very high transfer dependency","2019","Not Working","no migration background","128","0.0168093169391401","0.013756024198131","0.0198626096801491","4"
"Very high transfer dependency","2019","Part Time","indirect migration background","23","","","","4"
"Very high transfer dependency","2019","Not Working","indirect migration background","40","0.110467910103467","0.0816646748507737","0.13927114535616","4"
"Very high transfer dependency","2019","Not Working","direct migration background","354","0.0803121419486024","0.0714564063692801","0.0891678775279248","4"
"Very high transfer dependency","2019","Part Time","direct migration background","225","0.0530627238857226","0.0422956833391116","0.0638297644323335","4"
"Very high transfer dependency","2019","Full Time","indirect migration background","2","","","","4"
"Very high transfer dependency","2019","Part Time","no migration background","76","0.0112893834407014","0.00846365346345322","0.0141151134179496","4"
"Very low transfer dependency","2019","Full Time","no migration background","4216","0.40166566761347","0.391042617937378","0.412288717289561","1"
"Very low transfer dependency","2019","Full Time","direct migration background","935","0.483012194097158","0.460142117314746","0.50588227087957","1"
"Very low transfer dependency","2019","Full Time","indirect migration background","386","0.433709958289783","0.397127516367225","0.470292400212341","1"
"Very low transfer dependency","2019","Not Working","no migration background","1623","0.185430155136139","0.176199577483128","0.194660732789149","1"
"Very low transfer dependency","2019","Not Working","indirect migration background","211","0.451641147981647","0.405914267631012","0.497368028332281","1"
