"plb0195_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2012","Thuringia","Rural Area","141","0.545316159798841","0.485700598474369","0.604931721123312"
"Partly, partly","2012","Schleswig-Holstein","Urban Area","24","","",""
"Partly, partly","2012","Schleswig-Holstein","Rural Area","52","0.241012278085469","0.189124533154964","0.292900023015973"
"Partly, partly","2012","Hamburg","Urban Area","20","","",""
"Partly, partly","2012","Hamburg","Rural Area","","","",""
"Partly, partly","2012","Lower Saxony","Urban Area","82","0.187031223867626","0.149148179099753","0.224914268635499"
"Partly, partly","2012","Lower Saxony","Rural Area","120","0.229934686971376","0.194008691557054","0.265860682385698"
"Partly, partly","2012","Bremen","Urban Area","14","","",""
"Partly, partly","2012","Bremen","Rural Area","","","",""
"Partly, partly","2012","North Rhine-Westphalia","Urban Area","343","0.196717600096979","0.178724616272912","0.214710583921045"
"Partly, partly","2012","North Rhine-Westphalia","Rural Area","9","","",""
"Partly, partly","2012","Hesse","Urban Area","121","0.217981198852743","0.185376826030406","0.25058557167508"
"Partly, partly","2012","Hesse","Rural Area","31","0.210603173956217","0.148947422662839","0.272258925249596"
"Partly, partly","2012","Rhineland-Palatinate,Saarland","Urban Area","82","0.223042542713911","0.182196111616702","0.263888973811119"
"Partly, partly","2012","Rhineland-Palatinate,Saarland","Rural Area","22","","",""
"Partly, partly","2012","Baden-Württemberg","Urban Area","279","0.232196011272196","0.208580276256053","0.255811746288339"
"Partly, partly","2012","Baden-Württemberg","Rural Area","30","0.244145560784646","0.173489825723564","0.314801295845728"
"Partly, partly","2012","Bavaria","Urban Area","134","0.181111676626923","0.153785970915999","0.208437382337847"
"Partly, partly","2012","Bavaria","Rural Area","183","0.204915907656994","0.180120653101451","0.229711162212537"
"Partly, partly","2012","Berlin","Urban Area","59","0.16793657154318","0.13015282433776","0.2057203187486"
"Partly, partly","2012","Berlin","Rural Area","","","",""
"Partly, partly","2012","Brandenburg","Urban Area","10","","",""
"Partly, partly","2012","Brandenburg","Rural Area","71","0.197785939458048","0.154210837004037","0.241361041912059"
"Partly, partly","2012","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"Partly, partly","2012","Mecklenburg-Western Pomerania","Rural Area","32","0.119359016671335","0.0755094297830175","0.163208603559652"
"Partly, partly","2012","Saxony","Urban Area","88","0.237163481478388","0.193347408428729","0.280979554528047"
"Partly, partly","2012","Saxony","Rural Area","93","0.268682304631566","0.223637034624465","0.313727574638666"
"Partly, partly","2012","Saxony-Anhalt","Urban Area","20","","",""
"Partly, partly","2012","Saxony-Anhalt","Rural Area","56","0.229871233772113","0.180142691305373","0.279599776238854"
"Partly, partly","2012","Thuringia","Urban Area","24","","",""
"Partly, partly","2012","Thuringia","Rural Area","60","0.214865218635734","0.165691181788748","0.264039255482719"
"Paid","2012","Schleswig-Holstein","Urban Area","12","","",""
"Paid","2012","Schleswig-Holstein","Rural Area","35","0.0828082880114054","0.0493737904485048","0.116242785574306"
"Paid","2012","Hamburg","Urban Area","12","","",""
"Paid","2012","Hamburg","Rural Area","","","",""
"Paid","2012","Lower Saxony","Urban Area","48","0.109911098371122","0.0795240614646107","0.140298135277633"
"Paid","2012","Lower Saxony","Rural Area","86","0.172010448780671","0.139789922779444","0.204230974781899"
"Paid","2012","Bremen","Urban Area","10","","",""
"Paid","2012","Bremen","Rural Area","","","",""
"Paid","2012","North Rhine-Westphalia","Urban Area","292","0.152931696483136","0.136640408392978","0.169222984573294"
"Paid","2012","North Rhine-Westphalia","Rural Area","4","","",""
"Paid","2012","Hesse","Urban Area","60","0.0971269150672196","0.0737417259855663","0.120512104148873"
"Paid","2012","Hesse","Rural Area","16","","",""
"Paid","2012","Rhineland-Palatinate,Saarland","Urban Area","53","0.123230200848283","0.0909777284472202","0.155482673249346"
"Paid","2012","Rhineland-Palatinate,Saarland","Rural Area","19","","",""
"Paid","2012","Baden-Württemberg","Urban Area","133","0.116973226035937","0.0989978047616949","0.13494864731018"
"Paid","2012","Baden-Württemberg","Rural Area","20","","",""
"Paid","2012","Bavaria","Urban Area","59","0.105313469762664","0.0835332011080113","0.127093738417317"
"Paid","2012","Bavaria","Rural Area","109","0.10525312588811","0.0864018044699706","0.124104447306249"
"Paid","2012","Berlin","Urban Area","38","0.107860857758077","0.0765061757563013","0.139215539759853"
"Paid","2012","Berlin","Rural Area","","","",""
"Paid","2012","Brandenburg","Urban Area","3","","",""
"Paid","2012","Brandenburg","Rural Area","42","0.0958656674563729","0.0636591619331332","0.128072172979612"
"Paid","2012","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Paid","2012","Mecklenburg-Western Pomerania","Rural Area","16","","",""
"Paid","2012","Saxony","Urban Area","29","","",""
"Paid","2012","Saxony","Rural Area","30","0.0820268754607094","0.0541419371018338","0.109911813819585"
"Paid","2012","Saxony-Anhalt","Urban Area","10","","",""
"Paid","2012","Saxony-Anhalt","Rural Area","31","0.0789912651969438","0.0471123779545542","0.110870152439333"
"Paid","2012","Thuringia","Urban Area","12","","",""
"Paid","2012","Thuringia","Rural Area","31","0.0946366599040862","0.0595920000919264","0.129681319716246"
"Not paid","2012","Schleswig-Holstein","Urban Area","18","","",""
"Not paid","2012","Schleswig-Holstein","Rural Area","33","0.154492529287849","0.110645486960177","0.198339571615522"
"Not paid","2012","Hamburg","Urban Area","33","0.279676471684696","0.202222266407237","0.357130676962155"
"Not paid","2012","Hamburg","Rural Area","","","",""
"Not paid","2012","Lower Saxony","Urban Area","66","0.171826334133498","0.135177812769639","0.208474855497357"
"Not paid","2012","Lower Saxony","Rural Area","61","0.0879112556730802","0.0637353043130446","0.112087207033116"
"Not paid","2012","Bremen","Urban Area","19","","",""
"Not paid","2012","Bremen","Rural Area","","","",""
"Not paid","2012","North Rhine-Westphalia","Urban Area","355","0.172934369199417","0.155816169088344","0.190052569310491"
"Not paid","2012","North Rhine-Westphalia","Rural Area","5","","",""
"Not paid","2012","Hesse","Urban Area","141","0.242073900303011","0.208248328252996","0.275899472353026"
"Not paid","2012","Hesse","Rural Area","25","","",""
"Not paid","2012","Rhineland-Palatinate,Saarland","Urban Area","68","0.167638686003165","0.130986092463463","0.204291279542867"
"Not paid","2012","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
"Not paid","2012","Baden-Württemberg","Urban Area","236","0.175650342225352","0.154367523854576","0.196933160596127"
"Not paid","2012","Baden-Württemberg","Rural Area","27","","",""
"Not paid","2012","Bavaria","Urban Area","161","0.202349979135209","0.173843499080976","0.230856459189443"
"Not paid","2012","Bavaria","Rural Area","177","0.166740586057757","0.143843248941541","0.189637923173973"
"Not paid","2012","Berlin","Urban Area","79","0.162697510298177","0.125390898037578","0.200004122558776"
"Not paid","2012","Berlin","Rural Area","","","",""
"Not paid","2012","Brandenburg","Urban Area","6","","",""
"Not paid","2012","Brandenburg","Rural Area","39","0.113648017925774","0.0789280258136767","0.14836801003787"
"Not paid","2012","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"Not paid","2012","Mecklenburg-Western Pomerania","Rural Area","28","","",""
"Not paid","2012","Saxony","Urban Area","59","0.170860619592114","0.132087694551041","0.209633544633187"
"Not paid","2012","Saxony","Rural Area","49","0.0911638563419099","0.061913527007534","0.120414185676286"
"Not paid","2012","Saxony-Anhalt","Urban Area","16","","",""
"Not paid","2012","Saxony-Anhalt","Rural Area","38","0.148087409550898","0.106107806219677","0.190067012882118"
"Not paid","2012","Thuringia","Urban Area","25","","",""
"Not paid","2012","Thuringia","Rural Area","36","0.145181961661339","0.103005138657659","0.187358784665019"
"Acclaimed","2013","Schleswig-Holstein","Urban Area","61","0.5881566525228","0.497810804283027","0.678502500762572"
"Acclaimed","2013","Schleswig-Holstein","Rural Area","136","0.478238629197214","0.418433424434978","0.538043833959451"
"Acclaimed","2013","Hamburg","Urban Area","76","0.355183327522362","0.282382140278303","0.427984514766421"
"Acclaimed","2013","Hamburg","Rural Area","","","",""
"Acclaimed","2013","Lower Saxony","Urban Area","255","0.548844899660532","0.50428254955056","0.593407249770504"
"Acclaimed","2013","Lower Saxony","Rural Area","276","0.467250350151411","0.427461075152144","0.507039625150677"
"Acclaimed","2013","Bremen","Urban Area","35","0.329131133082506","0.220592300962167","0.437669965202846"
"Acclaimed","2013","Bremen","Rural Area","","","",""
"Acclaimed","2013","North Rhine-Westphalia","Urban Area","958","0.46769734897622","0.446382423939729","0.48901227401271"
"Acclaimed","2013","North Rhine-Westphalia","Rural Area","24","","",""
"Acclaimed","2013","Hesse","Urban Area","336","0.504113752266783","0.466915403624894","0.541312100908672"
"Acclaimed","2013","Hesse","Rural Area","92","0.60970031286604","0.535492205122681","0.6839084206094"
"Acclaimed","2013","Rhineland-Palatinate,Saarland","Urban Area","218","0.526008860201698","0.479823263163329","0.572194457240067"
"Acclaimed","2013","Rhineland-Palatinate,Saarland","Rural Area","96","0.561883167022402","0.483007276112593","0.640759057932212"
"Acclaimed","2013","Baden-Württemberg","Urban Area","678","0.494831458279253","0.468151268407475","0.521511648151032"
"Acclaimed","2013","Baden-Württemberg","Rural Area","70","0.363471979952477","0.288707767954612","0.438236191950342"
"Acclaimed","2013","Bavaria","Urban Area","455","0.553794711334987","0.519770902973942","0.587818519696031"
"Acclaimed","2013","Bavaria","Rural Area","556","0.550764210746757","0.520327729637905","0.58120069185561"
"Acclaimed","2013","Berlin","Urban Area","207","0.572532169818817","0.522857239268008","0.622207100369627"
"Acclaimed","2013","Berlin","Rural Area","","","",""
"Acclaimed","2013","Brandenburg","Urban Area","24","","",""
"Acclaimed","2013","Brandenburg","Rural Area","159","0.549624839895821","0.49415087055889","0.605098809232753"
"Acclaimed","2013","Mecklenburg-Western Pomerania","Urban Area","13","","",""
"Acclaimed","2013","Mecklenburg-Western Pomerania","Rural Area","108","0.55841848895133","0.48686224071534","0.629974737187321"
"Acclaimed","2013","Saxony","Urban Area","183","0.573935004931194","0.521526192101626","0.626343817760762"
"Acclaimed","2013","Saxony","Rural Area","188","0.49641370474898","0.443806868258567","0.549020541239392"
"Acclaimed","2013","Saxony-Anhalt","Urban Area","61","0.555483982138076","0.463864391510582","0.64710357276557"
"Acclaimed","2013","Saxony-Anhalt","Rural Area","144","0.560244193789573","0.500707195658518","0.619781191920628"
"Acclaimed","2013","Thuringia","Urban Area","69","0.456808644804951","0.370848563479741","0.542768726130161"
"Acclaimed","2013","Thuringia","Rural Area","126","0.55638697349139","0.493663486845099","0.61911046013768"
"Partly, partly","2013","Schleswig-Holstein","Urban Area","25","","",""
"Partly, partly","2013","Schleswig-Holstein","Rural Area","54","0.253011945232141","0.200963467123802","0.305060423340479"
"Partly, partly","2013","Hamburg","Urban Area","35","0.279933481807883","0.211635514444959","0.348231449170808"
"Partly, partly","2013","Hamburg","Rural Area","","","",""
"Partly, partly","2013","Lower Saxony","Urban Area","96","0.199312367167492","0.163537418590204","0.23508731574478"
"Partly, partly","2013","Lower Saxony","Rural Area","137","0.230851929577487","0.197247126591621","0.264456732563352"
"Partly, partly","2013","Bremen","Urban Area","15","","",""
"Partly, partly","2013","Bremen","Rural Area","","","",""
"Partly, partly","2013","North Rhine-Westphalia","Urban Area","431","0.213084333594548","0.195591430227166","0.23057723696193"
"Partly, partly","2013","North Rhine-Westphalia","Rural Area","14","","",""
"Partly, partly","2013","Hesse","Urban Area","127","0.182808022199675","0.154052051785155","0.211563992614196"
"Partly, partly","2013","Hesse","Rural Area","41","0.206743973419113","0.145138802548523","0.268349144289702"
"Partly, partly","2013","Rhineland-Palatinate,Saarland","Urban Area","101","0.210255096393384","0.172563754264237","0.247946438522531"
"Partly, partly","2013","Rhineland-Palatinate,Saarland","Rural Area","25","","",""
"Partly, partly","2013","Baden-Württemberg","Urban Area","269","0.19306072831021","0.171998247997124","0.214123208623296"
"Partly, partly","2013","Baden-Württemberg","Rural Area","37","0.29553647908735","0.224613930926785","0.366459027247915"
"Partly, partly","2013","Bavaria","Urban Area","148","0.1585130287037","0.133515484502539","0.183510572904861"
"Partly, partly","2013","Bavaria","Rural Area","205","0.200855250099211","0.176340428901202","0.225370071297221"
"Partly, partly","2013","Berlin","Urban Area","57","0.13680962064526","0.102303414052773","0.171315827237747"
"Partly, partly","2013","Berlin","Rural Area","","","",""
"Partly, partly","2013","Brandenburg","Urban Area","6","","",""
"Partly, partly","2013","Brandenburg","Rural Area","65","0.199964428860625","0.155368021549982","0.244560836171267"
"Partly, partly","2013","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Partly, partly","2013","Mecklenburg-Western Pomerania","Rural Area","33","0.158906983688329","0.106225774786243","0.211588192590415"
"Partly, partly","2013","Saxony","Urban Area","70","0.19615523007863","0.154070835939228","0.238239624218031"
"Partly, partly","2013","Saxony","Rural Area","70","0.290344818427654","0.242584844323699","0.338104792531609"
"Partly, partly","2013","Saxony-Anhalt","Urban Area","22","","",""
"Partly, partly","2013","Saxony-Anhalt","Rural Area","58","0.255257712243527","0.202959733540512","0.307555690946542"
"Partly, partly","2013","Thuringia","Urban Area","19","","",""
"Partly, partly","2013","Thuringia","Rural Area","44","0.176503115923037","0.128369693960922","0.224636537885151"
"Paid","2013","Schleswig-Holstein","Urban Area","11","","",""
"Paid","2013","Schleswig-Holstein","Rural Area","33","0.0982316972432159","0.0625985649036953","0.133864829582737"
"Paid","2013","Hamburg","Urban Area","16","","",""
"Paid","2013","Hamburg","Rural Area","","","",""
"Paid","2013","Lower Saxony","Urban Area","63","0.0897387605901494","0.0641438631955904","0.115333657984709"
"Paid","2013","Lower Saxony","Rural Area","109","0.181060260015411","0.150351154637644","0.211769365393179"
"Paid","2013","Bremen","Urban Area","8","","",""
"Paid","2013","Bremen","Rural Area","","","",""
"Paid","2013","North Rhine-Westphalia","Urban Area","355","0.152534309452252","0.137175170354697","0.167893448549808"
"Paid","2013","North Rhine-Westphalia","Rural Area","5","","",""
"Paid","2013","Hesse","Urban Area","85","0.0993252395205633","0.0770725677202486","0.121577911320878"
"Paid","2013","Hesse","Rural Area","16","","",""
"Paid","2013","Rhineland-Palatinate,Saarland","Urban Area","72","0.127167336906985","0.0963511993675741","0.157983474446396"
"Paid","2013","Rhineland-Palatinate,Saarland","Rural Area","20","","",""
