"plb0195_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1999","Full Time","lower secondary degree","270","0.217260604595798","0.19361089796654","0.240910311225056"
"Partly, partly","1999","Full Time","secondary school degree","353","0.246868535941636","0.224712867313823","0.269024204569449"
"Partly, partly","1999","Full Time","college entrance qualification","189","0.205625937656553","0.179088394436719","0.232163480876387"
"Partly, partly","1999","Full Time","Other degree","44","0.225405595086405","0.168206298989658","0.282604891183153"
"Partly, partly","1999","Full Time","no degree/no degree yet","6","","",""
"Partly, partly","1999","Part Time","lower secondary degree","61","0.176107345404995","0.134566925649049","0.21764776516094"
"Partly, partly","1999","Part Time","secondary school degree","78","0.205822247520877","0.16706392549979","0.244580569541964"
"Partly, partly","1999","Part Time","college entrance qualification","31","0.191073754074885","0.137900477203444","0.244247030946327"
"Partly, partly","1999","Part Time","Other degree","5","","",""
"Partly, partly","1999","Part Time","no degree/no degree yet","1","","",""
"Partly, partly","1999","Not Working","lower secondary degree","3","","",""
"Partly, partly","1999","Not Working","secondary school degree","","","",""
"Partly, partly","1999","Not Working","college entrance qualification","1","","",""
"Partly, partly","1999","Not Working","Other degree","1","","",""
"Partly, partly","1999","Not Working","no degree/no degree yet","","","",""
"Paid","1999","Full Time","lower secondary degree","278","0.221048728711678","0.197251530627039","0.244845926796317"
"Paid","1999","Full Time","secondary school degree","168","0.102398067532517","0.0868203306470406","0.117975804417994"
"Paid","1999","Full Time","college entrance qualification","51","0.0539097756768978","0.0390808639858343","0.0687386873679614"
"Paid","1999","Full Time","Other degree","84","0.324497829875722","0.260407806032661","0.388587853718783"
"Paid","1999","Full Time","no degree/no degree yet","24","","",""
"Paid","1999","Part Time","lower secondary degree","87","0.221574250886748","0.176282921176716","0.26686558059678"
"Paid","1999","Part Time","secondary school degree","65","0.169611094912262","0.133633854529304","0.20558833529522"
"Paid","1999","Part Time","college entrance qualification","29","","",""
"Paid","1999","Part Time","Other degree","10","","",""
"Paid","1999","Part Time","no degree/no degree yet","14","","",""
"Paid","1999","Not Working","lower secondary degree","2","","",""
"Paid","1999","Not Working","secondary school degree","3","","",""
"Paid","1999","Not Working","college entrance qualification","1","","",""
"Paid","1999","Not Working","Other degree","","","",""
"Paid","1999","Not Working","no degree/no degree yet","","","",""
"Not paid","1999","Full Time","lower secondary degree","131","0.127950640411529","0.108794040221352","0.147107240601706"
"Not paid","1999","Full Time","secondary school degree","240","0.179853756377026","0.160119443891295","0.199588068862757"
"Not paid","1999","Full Time","college entrance qualification","296","0.327860785152986","0.297037168595699","0.358684401710274"
"Not paid","1999","Full Time","Other degree","16","","",""
"Not paid","1999","Full Time","no degree/no degree yet","4","","",""
"Not paid","1999","Part Time","lower secondary degree","24","","",""
"Not paid","1999","Part Time","secondary school degree","51","0.134368976302433","0.101674388916898","0.167063563687969"
"Not paid","1999","Part Time","college entrance qualification","55","0.259963667815221","0.20064091545049","0.319286420179952"
"Not paid","1999","Part Time","Other degree","1","","",""
"Not paid","1999","Part Time","no degree/no degree yet","1","","",""
"Not paid","1999","Not Working","lower secondary degree","","","",""
"Not paid","1999","Not Working","secondary school degree","2","","",""
"Not paid","1999","Not Working","college entrance qualification","2","","",""
"Not paid","1999","Not Working","Other degree","","","",""
"Not paid","1999","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2000","Full Time","lower secondary degree","891","0.454900975393706","0.433049901912651","0.47675204887476"
"Acclaimed","2000","Full Time","secondary school degree","1233","0.501666254762538","0.482019514855919","0.521312994669156"
"Acclaimed","2000","Full Time","college entrance qualification","709","0.408830770049026","0.385830272614728","0.431831267483323"
"Acclaimed","2000","Full Time","Other degree","116","0.381469233508261","0.325754882358899","0.437183584657623"
"Acclaimed","2000","Full Time","no degree/no degree yet","22","","",""
"Acclaimed","2000","Part Time","lower secondary degree","270","0.501538005127054","0.458686587272387","0.544389422981722"
"Acclaimed","2000","Part Time","secondary school degree","390","0.617601072887565","0.579652961232365","0.655549184542765"
"Acclaimed","2000","Part Time","college entrance qualification","185","0.52073828980459","0.469972313364439","0.571504266244741"
"Acclaimed","2000","Part Time","Other degree","38","0.56515401317428","0.44818396015365","0.682124066194911"
"Acclaimed","2000","Part Time","no degree/no degree yet","9","","",""
"Acclaimed","2000","Not Working","lower secondary degree","8","","",""
"Acclaimed","2000","Not Working","secondary school degree","15","","",""
"Acclaimed","2000","Not Working","college entrance qualification","10","","",""
"Acclaimed","2000","Not Working","Other degree","1","","",""
"Acclaimed","2000","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2000","Full Time","lower secondary degree","447","0.219149370415703","0.200997109010251","0.237301631821155"
"Partly, partly","2000","Full Time","secondary school degree","589","0.240045199717934","0.223262443076944","0.256827956358925"
"Partly, partly","2000","Full Time","college entrance qualification","312","0.173034964707878","0.155337133904705","0.190732795511051"
"Partly, partly","2000","Full Time","Other degree","57","0.209814107652786","0.163111767325195","0.256516447980377"
"Partly, partly","2000","Full Time","no degree/no degree yet","10","","",""
"Partly, partly","2000","Part Time","lower secondary degree","96","0.19825408965037","0.164085527731707","0.232422651569033"
"Partly, partly","2000","Part Time","secondary school degree","111","0.181886156582729","0.151764107625495","0.212008205539963"
"Partly, partly","2000","Part Time","college entrance qualification","51","0.144810242975203","0.109049419781691","0.180571066168716"
"Partly, partly","2000","Part Time","Other degree","7","","",""
"Partly, partly","2000","Part Time","no degree/no degree yet","2","","",""
"Partly, partly","2000","Not Working","lower secondary degree","5","","",""
"Partly, partly","2000","Not Working","secondary school degree","11","","",""
"Partly, partly","2000","Not Working","college entrance qualification","2","","",""
"Partly, partly","2000","Not Working","Other degree","1","","",""
"Partly, partly","2000","Not Working","no degree/no degree yet","","","",""
"Paid","2000","Full Time","lower secondary degree","471","0.231316840802868","0.212813337995076","0.249820343610659"
"Paid","2000","Full Time","secondary school degree","313","0.121362332474258","0.108531058765909","0.134193606182606"
"Paid","2000","Full Time","college entrance qualification","120","0.0699606382474319","0.0580266095793202","0.0818946669155437"
"Paid","2000","Full Time","Other degree","89","0.285507418254992","0.233703307194888","0.337311529315095"
"Paid","2000","Full Time","no degree/no degree yet","18","","",""
"Paid","2000","Part Time","lower secondary degree","118","0.222841324033258","0.187175688965708","0.258506959100809"
"Paid","2000","Part Time","secondary school degree","83","0.13593121198745","0.109169643126676","0.162692780848225"
"Paid","2000","Part Time","college entrance qualification","48","0.122858692496096","0.089499590780872","0.156217794211321"
"Paid","2000","Part Time","Other degree","21","","",""
"Paid","2000","Part Time","no degree/no degree yet","8","","",""
"Paid","2000","Not Working","lower secondary degree","5","","",""
"Paid","2000","Not Working","secondary school degree","4","","",""
"Paid","2000","Not Working","college entrance qualification","3","","",""
"Paid","2000","Not Working","Other degree","1","","",""
"Paid","2000","Not Working","no degree/no degree yet","2","","",""
"Not paid","2000","Full Time","lower secondary degree","186","0.0946328133877238","0.0817885296166133","0.107477097158834"
"Not paid","2000","Full Time","secondary school degree","353","0.13692621304527","0.123418240638351","0.15043418545219"
"Not paid","2000","Full Time","college entrance qualification","614","0.348173626995665","0.325885507346759","0.370461746644571"
"Not paid","2000","Full Time","Other degree","30","0.123209240583961","0.0855105480975816","0.160907933070341"
"Not paid","2000","Full Time","no degree/no degree yet","4","","",""
"Not paid","2000","Part Time","lower secondary degree","39","0.0773665811893182","0.0544690562803224","0.100264106098314"
"Not paid","2000","Part Time","secondary school degree","46","0.0645815585422549","0.0453889042382379","0.083774212846272"
"Not paid","2000","Part Time","college entrance qualification","88","0.21159277472411","0.170087591462695","0.253097957985525"
"Not paid","2000","Part Time","Other degree","3","","",""
"Not paid","2000","Part Time","no degree/no degree yet","2","","",""
"Not paid","2000","Not Working","lower secondary degree","3","","",""
"Not paid","2000","Not Working","secondary school degree","2","","",""
"Not paid","2000","Not Working","college entrance qualification","3","","",""
"Not paid","2000","Not Working","Other degree","","","",""
"Not paid","2000","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2001","Full Time","lower secondary degree","747","0.438269809499318","0.415095698997119","0.461443920001518"
"Acclaimed","2001","Full Time","secondary school degree","1173","0.506881803354407","0.486646695095136","0.527116911613678"
"Acclaimed","2001","Full Time","college entrance qualification","644","0.382297318485995","0.358742509770923","0.405852127201066"
"Acclaimed","2001","Full Time","Other degree","79","0.321447294011491","0.264678705318926","0.378215882704055"
"Acclaimed","2001","Full Time","no degree/no degree yet","18","","",""
"Acclaimed","2001","Part Time","lower secondary degree","223","0.45234506679515","0.408275530359898","0.496414603230402"
"Acclaimed","2001","Part Time","secondary school degree","353","0.585513727314703","0.546029729820071","0.624997724809335"
"Acclaimed","2001","Part Time","college entrance qualification","206","0.509647592447107","0.462120333212541","0.557174851681672"
"Acclaimed","2001","Part Time","Other degree","43","0.484120587494145","0.379706853022483","0.588534321965806"
