"plb0195_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1998","16-34 y.","Other degree","15","","",""
"Partly, partly","1998","16-34 y.","no degree/no degree yet","5","","",""
"Partly, partly","1998","35-65 y.","lower secondary degree","210","0.183661377800716","0.159805141614144","0.207517613987287"
"Partly, partly","1998","35-65 y.","secondary school degree","226","0.223534150620814","0.197866214161092","0.249202087080536"
"Partly, partly","1998","35-65 y.","college entrance qualification","100","0.195502666072026","0.163796078628786","0.227209253515265"
"Partly, partly","1998","35-65 y.","Other degree","38","0.209766923305557","0.153056668053771","0.266477178557343"
"Partly, partly","1998","35-65 y.","no degree/no degree yet","8","","",""
"Partly, partly","1998","66 and older","lower secondary degree","","","",""
"Partly, partly","1998","66 and older","secondary school degree","","","",""
"Partly, partly","1998","66 and older","college entrance qualification","","","",""
"Partly, partly","1998","66 and older","Other degree","","","",""
"Partly, partly","1998","66 and older","no degree/no degree yet","","","",""
"Paid","1998","16-34 y.","lower secondary degree","157","0.310581888924562","0.270539607276675","0.350624170572448"
"Paid","1998","16-34 y.","secondary school degree","124","0.14178893070472","0.118351957120207","0.165225904289232"
"Paid","1998","16-34 y.","college entrance qualification","37","0.0678069656107552","0.0448317679251345","0.0907821632963758"
"Paid","1998","16-34 y.","Other degree","27","","",""
"Paid","1998","16-34 y.","no degree/no degree yet","2","","",""
"Paid","1998","35-65 y.","lower secondary degree","218","0.209650203779593","0.184570918707343","0.234729488851842"
"Paid","1998","35-65 y.","secondary school degree","125","0.123274558202221","0.103019832464024","0.143529283940419"
"Paid","1998","35-65 y.","college entrance qualification","47","0.0762855579766324","0.0550628457374337","0.097508270215831"
"Paid","1998","35-65 y.","Other degree","64","0.278123332521574","0.215711675882299","0.340534989160849"
"Paid","1998","35-65 y.","no degree/no degree yet","23","","",""
"Paid","1998","66 and older","lower secondary degree","","","",""
"Paid","1998","66 and older","secondary school degree","","","",""
"Paid","1998","66 and older","college entrance qualification","","","",""
"Paid","1998","66 and older","Other degree","","","",""
"Paid","1998","66 and older","no degree/no degree yet","","","",""
"Not paid","1998","16-34 y.","lower secondary degree","53","0.119170906832306","0.0911346289503403","0.147207184714273"
"Not paid","1998","16-34 y.","secondary school degree","111","0.124561889197698","0.102375397750595","0.1467483806448"
"Not paid","1998","16-34 y.","college entrance qualification","114","0.237500613050207","0.198612104082195","0.276389122018219"
"Not paid","1998","16-34 y.","Other degree","4","","",""
"Not paid","1998","16-34 y.","no degree/no degree yet","3","","",""
"Not paid","1998","35-65 y.","lower secondary degree","105","0.105262460163515","0.0863545982333447","0.124170322093685"
"Not paid","1998","35-65 y.","secondary school degree","174","0.19410214868926","0.169734534763306","0.218469762615215"
"Not paid","1998","35-65 y.","college entrance qualification","239","0.398250385693741","0.359112544397437","0.437388226990046"
"Not paid","1998","35-65 y.","Other degree","15","","",""
"Not paid","1998","35-65 y.","no degree/no degree yet","4","","",""
"Not paid","1998","66 and older","lower secondary degree","","","",""
"Not paid","1998","66 and older","secondary school degree","","","",""
"Not paid","1998","66 and older","college entrance qualification","1","","",""
"Not paid","1998","66 and older","Other degree","","","",""
"Not paid","1998","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1999","16-34 y.","lower secondary degree","193","0.39284802724898","0.350991977343903","0.434704077154058"
"Acclaimed","1999","16-34 y.","secondary school degree","395","0.475683772477784","0.441376064381429","0.509991480574139"
"Acclaimed","1999","16-34 y.","college entrance qualification","215","0.487559184925382","0.442608448201999","0.532509921648764"
"Acclaimed","1999","16-34 y.","Other degree","18","","",""
"Acclaimed","1999","16-34 y.","no degree/no degree yet","8","","",""
"Acclaimed","1999","35-65 y.","lower secondary degree","452","0.485066596268778","0.453679956029175","0.516453236508381"
"Acclaimed","1999","35-65 y.","secondary school degree","531","0.480532831249163","0.450624561898491","0.510441100599834"
"Acclaimed","1999","35-65 y.","college entrance qualification","240","0.376750100420315","0.339031005858427","0.414469194982203"
"Acclaimed","1999","35-65 y.","Other degree","56","0.305657610627389","0.238911341863345","0.372403879391432"
"Acclaimed","1999","35-65 y.","no degree/no degree yet","26","","",""
"Acclaimed","1999","66 and older","lower secondary degree","1","","",""
"Acclaimed","1999","66 and older","secondary school degree","","","",""
"Acclaimed","1999","66 and older","college entrance qualification","","","",""
"Acclaimed","1999","66 and older","Other degree","","","",""
"Acclaimed","1999","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1999","16-34 y.","lower secondary degree","141","0.262839501639923","0.225114993018202","0.300564010261644"
"Partly, partly","1999","16-34 y.","secondary school degree","195","0.256571941784258","0.226569269165122","0.286574614403394"
"Partly, partly","1999","16-34 y.","college entrance qualification","115","0.227399714839825","0.189705588996477","0.265093840683172"
"Partly, partly","1999","16-34 y.","Other degree","11","","",""
"Partly, partly","1999","16-34 y.","no degree/no degree yet","1","","",""
"Partly, partly","1999","35-65 y.","lower secondary degree","192","0.187498825521426","0.162986761224662","0.212010889818191"
"Partly, partly","1999","35-65 y.","secondary school degree","236","0.22006461299078","0.19526441675461","0.24486480922695"
"Partly, partly","1999","35-65 y.","college entrance qualification","106","0.18520746256245","0.154969242433796","0.215445682691104"
"Partly, partly","1999","35-65 y.","Other degree","39","0.234055938882657","0.172710693870089","0.295401183895226"
"Partly, partly","1999","35-65 y.","no degree/no degree yet","5","","",""
"Partly, partly","1999","66 and older","lower secondary degree","1","","",""
"Partly, partly","1999","66 and older","secondary school degree","","","",""
"Partly, partly","1999","66 and older","college entrance qualification","","","",""
"Partly, partly","1999","66 and older","Other degree","","","",""
"Partly, partly","1999","66 and older","no degree/no degree yet","1","","",""
"Paid","1999","16-34 y.","lower secondary degree","148","0.259674959256487","0.222097838340509","0.297252080172466"
"Paid","1999","16-34 y.","secondary school degree","107","0.120657923197403","0.0982813932539271","0.143034453140878"
"Paid","1999","16-34 y.","college entrance qualification","39","0.0706500102402233","0.0476065841668001","0.0936934363136464"
"Paid","1999","16-34 y.","Other degree","22","","",""
"Paid","1999","16-34 y.","no degree/no degree yet","13","","",""
"Paid","1999","35-65 y.","lower secondary degree","217","0.204766469783139","0.179424207827861","0.230108731738417"
"Paid","1999","35-65 y.","secondary school degree","129","0.116231654991702","0.0970457570428682","0.135417552940537"
"Paid","1999","35-65 y.","college entrance qualification","41","0.05792546609717","0.0397418245050533","0.0761091076892867"
"Paid","1999","35-65 y.","Other degree","72","0.340749212469765","0.272079487945929","0.409418936993602"
"Paid","1999","35-65 y.","no degree/no degree yet","25","","",""
"Paid","1999","66 and older","lower secondary degree","2","","",""
"Paid","1999","66 and older","secondary school degree","","","",""
"Paid","1999","66 and older","college entrance qualification","1","","",""
"Paid","1999","66 and older","Other degree","","","",""
"Paid","1999","66 and older","no degree/no degree yet","","","",""
"Not paid","1999","16-34 y.","lower secondary degree","41","0.0846375118546093","0.0607827411801678","0.108492282529051"
"Not paid","1999","16-34 y.","secondary school degree","117","0.147086362540556","0.122754541039246","0.171418184041865"
"Not paid","1999","16-34 y.","college entrance qualification","106","0.214391089994571","0.177484165822822","0.251298014166319"
"Not paid","1999","16-34 y.","Other degree","1","","",""
"Not paid","1999","16-34 y.","no degree/no degree yet","3","","",""
"Not paid","1999","35-65 y.","lower secondary degree","113","0.122668108426656","0.102065775305543","0.14327044154777"
"Not paid","1999","35-65 y.","secondary school degree","176","0.183170900768355","0.160015913881995","0.206325887654715"
"Not paid","1999","35-65 y.","college entrance qualification","247","0.380116970920066","0.34233218505979","0.417901756780341"
"Not paid","1999","35-65 y.","Other degree","16","","",""
"Not paid","1999","35-65 y.","no degree/no degree yet","2","","",""
"Not paid","1999","66 and older","lower secondary degree","1","","",""
"Not paid","1999","66 and older","secondary school degree","","","",""
"Not paid","1999","66 and older","college entrance qualification","","","",""
"Not paid","1999","66 and older","Other degree","","","",""
"Not paid","1999","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2000","16-34 y.","lower secondary degree","295","0.415714607397223","0.379047342779176","0.45238187201527"
"Acclaimed","2000","16-34 y.","secondary school degree","652","0.538924464489573","0.511356591425026","0.566492337554119"
"Acclaimed","2000","16-34 y.","college entrance qualification","387","0.496344152805779","0.462185041095984","0.530503264515574"
"Acclaimed","2000","16-34 y.","Other degree","31","0.404082138418892","0.294477039903447","0.513687236934337"
"Acclaimed","2000","16-34 y.","no degree/no degree yet","5","","",""
"Acclaimed","2000","35-65 y.","lower secondary degree","872","0.481014187333998","0.458184715430906","0.50384365923709"
"Acclaimed","2000","35-65 y.","secondary school degree","986","0.516277445030772","0.493771469165671","0.538783420895874"
"Acclaimed","2000","35-65 y.","college entrance qualification","516","0.3896319482791","0.36331419143821","0.415949705119989"
"Acclaimed","2000","35-65 y.","Other degree","124","0.419211050049995","0.362124647456181","0.476297452643809"
"Acclaimed","2000","35-65 y.","no degree/no degree yet","26","","",""
"Acclaimed","2000","66 and older","lower secondary degree","2","","",""
"Acclaimed","2000","66 and older","secondary school degree","","","",""
"Acclaimed","2000","66 and older","college entrance qualification","1","","",""
"Acclaimed","2000","66 and older","Other degree","","","",""
"Acclaimed","2000","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2000","16-34 y.","lower secondary degree","168","0.254923187635469","0.222498668065063","0.287347707205876"
"Partly, partly","2000","16-34 y.","secondary school degree","294","0.231125139114562","0.207811788518628","0.254438489710497"
"Partly, partly","2000","16-34 y.","college entrance qualification","146","0.158024883621991","0.133104166166388","0.182945601077594"
"Partly, partly","2000","16-34 y.","Other degree","12","","",""
"Partly, partly","2000","16-34 y.","no degree/no degree yet","3","","",""
"Partly, partly","2000","35-65 y.","lower secondary degree","380","0.201535266142249","0.183206105575513","0.219864426708984"
"Partly, partly","2000","35-65 y.","secondary school degree","417","0.227343076956926","0.208467843988907","0.246218309924945"
"Partly, partly","2000","35-65 y.","college entrance qualification","219","0.17392886569839","0.153472887651703","0.194384843745077"
"Partly, partly","2000","35-65 y.","Other degree","53","0.185309949589705","0.140357566747553","0.230262332431857"
