"plb0195_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1997","secondary school degree","Couple + C. LE and GT 16","85","0.513227060229952","0.441007113032262","0.585447007427642"
"Acclaimed","1997","college entrance qualification","1-pers.-HH","49","0.421615677769067","0.331751681370128","0.511479674168006"
"Acclaimed","1997","college entrance qualification","(Married) couple without C. ","110","0.418880630976503","0.358909915244007","0.478851346709"
"Acclaimed","1997","college entrance qualification","Single parent ","23","","",""
"Acclaimed","1997","college entrance qualification","Couple + C. LE 16 ","95","0.374364252777457","0.315424790042247","0.433303715512666"
"Acclaimed","1997","college entrance qualification","Couple + C. GT 16 ","53","0.37420782497767","0.294893511615218","0.453522138340122"
"Acclaimed","1997","college entrance qualification","Couple + C. LE and GT 16","31","0.364492102668577","0.260321373947897","0.468662831389256"
"Acclaimed","1997","Other degree","1-pers.-HH","4","","",""
"Acclaimed","1997","Other degree","(Married) couple without C. ","22","","",""
"Acclaimed","1997","Other degree","Single parent ","6","","",""
"Acclaimed","1997","Other degree","Couple + C. LE 16 ","24","","",""
"Acclaimed","1997","Other degree","Couple + C. GT 16 ","23","","",""
"Acclaimed","1997","Other degree","Couple + C. LE and GT 16","11","","",""
"Acclaimed","1997","no degree/no degree yet","1-pers.-HH","3","","",""
"Acclaimed","1997","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Acclaimed","1997","no degree/no degree yet","Single parent ","1","","",""
"Acclaimed","1997","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Acclaimed","1997","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Acclaimed","1997","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Partly, partly","1997","lower secondary degree","1-pers.-HH","27","","",""
"Partly, partly","1997","lower secondary degree","(Married) couple without C. ","92","0.225828124294522","0.185355266470501","0.266300982118542"
"Partly, partly","1997","lower secondary degree","Single parent ","15","","",""
"Partly, partly","1997","lower secondary degree","Couple + C. LE 16 ","78","0.204612333513522","0.163054860060408","0.246169806966636"
"Partly, partly","1997","lower secondary degree","Couple + C. GT 16 ","66","0.214075074651142","0.165418632334611","0.262731516967674"
"Partly, partly","1997","lower secondary degree","Couple + C. LE and GT 16","26","","",""
"Partly, partly","1997","secondary school degree","1-pers.-HH","46","0.25915355170344","0.193860386299645","0.324446717107235"
"Partly, partly","1997","secondary school degree","(Married) couple without C. ","78","0.193087890932528","0.153556750827419","0.232619031037638"
"Partly, partly","1997","secondary school degree","Single parent ","14","","",""
"Partly, partly","1997","secondary school degree","Couple + C. LE 16 ","127","0.238300191394419","0.20139671927462","0.275203663514217"
"Partly, partly","1997","secondary school degree","Couple + C. GT 16 ","69","0.201656028239023","0.156626354417921","0.246685702060125"
"Partly, partly","1997","secondary school degree","Couple + C. LE and GT 16","44","0.205116233362741","0.146772930696123","0.263459536029359"
"Partly, partly","1997","college entrance qualification","1-pers.-HH","24","","",""
"Partly, partly","1997","college entrance qualification","(Married) couple without C. ","50","0.191180015447229","0.143382139264065","0.238977891630393"
"Partly, partly","1997","college entrance qualification","Single parent ","1","","",""
"Partly, partly","1997","college entrance qualification","Couple + C. LE 16 ","57","0.242571962398687","0.190369715252015","0.294774209545359"
"Partly, partly","1997","college entrance qualification","Couple + C. GT 16 ","26","","",""
"Partly, partly","1997","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Partly, partly","1997","Other degree","1-pers.-HH","3","","",""
"Partly, partly","1997","Other degree","(Married) couple without C. ","9","","",""
"Partly, partly","1997","Other degree","Single parent ","3","","",""
"Partly, partly","1997","Other degree","Couple + C. LE 16 ","17","","",""
"Partly, partly","1997","Other degree","Couple + C. GT 16 ","9","","",""
"Partly, partly","1997","Other degree","Couple + C. LE and GT 16","7","","",""
"Partly, partly","1997","no degree/no degree yet","1-pers.-HH","1","","",""
"Partly, partly","1997","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Partly, partly","1997","no degree/no degree yet","Single parent ","1","","",""
"Partly, partly","1997","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Partly, partly","1997","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Partly, partly","1997","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Paid","1997","lower secondary degree","1-pers.-HH","25","","",""
"Paid","1997","lower secondary degree","(Married) couple without C. ","105","0.2436315103849","0.20207973301702","0.285183287752781"
"Paid","1997","lower secondary degree","Single parent ","17","","",""
"Paid","1997","lower secondary degree","Couple + C. LE 16 ","120","0.308492887148609","0.260913952973663","0.356071821323555"
"Paid","1997","lower secondary degree","Couple + C. GT 16 ","65","0.239734823050175","0.189092353205965","0.290377292894386"
"Paid","1997","lower secondary degree","Couple + C. LE and GT 16","33","0.276909068830802","0.198149687607926","0.355668450053679"
"Paid","1997","secondary school degree","1-pers.-HH","16","","",""
"Paid","1997","secondary school degree","(Married) couple without C. ","41","0.104940354373846","0.074246886766251","0.135633821981441"
"Paid","1997","secondary school degree","Single parent ","12","","",""
"Paid","1997","secondary school degree","Couple + C. LE 16 ","89","0.14626430656564","0.115655668341454","0.176872944789825"
"Paid","1997","secondary school degree","Couple + C. GT 16 ","45","0.158500153243204","0.117513728609864","0.199486577876543"
"Paid","1997","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Paid","1997","college entrance qualification","1-pers.-HH","6","","",""
"Paid","1997","college entrance qualification","(Married) couple without C. ","20","","",""
"Paid","1997","college entrance qualification","Single parent ","2","","",""
"Paid","1997","college entrance qualification","Couple + C. LE 16 ","21","","",""
"Paid","1997","college entrance qualification","Couple + C. GT 16 ","7","","",""
"Paid","1997","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Paid","1997","Other degree","1-pers.-HH","4","","",""
"Paid","1997","Other degree","(Married) couple without C. ","21","","",""
"Paid","1997","Other degree","Single parent ","4","","",""
"Paid","1997","Other degree","Couple + C. LE 16 ","28","","",""
"Paid","1997","Other degree","Couple + C. GT 16 ","20","","",""
"Paid","1997","Other degree","Couple + C. LE and GT 16","26","","",""
"Paid","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Paid","1997","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Paid","1997","no degree/no degree yet","Single parent ","1","","",""
"Paid","1997","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Paid","1997","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Paid","1997","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"Not paid","1997","lower secondary degree","1-pers.-HH","12","","",""
"Not paid","1997","lower secondary degree","(Married) couple without C. ","49","0.113754081791068","0.0830202449585832","0.144487918623552"
"Not paid","1997","lower secondary degree","Single parent ","6","","",""
"Not paid","1997","lower secondary degree","Couple + C. LE 16 ","33","0.111388618133335","0.0789792809135508","0.143797955353119"
"Not paid","1997","lower secondary degree","Couple + C. GT 16 ","34","0.10836091327812","0.0714888326310916","0.145232993925149"
"Not paid","1997","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"Not paid","1997","secondary school degree","1-pers.-HH","33","0.24343897116693","0.179488746475941","0.307389195857919"
"Not paid","1997","secondary school degree","(Married) couple without C. ","72","0.224326979339561","0.182550792067362","0.26610316661176"
"Not paid","1997","secondary school degree","Single parent ","9","","",""
"Not paid","1997","secondary school degree","Couple + C. LE 16 ","74","0.177751575464694","0.14463683429369","0.210866316635698"
"Not paid","1997","secondary school degree","Couple + C. GT 16 ","46","0.173847503452901","0.131315826131544","0.216379180774259"
"Not paid","1997","secondary school degree","Couple + C. LE and GT 16","28","","",""
"Not paid","1997","college entrance qualification","1-pers.-HH","37","0.364128399984549","0.276563292106211","0.451693507862888"
"Not paid","1997","college entrance qualification","(Married) couple without C. ","80","0.316009787587538","0.25949831457738","0.372521260597696"
"Not paid","1997","college entrance qualification","Single parent ","17","","",""
"Not paid","1997","college entrance qualification","Couple + C. LE 16 ","86","0.323263618511601","0.266301466767296","0.380225770255905"
"Not paid","1997","college entrance qualification","Couple + C. GT 16 ","57","0.394429249886081","0.314326564801666","0.474531934970495"
"Not paid","1997","college entrance qualification","Couple + C. LE and GT 16","28","","",""
"Not paid","1997","Other degree","1-pers.-HH","1","","",""
"Not paid","1997","Other degree","(Married) couple without C. ","4","","",""
"Not paid","1997","Other degree","Single parent ","","","",""
"Not paid","1997","Other degree","Couple + C. LE 16 ","8","","",""
"Not paid","1997","Other degree","Couple + C. GT 16 ","4","","",""
"Not paid","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Not paid","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","1997","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Not paid","1997","no degree/no degree yet","Single parent ","","","",""
"Not paid","1997","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Not paid","1997","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Not paid","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Acclaimed","1998","lower secondary degree","1-pers.-HH","57","0.491130512435182","0.402055258429277","0.580205766441088"
"Acclaimed","1998","lower secondary degree","(Married) couple without C. ","186","0.468432098034893","0.420934914233993","0.515929281835793"
"Acclaimed","1998","lower secondary degree","Single parent ","33","0.496225737084576","0.381530788290375","0.610920685878776"
"Acclaimed","1998","lower secondary degree","Couple + C. LE 16 ","156","0.411298545743774","0.363315970859567","0.45928112062798"
"Acclaimed","1998","lower secondary degree","Couple + C. GT 16 ","132","0.469885488697377","0.413781703630768","0.525989273763986"
"Acclaimed","1998","lower secondary degree","Couple + C. LE and GT 16","59","0.450305699189755","0.366067314445691","0.534544083933818"
"Acclaimed","1998","secondary school degree","1-pers.-HH","94","0.460598155360559","0.389909663152261","0.531286647568857"
"Acclaimed","1998","secondary school degree","(Married) couple without C. ","219","0.467393173248254","0.420667498396632","0.514118848099877"
"Acclaimed","1998","secondary school degree","Single parent ","54","0.611924873512583","0.510683029929639","0.713166717095527"
"Acclaimed","1998","secondary school degree","Couple + C. LE 16 ","250","0.449507157377085","0.407628515241242","0.491385799512928"
"Acclaimed","1998","secondary school degree","Couple + C. GT 16 ","171","0.497648236890936","0.444734768311917","0.550561705469956"
"Acclaimed","1998","secondary school degree","Couple + C. LE and GT 16","96","0.52505183562151","0.453858164789754","0.596245506453266"
"Acclaimed","1998","college entrance qualification","1-pers.-HH","54","0.411770718247622","0.327492859489316","0.496048577005928"
"Acclaimed","1998","college entrance qualification","(Married) couple without C. ","123","0.395570012526972","0.341050303010589","0.450089722043354"
"Acclaimed","1998","college entrance qualification","Single parent ","20","","",""
"Acclaimed","1998","college entrance qualification","Couple + C. LE 16 ","115","0.393662182313465","0.337815985591132","0.449508379035798"
"Acclaimed","1998","college entrance qualification","Couple + C. GT 16 ","53","0.269562852751835","0.200373224806001","0.338752480697669"
