"plb0195_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2007","Hesse","East Germany","","","",""
"Acclaimed","2007","Rhineland-Palatinate,Saarland","West Germany","174","0.464310989370006","0.413217166477519","0.515404812262493"
"Acclaimed","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","2007","Baden-Württemberg","West Germany","399","0.48456064011461","0.451578665344152","0.517542614885068"
"Acclaimed","2007","Baden-Württemberg","East Germany","","","",""
"Acclaimed","2007","Bavaria","West Germany","570","0.552935192608112","0.522919377351859","0.582951007864365"
"Acclaimed","2007","Bavaria","East Germany","","","",""
"Acclaimed","2007","Berlin","West Germany","64","0.491672797430409","0.40540216100137","0.577943433859449"
"Acclaimed","2007","Berlin","East Germany","63","0.573329105543574","0.483709368743544","0.662948842343603"
"Acclaimed","2007","Brandenburg","West Germany","","","",""
"Acclaimed","2007","Brandenburg","East Germany","153","0.564830012463662","0.507867393724935","0.62179263120239"
"Acclaimed","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","2007","Mecklenburg-Western Pomerania","East Germany","102","0.591079721617115","0.517819640803771","0.664339802430459"
"Acclaimed","2007","Saxony","West Germany","","","",""
"Acclaimed","2007","Saxony","East Germany","286","0.465110439910679","0.423425723531436","0.506795156289921"
"Acclaimed","2007","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","2007","Saxony-Anhalt","East Germany","160","0.494831064239999","0.440221721266678","0.54944040721332"
"Acclaimed","2007","Thuringia","West Germany","","","",""
"Acclaimed","2007","Thuringia","East Germany","164","0.504435667380815","0.450078186148803","0.558793148612828"
"Partly, partly","2007","Schleswig-Holstein","West Germany","24","","",""
"Partly, partly","2007","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","2007","Hamburg","West Germany","16","","",""
"Partly, partly","2007","Hamburg","East Germany","","","",""
"Partly, partly","2007","Lower Saxony","West Germany","125","0.218969543365193","0.185851816423201","0.252087270307185"
"Partly, partly","2007","Lower Saxony","East Germany","","","",""
"Partly, partly","2007","Bremen","West Germany","9","","",""
"Partly, partly","2007","Bremen","East Germany","","","",""
"Partly, partly","2007","North Rhine-Westphalia","West Germany","270","0.225925718750483","0.203467767540223","0.248383669960743"
"Partly, partly","2007","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","2007","Hesse","West Germany","96","0.187601925571714","0.153279894100841","0.221923957042588"
"Partly, partly","2007","Hesse","East Germany","","","",""
"Partly, partly","2007","Rhineland-Palatinate,Saarland","West Germany","75","0.200926340673547","0.159875751643375","0.241976929703719"
"Partly, partly","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","2007","Baden-Württemberg","West Germany","174","0.200114047698379","0.173710236322387","0.22651785907437"
"Partly, partly","2007","Baden-Württemberg","East Germany","","","",""
"Partly, partly","2007","Bavaria","West Germany","194","0.188876420031368","0.1652466132607","0.212506226802035"
"Partly, partly","2007","Bavaria","East Germany","","","",""
"Partly, partly","2007","Berlin","West Germany","22","","",""
"Partly, partly","2007","Berlin","East Germany","22","","",""
"Partly, partly","2007","Brandenburg","West Germany","","","",""
"Partly, partly","2007","Brandenburg","East Germany","63","0.238104373113976","0.189167859812383","0.28704088641557"
"Partly, partly","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","2007","Mecklenburg-Western Pomerania","East Germany","36","0.261765857762255","0.196260231476097","0.327271484048412"
"Partly, partly","2007","Saxony","West Germany","","","",""
"Partly, partly","2007","Saxony","East Germany","122","0.286243889095745","0.24846842766643","0.324019350525061"
"Partly, partly","2007","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","2007","Saxony-Anhalt","East Germany","60","0.224647617874316","0.179062757719121","0.270232478029512"
"Partly, partly","2007","Thuringia","West Germany","","","",""
"Partly, partly","2007","Thuringia","East Germany","64","0.200091968927466","0.156596775356487","0.243587162498445"
"Paid","2007","Schleswig-Holstein","West Germany","12","","",""
"Paid","2007","Schleswig-Holstein","East Germany","","","",""
"Paid","2007","Hamburg","West Germany","9","","",""
"Paid","2007","Hamburg","East Germany","","","",""
"Paid","2007","Lower Saxony","West Germany","61","0.101950864954114","0.0777193712269082","0.126182358681321"
"Paid","2007","Lower Saxony","East Germany","","","",""
"Paid","2007","Bremen","West Germany","5","","",""
"Paid","2007","Bremen","East Germany","","","",""
"Paid","2007","North Rhine-Westphalia","West Germany","162","0.129600206231694","0.111563459184642","0.147636953278746"
"Paid","2007","North Rhine-Westphalia","East Germany","","","",""
"Paid","2007","Hesse","West Germany","39","0.100621133791064","0.0741735599062004","0.127068707675927"
"Paid","2007","Hesse","East Germany","","","",""
"Paid","2007","Rhineland-Palatinate,Saarland","West Germany","48","0.161070621884392","0.123410786478637","0.198730457290148"
"Paid","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","2007","Baden-Württemberg","West Germany","83","0.103452658228193","0.0833538068283508","0.123551509628035"
"Paid","2007","Baden-Württemberg","East Germany","","","",""
"Paid","2007","Bavaria","West Germany","75","0.0768114543848054","0.0607351587727015","0.0928877499969094"
"Paid","2007","Bavaria","East Germany","","","",""
"Paid","2007","Berlin","West Germany","4","","",""
"Paid","2007","Berlin","East Germany","8","","",""
"Paid","2007","Brandenburg","West Germany","","","",""
"Paid","2007","Brandenburg","East Germany","23","","",""
"Paid","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","2007","Mecklenburg-Western Pomerania","East Germany","8","","",""
"Paid","2007","Saxony","West Germany","","","",""
"Paid","2007","Saxony","East Germany","35","0.0702677548509193","0.0489066490162532","0.0916288606855855"
"Paid","2007","Saxony-Anhalt","West Germany","","","",""
"Paid","2007","Saxony-Anhalt","East Germany","27","","",""
"Paid","2007","Thuringia","West Germany","","","",""
"Paid","2007","Thuringia","East Germany","38","0.121509686513228","0.0859890819139579","0.157030291112499"
"Not paid","2007","Schleswig-Holstein","West Germany","42","0.23500134120789","0.171451342926541","0.298551339489239"
"Not paid","2007","Schleswig-Holstein","East Germany","","","",""
"Not paid","2007","Hamburg","West Germany","31","0.228060523216365","0.147030462851534","0.309090583581195"
"Not paid","2007","Hamburg","East Germany","","","",""
"Not paid","2007","Lower Saxony","West Germany","117","0.162147133296297","0.13263006655733","0.191664200035264"
"Not paid","2007","Lower Saxony","East Germany","","","",""
"Not paid","2007","Bremen","West Germany","11","","",""
"Not paid","2007","Bremen","East Germany","","","",""
"Not paid","2007","North Rhine-Westphalia","West Germany","272","0.202548584327384","0.180965540066924","0.224131628587845"
"Not paid","2007","North Rhine-Westphalia","East Germany","","","",""
"Not paid","2007","Hesse","West Germany","129","0.24031901235352","0.202754341255163","0.277883683451878"
"Not paid","2007","Hesse","East Germany","","","",""
"Not paid","2007","Rhineland-Palatinate,Saarland","West Germany","69","0.173692048072054","0.134879828246459","0.21250426789765"
"Not paid","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","2007","Baden-Württemberg","West Germany","226","0.211872653958818","0.184904609831416","0.238840698086221"
"Not paid","2007","Baden-Württemberg","East Germany","","","",""
"Not paid","2007","Bavaria","West Germany","215","0.181376932975715","0.158114196471425","0.204639669480004"
"Not paid","2007","Bavaria","East Germany","","","",""
"Not paid","2007","Berlin","West Germany","39","0.286373622357509","0.208362740097589","0.364384504617429"
"Not paid","2007","Berlin","East Germany","24","","",""
"Not paid","2007","Brandenburg","West Germany","","","",""
"Not paid","2007","Brandenburg","East Germany","52","0.11998938171443","0.0826543125266752","0.157324450902185"
"Not paid","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","2007","Mecklenburg-Western Pomerania","East Germany","27","","",""
"Not paid","2007","Saxony","West Germany","","","",""
"Not paid","2007","Saxony","East Germany","107","0.178377916142657","0.146383562472668","0.210372269812646"
"Not paid","2007","Saxony-Anhalt","West Germany","","","",""
"Not paid","2007","Saxony-Anhalt","East Germany","75","0.186213842825344","0.143695014778733","0.228732670871956"
"Not paid","2007","Thuringia","West Germany","","","",""
"Not paid","2007","Thuringia","East Germany","59","0.17396267717849","0.132749671677317","0.215175682679664"
"Acclaimed","2008","Schleswig-Holstein","West Germany","83","0.476244113153433","0.401167806559423","0.551320419747443"
"Acclaimed","2008","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","2008","Hamburg","West Germany","38","0.390435711700119","0.292847580951741","0.488023842448497"
"Acclaimed","2008","Hamburg","East Germany","","","",""
"Acclaimed","2008","Lower Saxony","West Germany","275","0.499871329934042","0.459214827498179","0.540527832369906"
"Acclaimed","2008","Lower Saxony","East Germany","","","",""
"Acclaimed","2008","Bremen","West Germany","20","","",""
"Acclaimed","2008","Bremen","East Germany","","","",""
"Acclaimed","2008","North Rhine-Westphalia","West Germany","587","0.44739922916759","0.420359840126724","0.474438618208456"
"Acclaimed","2008","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","2008","Hesse","West Germany","241","0.464923924175021","0.421551374913996","0.508296473436045"
"Acclaimed","2008","Hesse","East Germany","","","",""
"Acclaimed","2008","Rhineland-Palatinate,Saarland","West Germany","175","0.469657469448155","0.418597105734945","0.520717833161365"
"Acclaimed","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","2008","Baden-Württemberg","West Germany","408","0.476484200824574","0.443391423778173","0.509576977870975"
"Acclaimed","2008","Baden-Württemberg","East Germany","","","",""
"Acclaimed","2008","Bavaria","West Germany","574","0.556429905517784","0.52657857879553","0.586281232240037"
"Acclaimed","2008","Bavaria","East Germany","","","",""
"Acclaimed","2008","Berlin","West Germany","50","0.49799184703936","0.41170993961444","0.584273754464281"
"Acclaimed","2008","Berlin","East Germany","56","0.479858739105461","0.392277629769077","0.567439848441844"
"Acclaimed","2008","Brandenburg","West Germany","","","",""
"Acclaimed","2008","Brandenburg","East Germany","134","0.54293164119541","0.482145945291239","0.603717337099582"
"Acclaimed","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","2008","Mecklenburg-Western Pomerania","East Germany","80","0.488537905377075","0.412496539977671","0.56457927077648"
"Acclaimed","2008","Saxony","West Germany","","","",""
"Acclaimed","2008","Saxony","East Germany","294","0.513189962822597","0.471606520455113","0.554773405190081"
"Acclaimed","2008","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","2008","Saxony-Anhalt","East Germany","153","0.480087455560588","0.425937320782762","0.534237590338414"
"Acclaimed","2008","Thuringia","West Germany","","","",""
"Acclaimed","2008","Thuringia","East Germany","160","0.547557214642797","0.491140332242725","0.603974097042869"
"Partly, partly","2008","Schleswig-Holstein","West Germany","35","0.223379108759346","0.16076828154243","0.285989935976261"
"Partly, partly","2008","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","2008","Hamburg","West Germany","19","","",""
"Partly, partly","2008","Hamburg","East Germany","","","",""
"Partly, partly","2008","Lower Saxony","West Germany","122","0.204670041511803","0.171863470890242","0.237476612133364"
"Partly, partly","2008","Lower Saxony","East Germany","","","",""
"Partly, partly","2008","Bremen","West Germany","12","","",""
"Partly, partly","2008","Bremen","East Germany","","","",""
"Partly, partly","2008","North Rhine-Westphalia","West Germany","257","0.228059922883824","0.205242856994325","0.250876988773324"
"Partly, partly","2008","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","2008","Hesse","West Germany","100","0.202963182900988","0.167987672666289","0.237938693135687"
"Partly, partly","2008","Hesse","East Germany","","","",""
"Partly, partly","2008","Rhineland-Palatinate,Saarland","West Germany","57","0.142975606562349","0.10716244809246","0.178788765032238"
"Partly, partly","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","2008","Baden-Württemberg","West Germany","177","0.234643747088713","0.206564828701398","0.262722665476028"
"Partly, partly","2008","Baden-Württemberg","East Germany","","","",""
"Partly, partly","2008","Bavaria","West Germany","191","0.169353810557654","0.146817500864703","0.191890120250604"
"Partly, partly","2008","Bavaria","East Germany","","","",""
"Partly, partly","2008","Berlin","West Germany","34","0.237181256092855","0.163779897869245","0.310582614316465"
"Partly, partly","2008","Berlin","East Germany","30","0.249523112413403","0.173662361916943","0.325383862909863"
"Partly, partly","2008","Brandenburg","West Germany","","","",""
"Partly, partly","2008","Brandenburg","East Germany","52","0.239071291550539","0.187026899865963","0.291115683235114"
"Partly, partly","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","2008","Mecklenburg-Western Pomerania","East Germany","43","0.272266003396005","0.204552218892206","0.339979787899805"
