"plb0195_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Paid","2014","Bremen","Male","5","","",""
"Paid","2014","Bremen","Female","2","","",""
"Paid","2014","North Rhine-Westphalia","Male","190","0.183321825046515","0.159267816568559","0.207375833524471"
"Paid","2014","North Rhine-Westphalia","Female","124","0.103101134400129","0.0837945654693493","0.122407703330908"
"Paid","2014","Hesse","Male","40","0.0885136327554992","0.06021452258484","0.116812742926158"
"Paid","2014","Hesse","Female","48","0.119331988791998","0.0866516356208939","0.152012341963103"
"Paid","2014","Rhineland-Palatinate,Saarland","Male","49","0.127061108705896","0.0889270946364723","0.16519512277532"
"Paid","2014","Rhineland-Palatinate,Saarland","Female","28","","",""
"Paid","2014","Baden-Württemberg","Male","71","0.117723575453204","0.0938491389353866","0.141598011971022"
"Paid","2014","Baden-Württemberg","Female","66","0.124308036896039","0.0975492171892631","0.151066856602816"
"Paid","2014","Bavaria","Male","95","0.104697806842663","0.0850734287792907","0.124322184906036"
"Paid","2014","Bavaria","Female","92","0.0764623262071424","0.0590332879612737","0.0938913644530111"
"Paid","2014","Berlin","Male","13","","",""
"Paid","2014","Berlin","Female","15","","",""
"Paid","2014","Brandenburg","Male","17","","",""
"Paid","2014","Brandenburg","Female","15","","",""
"Paid","2014","Mecklenburg-Western Pomerania","Male","13","","",""
"Paid","2014","Mecklenburg-Western Pomerania","Female","5","","",""
"Paid","2014","Saxony","Male","30","0.0963687018085092","0.0645300435283145","0.128207360088704"
"Paid","2014","Saxony","Female","24","","",""
"Paid","2014","Saxony-Anhalt","Male","25","","",""
"Paid","2014","Saxony-Anhalt","Female","13","","",""
"Paid","2014","Thuringia","Male","24","","",""
"Paid","2014","Thuringia","Female","19","","",""
"Not paid","2014","Schleswig-Holstein","Male","31","0.193387079114754","0.134016683264448","0.25275747496506"
"Not paid","2014","Schleswig-Holstein","Female","19","","",""
"Not paid","2014","Hamburg","Male","20","","",""
"Not paid","2014","Hamburg","Female","13","","",""
"Not paid","2014","Lower Saxony","Male","85","0.165320514577291","0.132985924810282","0.1976551043443"
"Not paid","2014","Lower Saxony","Female","47","0.128215502872146","0.097495784241055","0.158935221503237"
"Not paid","2014","Bremen","Male","4","","",""
"Not paid","2014","Bremen","Female","6","","",""
"Not paid","2014","North Rhine-Westphalia","Male","191","0.162309635789242","0.139386775346694","0.18523249623179"
"Not paid","2014","North Rhine-Westphalia","Female","120","0.134078482415869","0.112445298154927","0.155711666676812"
"Not paid","2014","Hesse","Male","95","0.235634894924372","0.193352182711135","0.27791760713761"
"Not paid","2014","Hesse","Female","56","0.171964285978351","0.133923817577003","0.210004754379698"
"Not paid","2014","Rhineland-Palatinate,Saarland","Male","43","0.108007679032064","0.0724672917911659","0.143548066272962"
"Not paid","2014","Rhineland-Palatinate,Saarland","Female","31","0.110053979476713","0.0721589583479468","0.147949000605478"
"Not paid","2014","Baden-Württemberg","Male","133","0.189393954276699","0.1603679639586","0.218419944594798"
"Not paid","2014","Baden-Württemberg","Female","91","0.193682506705805","0.161631630472564","0.225733382939047"
"Not paid","2014","Bavaria","Male","176","0.182667979974027","0.157901016975667","0.207434942972386"
"Not paid","2014","Bavaria","Female","107","0.117366622914944","0.0962567879027724","0.138476457927117"
"Not paid","2014","Berlin","Male","41","0.173967174613629","0.11577205075232","0.232162298474938"
"Not paid","2014","Berlin","Female","39","0.223710516096993","0.165955708081617","0.281465324112368"
"Not paid","2014","Brandenburg","Male","22","","",""
"Not paid","2014","Brandenburg","Female","25","","",""
"Not paid","2014","Mecklenburg-Western Pomerania","Male","13","","",""
"Not paid","2014","Mecklenburg-Western Pomerania","Female","13","","",""
"Not paid","2014","Saxony","Male","49","0.152538984443932","0.113747052338793","0.191330916549072"
"Not paid","2014","Saxony","Female","39","0.0915963388784457","0.0594340204933018","0.12375865726359"
"Not paid","2014","Saxony-Anhalt","Male","25","","",""
"Not paid","2014","Saxony-Anhalt","Female","23","","",""
"Not paid","2014","Thuringia","Male","31","0.146070496181036","0.0951779137715105","0.196963078590563"
"Not paid","2014","Thuringia","Female","26","","",""
"Acclaimed","2015","Schleswig-Holstein","Male","","","",""
"Acclaimed","2015","Schleswig-Holstein","Female","","","",""
"Acclaimed","2015","Hamburg","Male","","","",""
"Acclaimed","2015","Hamburg","Female","","","",""
"Acclaimed","2015","Lower Saxony","Male","","","",""
"Acclaimed","2015","Lower Saxony","Female","","","",""
"Acclaimed","2015","Bremen","Male","","","",""
"Acclaimed","2015","Bremen","Female","","","",""
"Acclaimed","2015","North Rhine-Westphalia","Male","","","",""
"Acclaimed","2015","North Rhine-Westphalia","Female","","","",""
"Acclaimed","2015","Hesse","Male","","","",""
"Acclaimed","2015","Hesse","Female","","","",""
"Acclaimed","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Acclaimed","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Acclaimed","2015","Baden-Württemberg","Male","","","",""
"Acclaimed","2015","Baden-Württemberg","Female","","","",""
"Acclaimed","2015","Bavaria","Male","","","",""
"Acclaimed","2015","Bavaria","Female","","","",""
"Acclaimed","2015","Berlin","Male","","","",""
"Acclaimed","2015","Berlin","Female","","","",""
"Acclaimed","2015","Brandenburg","Male","","","",""
"Acclaimed","2015","Brandenburg","Female","","","",""
"Acclaimed","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Acclaimed","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Acclaimed","2015","Saxony","Male","","","",""
"Acclaimed","2015","Saxony","Female","","","",""
"Acclaimed","2015","Saxony-Anhalt","Male","","","",""
"Acclaimed","2015","Saxony-Anhalt","Female","","","",""
"Acclaimed","2015","Thuringia","Male","","","",""
"Acclaimed","2015","Thuringia","Female","","","",""
"Partly, partly","2015","Schleswig-Holstein","Male","","","",""
"Partly, partly","2015","Schleswig-Holstein","Female","","","",""
"Partly, partly","2015","Hamburg","Male","","","",""
"Partly, partly","2015","Hamburg","Female","","","",""
"Partly, partly","2015","Lower Saxony","Male","","","",""
"Partly, partly","2015","Lower Saxony","Female","","","",""
"Partly, partly","2015","Bremen","Male","","","",""
"Partly, partly","2015","Bremen","Female","","","",""
"Partly, partly","2015","North Rhine-Westphalia","Male","","","",""
"Partly, partly","2015","North Rhine-Westphalia","Female","","","",""
"Partly, partly","2015","Hesse","Male","","","",""
"Partly, partly","2015","Hesse","Female","","","",""
"Partly, partly","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Partly, partly","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Partly, partly","2015","Baden-Württemberg","Male","","","",""
"Partly, partly","2015","Baden-Württemberg","Female","","","",""
"Partly, partly","2015","Bavaria","Male","","","",""
"Partly, partly","2015","Bavaria","Female","","","",""
"Partly, partly","2015","Berlin","Male","","","",""
"Partly, partly","2015","Berlin","Female","","","",""
"Partly, partly","2015","Brandenburg","Male","","","",""
"Partly, partly","2015","Brandenburg","Female","","","",""
"Partly, partly","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Partly, partly","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Partly, partly","2015","Saxony","Male","","","",""
"Partly, partly","2015","Saxony","Female","","","",""
"Partly, partly","2015","Saxony-Anhalt","Male","","","",""
"Partly, partly","2015","Saxony-Anhalt","Female","","","",""
"Partly, partly","2015","Thuringia","Male","","","",""
"Partly, partly","2015","Thuringia","Female","","","",""
"Paid","2015","Schleswig-Holstein","Male","","","",""
"Paid","2015","Schleswig-Holstein","Female","","","",""
"Paid","2015","Hamburg","Male","","","",""
"Paid","2015","Hamburg","Female","","","",""
"Paid","2015","Lower Saxony","Male","","","",""
"Paid","2015","Lower Saxony","Female","","","",""
"Paid","2015","Bremen","Male","","","",""
"Paid","2015","Bremen","Female","","","",""
"Paid","2015","North Rhine-Westphalia","Male","","","",""
"Paid","2015","North Rhine-Westphalia","Female","","","",""
"Paid","2015","Hesse","Male","","","",""
"Paid","2015","Hesse","Female","","","",""
"Paid","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Paid","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Paid","2015","Baden-Württemberg","Male","","","",""
"Paid","2015","Baden-Württemberg","Female","","","",""
"Paid","2015","Bavaria","Male","","","",""
"Paid","2015","Bavaria","Female","","","",""
"Paid","2015","Berlin","Male","","","",""
"Paid","2015","Berlin","Female","","","",""
"Paid","2015","Brandenburg","Male","","","",""
"Paid","2015","Brandenburg","Female","","","",""
"Paid","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Paid","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Paid","2015","Saxony","Male","","","",""
"Paid","2015","Saxony","Female","","","",""
"Paid","2015","Saxony-Anhalt","Male","","","",""
"Paid","2015","Saxony-Anhalt","Female","","","",""
"Paid","2015","Thuringia","Male","","","",""
"Paid","2015","Thuringia","Female","","","",""
"Not paid","2015","Schleswig-Holstein","Male","","","",""
"Not paid","2015","Schleswig-Holstein","Female","","","",""
"Not paid","2015","Hamburg","Male","","","",""
"Not paid","2015","Hamburg","Female","","","",""
"Not paid","2015","Lower Saxony","Male","","","",""
"Not paid","2015","Lower Saxony","Female","","","",""
"Not paid","2015","Bremen","Male","","","",""
"Not paid","2015","Bremen","Female","","","",""
"Not paid","2015","North Rhine-Westphalia","Male","","","",""
"Not paid","2015","North Rhine-Westphalia","Female","","","",""
"Not paid","2015","Hesse","Male","","","",""
"Not paid","2015","Hesse","Female","","","",""
"Not paid","2015","Rhineland-Palatinate,Saarland","Male","","","",""
"Not paid","2015","Rhineland-Palatinate,Saarland","Female","","","",""
"Not paid","2015","Baden-Württemberg","Male","","","",""
"Not paid","2015","Baden-Württemberg","Female","","","",""
"Not paid","2015","Bavaria","Male","","","",""
"Not paid","2015","Bavaria","Female","","","",""
"Not paid","2015","Berlin","Male","","","",""
"Not paid","2015","Berlin","Female","","","",""
"Not paid","2015","Brandenburg","Male","","","",""
"Not paid","2015","Brandenburg","Female","","","",""
"Not paid","2015","Mecklenburg-Western Pomerania","Male","","","",""
"Not paid","2015","Mecklenburg-Western Pomerania","Female","","","",""
"Not paid","2015","Saxony","Male","","","",""
"Not paid","2015","Saxony","Female","","","",""
"Not paid","2015","Saxony-Anhalt","Male","","","",""
"Not paid","2015","Saxony-Anhalt","Female","","","",""
"Not paid","2015","Thuringia","Male","","","",""
"Not paid","2015","Thuringia","Female","","","",""
"Acclaimed","2016","Schleswig-Holstein","Male","","","",""
"Acclaimed","2016","Schleswig-Holstein","Female","","","",""
"Acclaimed","2016","Hamburg","Male","","","",""
"Acclaimed","2016","Hamburg","Female","","","",""
"Acclaimed","2016","Lower Saxony","Male","","","",""
"Acclaimed","2016","Lower Saxony","Female","","","",""
"Acclaimed","2016","Bremen","Male","","","",""
"Acclaimed","2016","Bremen","Female","","","",""
"Acclaimed","2016","North Rhine-Westphalia","Male","","","",""
"Acclaimed","2016","North Rhine-Westphalia","Female","","","",""
"Acclaimed","2016","Hesse","Male","","","",""
"Acclaimed","2016","Hesse","Female","","","",""
"Acclaimed","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Acclaimed","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Acclaimed","2016","Baden-Württemberg","Male","","","",""
"Acclaimed","2016","Baden-Württemberg","Female","","","",""
"Acclaimed","2016","Bavaria","Male","","","",""
"Acclaimed","2016","Bavaria","Female","","","",""
"Acclaimed","2016","Berlin","Male","","","",""
"Acclaimed","2016","Berlin","Female","","","",""
"Acclaimed","2016","Brandenburg","Male","","","",""
"Acclaimed","2016","Brandenburg","Female","","","",""
"Acclaimed","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Acclaimed","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Acclaimed","2016","Saxony","Male","","","",""
"Acclaimed","2016","Saxony","Female","","","",""
"Acclaimed","2016","Saxony-Anhalt","Male","","","",""
"Acclaimed","2016","Saxony-Anhalt","Female","","","",""
"Acclaimed","2016","Thuringia","Male","","","",""
"Acclaimed","2016","Thuringia","Female","","","",""
"Partly, partly","2016","Schleswig-Holstein","Male","","","",""
"Partly, partly","2016","Schleswig-Holstein","Female","","","",""
"Partly, partly","2016","Hamburg","Male","","","",""
"Partly, partly","2016","Hamburg","Female","","","",""
"Partly, partly","2016","Lower Saxony","Male","","","",""
"Partly, partly","2016","Lower Saxony","Female","","","",""
"Partly, partly","2016","Bremen","Male","","","",""
"Partly, partly","2016","Bremen","Female","","","",""
"Partly, partly","2016","North Rhine-Westphalia","Male","","","",""
"Partly, partly","2016","North Rhine-Westphalia","Female","","","",""
"Partly, partly","2016","Hesse","Male","","","",""
"Partly, partly","2016","Hesse","Female","","","",""
"Partly, partly","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Partly, partly","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Partly, partly","2016","Baden-Württemberg","Male","","","",""
"Partly, partly","2016","Baden-Württemberg","Female","","","",""
"Partly, partly","2016","Bavaria","Male","","","",""
"Partly, partly","2016","Bavaria","Female","","","",""
"Partly, partly","2016","Berlin","Male","","","",""
"Partly, partly","2016","Berlin","Female","","","",""
"Partly, partly","2016","Brandenburg","Male","","","",""
"Partly, partly","2016","Brandenburg","Female","","","",""
"Partly, partly","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Partly, partly","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Partly, partly","2016","Saxony","Male","","","",""
"Partly, partly","2016","Saxony","Female","","","",""
"Partly, partly","2016","Saxony-Anhalt","Male","","","",""
"Partly, partly","2016","Saxony-Anhalt","Female","","","",""
"Partly, partly","2016","Thuringia","Male","","","",""
