"plb0195_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Partly, partly","2016","Not Working","general elemantary","","","","","2"
"Partly, partly","2016","Not Working","middle vocational","","","","","2"
"Partly, partly","2016","Not Working","vocational + Abi","","","","","2"
"Acclaimed","2017","Not Working","higher education","","","","","1"
"Acclaimed","2017","Full Time","general elemantary","","","","","1"
"Acclaimed","2017","Full Time","middle vocational","","","","","1"
"Acclaimed","2017","Full Time","vocational + Abi","","","","","1"
"Acclaimed","2017","Full Time","higher vocational","","","","","1"
"Acclaimed","2017","Full Time","higher education","","","","","1"
"Acclaimed","2017","Part Time","vocational + Abi","","","","","1"
"Acclaimed","2017","Part Time","higher vocational","","","","","1"
"Acclaimed","2017","Part Time","higher education","","","","","1"
"Acclaimed","2017","Not Working","in school","","","","","1"
"Acclaimed","2017","Not Working","inadequately","","","","","1"
"Acclaimed","2017","Not Working","general elemantary","","","","","1"
"Acclaimed","2017","Not Working","middle vocational","","","","","1"
"Acclaimed","2017","Not Working","higher vocational","","","","","1"
"Acclaimed","2017","Part Time","middle vocational","","","","","1"
"Acclaimed","2017","Not Working","vocational + Abi","","","","","1"
"Acclaimed","2017","Full Time","inadequately","","","","","1"
"Acclaimed","2017","Full Time","in school","","","","","1"
"Acclaimed","2017","Part Time","general elemantary","","","","","1"
"Acclaimed","2017","Part Time","in school","","","","","1"
"Acclaimed","2017","Part Time","inadequately","","","","","1"
"Not paid","2017","Full Time","in school","","","","","4"
"Not paid","2017","Full Time","inadequately","","","","","4"
"Not paid","2017","Full Time","general elemantary","","","","","4"
"Not paid","2017","Full Time","middle vocational","","","","","4"
"Not paid","2017","Full Time","vocational + Abi","","","","","4"
"Not paid","2017","Full Time","higher vocational","","","","","4"
"Not paid","2017","Full Time","higher education","","","","","4"
"Not paid","2017","Part Time","in school","","","","","4"
"Not paid","2017","Part Time","inadequately","","","","","4"
"Not paid","2017","Part Time","general elemantary","","","","","4"
"Not paid","2017","Part Time","middle vocational","","","","","4"
"Not paid","2017","Part Time","vocational + Abi","","","","","4"
"Not paid","2017","Part Time","higher vocational","","","","","4"
"Not paid","2017","Part Time","higher education","","","","","4"
"Not paid","2017","Not Working","in school","","","","","4"
"Not paid","2017","Not Working","inadequately","","","","","4"
"Not paid","2017","Not Working","general elemantary","","","","","4"
"Not paid","2017","Not Working","middle vocational","","","","","4"
"Not paid","2017","Not Working","vocational + Abi","","","","","4"
"Not paid","2017","Not Working","higher vocational","","","","","4"
"Not paid","2017","Not Working","higher education","","","","","4"
"Paid","2017","Part Time","vocational + Abi","","","","","3"
"Paid","2017","Part Time","higher vocational","","","","","3"
"Paid","2017","Part Time","higher education","","","","","3"
"Paid","2017","Not Working","higher education","","","","","3"
"Paid","2017","Full Time","general elemantary","","","","","3"
"Paid","2017","Full Time","middle vocational","","","","","3"
"Paid","2017","Full Time","vocational + Abi","","","","","3"
"Paid","2017","Full Time","higher vocational","","","","","3"
"Paid","2017","Full Time","higher education","","","","","3"
"Paid","2017","Part Time","in school","","","","","3"
"Paid","2017","Part Time","inadequately","","","","","3"
"Paid","2017","Part Time","general elemantary","","","","","3"
"Paid","2017","Part Time","middle vocational","","","","","3"
"Paid","2017","Not Working","higher vocational","","","","","3"
"Paid","2017","Full Time","in school","","","","","3"
"Paid","2017","Not Working","in school","","","","","3"
"Paid","2017","Not Working","inadequately","","","","","3"
"Paid","2017","Not Working","general elemantary","","","","","3"
"Paid","2017","Not Working","middle vocational","","","","","3"
"Paid","2017","Full Time","inadequately","","","","","3"
"Paid","2017","Not Working","vocational + Abi","","","","","3"
"Partly, partly","2017","Full Time","general elemantary","","","","","2"
"Partly, partly","2017","Full Time","middle vocational","","","","","2"
"Partly, partly","2017","Full Time","vocational + Abi","","","","","2"
"Partly, partly","2017","Full Time","higher vocational","","","","","2"
"Partly, partly","2017","Full Time","higher education","","","","","2"
"Partly, partly","2017","Full Time","in school","","","","","2"
"Partly, partly","2017","Full Time","inadequately","","","","","2"
"Partly, partly","2017","Part Time","vocational + Abi","","","","","2"
"Partly, partly","2017","Part Time","higher vocational","","","","","2"
"Partly, partly","2017","Part Time","middle vocational","","","","","2"
"Partly, partly","2017","Part Time","higher education","","","","","2"
"Partly, partly","2017","Not Working","higher education","","","","","2"
"Partly, partly","2017","Part Time","general elemantary","","","","","2"
"Partly, partly","2017","Not Working","higher vocational","","","","","2"
"Partly, partly","2017","Not Working","in school","","","","","2"
"Partly, partly","2017","Part Time","in school","","","","","2"
"Partly, partly","2017","Not Working","inadequately","","","","","2"
"Partly, partly","2017","Not Working","general elemantary","","","","","2"
"Partly, partly","2017","Part Time","inadequately","","","","","2"
"Partly, partly","2017","Not Working","vocational + Abi","","","","","2"
"Partly, partly","2017","Not Working","middle vocational","","","","","2"
"Acclaimed","2018","Not Working","in school","","","","","1"
"Acclaimed","2018","Not Working","inadequately","","","","","1"
"Acclaimed","2018","Part Time","vocational + Abi","240","0.595414387156458","0.546259853091108","0.644568921221808","1"
"Acclaimed","2018","Part Time","higher vocational","106","0.676996177981293","0.603849399480278","0.750142956482308","1"
"Acclaimed","2018","Part Time","higher education","479","0.590339817840381","0.556219775556251","0.624459860124511","1"
"Acclaimed","2018","Not Working","general elemantary","2","","","","1"
"Acclaimed","2018","Full Time","higher vocational","294","0.603020854943922","0.559962516715984","0.646079193171859","1"
"Acclaimed","2018","Full Time","higher education","1036","0.487560938011936","0.466064554161353","0.509057321862518","1"
"Acclaimed","2018","Not Working","middle vocational","23","","","","1"
"Acclaimed","2018","Not Working","higher education","11","","","","1"
"Acclaimed","2018","Full Time","general elemantary","152","0.434502846636727","0.382938984442601","0.486066708830853","1"
"Acclaimed","2018","Full Time","middle vocational","1492","0.531465932806169","0.513341655084042","0.549590210528296","1"
"Acclaimed","2018","Full Time","vocational + Abi","395","0.598140744800541","0.561044878979208","0.635236610621875","1"
"Acclaimed","2018","Not Working","higher vocational","1","","","","1"
"Acclaimed","2018","Part Time","middle vocational","789","0.542793215929709","0.516707511936963","0.568878919922455","1"
"Acclaimed","2018","Part Time","general elemantary","96","0.478139800608815","0.412132604248031","0.544146996969599","1"
"Acclaimed","2018","Part Time","in school","1","","","","1"
"Acclaimed","2018","Not Working","vocational + Abi","7","","","","1"
"Acclaimed","2018","Part Time","inadequately","5","","","","1"
"Acclaimed","2018","Full Time","inadequately","17","","","","1"
"Acclaimed","2018","Full Time","in school","","","","","1"
"Not paid","2018","Full Time","in school","","","","","4"
"Not paid","2018","Full Time","inadequately","4","","","","4"
"Not paid","2018","Full Time","general elemantary","26","","","","4"
"Not paid","2018","Full Time","middle vocational","205","0.0725098894486203","0.0630908704911099","0.0819289084061307","4"
"Not paid","2018","Full Time","vocational + Abi","70","0.0888930813879412","0.0673600346217327","0.11042612815415","4"
"Not paid","2018","Full Time","higher vocational","72","0.146768031567604","0.115625311140123","0.177910751995086","4"
"Not paid","2018","Full Time","higher education","581","0.281604961913437","0.262261613421096","0.300948310405777","4"
"Not paid","2018","Part Time","in school","","","","","4"
"Not paid","2018","Part Time","inadequately","2","","","","4"
"Not paid","2018","Part Time","general elemantary","9","","","","4"
"Not paid","2018","Part Time","middle vocational","88","0.0743658300935218","0.0606274531667201","0.0881042070203236","4"
"Not paid","2018","Part Time","vocational + Abi","18","","","","4"
"Not paid","2018","Part Time","higher vocational","10","","","","4"
"Not paid","2018","Part Time","higher education","142","0.202619904953928","0.174731710747794","0.230508099160063","4"
"Not paid","2018","Not Working","in school","","","","","4"
"Not paid","2018","Not Working","inadequately","","","","","4"
"Not paid","2018","Not Working","general elemantary","3","","","","4"
"Not paid","2018","Not Working","middle vocational","7","","","","4"
"Not paid","2018","Not Working","vocational + Abi","2","","","","4"
"Not paid","2018","Not Working","higher vocational","","","","","4"
"Not paid","2018","Not Working","higher education","9","","","","4"
"Paid","2018","Part Time","vocational + Abi","51","0.149618342292255","0.113895330626594","0.185341353957915","3"
"Paid","2018","Part Time","higher vocational","10","","","","3"
"Paid","2018","Part Time","higher education","68","0.0798225268337108","0.0610187460426262","0.0986263076247954","3"
"Paid","2018","Not Working","higher education","3","","","","3"
"Paid","2018","Part Time","in school","","","","","3"
"Paid","2018","Part Time","general elemantary","60","0.224793044224308","0.169631423810182","0.279954664638435","3"
"Paid","2018","Part Time","middle vocational","257","0.176712689410035","0.156739905539252","0.196685473280817","3"
"Paid","2018","Full Time","general elemantary","67","0.162203339955442","0.123856187230647","0.200550492680237","3"
"Paid","2018","Full Time","middle vocational","390","0.12680308260349","0.114717338114691","0.138888827092289","3"
"Paid","2018","Full Time","vocational + Abi","58","0.0743788392267808","0.0545257467119204","0.0942319317416413","3"
"Paid","2018","Full Time","higher vocational","38","0.0590667805341934","0.0383196373809058","0.0798139236874809","3"
"Paid","2018","Full Time","higher education","109","0.052368680200143","0.0427882422988279","0.0619491181014582","3"
"Paid","2018","Part Time","inadequately","13","","","","3"
"Paid","2018","Not Working","inadequately","3","","","","3"
"Paid","2018","Not Working","higher vocational","","","","","3"
"Paid","2018","Not Working","general elemantary","5","","","","3"
"Paid","2018","Full Time","in school","","","","","3"
"Paid","2018","Not Working","in school","2","","","","3"
"Paid","2018","Not Working","middle vocational","14","","","","3"
"Paid","2018","Not Working","vocational + Abi","1","","","","3"
"Paid","2018","Full Time","inadequately","7","","","","3"
"Partly, partly","2018","Full Time","general elemantary","110","0.343259589365603","0.29386923707673","0.392649941654476","2"
"Partly, partly","2018","Full Time","middle vocational","825","0.269221095141721","0.253110931565672","0.28533125871777","2"
"Partly, partly","2018","Full Time","vocational + Abi","148","0.238587334584737","0.206338013819738","0.270836655349736","2"
"Partly, partly","2018","Full Time","higher vocational","92","0.191144332954281","0.15654055772457","0.225748108183991","2"
