"plb0195_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Partly, partly","2014","(Married) couple without C. ","indirect migration background","25","","","","2"
"Partly, partly","2014","Single parent ","no migration background","159","0.223924141382389","0.19472502185934","0.253123260905438","2"
"Partly, partly","2014","Couple + C. GT 16 ","indirect migration background","14","","","","2"
"Partly, partly","2014","Couple + C. LE and GT 16","no migration background","158","0.292488399137894","0.257782985204485","0.327193813071303","2"
"Partly, partly","2014","Couple + C. LE and GT 16","direct migration background","41","0.158853661888026","0.109057334576886","0.208649989199166","2"
"Partly, partly","2014","Couple + C. LE and GT 16","indirect migration background","13","","","","2"
"Acclaimed","2015","1-pers.-HH","no migration background","","","","","1"
"Acclaimed","2015","1-pers.-HH","direct migration background","","","","","1"
"Acclaimed","2015","1-pers.-HH","indirect migration background","","","","","1"
"Acclaimed","2015","(Married) couple without C. ","no migration background","","","","","1"
"Acclaimed","2015","(Married) couple without C. ","direct migration background","","","","","1"
"Acclaimed","2015","(Married) couple without C. ","indirect migration background","","","","","1"
"Acclaimed","2015","Single parent ","no migration background","","","","","1"
"Acclaimed","2015","Single parent ","direct migration background","","","","","1"
"Acclaimed","2015","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Acclaimed","2015","Couple + C. GT 16 ","direct migration background","","","","","1"
"Acclaimed","2015","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Acclaimed","2015","Couple + C. LE and GT 16","no migration background","","","","","1"
"Acclaimed","2015","Single parent ","indirect migration background","","","","","1"
"Acclaimed","2015","Couple + C. LE 16 ","no migration background","","","","","1"
"Acclaimed","2015","Couple + C. LE 16 ","direct migration background","","","","","1"
"Acclaimed","2015","Couple + C. GT 16 ","no migration background","","","","","1"
"Acclaimed","2015","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Acclaimed","2015","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Not paid","2015","1-pers.-HH","no migration background","","","","","4"
"Not paid","2015","1-pers.-HH","direct migration background","","","","","4"
"Not paid","2015","1-pers.-HH","indirect migration background","","","","","4"
"Not paid","2015","(Married) couple without C. ","no migration background","","","","","4"
"Not paid","2015","(Married) couple without C. ","direct migration background","","","","","4"
"Not paid","2015","(Married) couple without C. ","indirect migration background","","","","","4"
"Not paid","2015","Single parent ","no migration background","","","","","4"
"Not paid","2015","Single parent ","direct migration background","","","","","4"
"Not paid","2015","Single parent ","indirect migration background","","","","","4"
"Not paid","2015","Couple + C. LE 16 ","no migration background","","","","","4"
"Not paid","2015","Couple + C. LE 16 ","direct migration background","","","","","4"
"Not paid","2015","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Not paid","2015","Couple + C. GT 16 ","no migration background","","","","","4"
"Not paid","2015","Couple + C. GT 16 ","direct migration background","","","","","4"
"Not paid","2015","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Not paid","2015","Couple + C. LE and GT 16","no migration background","","","","","4"
"Not paid","2015","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Not paid","2015","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Paid","2015","(Married) couple without C. ","direct migration background","","","","","3"
"Paid","2015","(Married) couple without C. ","indirect migration background","","","","","3"
"Paid","2015","Single parent ","direct migration background","","","","","3"
"Paid","2015","Single parent ","indirect migration background","","","","","3"
"Paid","2015","Couple + C. GT 16 ","no migration background","","","","","3"
"Paid","2015","1-pers.-HH","no migration background","","","","","3"
"Paid","2015","1-pers.-HH","direct migration background","","","","","3"
"Paid","2015","1-pers.-HH","indirect migration background","","","","","3"
"Paid","2015","(Married) couple without C. ","no migration background","","","","","3"
"Paid","2015","Single parent ","no migration background","","","","","3"
"Paid","2015","Couple + C. LE 16 ","no migration background","","","","","3"
"Paid","2015","Couple + C. LE 16 ","direct migration background","","","","","3"
"Paid","2015","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Paid","2015","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Paid","2015","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Paid","2015","Couple + C. LE and GT 16","no migration background","","","","","3"
"Paid","2015","Couple + C. GT 16 ","direct migration background","","","","","3"
"Paid","2015","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Partly, partly","2015","1-pers.-HH","no migration background","","","","","2"
"Partly, partly","2015","1-pers.-HH","direct migration background","","","","","2"
"Partly, partly","2015","1-pers.-HH","indirect migration background","","","","","2"
"Partly, partly","2015","(Married) couple without C. ","no migration background","","","","","2"
"Partly, partly","2015","(Married) couple without C. ","direct migration background","","","","","2"
"Partly, partly","2015","(Married) couple without C. ","indirect migration background","","","","","2"
"Partly, partly","2015","Single parent ","direct migration background","","","","","2"
"Partly, partly","2015","Single parent ","indirect migration background","","","","","2"
"Partly, partly","2015","Couple + C. LE 16 ","direct migration background","","","","","2"
"Partly, partly","2015","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Partly, partly","2015","Couple + C. GT 16 ","no migration background","","","","","2"
"Partly, partly","2015","Couple + C. GT 16 ","direct migration background","","","","","2"
"Partly, partly","2015","Couple + C. LE 16 ","no migration background","","","","","2"
"Partly, partly","2015","Couple + C. LE and GT 16","no migration background","","","","","2"
"Partly, partly","2015","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Partly, partly","2015","Single parent ","no migration background","","","","","2"
"Partly, partly","2015","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Partly, partly","2015","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Acclaimed","2016","1-pers.-HH","no migration background","","","","","1"
"Acclaimed","2016","1-pers.-HH","direct migration background","","","","","1"
"Acclaimed","2016","1-pers.-HH","indirect migration background","","","","","1"
"Acclaimed","2016","(Married) couple without C. ","no migration background","","","","","1"
"Acclaimed","2016","(Married) couple without C. ","direct migration background","","","","","1"
"Acclaimed","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"Acclaimed","2016","Single parent ","no migration background","","","","","1"
"Acclaimed","2016","Single parent ","direct migration background","","","","","1"
"Acclaimed","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Acclaimed","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"Acclaimed","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Acclaimed","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"Acclaimed","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Acclaimed","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Acclaimed","2016","Single parent ","indirect migration background","","","","","1"
"Acclaimed","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"Acclaimed","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"Acclaimed","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"Not paid","2016","1-pers.-HH","no migration background","","","","","4"
"Not paid","2016","1-pers.-HH","direct migration background","","","","","4"
"Not paid","2016","1-pers.-HH","indirect migration background","","","","","4"
"Not paid","2016","(Married) couple without C. ","no migration background","","","","","4"
"Not paid","2016","(Married) couple without C. ","direct migration background","","","","","4"
"Not paid","2016","(Married) couple without C. ","indirect migration background","","","","","4"
"Not paid","2016","Single parent ","no migration background","","","","","4"
"Not paid","2016","Single parent ","direct migration background","","","","","4"
"Not paid","2016","Single parent ","indirect migration background","","","","","4"
"Not paid","2016","Couple + C. LE 16 ","no migration background","","","","","4"
"Not paid","2016","Couple + C. LE 16 ","direct migration background","","","","","4"
"Not paid","2016","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Not paid","2016","Couple + C. GT 16 ","no migration background","","","","","4"
"Not paid","2016","Couple + C. GT 16 ","direct migration background","","","","","4"
"Not paid","2016","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Not paid","2016","Couple + C. LE and GT 16","no migration background","","","","","4"
"Not paid","2016","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Not paid","2016","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Paid","2016","(Married) couple without C. ","direct migration background","","","","","3"
"Paid","2016","(Married) couple without C. ","indirect migration background","","","","","3"
"Paid","2016","Single parent ","direct migration background","","","","","3"
