"plb0195_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Partly, partly","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Partly, partly","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Partly, partly","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Partly, partly","1985","(2c_voc) vocational maturity certificate","vocational + Abi","8","","",""
"Partly, partly","1985","(2c_voc) vocational maturity certificate","higher vocational","7","","",""
"Partly, partly","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Partly, partly","1985","(3a) lower tertiary education","in school","","","",""
"Partly, partly","1985","(3a) lower tertiary education","inadequately","","","",""
"Partly, partly","1985","(3a) lower tertiary education","general elemantary","","","",""
"Partly, partly","1985","(3a) lower tertiary education","middle vocational","","","",""
"Partly, partly","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Partly, partly","1985","(3a) lower tertiary education","higher vocational","","","",""
"Partly, partly","1985","(3a) lower tertiary education","higher education","15","","",""
"Partly, partly","1985","(3b) higher tertiary education","in school","","","",""
"Partly, partly","1985","(3b) higher tertiary education","inadequately","","","",""
"Partly, partly","1985","(3b) higher tertiary education","general elemantary","","","",""
"Partly, partly","1985","(3b) higher tertiary education","middle vocational","","","",""
"Partly, partly","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Partly, partly","1985","(3b) higher tertiary education","higher vocational","","","",""
"Partly, partly","1985","(3b) higher tertiary education","higher education","39","0.138999744513575","0.0984789719923152","0.179520517034834"
"Paid","1985","(0) in school","in school","","","",""
"Paid","1985","(0) in school","inadequately","","","",""
"Paid","1985","(0) in school","general elemantary","","","",""
"Paid","1985","(0) in school","middle vocational","","","",""
"Paid","1985","(0) in school","vocational + Abi","","","",""
"Paid","1985","(0) in school","higher vocational","","","",""
"Paid","1985","(0) in school","higher education","","","",""
"Paid","1985","(1a) inadequately completed","in school","","","",""
"Paid","1985","(1a) inadequately completed","inadequately","128","0.709417181932399","0.639501209773182","0.779333154091617"
"Paid","1985","(1a) inadequately completed","general elemantary","","","",""
"Paid","1985","(1a) inadequately completed","middle vocational","22","","",""
"Paid","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Paid","1985","(1a) inadequately completed","higher vocational","1","","",""
"Paid","1985","(1a) inadequately completed","higher education","","","",""
"Paid","1985","(1b) general elementary school","in school","","","",""
"Paid","1985","(1b) general elementary school","inadequately","6","","",""
"Paid","1985","(1b) general elementary school","general elemantary","342","0.528443757154268","0.486987830367867","0.569899683940668"
"Paid","1985","(1b) general elementary school","middle vocational","","","",""
"Paid","1985","(1b) general elementary school","vocational + Abi","","","",""
"Paid","1985","(1b) general elementary school","higher vocational","","","",""
"Paid","1985","(1b) general elementary school","higher education","","","",""
"Paid","1985","(1c) basic vocational qualification","in school","","","",""
"Paid","1985","(1c) basic vocational qualification","inadequately","","","",""
"Paid","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Paid","1985","(1c) basic vocational qualification","middle vocational","653","0.434423703216683","0.408605927659138","0.460241478774228"
"Paid","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Paid","1985","(1c) basic vocational qualification","higher vocational","42","0.285011738466438","0.210235278239168","0.359788198693708"
"Paid","1985","(1c) basic vocational qualification","higher education","","","",""
"Paid","1985","(2b) intermediate general qualification","in school","","","",""
"Paid","1985","(2b) intermediate general qualification","inadequately","","","",""
"Paid","1985","(2b) intermediate general qualification","general elemantary","28","","",""
"Paid","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Paid","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Paid","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Paid","1985","(2b) intermediate general qualification","higher education","","","",""
"Paid","1985","(2a) intermediate vocational","in school","","","",""
"Paid","1985","(2a) intermediate vocational","inadequately","","","",""
"Paid","1985","(2a) intermediate vocational","general elemantary","","","",""
"Paid","1985","(2a) intermediate vocational","middle vocational","115","0.205781564702143","0.171134179779949","0.240428949624338"
"Paid","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Paid","1985","(2a) intermediate vocational","higher vocational","15","","",""
"Paid","1985","(2a) intermediate vocational","higher education","","","",""
"Paid","1985","(2c_gen) general maturity certificate","in school","","","",""
"Paid","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Paid","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Paid","1985","(2c_gen) general maturity certificate","middle vocational","24","","",""
"Paid","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Paid","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Paid","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Paid","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Paid","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Paid","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Paid","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Paid","1985","(2c_voc) vocational maturity certificate","vocational + Abi","42","0.316962948045445","0.226665726877235","0.407260169213655"
"Paid","1985","(2c_voc) vocational maturity certificate","higher vocational","7","","",""
"Paid","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Paid","1985","(3a) lower tertiary education","in school","","","",""
"Paid","1985","(3a) lower tertiary education","inadequately","","","",""
"Paid","1985","(3a) lower tertiary education","general elemantary","","","",""
"Paid","1985","(3a) lower tertiary education","middle vocational","","","",""
"Paid","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Paid","1985","(3a) lower tertiary education","higher vocational","","","",""
"Paid","1985","(3a) lower tertiary education","higher education","19","","",""
"Paid","1985","(3b) higher tertiary education","in school","","","",""
"Paid","1985","(3b) higher tertiary education","inadequately","","","",""
"Paid","1985","(3b) higher tertiary education","general elemantary","","","",""
"Paid","1985","(3b) higher tertiary education","middle vocational","","","",""
"Paid","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Paid","1985","(3b) higher tertiary education","higher vocational","","","",""
"Paid","1985","(3b) higher tertiary education","higher education","33","0.0914618984339906","0.0576973649382081","0.125226431929773"
"Not paid","1985","(0) in school","in school","1","","",""
"Not paid","1985","(0) in school","inadequately","","","",""
"Not paid","1985","(0) in school","general elemantary","","","",""
"Not paid","1985","(0) in school","middle vocational","","","",""
"Not paid","1985","(0) in school","vocational + Abi","","","",""
"Not paid","1985","(0) in school","higher vocational","","","",""
"Not paid","1985","(0) in school","higher education","","","",""
"Not paid","1985","(1a) inadequately completed","in school","","","",""
"Not paid","1985","(1a) inadequately completed","inadequately","11","","",""
"Not paid","1985","(1a) inadequately completed","general elemantary","","","",""
"Not paid","1985","(1a) inadequately completed","middle vocational","2","","",""
"Not paid","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Not paid","1985","(1a) inadequately completed","higher vocational","","","",""
"Not paid","1985","(1a) inadequately completed","higher education","","","",""
"Not paid","1985","(1b) general elementary school","in school","","","",""
"Not paid","1985","(1b) general elementary school","inadequately","1","","",""
"Not paid","1985","(1b) general elementary school","general elemantary","64","0.141705044393971","0.112742852366207","0.170667236421735"
"Not paid","1985","(1b) general elementary school","middle vocational","","","",""
"Not paid","1985","(1b) general elementary school","vocational + Abi","","","",""
"Not paid","1985","(1b) general elementary school","higher vocational","","","",""
"Not paid","1985","(1b) general elementary school","higher education","","","",""
"Not paid","1985","(1c) basic vocational qualification","in school","","","",""
"Not paid","1985","(1c) basic vocational qualification","inadequately","","","",""
"Not paid","1985","(1c) basic vocational qualification","general elemantary","","","",""
