"ple0053","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","2017","66 and older","Saxony","60","0.169211977802305","0.130641462365964","0.207782493238645","1"
"Yes","2017","66 and older","Saxony-Anhalt","52","0.253165347102894","0.192445686091967","0.313885008113821","1"
"Yes","2017","66 and older","Lower Saxony","113","0.213486869170985","0.17749768577186","0.24947605257011","1"
"Yes","2017","66 and older","Bremen","6","","","","1"
"Yes","2017","66 and older","Rhineland-Palatinate,Saarland","74","0.220165674045607","0.173663404437518","0.266667943653696","1"
"Yes","2017","66 and older","Baden-Württemberg","121","0.22614319570869","0.191308239095277","0.260978152322103","1"
"Yes","2017","66 and older","Berlin","48","0.225163659993962","0.169070174135031","0.281257145852893","1"
"Yes","2017","66 and older","Brandenburg","70","0.333412357698471","0.274974059251809","0.391850656145134","1"
"Yes","2017","66 and older","Mecklenburg-Western Pomerania","27","","","","1"
"Yes","2017","66 and older","North Rhine-Westphalia","213","0.227358507091877","0.200348677592643","0.25436833659111","1"
"Yes","2017","66 and older","Thuringia","38","0.137858558799134","0.0914512602481059","0.184265857350163","1"
"No","2018","16-34 y.","Schleswig-Holstein","198","0.919320121850412","0.88365529814179","0.954984945559035","2"
"No","2018","16-34 y.","Hamburg","88","0.827025206449209","0.752894374403573","0.901156038494845","2"
"No","2018","16-34 y.","Lower Saxony","584","0.906528153597775","0.884063522425378","0.928992784770171","2"
"No","2018","16-34 y.","Bremen","51","0.95834556544025","0.906016163894169","1.01067496698633","2"
"No","2018","16-34 y.","North Rhine-Westphalia","1235","0.884618769931041","0.867829562944875","0.901407976917207","2"
"No","2018","16-34 y.","Hesse","380","0.920387085655866","0.894498968516595","0.946275202795137","2"
"No","2018","16-34 y.","Rhineland-Palatinate,Saarland","312","0.883135684418552","0.849285213229436","0.916986155607668","2"
"No","2018","16-34 y.","Baden-Württemberg","585","0.901175705501067","0.878251505137487","0.924099905864647","2"
"No","2018","16-34 y.","Bavaria","784","0.908101184251952","0.889057804103715","0.92714456440019","2"
"No","2018","16-34 y.","Berlin","231","0.90487238307682","0.869002620276427","0.940742145877213","2"
"No","2018","16-34 y.","Brandenburg","150","0.853380436547062","0.800822201932713","0.905938671161411","2"
"No","2018","16-34 y.","Mecklenburg-Western Pomerania","88","0.863859392228055","0.800629237939279","0.92708954651683","2"
"No","2018","16-34 y.","Saxony","309","0.891168231577531","0.858258331704138","0.924078131450924","2"
"No","2018","16-34 y.","Saxony-Anhalt","166","0.869258720994128","0.820680330713709","0.917837111274546","2"
"No","2018","16-34 y.","Thuringia","161","0.828830910958286","0.77470100676993","0.882960815146642","2"
"No","2018","35-65 y.","Schleswig-Holstein","449","0.884687530024162","0.857128982108363","0.912246077939961","2"
"No","2018","35-65 y.","Hamburg","244","0.877092150977992","0.838838992942628","0.915345309013355","2"
"No","2018","35-65 y.","Lower Saxony","1269","0.892001879689445","0.875858483623947","0.908145275754944","2"
"No","2018","35-65 y.","Bremen","113","0.900331254058993","0.848026221274296","0.952636286843689","2"
"No","2018","35-65 y.","North Rhine-Westphalia","2691","0.86613720014263","0.854123592937524","0.878150807347736","2"
"No","2018","35-65 y.","Hesse","906","0.887602818037252","0.868084780531739","0.907120855542765","2"
"No","2018","35-65 y.","Rhineland-Palatinate,Saarland","731","0.87912687733768","0.856976706622735","0.901277048052626","2"
"No","2018","35-65 y.","Baden-Württemberg","1427","0.880056869476825","0.864137305881422","0.895976433072228","2"
"No","2018","35-65 y.","Bavaria","2041","0.891537017615946","0.878836787700706","0.904237247531186","2"
"No","2018","35-65 y.","Berlin","471","0.859777536350711","0.830327942740906","0.889227129960515","2"
"No","2018","35-65 y.","Brandenburg","524","0.884259810022319","0.858809927367109","0.909709692677528","2"
"No","2018","35-65 y.","Mecklenburg-Western Pomerania","293","0.837485652787729","0.797979910235573","0.876991395339885","2"
"No","2018","35-65 y.","Saxony","821","0.920524978675899","0.902922348574099","0.9381276087777","2"
"No","2018","35-65 y.","Saxony-Anhalt","464","0.858333494583801","0.828867671714339","0.887799317453263","2"
"No","2018","35-65 y.","Thuringia","479","0.830920193283554","0.799651906953125","0.862188479613982","2"
"No","2018","66 and older","Schleswig-Holstein","147","0.800214405295926","0.74244146813958","0.857987342452271","2"
"No","2018","66 and older","Hamburg","86","0.835018307359817","0.763338743396672","0.906697871322962","2"
"No","2018","66 and older","Lower Saxony","381","0.810270157791366","0.774935550779589","0.845604764803142","2"
"No","2018","66 and older","Bremen","35","0.709683314239395","0.57556439391196","0.843802234566831","2"
"No","2018","66 and older","North Rhine-Westphalia","739","0.772374270562943","0.745626556728631","0.799121984397256","2"
"No","2018","66 and older","Hesse","221","0.78332730807188","0.734635548700627","0.832019067443133","2"
"No","2018","66 and older","Rhineland-Palatinate,Saarland","217","0.709647711899873","0.658367610763945","0.7609278130358","2"
"No","2018","66 and older","Baden-Württemberg","446","0.820283713609855","0.787869949232838","0.852697477986873","2"
"No","2018","66 and older","Bavaria","635","0.793629121447086","0.765655218043596","0.821603024850576","2"
"No","2018","66 and older","Berlin","163","0.782319914963983","0.726238628727726","0.838401201200241","2"
"No","2018","66 and older","Brandenburg","182","0.668339919701364","0.610210883472036","0.726468955930692","2"
"No","2018","66 and older","Mecklenburg-Western Pomerania","119","0.76045604337189","0.691925429206173","0.828986657537606","2"
"No","2018","66 and older","Saxony","298","0.788726852390252","0.747355687017083","0.830098017763422","2"
"No","2018","66 and older","Saxony-Anhalt","147","0.759062272253706","0.699038692396372","0.81908585211104","2"
"No","2018","66 and older","Thuringia","157","0.802155521046166","0.747082193371616","0.857228848720716","2"
"Yes","2018","16-34 y.","Schleswig-Holstein","26","","","","1"
"Yes","2018","16-34 y.","Hamburg","12","","","","1"
"Yes","2018","16-34 y.","Lower Saxony","61","0.0934718464022254","0.0710072152298288","0.115936477574622","1"
"Yes","2018","16-34 y.","Bremen","5","","","","1"
"Yes","2018","16-34 y.","North Rhine-Westphalia","156","0.115381230068959","0.0985920230827931","0.132170437055125","1"
"Yes","2018","16-34 y.","Hesse","40","0.0796129143441338","0.0537247972048629","0.105501031483405","1"
"Yes","2018","16-34 y.","Rhineland-Palatinate,Saarland","34","0.116864315581448","0.083013844392332","0.150714786770564","1"
"Yes","2018","16-34 y.","Baden-Württemberg","66","0.0988242944989329","0.0759000941353529","0.121748494862513","1"
"Yes","2018","16-34 y.","Brandenburg","24","","","","1"
"Yes","2018","16-34 y.","Mecklenburg-Western Pomerania","25","","","","1"
"Yes","2018","35-65 y.","Schleswig-Holstein","67","0.115312469975838","0.0877539220600392","0.142871017891637","1"
"Yes","2018","16-34 y.","Bavaria","100","0.0918988157480476","0.0728554355998099","0.110942195896285","1"
"Yes","2018","16-34 y.","Berlin","26","","","","1"
"Yes","2018","16-34 y.","Saxony","35","0.108831768422469","0.0759218685490758","0.141741668295862","1"
"Yes","2018","16-34 y.","Saxony-Anhalt","19","","","","1"
"Yes","2018","16-34 y.","Thuringia","25","","","","1"
"Yes","2018","35-65 y.","Hamburg","39","0.122907849022008","0.0846546909866454","0.161161007057372","1"
"Yes","2018","35-65 y.","Lower Saxony","151","0.107998120310555","0.091854724245056","0.124141516376053","1"
"Yes","2018","35-65 y.","Bremen","13","","","","1"
"Yes","2018","35-65 y.","North Rhine-Westphalia","395","0.13386279985737","0.121849192652264","0.145876407062476","1"
"Yes","2018","35-65 y.","Hesse","100","0.112397181962748","0.0928791444572348","0.131915219468261","1"
"Yes","2018","35-65 y.","Rhineland-Palatinate,Saarland","101","0.12087312266232","0.0987229519473744","0.143023293377265","1"
"Yes","2018","35-65 y.","Baden-Württemberg","173","0.119943130523175","0.104023566927772","0.135862694118578","1"
"Yes","2018","35-65 y.","Bavaria","262","0.108462982384054","0.0957627524688143","0.121163212299294","1"
"Yes","2018","35-65 y.","Berlin","63","0.140222463649289","0.110772870039484","0.169672057259094","1"
"Yes","2018","35-65 y.","Brandenburg","83","0.115740189977681","0.090290307322472","0.141190072632891","1"
"Yes","2018","35-65 y.","Mecklenburg-Western Pomerania","42","0.162514347212271","0.123008604660115","0.202020089764427","1"
"Yes","2018","35-65 y.","Saxony","86","0.0794750213241009","0.0618723912223005","0.0970776514259013","1"
"Yes","2018","35-65 y.","Saxony-Anhalt","74","0.141666505416199","0.112200682546737","0.171132328285661","1"
"Yes","2018","66 and older","Schleswig-Holstein","37","0.199785594704074","0.142012657547729","0.25755853186042","1"
"Yes","2018","66 and older","Hamburg","17","","","","1"
"Yes","2018","66 and older","Lower Saxony","92","0.189729842208634","0.154395235196858","0.225064449220411","1"
"Yes","2018","66 and older","Hesse","54","0.21667269192812","0.167980932556867","0.265364451299373","1"
"Yes","2018","66 and older","Rhineland-Palatinate,Saarland","84","0.290352288100128","0.2390721869642","0.341632389236055","1"
"Yes","2018","66 and older","Baden-Württemberg","93","0.179716286390145","0.147302522013127","0.212130050767162","1"
"Yes","2018","66 and older","Bavaria","169","0.206370878552914","0.178396975149424","0.234344781956403","1"
"Yes","2018","66 and older","Berlin","45","0.217680085036017","0.161598798799759","0.273761371272274","1"
"Yes","2018","66 and older","Brandenburg","70","0.331660080298636","0.273531044069308","0.389789116527964","1"
"Yes","2018","66 and older","Mecklenburg-Western Pomerania","30","0.239543956628111","0.171013342462394","0.308074570793827","1"
"Yes","2018","66 and older","Saxony","76","0.211273147609748","0.169901982236578","0.252644312982917","1"
"Yes","2018","35-65 y.","Thuringia","73","0.169079806716446","0.137811520386018","0.200348093046875","1"
"Yes","2018","66 and older","Thuringia","44","0.197844478953834","0.142771151279284","0.252917806628384","1"
"Yes","2018","66 and older","Saxony-Anhalt","48","0.240937727746294","0.18091414788896","0.300961307603628","1"
"Yes","2018","66 and older","North Rhine-Westphalia","205","0.227625729437057","0.200878015602744","0.254373443271369","1"
"Yes","2018","66 and older","Bremen","9","","","","1"
"No","2019","16-34 y.","Schleswig-Holstein","179","0.898537849423598","0.856899584329399","0.940176114517796","2"
"No","2019","16-34 y.","Hamburg","91","0.942033108208158","0.896232506746903","0.987833709669413","2"
"No","2019","16-34 y.","Lower Saxony","522","0.904240714138958","0.880334044686108","0.928147383591809","2"
"No","2019","16-34 y.","Bremen","60","0.938047404291114","0.878986478450446","0.997108330131783","2"
"No","2019","16-34 y.","North Rhine-Westphalia","1142","0.906416917588237","0.890449108249654","0.92238472692682","2"
"No","2019","16-34 y.","Hesse","329","0.899241100130707","0.868445062506836","0.930037137754577","2"
"No","2019","16-34 y.","Rhineland-Palatinate,Saarland","284","0.882511129310595","0.847340623411694","0.917681635209496","2"
"No","2019","16-34 y.","Baden-Württemberg","521","0.896465105975507","0.871798502664692","0.921131709286322","2"
"No","2019","16-34 y.","Bavaria","715","0.87700479216071","0.854456463041181","0.899553121280238","2"
"No","2019","16-34 y.","Berlin","207","0.911455103531299","0.874740944839014","0.948169262223585","2"
"No","2019","16-34 y.","Brandenburg","151","0.919135120571955","0.8777866445309","0.960483596613011","2"
"No","2019","16-34 y.","Mecklenburg-Western Pomerania","82","0.768857843336863","0.687047048847765","0.850668637825962","2"
"No","2019","16-34 y.","Saxony","275","0.907288760848525","0.87473979986362","0.93983772183343","2"
"No","2019","16-34 y.","Saxony-Anhalt","149","0.922840396383076","0.882000516179891","0.96368027658626","2"
"No","2019","16-34 y.","Thuringia","137","0.918583036638919","0.874963979062906","0.962202094214932","2"
"No","2019","35-65 y.","Schleswig-Holstein","485","0.872613883978714","0.844875975751861","0.900351792205566","2"
"No","2019","35-65 y.","Hamburg","277","0.865224995536453","0.827751694184846","0.902698296888061","2"
"No","2019","35-65 y.","Lower Saxony","1285","0.878705339538483","0.86189577849786","0.895514900579106","2"
"No","2019","35-65 y.","Bremen","105","0.985361712608846","0.962917998666965","1.00780542655073","2"
"No","2019","35-65 y.","North Rhine-Westphalia","2725","0.862903360907786","0.85088259193541","0.874924129880161","2"
"No","2019","35-65 y.","Hesse","931","0.874019352583805","0.853958047829865","0.894080657337744","2"
"No","2019","35-65 y.","Rhineland-Palatinate,Saarland","743","0.874407153647131","0.852129064846781","0.896685242447481","2"
"No","2019","35-65 y.","Baden-Württemberg","1501","0.892675723235059","0.877834977877294","0.907516468592824","2"
"No","2019","35-65 y.","Bavaria","2061","0.872397412443641","0.858890496028169","0.885904328859113","2"
"No","2019","35-65 y.","Berlin","516","0.84227688577959","0.813039668275621","0.871514103283558","2"
"No","2019","35-65 y.","Brandenburg","585","0.895706682345744","0.872459238897193","0.918954125794296","2"
"No","2019","35-65 y.","Mecklenburg-Western Pomerania","317","0.846622031308871","0.809189485408967","0.884054577208776","2"
"No","2019","35-65 y.","Saxony","850","0.880148725977725","0.859495606939467","0.900801845015983","2"
"No","2019","35-65 y.","Saxony-Anhalt","475","0.900998474639217","0.875784768941687","0.926212180336747","2"
"No","2019","35-65 y.","Thuringia","501","0.888073260511059","0.861890718041049","0.914255802981069","2"
"No","2019","66 and older","Schleswig-Holstein","153","0.702472468878289","0.639113029401513","0.765831908355065","2"
"No","2019","66 and older","Hamburg","95","0.812136142824141","0.740434071442351","0.883838214205931","2"
"No","2019","66 and older","Lower Saxony","369","0.78773684014981","0.750847152114774","0.824626528184846","2"
"No","2019","66 and older","Bremen","36","0.703881404936513","0.573359997488187","0.83440281238484","2"
"No","2019","66 and older","North Rhine-Westphalia","797","0.785494752839207","0.760066199313705","0.81092330636471","2"
"No","2019","66 and older","Hesse","244","0.810656665456554","0.76624920001941","0.855064130893699","2"
"No","2019","66 and older","Rhineland-Palatinate,Saarland","238","0.764661408949786","0.716658381913776","0.812664435985797","2"
"No","2019","66 and older","Baden-Württemberg","455","0.830763122920212","0.799511567905858","0.862014677934567","2"
"No","2019","66 and older","Bavaria","640","0.791745682856419","0.763677782555516","0.819813583157322","2"
"No","2019","66 and older","Berlin","160","0.782905387044987","0.727146049198016","0.838664724891959","2"
"No","2019","66 and older","Brandenburg","216","0.785493411063118","0.737920835340153","0.833065986786083","2"
"No","2019","66 and older","Mecklenburg-Western Pomerania","122","0.728378380762505","0.658128042301818","0.798628719223193","2"
"No","2019","66 and older","Saxony","309","0.791985062407298","0.751546252582346","0.832423872232251","2"
