"ple0053","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2017","no migration background","(2a) intermediate vocational","4878","0.874136122887408","0.865434640179345","0.882837605595471"
"No","2017","no migration background","(2c_gen) general maturity certificate","787","0.911418277775778","0.892394857320572","0.930441698230983"
"No","2017","no migration background","(2c_voc) vocational maturity certificate","1625","0.888893896001225","0.874471759705576","0.903316032296873"
"No","2017","no migration background","(3a) lower tertiary education","1636","0.858144638412125","0.842356359197631","0.873932917626618"
"No","2017","no migration background","(3b) higher tertiary education","2820","0.882941894373458","0.871787358701335","0.894096430045582"
"No","2017","direct migration background","(0) in school","28","","",""
"No","2017","direct migration background","(1a) inadequately completed","242","0.827111320593762","0.783513535062349","0.870709106125176"
"No","2017","direct migration background","(1b) general elementary school","576","0.811371100089934","0.782031673449299","0.840710526730568"
"No","2017","direct migration background","(1c) basic vocational qualification","731","0.84953049070549","0.825409751922972","0.873651229488007"
"No","2017","direct migration background","(2b) intermediate general qualification","63","0.908886739902061","0.840489384257314","0.977284095546808"
"No","2017","direct migration background","(2a) intermediate vocational","220","0.838923902561362","0.793893592011425","0.883954213111299"
"No","2017","direct migration background","(2c_gen) general maturity certificate","343","0.873428755888137","0.840680983319361","0.906176528456914"
"No","2017","direct migration background","(2c_voc) vocational maturity certificate","588","0.838237651387332","0.810621697859378","0.865853604915286"
"No","2017","direct migration background","(3a) lower tertiary education","90","0.92026826391278","0.866638252901934","0.973898274923626"
"No","2017","direct migration background","(3b) higher tertiary education","949","0.878100299607931","0.858632960068155","0.897567639147708"
"No","2017","indirect migration background","(0) in school","73","0.898862806629323","0.833997690671913","0.963727922586733"
"No","2017","indirect migration background","(1a) inadequately completed","26","","",""
"No","2017","indirect migration background","(1b) general elementary school","143","0.897309595399389","0.850851408644984","0.943767782153794"
"No","2017","indirect migration background","(1c) basic vocational qualification","176","0.881062214875915","0.836856573867754","0.925267855884077"
"No","2017","indirect migration background","(2b) intermediate general qualification","101","0.841660374700762","0.777406326397844","0.905914423003679"
"No","2017","indirect migration background","(2a) intermediate vocational","246","0.874673530731368","0.835962090829749","0.913384970632986"
"No","2017","indirect migration background","(2c_gen) general maturity certificate","216","0.914717321225021","0.878854537373283","0.950580105076759"
"No","2017","indirect migration background","(2c_voc) vocational maturity certificate","132","0.870133405935203","0.816338133904247","0.923928677966159"
"No","2017","indirect migration background","(3a) lower tertiary education","63","0.886556004791557","0.81429964549887","0.958812364084245"
"No","2017","indirect migration background","(3b) higher tertiary education","185","0.874256746031844","0.829198086560171","0.919315405503517"
"Yes","2018","no migration background","(0) in school","19","","",""
"Yes","2018","no migration background","(1a) inadequately completed","35","0.168896542362564","0.115762931427617","0.222030153297512"
"Yes","2018","no migration background","(1b) general elementary school","206","0.173598605059801","0.151164452557644","0.196032757561957"
"Yes","2018","no migration background","(1c) basic vocational qualification","703","0.185471202675609","0.173225489748206","0.197716915603013"
"Yes","2018","no migration background","(2b) intermediate general qualification","86","0.167323880011977","0.137457025657619","0.197190734366335"
"Yes","2018","no migration background","(2a) intermediate vocational","700","0.145623971364567","0.136115176587763","0.155132766141371"
"Yes","2018","no migration background","(2c_gen) general maturity certificate","56","0.0794300557876842","0.0614616604528357","0.0973984511225327"
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","189","0.12338491388608","0.108085161094979","0.13868466667718"
"Yes","2018","no migration background","(3a) lower tertiary education","211","0.123242983820782","0.108086804257904","0.138399163383661"
"Yes","2018","no migration background","(3b) higher tertiary education","373","0.118655468849674","0.10726808078029","0.130042856919059"
"Yes","2018","direct migration background","(0) in school","4","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","55","0.168717021564496","0.126687730427807","0.210746312701185"
"Yes","2018","direct migration background","(1b) general elementary school","112","0.133566865171959","0.107633178816489","0.159500551527429"
"Yes","2018","direct migration background","(1c) basic vocational qualification","90","0.121404497017588","0.0983362494576346","0.144472744577542"
"Yes","2018","direct migration background","(2b) intermediate general qualification","9","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","36","0.12222024978699","0.0807814820317935","0.163659017542187"
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","42","0.112431859269039","0.0809588581477434","0.143904860390335"
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","80","0.133336008885613","0.106664050916209","0.160007966855018"
"Yes","2018","direct migration background","(3a) lower tertiary education","10","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","121","0.126499221766681","0.106267432731422","0.146731010801941"
"Yes","2018","indirect migration background","(0) in school","6","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","6","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","24","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","30","0.126629923012624","0.0813265807003102","0.171933265324938"
"Yes","2018","indirect migration background","(2b) intermediate general qualification","18","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","40","0.177299148650421","0.13207742537584","0.222520871925001"
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","22","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","8","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","15","","",""
