"plj0046","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","73","0.404723395065644","0.325645373476233","0.483801416655055","2"
"Some worries","2014","Baden-Württemberg","1-pers.-HH","166","0.445770549645017","0.396120668589259","0.495420430700774","2"
"Some worries","2014","Baden-Württemberg","(Married) couple without C. ","358","0.405337720068339","0.372057310810485","0.438618129326193","2"
"Some worries","2014","Baden-Württemberg","Single parent ","85","0.35253093887104","0.289110685402738","0.415951192339341","2"
"Some worries","2014","Baden-Württemberg","Couple + C. LE 16 ","367","0.358499343305761","0.32776067699069","0.389238009620832","2"
"Some worries","2014","Baden-Württemberg","Couple + C. GT 16 ","164","0.380682450099257","0.333393605749067","0.427971294449447","2"
"Some worries","2014","Baden-Württemberg","Couple + C. LE and GT 16","125","0.37442434078107","0.321562520578605","0.427286160983535","2"
"Some worries","2014","Bavaria","1-pers.-HH","233","0.397714345032315","0.357429337504743","0.437999352559886","2"
"Some worries","2014","Bavaria","(Married) couple without C. ","551","0.448902367792418","0.421038102089765","0.476766633495072","2"
"Some worries","2014","Bavaria","Single parent ","140","0.419029089850485","0.370433173197162","0.467625006503809","2"
"Some worries","2014","Bavaria","Couple + C. LE 16 ","464","0.351682761191026","0.324061311267752","0.379304211114301","2"
"Some worries","2014","Bavaria","Couple + C. GT 16 ","204","0.49310278272326","0.449797409012807","0.536408156433713","2"
"Some worries","2014","Bavaria","Couple + C. LE and GT 16","155","0.391947301064959","0.343246187896362","0.440648414233556","2"
"Some worries","2014","Berlin","1-pers.-HH","71","0.292405006461466","0.233232503473163","0.35157750944977","2"
"Some worries","2014","Berlin","(Married) couple without C. ","124","0.393981194133469","0.340444210502708","0.44751817776423","2"
"Some worries","2014","Berlin","Single parent ","32","0.348861998026325","0.255448110915439","0.442275885137211","2"
"Some worries","2014","Berlin","Couple + C. LE 16 ","69","0.274018832882406","0.213550522807977","0.334487142956834","2"
"Some worries","2014","Berlin","Couple + C. GT 16 ","25","","","","2"
"Some worries","2014","Berlin","Couple + C. LE and GT 16","24","","","","2"
"Some worries","2014","Brandenburg","1-pers.-HH","60","0.370711338309227","0.293673780715069","0.447748895903386","2"
"Some worries","2014","Brandenburg","(Married) couple without C. ","181","0.48250499773631","0.433596998954928","0.531412996517693","2"
"Some worries","2014","Brandenburg","Single parent ","44","0.406710065439315","0.309947707192199","0.503472423686432","2"
"Some worries","2014","Brandenburg","Couple + C. LE 16 ","86","0.489868764656348","0.422892328207534","0.556845201105161","2"
"Some worries","2014","Brandenburg","Couple + C. GT 16 ","38","0.526128774702473","0.416713162710465","0.635544386694481","2"
"Some worries","2014","Brandenburg","Couple + C. LE and GT 16","19","","","","2"
"Some worries","2014","Mecklenburg-Western Pomerania","1-pers.-HH","39","0.360062562603655","0.266447626093463","0.453677499113847","2"
"Some worries","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","123","0.566631024614378","0.500546419552956","0.632715629675799","2"
"Some worries","2014","Mecklenburg-Western Pomerania","Single parent ","22","","","","2"
"Some worries","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","52","0.477623253889422","0.386725375673068","0.568521132105777","2"
"Some worries","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","12","","","","2"
"Some worries","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","5","","","","2"
"Some worries","2014","Saxony","1-pers.-HH","92","0.33188858861122","0.27363377256641","0.39014340465603","2"
"Some worries","2014","Saxony","(Married) couple without C. ","257","0.413028996424717","0.373129377041718","0.452928615807715","2"
"Some worries","2014","Saxony","Single parent ","46","0.357312858395713","0.271928261207226","0.4426974555842","2"
"Some worries","2014","Saxony","Couple + C. LE 16 ","160","0.378891307074956","0.330434047378343","0.427348566771569","2"
"Some worries","2014","Saxony","Couple + C. GT 16 ","76","0.402692784268832","0.329398573617101","0.475986994920562","2"
"Some worries","2014","Saxony","Couple + C. LE and GT 16","43","0.476089894339397","0.371742976806988","0.580436811871806","2"
"Some worries","2014","Saxony-Anhalt","1-pers.-HH","61","0.387184521769686","0.310990285277969","0.463378758261403","2"
"Some worries","2014","Saxony-Anhalt","(Married) couple without C. ","160","0.463081555321852","0.410767512817405","0.515395597826298","2"
"Some worries","2014","Saxony-Anhalt","Single parent ","32","0.370653904977407","0.267368844328141","0.473938965626673","2"
"Some worries","2014","Saxony-Anhalt","Couple + C. LE 16 ","70","0.38324188868588","0.313559792201242","0.452923985170518","2"
"Some worries","2014","Saxony-Anhalt","Couple + C. GT 16 ","36","0.404472166148809","0.304184036938153","0.504760295359465","2"
"Some worries","2014","Saxony-Anhalt","Couple + C. LE and GT 16","21","","","","2"
"Some worries","2014","Thuringia","1-pers.-HH","67","0.381588024675584","0.30560185051354","0.457574198837627","2"
"Some worries","2014","Thuringia","(Married) couple without C. ","159","0.426163592950456","0.373521825312121","0.478805360588792","2"
"Some worries","2014","Thuringia","Single parent ","31","0.397205357256312","0.285718294980513","0.508692419532111","2"
"Some worries","2014","Thuringia","Couple + C. LE 16 ","82","0.459828262144508","0.393517810901857","0.526138713387159","2"
"Some worries","2014","Thuringia","Couple + C. GT 16 ","65","0.525479144088226","0.440293478730677","0.610664809445775","2"
"Some worries","2014","Thuringia","Couple + C. LE and GT 16","23","","","","2"
"Some worries","2014","Schleswig-Holstein","Single parent ","40","0.492107876109701","0.388242933687368","0.595972818532033","2"
"Some worries","2014","Schleswig-Holstein","Couple + C. LE 16 ","110","0.476081116228351","0.41429601904768","0.537866213409022","2"
"Some worries","2014","Schleswig-Holstein","Couple + C. GT 16 ","35","0.393648925180421","0.292713539422732","0.494584310938111","2"
"Some worries","2014","Schleswig-Holstein","Couple + C. LE and GT 16","29","","","","2"
"Some worries","2014","Hamburg","1-pers.-HH","30","0.35560952557834","0.242659900290558","0.468559150866122","2"
"Some worries","2014","Hamburg","(Married) couple without C. ","59","0.389038674150693","0.306182377374216","0.471894970927171","2"
"Some worries","2014","Lower Saxony","Couple + C. GT 16 ","128","0.416947602650791","0.360298096295521","0.473597109006061","2"
"Some worries","2014","Lower Saxony","Couple + C. LE and GT 16","109","0.413318054220216","0.353462429633776","0.473173678806657","2"
"Some worries","2014","Bremen","1-pers.-HH","13","","","","2"
"Some worries","2014","Bremen","(Married) couple without C. ","26","","","","2"
"Some worries","2014","Hesse","1-pers.-HH","86","0.356605247501356","0.295232893085467","0.417977601917246","2"
"Some worries","2014","Hesse","(Married) couple without C. ","232","0.450127692773674","0.407611535072606","0.492643850474743","2"
"Big worries","2015","Schleswig-Holstein","1-pers.-HH","27","","","","1"
"Big worries","2015","Schleswig-Holstein","(Married) couple without C. ","70","0.309081830023071","0.250495109954769","0.367668550091373","1"
"Big worries","2015","Schleswig-Holstein","Single parent ","33","0.330604850041728","0.236500789062784","0.424708911020672","1"
"Big worries","2015","Schleswig-Holstein","Couple + C. LE 16 ","80","0.315996132199216","0.256428501758489","0.375563762639942","1"
"Big worries","2015","Schleswig-Holstein","Couple + C. GT 16 ","23","","","","1"
"Big worries","2015","Schleswig-Holstein","Couple + C. LE and GT 16","11","","","","1"
"Big worries","2015","Hamburg","1-pers.-HH","8","","","","1"
"Big worries","2015","Hamburg","(Married) couple without C. ","31","0.302916740519303","0.223310508083671","0.382522972954934","1"
"Big worries","2015","Hamburg","Single parent ","8","","","","1"
"Big worries","2015","Hamburg","Couple + C. LE 16 ","23","","","","1"
"Big worries","2015","Hamburg","Couple + C. GT 16 ","5","","","","1"
"Big worries","2015","Hamburg","Couple + C. LE and GT 16","6","","","","1"
"Big worries","2015","Lower Saxony","1-pers.-HH","80","0.314291232388821","0.260861244435405","0.367721220342236","1"
"Big worries","2015","Lower Saxony","(Married) couple without C. ","188","0.283114284245728","0.250298358349811","0.315930210141644","1"
"Big worries","2015","Lower Saxony","Single parent ","70","0.297506805670936","0.240837538076237","0.354176073265635","1"
"Big worries","2015","Lower Saxony","Couple + C. LE 16 ","157","0.262353971751843","0.22673617028311","0.297971773220575","1"
"Big worries","2015","Lower Saxony","Couple + C. GT 16 ","51","0.20558726968525","0.156082241132947","0.255092298237553","1"
"Big worries","2015","Lower Saxony","Couple + C. LE and GT 16","58","0.284135296991522","0.227546397727637","0.340724196255408","1"
"Big worries","2015","Bremen","1-pers.-HH","10","","","","1"
"Big worries","2015","Bremen","(Married) couple without C. ","16","","","","1"
"Big worries","2015","Bremen","Single parent ","10","","","","1"
"Big worries","2015","Bremen","Couple + C. LE 16 ","7","","","","1"
"Big worries","2015","Bremen","Couple + C. GT 16 ","7","","","","1"
"Big worries","2015","Bremen","Couple + C. LE and GT 16","9","","","","1"
"Big worries","2015","North Rhine-Westphalia","1-pers.-HH","194","0.308123086479336","0.272267658203734","0.343978514754939","1"
"Big worries","2015","North Rhine-Westphalia","(Married) couple without C. ","487","0.346522176442415","0.321523937373934","0.371520415510897","1"
"Big worries","2015","Hesse","Couple + C. LE 16 ","113","0.225096282447572","0.186379223214215","0.263813341680929","1"
"Big worries","2015","Hesse","Couple + C. GT 16 ","41","0.277089303792877","0.213617094753077","0.340561512832676","1"
"Big worries","2015","Hesse","Couple + C. LE and GT 16","47","0.290342600442463","0.218417227161943","0.362267973722983","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","52","0.259204083453969","0.200901414857904","0.317506752050034","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","103","0.248981627569915","0.208484896570055","0.289478358569774","1"
"Big worries","2015","Rhineland-Palatinate,Saarland","Single parent ","42","0.301508220096039","0.225760640014899","0.377255800177178","1"
"Big worries","2015","Baden-Württemberg","Single parent ","66","0.319910396304049","0.259232235672059","0.380588556936039","1"
"Big worries","2015","Baden-Württemberg","Couple + C. LE 16 ","202","0.24863850950969","0.218724848352509","0.27855217066687","1"
"Big worries","2015","Baden-Württemberg","Couple + C. GT 16 ","100","0.28250901355394","0.237768839481247","0.327249187626634","1"
"Big worries","2015","Baden-Württemberg","Couple + C. LE and GT 16","110","0.336421238952137","0.283654449061244","0.389188028843029","1"
"Big worries","2015","Bavaria","1-pers.-HH","182","0.35567632017874","0.315073426593906","0.396279213763574","1"
"Big worries","2015","Bavaria","(Married) couple without C. ","367","0.365212666680928","0.337014159232322","0.393411174129533","1"
"Big worries","2015","Bavaria","Single parent ","143","0.349090506192011","0.300053482757652","0.39812752962637","1"
"Big worries","2015","Bavaria","Couple + C. LE 16 ","264","0.252656638914945","0.225831420136781","0.27948185769311","1"
"Big worries","2015","Bavaria","Couple + C. GT 16 ","151","0.283509620225568","0.244621914459553","0.322397325991583","1"
"Big worries","2015","Bavaria","Couple + C. LE and GT 16","121","0.334885694229891","0.286731807121993","0.383039581337788","1"
"Big worries","2015","Berlin","1-pers.-HH","49","0.236298368191816","0.179382492143325","0.293214244240307","1"
"Big worries","2015","Berlin","(Married) couple without C. ","102","0.444034206340583","0.386349868630214","0.501718544050952","1"
"Big worries","2015","Berlin","Single parent ","29","","","","1"
"Big worries","2015","Berlin","Couple + C. LE 16 ","51","0.232424732776957","0.172835047334598","0.292014418219315","1"
"Big worries","2015","Berlin","Couple + C. GT 16 ","21","","","","1"
"Big worries","2015","Berlin","Couple + C. LE and GT 16","15","","","","1"
"Big worries","2015","Brandenburg","1-pers.-HH","56","0.460603760604871","0.376832252547258","0.544375268662484","1"
"Big worries","2015","Brandenburg","(Married) couple without C. ","169","0.428447878540596","0.379831402719245","0.477064354361947","1"
"Big worries","2015","Brandenburg","Single parent ","44","0.462954613523117","0.359939359085621","0.565969867960613","1"
"Big worries","2015","Brandenburg","Couple + C. LE 16 ","79","0.418580411725982","0.349339135281602","0.487821688170363","1"
"Big worries","2015","Brandenburg","Couple + C. GT 16 ","36","0.428171157959171","0.317650245583464","0.538692070334878","1"
"Big worries","2015","Brandenburg","Couple + C. LE and GT 16","28","","","","1"
"Big worries","2015","Mecklenburg-Western Pomerania","1-pers.-HH","42","0.470115749593817","0.373256542109142","0.566974957078492","1"
"Big worries","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","74","0.354644242496606","0.289472554517092","0.419815930476119","1"
"Big worries","2015","Mecklenburg-Western Pomerania","Single parent ","24","","","","1"
"Big worries","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","41","0.299724071044166","0.216710218221154","0.382737923867178","1"
"Big worries","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","8","","","","1"
"Big worries","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","","","1"
"Big worries","2015","Saxony","1-pers.-HH","76","0.35055581815572","0.290563663637153","0.410547972674287","1"
"Big worries","2015","Saxony","(Married) couple without C. ","228","0.479655710826734","0.437674124277703","0.521637297375765","1"
"Big worries","2015","Saxony","Single parent ","57","0.496362704393003","0.407641651252532","0.585083757533473","1"
"Big worries","2015","Saxony","Couple + C. LE 16 ","104","0.300007107790278","0.250108529361494","0.349905686219061","1"
