"plj0046","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","2018","Couple + C. LE and GT 16","higher vocational","25","","","","3"
"No worries","2018","Couple + C. LE and GT 16","higher education","175","0.447324482197639","0.395528877540027","0.49912008685525","3"
"Some worries","2018","1-pers.-HH","in school","1","","","","2"
"Some worries","2018","1-pers.-HH","inadequately","10","","","","2"
"Some worries","2018","1-pers.-HH","general elemantary","174","0.415352897520325","0.370222321661855","0.460483473378795","2"
"Some worries","2018","1-pers.-HH","middle vocational","800","0.410201166917181","0.388319231921192","0.432083101913169","2"
"Some worries","2018","1-pers.-HH","vocational + Abi","124","0.395522398446303","0.340099639049554","0.450945157843052","2"
"Some worries","2018","1-pers.-HH","higher vocational","104","0.424600567739727","0.36113398276893","0.488067152710524","2"
"Some worries","2018","1-pers.-HH","higher education","449","0.438153182797724","0.407984089009898","0.468322276585551","2"
"Some worries","2018","(Married) couple without C. ","in school","1","","","","2"
"Some worries","2018","(Married) couple without C. ","inadequately","31","0.410008376579101","0.296402412793729","0.523614340364472","2"
"Some worries","2018","(Married) couple without C. ","general elemantary","281","0.465938998307907","0.426123752728541","0.505754243887273","2"
"Some worries","2018","(Married) couple without C. ","middle vocational","1682","0.431549540373049","0.415928728700778","0.44717035204532","2"
"Some worries","2018","(Married) couple without C. ","vocational + Abi","228","0.455271070969374","0.411751024937907","0.49879111700084","2"
"Some worries","2018","(Married) couple without C. ","higher vocational","267","0.451620862040052","0.410730644808076","0.492511079272028","2"
"Some worries","2018","(Married) couple without C. ","higher education","1007","0.430723250849807","0.410235346121761","0.451211155577852","2"
"Some worries","2018","Single parent ","in school","28","","","","2"
"Some worries","2018","Single parent ","inadequately","29","","","","2"
"Some worries","2018","Single parent ","general elemantary","127","0.320492296338656","0.271532301050292","0.369452291627019","2"
"Some worries","2018","Single parent ","middle vocational","412","0.400138468097268","0.369848716005143","0.430428220189394","2"
"Some worries","2018","Single parent ","vocational + Abi","80","0.525793188315383","0.45497859274848","0.596607783882286","2"
"Some worries","2018","Single parent ","higher vocational","22","","","","2"
"Some worries","2018","Single parent ","higher education","141","0.427084013871641","0.373222604399236","0.480945423344045","2"
"Some worries","2018","Couple + C. LE 16 ","in school","1","","","","2"
"Some worries","2018","Couple + C. LE 16 ","inadequately","53","0.298737798345002","0.221241493472012","0.376234103217991","2"
"Some worries","2018","Couple + C. LE 16 ","general elemantary","188","0.448285124600275","0.402078675348442","0.494491573852109","2"
"Some worries","2018","Couple + C. LE 16 ","middle vocational","922","0.420155799565942","0.398969461323983","0.441342137807901","2"
"Some worries","2018","Couple + C. LE 16 ","vocational + Abi","312","0.492194546408181","0.453701909147468","0.530687183668893","2"
"Some worries","2018","Couple + C. LE 16 ","higher vocational","113","0.414033442328212","0.354730085083859","0.473336799572566","2"
"Some worries","2018","Couple + C. LE 16 ","higher education","801","0.436079884691835","0.412958084891304","0.459201684492366","2"
"Some worries","2018","Couple + C. GT 16 ","in school","42","0.36479372314562","0.277194518023041","0.452392928268199","2"
"Some worries","2018","Couple + C. GT 16 ","inadequately","13","","","","2"
"Some worries","2018","Couple + C. GT 16 ","general elemantary","154","0.497699965146669","0.443672380634043","0.551727549659295","2"
"Some worries","2018","Couple + C. GT 16 ","middle vocational","648","0.464340143874912","0.43839120761497","0.490289080134853","2"
"Some worries","2018","Couple + C. GT 16 ","vocational + Abi","104","0.477668810342592","0.414075659997432","0.541261960687752","2"
"Some worries","2018","Couple + C. GT 16 ","higher vocational","87","0.441981434386577","0.371551425188478","0.512411443584676","2"
"Some worries","2018","Couple + C. GT 16 ","higher education","243","0.485032824406738","0.441615351811727","0.52845029700175","2"
"Some worries","2018","Couple + C. LE and GT 16","in school","61","0.386764163895392","0.306662636854128","0.466865690936656","2"
"Some worries","2018","Couple + C. LE and GT 16","inadequately","41","0.593879204376719","0.47628460880042","0.711473799953018","2"
"Some worries","2018","Couple + C. LE and GT 16","general elemantary","134","0.451071388287987","0.397138362145256","0.505004414430718","2"
"Some worries","2018","Couple + C. LE and GT 16","middle vocational","346","0.402127939083998","0.369338214969714","0.434917663198283","2"
"Some worries","2018","Couple + C. LE and GT 16","vocational + Abi","75","0.403667073977903","0.33179211108949","0.475542036866316","2"
"Some worries","2018","Couple + C. LE and GT 16","higher vocational","50","0.503868659222904","0.407776395271933","0.599960923173875","2"
"Some worries","2018","Couple + C. LE and GT 16","higher education","139","0.415594869802519","0.36425691552876","0.466932824076279","2"
"Big worries","2019","Couple + C. GT 16 ","in school","9","","","","1"
"Big worries","2019","Couple + C. GT 16 ","inadequately","16","","","","1"
"Big worries","2019","Couple + C. GT 16 ","general elemantary","90","0.310286837960139","0.258283977504681","0.362289698415597","1"
"Big worries","2019","Couple + C. GT 16 ","middle vocational","415","0.328039591449299","0.30285456379456","0.353224619104038","1"
"Big worries","2019","Couple + C. GT 16 ","vocational + Abi","62","0.234713185515691","0.183394171403104","0.286032199628279","1"
"Big worries","2019","Couple + C. GT 16 ","higher vocational","52","0.234633423233465","0.1761945153506","0.29307233111633","1"
"Big worries","2019","Couple + C. GT 16 ","higher education","99","0.183857413139485","0.152277730257051","0.215437096021919","1"
"Big worries","2019","Couple + C. LE and GT 16","in school","8","","","","1"
"Big worries","2019","Couple + C. LE and GT 16","inadequately","20","","","","1"
"Big worries","2019","Couple + C. LE and GT 16","general elemantary","86","0.272426637398589","0.221449263257452","0.323404011539727","1"
"Big worries","2019","Couple + C. LE and GT 16","middle vocational","262","0.28108204504366","0.250897508567181","0.311266581520138","1"
"Big worries","2019","Couple + C. LE and GT 16","vocational + Abi","41","0.244592356552758","0.181622355057976","0.307562358047539","1"
"Big worries","2019","Couple + C. LE and GT 16","higher vocational","22","","","","1"
"Big worries","2019","Couple + C. LE and GT 16","higher education","44","0.120759333874833","0.0895964469745505","0.151922220775115","1"
"Big worries","2019","Couple + C. LE 16 ","general elemantary","153","0.475718507286795","0.424900407277474","0.526536607296115","1"
"Big worries","2019","Couple + C. LE 16 ","middle vocational","636","0.337011319241575","0.315372071486821","0.358650566996329","1"
"Big worries","2019","Couple + C. LE 16 ","vocational + Abi","125","0.198368164169059","0.167105099601483","0.229631228736635","1"
"Big worries","2019","Couple + C. LE 16 ","higher vocational","90","0.249955443338635","0.201678064502101","0.298232822175169","1"
"Big worries","2019","Couple + C. LE 16 ","higher education","225","0.113308820382409","0.0988572460553157","0.127760394709503","1"
"Big worries","2019","Single parent ","vocational + Abi","39","0.223310313834437","0.161956774969164","0.284663852699711","1"
"Big worries","2019","Single parent ","higher vocational","19","","","","1"
"Big worries","2019","Single parent ","higher education","50","0.120585361042577","0.0858690252625367","0.155301696822618","1"
"Big worries","2019","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2019","Couple + C. LE 16 ","inadequately","37","0.326075166863664","0.232302327348156","0.419848006379172","1"
"Big worries","2019","Single parent ","in school","10","","","","1"
"Big worries","2019","Single parent ","inadequately","29","","","","1"
"Big worries","2019","Single parent ","general elemantary","111","0.355392293877738","0.301140482055446","0.40964410570003","1"
"Big worries","2019","Single parent ","middle vocational","335","0.342113826641302","0.311323707831701","0.372903945450903","1"
"Big worries","2019","(Married) couple without C. ","general elemantary","247","0.408856796085054","0.370190350443346","0.447523241726761","1"
"Big worries","2019","(Married) couple without C. ","middle vocational","1518","0.39971123286626","0.384302262837429","0.41512020289509","1"
"Big worries","2019","(Married) couple without C. ","vocational + Abi","143","0.247013518853829","0.210705512852933","0.283321524854725","1"
"Big worries","2019","(Married) couple without C. ","higher vocational","229","0.347215836025004","0.312246075231725","0.382185596818282","1"
"Big worries","2019","(Married) couple without C. ","higher education","479","0.176859339733015","0.16210796293488","0.191610716531149","1"
"Big worries","2019","1-pers.-HH","vocational + Abi","58","0.16704127643962","0.126549863520472","0.207532689358768","1"
"Big worries","2019","1-pers.-HH","higher vocational","73","0.242986897792846","0.190242740358852","0.295731055226841","1"
"Big worries","2019","1-pers.-HH","higher education","182","0.170726663984368","0.149008007051219","0.192445320917517","1"
"Big worries","2019","(Married) couple without C. ","in school","1","","","","1"
"Big worries","2019","(Married) couple without C. ","inadequately","24","","","","1"
"Big worries","2019","1-pers.-HH","middle vocational","674","0.340751164690058","0.319906168071746","0.36159616130837","1"
"Big worries","2019","1-pers.-HH","in school","","","","","1"
"Big worries","2019","1-pers.-HH","inadequately","15","","","","1"
"Big worries","2019","1-pers.-HH","general elemantary","142","0.338462764393253","0.29168015826226","0.385245370524246","1"
"No worries","2019","1-pers.-HH","in school","","","","","3"
"No worries","2019","1-pers.-HH","inadequately","13","","","","3"
"No worries","2019","1-pers.-HH","general elemantary","83","0.171618694199557","0.134340981472049","0.208896406927065","3"
"No worries","2019","1-pers.-HH","middle vocational","464","0.215362314205482","0.197283168485412","0.233441459925553","3"
"No worries","2019","1-pers.-HH","vocational + Abi","119","0.384105068063075","0.331307049431842","0.436903086694309","3"
"No worries","2019","1-pers.-HH","higher vocational","76","0.316743519814119","0.259532856693514","0.373954182934724","3"
"No worries","2019","1-pers.-HH","higher education","460","0.409918654034699","0.381530430177164","0.438306877892233","3"
"No worries","2019","(Married) couple without C. ","in school","2","","","","3"
"No worries","2019","(Married) couple without C. ","inadequately","15","","","","3"
"No worries","2019","(Married) couple without C. ","general elemantary","101","0.141888068467988","0.114444081806583","0.169332055129393","3"
"No worries","2019","(Married) couple without C. ","middle vocational","724","0.188099276970955","0.175806065496154","0.200392488445756","3"
"No worries","2019","(Married) couple without C. ","vocational + Abi","158","0.322629007784548","0.28327278129317","0.361985234275926","3"
"No worries","2019","(Married) couple without C. ","higher vocational","153","0.183253438523391","0.154836465318209","0.211670411728574","3"
"No worries","2019","(Married) couple without C. ","higher education","987","0.388959121917063","0.370110975689875","0.407807268144252","3"
