"hgowner","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5","1990","Hamburg","(Married) couple without C. ","","","",""
"5","1990","Hamburg","Single parent ","","","",""
"5","1990","Hamburg","Couple + C. LE 16 ","","","",""
"5","1990","Hamburg","Couple + C. GT 16 ","","","",""
"5","1990","Hamburg","Couple + C. LE and GT 16","","","",""
"5","1990","Lower Saxony","1-pers.-HH","","","",""
"5","1990","Lower Saxony","(Married) couple without C. ","","","",""
"5","1990","Lower Saxony","Single parent ","","","",""
"5","1990","Lower Saxony","Couple + C. LE 16 ","","","",""
"5","1990","Lower Saxony","Couple + C. GT 16 ","","","",""
"5","1990","Lower Saxony","Couple + C. LE and GT 16","","","",""
"5","1990","Bremen","1-pers.-HH","","","",""
"5","1990","Bremen","(Married) couple without C. ","","","",""
"5","1990","Bremen","Single parent ","","","",""
"5","1990","Bremen","Couple + C. LE 16 ","","","",""
"5","1990","Bremen","Couple + C. GT 16 ","","","",""
"5","1990","Bremen","Couple + C. LE and GT 16","","","",""
"5","1990","North Rhine-Westphalia","1-pers.-HH","","","",""
"5","1990","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"5","1990","North Rhine-Westphalia","Single parent ","","","",""
"5","1990","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"5","1990","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"5","1990","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"5","1990","Hesse","1-pers.-HH","","","",""
"5","1990","Hesse","(Married) couple without C. ","","","",""
"5","1990","Hesse","Single parent ","","","",""
"5","1990","Hesse","Couple + C. LE 16 ","","","",""
"5","1990","Hesse","Couple + C. GT 16 ","","","",""
"5","1990","Hesse","Couple + C. LE and GT 16","","","",""
"5","1990","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"5","1990","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"5","1990","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"5","1990","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"5","1990","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"5","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"5","1990","Baden-Württemberg","1-pers.-HH","","","",""
"5","1990","Baden-Württemberg","(Married) couple without C. ","","","",""
"5","1990","Baden-Württemberg","Single parent ","","","",""
"5","1990","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"5","1990","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"5","1990","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"5","1990","Bavaria","1-pers.-HH","","","",""
"5","1990","Bavaria","(Married) couple without C. ","","","",""
"5","1990","Bavaria","Single parent ","","","",""
"5","1990","Bavaria","Couple + C. LE 16 ","","","",""
"5","1990","Bavaria","Couple + C. GT 16 ","","","",""
"5","1990","Bavaria","Couple + C. LE and GT 16","","","",""
"5","1990","Berlin","1-pers.-HH","","","",""
"5","1990","Berlin","(Married) couple without C. ","","","",""
"5","1990","Berlin","Single parent ","","","",""
"5","1990","Berlin","Couple + C. LE 16 ","","","",""
"5","1990","Berlin","Couple + C. GT 16 ","","","",""
"5","1990","Berlin","Couple + C. LE and GT 16","","","",""
"5","1990","Brandenburg","1-pers.-HH","","","",""
"5","1990","Brandenburg","(Married) couple without C. ","","","",""
"5","1990","Brandenburg","Single parent ","","","",""
"5","1990","Brandenburg","Couple + C. LE 16 ","","","",""
"5","1990","Brandenburg","Couple + C. GT 16 ","","","",""
"5","1990","Brandenburg","Couple + C. LE and GT 16","","","",""
"5","1990","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"5","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"5","1990","Mecklenburg-Western Pomerania","Single parent ","","","",""
"5","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"5","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"5","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"5","1990","Saxony","1-pers.-HH","","","",""
"5","1990","Saxony","(Married) couple without C. ","","","",""
"5","1990","Saxony","Single parent ","","","",""
"5","1990","Saxony","Couple + C. LE 16 ","","","",""
"5","1990","Saxony","Couple + C. GT 16 ","","","",""
"5","1990","Saxony","Couple + C. LE and GT 16","","","",""
"5","1990","Saxony-Anhalt","1-pers.-HH","","","",""
"5","1990","Saxony-Anhalt","(Married) couple without C. ","","","",""
"5","1990","Saxony-Anhalt","Single parent ","","","",""
"5","1990","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"5","1990","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"5","1990","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"5","1990","Thuringia","1-pers.-HH","","","",""
"5","1990","Thuringia","(Married) couple without C. ","","","",""
"5","1990","Thuringia","Single parent ","","","",""
"5","1990","Thuringia","Couple + C. LE 16 ","","","",""
"5","1990","Thuringia","Couple + C. GT 16 ","","","",""
"5","1990","Thuringia","Couple + C. LE and GT 16","","","",""
"1","1991","Schleswig-Holstein","1-pers.-HH","11","","",""
"1","1991","Schleswig-Holstein","(Married) couple without C. ","40","0.531019175114864","0.424300335852823","0.637738014376904"
"1","1991","Schleswig-Holstein","Single parent ","4","","",""
"1","1991","Schleswig-Holstein","Couple + C. LE 16 ","39","0.491583233031367","0.378440693511369","0.604725772551366"
"1","1991","Schleswig-Holstein","Couple + C. GT 16 ","44","1","1","1"
"1","1991","Schleswig-Holstein","Couple + C. LE and GT 16","11","","",""
"1","1991","Hamburg","1-pers.-HH","4","","",""
"1","1991","Hamburg","(Married) couple without C. ","8","","",""
"1","1991","Hamburg","Single parent ","2","","",""
"1","1991","Hamburg","Couple + C. LE 16 ","6","","",""
"1","1991","Hamburg","Couple + C. GT 16 ","4","","",""
"1","1991","Hamburg","Couple + C. LE and GT 16","3","","",""
"1","1991","Lower Saxony","1-pers.-HH","18","","",""
"1","1991","Lower Saxony","(Married) couple without C. ","132","0.524013745625267","0.465516203258978","0.582511287991557"
"1","1991","Lower Saxony","Single parent ","27","","",""
"1","1991","Lower Saxony","Couple + C. LE 16 ","75","0.482761868766282","0.408936860549924","0.556586876982639"
"1","1991","Lower Saxony","Couple + C. GT 16 ","157","0.762758626885394","0.705496306941949","0.820020946828839"
"1","1991","Lower Saxony","Couple + C. LE and GT 16","33","0.599753380614848","0.49434886098385","0.705157900245846"
"1","1991","Bremen","1-pers.-HH","1","","",""
"1","1991","Bremen","(Married) couple without C. ","12","","",""
"1","1991","Bremen","Single parent ","3","","",""
"1","1991","Bremen","Couple + C. LE 16 ","2","","",""
"1","1991","Bremen","Couple + C. GT 16 ","9","","",""
"1","1991","Bremen","Couple + C. LE and GT 16","8","","",""
"1","1991","North Rhine-Westphalia","1-pers.-HH","52","0.185675955803793","0.139634476092888","0.231717435514697"
"1","1991","North Rhine-Westphalia","(Married) couple without C. ","192","0.339108181957221","0.301478493453915","0.376737870460526"
"1","1991","North Rhine-Westphalia","Single parent ","46","0.41711883881861","0.330331342390266","0.503906335246954"
"1","1991","North Rhine-Westphalia","Couple + C. LE 16 ","210","0.429213728784671","0.389476413428834","0.468951044140508"
"1","1991","North Rhine-Westphalia","Couple + C. GT 16 ","309","0.632669048069819","0.592988869514201","0.672349226625438"
"1","1991","North Rhine-Westphalia","Couple + C. LE and GT 16","81","0.484466964139969","0.420841018193849","0.548092910086089"
"1","1991","Hesse","1-pers.-HH","18","","",""
"1","1991","Hesse","(Married) couple without C. ","106","0.525452441779526","0.463553294605205","0.587351588953846"
"1","1991","Hesse","Single parent ","19","","",""
"1","1991","Hesse","Couple + C. LE 16 ","53","0.362824398228227","0.29855463917217","0.427094157284285"
"1","1991","Hesse","Couple + C. GT 16 ","97","0.700310009026478","0.634823709160067","0.765796308892889"
"1","1991","Hesse","Couple + C. LE and GT 16","20","","",""
"1","1991","Rhineland-Palatinate,Saarland","1-pers.-HH","24","","",""
"1","1991","Rhineland-Palatinate,Saarland","(Married) couple without C. ","85","0.545035411340902","0.469283219299937","0.620787603381867"
"1","1991","Rhineland-Palatinate,Saarland","Single parent ","24","","",""
"1","1991","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","71","0.538484887029655","0.457343241093425","0.619626532965884"
"1","1991","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","90","0.726019044246404","0.655116716795027","0.796921371697782"
"1","1991","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","21","","",""
"1","1991","Baden-Württemberg","1-pers.-HH","43","0.307451363858986","0.234094687151275","0.380808040566697"
"1","1991","Baden-Württemberg","(Married) couple without C. ","174","0.52250159945385","0.472280517433157","0.572722681474544"
"1","1991","Baden-Württemberg","Single parent ","35","0.408652102063463","0.308743009596322","0.508561194530604"
"1","1991","Baden-Württemberg","Couple + C. LE 16 ","151","0.470503102094103","0.422937733892149","0.518068470296057"
"1","1991","Baden-Württemberg","Couple + C. GT 16 ","218","0.707182386303985","0.663134965965433","0.751229806642536"
"1","1991","Baden-Württemberg","Couple + C. LE and GT 16","116","0.67126510546078","0.609049981257042","0.733480229664517"
"1","1991","Bavaria","1-pers.-HH","50","0.26781360274548","0.203655769240999","0.33197143624996"
"1","1991","Bavaria","(Married) couple without C. ","168","0.501874196255661","0.453058159055858","0.550690233455464"
"1","1991","Bavaria","Single parent ","31","0.38325722038989","0.279901185990429","0.486613254789351"
"1","1991","Bavaria","Couple + C. LE 16 ","168","0.599438927273013","0.548891235105749","0.649986619440277"
"1","1991","Bavaria","Couple + C. GT 16 ","209","0.716826199682398","0.668936501249933","0.764715898114863"
"1","1991","Bavaria","Couple + C. LE and GT 16","78","0.653750976361041","0.576576779758986","0.730925172963096"
"1","1991","Berlin","1-pers.-HH","3","","",""
"1","1991","Berlin","(Married) couple without C. ","12","","",""
"1","1991","Berlin","Single parent ","1","","",""
"1","1991","Berlin","Couple + C. LE 16 ","10","","",""
"1","1991","Berlin","Couple + C. GT 16 ","6","","",""
"1","1991","Berlin","Couple + C. LE and GT 16","6","","",""
"1","1991","Brandenburg","1-pers.-HH","13","","",""
"1","1991","Brandenburg","(Married) couple without C. ","58","0.419267538783242","0.338108370155017","0.500426707411467"
"1","1991","Brandenburg","Single parent ","17","","",""
"1","1991","Brandenburg","Couple + C. LE 16 ","70","0.284055912791376","0.224999705519871","0.343112120062882"
"1","1991","Brandenburg","Couple + C. GT 16 ","64","0.455269041530755","0.373931332927446","0.536606750134065"
"1","1991","Brandenburg","Couple + C. LE and GT 16","18","","",""
"1","1991","Mecklenburg-Western Pomerania","1-pers.-HH","2","","",""
"1","1991","Mecklenburg-Western Pomerania","(Married) couple without C. ","23","","",""
"1","1991","Mecklenburg-Western Pomerania","Single parent ","2","","",""
"1","1991","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","54","0.283382097383445","0.214829474027503","0.351934720739388"
"1","1991","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","22","","",""
"1","1991","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","15","","",""
"1","1991","Saxony","1-pers.-HH","16","","",""
"1","1991","Saxony","(Married) couple without C. ","65","0.230838511116805","0.182672872398925","0.279004149834685"
"1","1991","Saxony","Single parent ","5","","",""
"1","1991","Saxony","Couple + C. LE 16 ","72","0.179986760272424","0.141661496653438","0.218312023891409"
"1","1991","Saxony","Couple + C. GT 16 ","82","0.36194061034225","0.296944457254779","0.426936763429722"
"1","1991","Saxony","Couple + C. LE and GT 16","40","0.391592383514442","0.297783091014769","0.485401676014115"
"1","1991","Saxony-Anhalt","1-pers.-HH","4","","",""
"1","1991","Saxony-Anhalt","(Married) couple without C. ","69","0.41736055907411","0.342570220668339","0.492150897479881"
"1","1991","Saxony-Anhalt","Single parent ","10","","",""
"1","1991","Saxony-Anhalt","Couple + C. LE 16 ","76","0.294196106939443","0.238376266098793","0.350015947780092"
"1","1991","Saxony-Anhalt","Couple + C. GT 16 ","91","0.556956048155175","0.483358569715709","0.63055352659464"
"1","1991","Saxony-Anhalt","Couple + C. LE and GT 16","17","","",""
"1","1991","Thuringia","1-pers.-HH","6","","",""
"1","1991","Thuringia","(Married) couple without C. ","56","0.414332113412562","0.329652977410599","0.499011249414525"
"1","1991","Thuringia","Single parent ","4","","",""
"1","1991","Thuringia","Couple + C. LE 16 ","97","0.383020959174777","0.320735504714957","0.445306413634598"
"1","1991","Thuringia","Couple + C. GT 16 ","99","0.642395261283418","0.565436555828368","0.719353966738468"
"1","1991","Thuringia","Couple + C. LE and GT 16","34","0.505391599620218","0.378883824070245","0.631899375170191"
"2","1991","Schleswig-Holstein","1-pers.-HH","24","","",""
"2","1991","Schleswig-Holstein","(Married) couple without C. ","40","0.427192979260069","0.321407838692429","0.53297811982771"
"2","1991","Schleswig-Holstein","Single parent ","9","","",""
"2","1991","Schleswig-Holstein","Couple + C. LE 16 ","34","0.501892785249552","0.388735022656798","0.615050547842307"
"2","1991","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"2","1991","Schleswig-Holstein","Couple + C. LE and GT 16","17","","",""
"2","1991","Hamburg","1-pers.-HH","44","0.928587155371857","0.855737588367454","1.00143672237626"
"2","1991","Hamburg","(Married) couple without C. ","42","0.776027287028273","0.663787661845114","0.888266912211432"
"2","1991","Hamburg","Single parent ","2","","",""
"2","1991","Hamburg","Couple + C. LE 16 ","26","","",""
"2","1991","Hamburg","Couple + C. GT 16 ","11","","",""
"2","1991","Hamburg","Couple + C. LE and GT 16","5","","",""
"2","1991","Lower Saxony","1-pers.-HH","80","0.768550476702981","0.687879412723431","0.849221540682532"
"2","1991","Lower Saxony","(Married) couple without C. ","137","0.435348967357577","0.37727548113613","0.493422453579023"
"2","1991","Lower Saxony","Single parent ","20","","",""
"2","1991","Lower Saxony","Couple + C. LE 16 ","95","0.478738910767367","0.404936801460923","0.55254102007381"
"2","1991","Lower Saxony","Couple + C. GT 16 ","49","0.20544958718173","0.151062784775163","0.259836389588296"
"2","1991","Lower Saxony","Couple + C. LE and GT 16","50","0.400246619385152","0.294842099754153","0.50565113901615"
"2","1991","Bremen","1-pers.-HH","20","","",""
"2","1991","Bremen","(Married) couple without C. ","20","","",""
"2","1991","Bremen","Single parent ","4","","",""
"2","1991","Bremen","Couple + C. LE 16 ","10","","",""
"2","1991","Bremen","Couple + C. GT 16 ","3","","",""
"2","1991","Bremen","Couple + C. LE and GT 16","","","",""
"2","1991","North Rhine-Westphalia","1-pers.-HH","208","0.777667808079315","0.728433136514392","0.826902479644238"
"2","1991","North Rhine-Westphalia","(Married) couple without C. ","407","0.639190296100879","0.601017805874703","0.677362786327055"
"2","1991","North Rhine-Westphalia","Single parent ","77","0.577032874998528","0.490078621020287","0.663987128976769"
"2","1991","North Rhine-Westphalia","Couple + C. LE 16 ","377","0.553042495991413","0.513127386064825","0.592957605918002"
"2","1991","North Rhine-Westphalia","Couple + C. GT 16 ","249","0.352647420234487","0.313319827964367","0.391975012504608"
"2","1991","North Rhine-Westphalia","Couple + C. LE and GT 16","156","0.515533035860031","0.451907089913911","0.579158981806151"
"2","1991","Hesse","1-pers.-HH","68","0.699252553160052","0.608919123622227","0.789585982697877"
"2","1991","Hesse","(Married) couple without C. ","136","0.457233716252003","0.395481344645474","0.518986087858533"
"2","1991","Hesse","Single parent ","30","0.502296805992264","0.362300855594742","0.642292756389786"
"2","1991","Hesse","Couple + C. LE 16 ","160","0.614654723727726","0.549601399691265","0.679708047764186"
"2","1991","Hesse","Couple + C. GT 16 ","91","0.299689990973522","0.234203691107111","0.365176290839933"
"2","1991","Hesse","Couple + C. LE and GT 16","69","0.63337458689176","0.533260616013459","0.733488557770061"
"2","1991","Rhineland-Palatinate,Saarland","1-pers.-HH","43","0.607953127854948","0.492759729452432","0.723146526257464"
"2","1991","Rhineland-Palatinate,Saarland","(Married) couple without C. ","81","0.454964588659098","0.379212396618133","0.530716780700063"
