"hgowner","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"3","2017","Schleswig-Holstein","West Germany","19","","",""
"3","2017","Schleswig-Holstein","East Germany","","","",""
"3","2017","Hamburg","West Germany","10","","",""
"3","2017","Hamburg","East Germany","","","",""
"3","2017","Lower Saxony","West Germany","55","0.0222145508450618","0.01700625699697","0.0274228446931537"
"3","2017","Lower Saxony","East Germany","","","",""
"3","2017","Bremen","West Germany","15","","",""
"3","2017","Bremen","East Germany","","","",""
"3","2017","North Rhine-Westphalia","West Germany","85","0.0140534181216183","0.011140268822023","0.0169665674212136"
"3","2017","North Rhine-Westphalia","East Germany","","","",""
"3","2017","Hesse","West Germany","36","0.0162982656154759","0.0109597179858817","0.02163681324507"
"3","2017","Hesse","East Germany","","","",""
"3","2017","Rhineland-Palatinate,Saarland","West Germany","32","0.0253772385472752","0.0180506481274551","0.0327038289670954"
"3","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2017","Baden-Württemberg","West Germany","55","0.017499465892317","0.0132006424221423","0.0217982893624916"
"3","2017","Baden-Württemberg","East Germany","","","",""
"3","2017","Bavaria","West Germany","96","0.0323345239495752","0.0273257565437506","0.0373432913553998"
"3","2017","Bavaria","East Germany","","","",""
"3","2017","Berlin","West Germany","31","0.0318773829715992","0.0182244472275963","0.045530318715602"
"3","2017","Berlin","East Germany","17","","",""
"3","2017","Brandenburg","West Germany","","","",""
"3","2017","Brandenburg","East Germany","27","","",""
"3","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2017","Mecklenburg-Western Pomerania","East Germany","13","","",""
"3","2017","Saxony","West Germany","","","",""
"3","2017","Saxony","East Germany","38","0.0387341963699563","0.0298933963361515","0.0475749964037611"
"3","2017","Saxony-Anhalt","West Germany","","","",""
"3","2017","Saxony-Anhalt","East Germany","27","","",""
"3","2017","Thuringia","West Germany","","","",""
"3","2017","Thuringia","East Germany","37","0.0456875545235468","0.033268817561557","0.0581062914855365"
"4","2017","Schleswig-Holstein","West Germany","","","",""
"4","2017","Schleswig-Holstein","East Germany","","","",""
"4","2017","Hamburg","West Germany","","","",""
"4","2017","Hamburg","East Germany","","","",""
"4","2017","Lower Saxony","West Germany","","","",""
"4","2017","Lower Saxony","East Germany","","","",""
"4","2017","Bremen","West Germany","","","",""
"4","2017","Bremen","East Germany","","","",""
"4","2017","North Rhine-Westphalia","West Germany","","","",""
"4","2017","North Rhine-Westphalia","East Germany","","","",""
"4","2017","Hesse","West Germany","","","",""
"4","2017","Hesse","East Germany","","","",""
"4","2017","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2017","Baden-Württemberg","West Germany","","","",""
"4","2017","Baden-Württemberg","East Germany","","","",""
"4","2017","Bavaria","West Germany","","","",""
"4","2017","Bavaria","East Germany","","","",""
"4","2017","Berlin","West Germany","","","",""
"4","2017","Berlin","East Germany","","","",""
"4","2017","Brandenburg","West Germany","","","",""
"4","2017","Brandenburg","East Germany","","","",""
"4","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","2017","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","2017","Saxony","West Germany","","","",""
"4","2017","Saxony","East Germany","","","",""
"4","2017","Saxony-Anhalt","West Germany","","","",""
"4","2017","Saxony-Anhalt","East Germany","","","",""
"4","2017","Thuringia","West Germany","","","",""
"4","2017","Thuringia","East Germany","","","",""
"5","2017","Schleswig-Holstein","West Germany","23","","",""
"5","2017","Schleswig-Holstein","East Germany","","","",""
"5","2017","Hamburg","West Germany","55","0.0084062457907806","0.000976019721431761","0.0158364718601294"
"5","2017","Hamburg","East Germany","","","",""
"5","2017","Lower Saxony","West Germany","20","","",""
"5","2017","Lower Saxony","East Germany","","","",""
"5","2017","Bremen","West Germany","2","","",""
"5","2017","Bremen","East Germany","","","",""
"5","2017","North Rhine-Westphalia","West Germany","63","0.00697015515215852","0.00491119738088578","0.00902911292343126"
"5","2017","North Rhine-Westphalia","East Germany","","","",""
"5","2017","Hesse","West Germany","56","0.00276863460491676","0.000553237959196571","0.00498403125063695"
"5","2017","Hesse","East Germany","","","",""
"5","2017","Rhineland-Palatinate,Saarland","West Germany","29","","",""
"5","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","2017","Baden-Württemberg","West Germany","112","0.00749564126020324","0.00466788856588941","0.0103233939545171"
"5","2017","Baden-Württemberg","East Germany","","","",""
"5","2017","Bavaria","West Germany","166","0.00718704494293375","0.00479514006936942","0.00957894981649809"
"5","2017","Bavaria","East Germany","","","",""
"5","2017","Berlin","West Germany","20","","",""
"5","2017","Berlin","East Germany","28","","",""
"5","2017","Brandenburg","West Germany","","","",""
"5","2017","Brandenburg","East Germany","43","0.00902994715265521","0.00373050383215676","0.0143293904731537"
"5","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","2017","Mecklenburg-Western Pomerania","East Germany","5","","",""
"5","2017","Saxony","West Germany","","","",""
"5","2017","Saxony","East Germany","25","","",""
"5","2017","Saxony-Anhalt","West Germany","","","",""
"5","2017","Saxony-Anhalt","East Germany","6","","",""
"5","2017","Thuringia","West Germany","","","",""
"5","2017","Thuringia","East Germany","17","","",""
"1","2018","Schleswig-Holstein","West Germany","496","0.54040802856825","0.511641957416068","0.569174099720432"
"1","2018","Schleswig-Holstein","East Germany","","","",""
"1","2018","Hamburg","West Germany","132","0.295683936703861","0.258416071852416","0.332951801555306"
"1","2018","Hamburg","East Germany","","","",""
"1","2018","Lower Saxony","West Germany","1450","0.55737649227044","0.540058557019511","0.574694427521369"
"1","2018","Lower Saxony","East Germany","","","",""
"1","2018","Bremen","West Germany","90","0.383386878357803","0.329175074931663","0.437598681783944"
"1","2018","Bremen","East Germany","","","",""
"1","2018","North Rhine-Westphalia","West Germany","2566","0.47646562991265","0.46434813225244","0.48858312757286"
"1","2018","North Rhine-Westphalia","East Germany","","","",""
"1","2018","Hesse","West Germany","851","0.511656003749544","0.491083908352502","0.532228099146586"
"1","2018","Hesse","East Germany","","","",""
"1","2018","Rhineland-Palatinate,Saarland","West Germany","825","0.580647079077319","0.557832103328027","0.603462054826611"
"1","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","2018","Baden-Württemberg","West Germany","1666","0.576493505188257","0.559756312605139","0.593230697771375"
"1","2018","Baden-Württemberg","East Germany","","","",""
"1","2018","Bavaria","West Germany","2121","0.532739229535062","0.518277108906131","0.547201350163993"
"1","2018","Bavaria","East Germany","","","",""
"1","2018","Berlin","West Germany","130","0.208485194854882","0.178874672168042","0.238095717541723"
"1","2018","Berlin","East Germany","64","0.182713394061746","0.148071109400861","0.217355678722631"
"1","2018","Brandenburg","West Germany","","","",""
"1","2018","Brandenburg","East Germany","473","0.520695602142002","0.492227836594691","0.549163367689313"
"1","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","2018","Mecklenburg-Western Pomerania","East Germany","231","0.373840803284092","0.337123489033411","0.410558117534772"
"1","2018","Saxony","West Germany","","","",""
"1","2018","Saxony","East Germany","690","0.402809975901336","0.380171008784757","0.425448943017915"
"1","2018","Saxony-Anhalt","West Germany","","","",""
"1","2018","Saxony-Anhalt","East Germany","420","0.444426871477294","0.414212672274765","0.474641070679823"
"1","2018","Thuringia","West Germany","","","",""
"1","2018","Thuringia","East Germany","471","0.452989080347101","0.423273749147879","0.482704411546323"
"2","2018","Schleswig-Holstein","West Germany","609","0.430636028825706","0.40205462150011","0.459217436151302"
"2","2018","Schleswig-Holstein","East Germany","","","",""
"2","2018","Hamburg","West Germany","408","0.684094511039603","0.646130377864677","0.722058644214529"
"2","2018","Hamburg","East Germany","","","",""
"2","2018","Lower Saxony","West Germany","1607","0.4189832984992","0.401780574811751","0.436186022186648"
"2","2018","Lower Saxony","East Germany","","","",""
"2","2018","Bremen","West Germany","215","0.603631813798022","0.549093173500498","0.658170454095545"
"2","2018","Bremen","East Germany","","","",""
"2","2018","North Rhine-Westphalia","West Germany","3715","0.499535719784777","0.487404782055669","0.511666657513884"
"2","2018","North Rhine-Westphalia","East Germany","","","",""
"2","2018","Hesse","West Germany","1272","0.467022155355154","0.446489274555726","0.487555036154582"
"2","2018","Hesse","East Germany","","","",""
"2","2018","Rhineland-Palatinate,Saarland","West Germany","906","0.39749912924678","0.374872441541674","0.420125816951885"
"2","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2018","Baden-Württemberg","West Germany","1521","0.402365821255182","0.385755286236067","0.418976356274298"
"2","2018","Baden-Württemberg","East Germany","","","",""
"2","2018","Bavaria","West Germany","2229","0.44390457722513","0.429502854277301","0.458306300172959"
"2","2018","Bavaria","East Germany","","","",""
"2","2018","Berlin","West Germany","542","0.751027362451225","0.719507622011163","0.782547102891286"
"2","2018","Berlin","East Germany","376","0.770084697411749","0.732363338626507","0.80780605619699"
"2","2018","Brandenburg","West Germany","","","",""
"2","2018","Brandenburg","East Germany","665","0.444562284035736","0.416245775095015","0.472878792976458"
"2","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2018","Mecklenburg-Western Pomerania","East Germany","419","0.594732585563147","0.557474813277872","0.631990357848422"
"2","2018","Saxony","West Germany","","","",""
"2","2018","Saxony","East Germany","1056","0.566462695711697","0.543588326775905","0.589337064647488"
"2","2018","Saxony-Anhalt","West Germany","","","",""
"2","2018","Saxony-Anhalt","East Germany","590","0.532388361196579","0.502049641490155","0.562727080903002"
"2","2018","Thuringia","West Germany","","","",""
"2","2018","Thuringia","East Germany","570","0.506466771052262","0.4766217157299","0.536311826374623"
"3","2018","Schleswig-Holstein","West Germany","12","","",""
"3","2018","Schleswig-Holstein","East Germany","","","",""
"3","2018","Hamburg","West Germany","7","","",""
"3","2018","Hamburg","East Germany","","","",""
"3","2018","Lower Saxony","West Germany","63","0.0207860944452354","0.0158118195301884","0.0257603693602823"
"3","2018","Lower Saxony","East Germany","","","",""
"3","2018","Bremen","West Germany","4","","",""
"3","2018","Bremen","East Germany","","","",""
"3","2018","North Rhine-Westphalia","West Germany","92","0.014321852426748","0.0114392037381523","0.0172045011153436"
"3","2018","North Rhine-Westphalia","East Germany","","","",""
"3","2018","Hesse","West Germany","20","","",""
"3","2018","Hesse","East Germany","","","",""
"3","2018","Rhineland-Palatinate,Saarland","West Germany","35","0.0194497097184266","0.0130646413661816","0.0258347780706716"
"3","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2018","Baden-Württemberg","West Germany","46","0.0153707441061856","0.011203593656383","0.0195378945559882"
"3","2018","Baden-Württemberg","East Germany","","","",""
"3","2018","Bavaria","West Germany","74","0.0171136611484112","0.0133542649845988","0.0208730573122236"
"3","2018","Bavaria","East Germany","","","",""
"3","2018","Berlin","West Germany","23","","",""
"3","2018","Berlin","East Germany","13","","",""
"3","2018","Brandenburg","West Germany","","","",""
"3","2018","Brandenburg","East Germany","15","","",""
"3","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2018","Mecklenburg-Western Pomerania","East Germany","14","","",""
"3","2018","Saxony","West Germany","","","",""
"3","2018","Saxony","East Germany","32","0.0210279989439993","0.0144053103210162","0.0276506875669824"
"3","2018","Saxony-Anhalt","West Germany","","","",""
"3","2018","Saxony-Anhalt","East Germany","20","","",""
"3","2018","Thuringia","West Germany","","","",""
"3","2018","Thuringia","East Germany","27","","",""
"4","2018","Schleswig-Holstein","West Germany","","","",""
"4","2018","Schleswig-Holstein","East Germany","","","",""
"4","2018","Hamburg","West Germany","","","",""
"4","2018","Hamburg","East Germany","","","",""
"4","2018","Lower Saxony","West Germany","","","",""
"4","2018","Lower Saxony","East Germany","","","",""
"4","2018","Bremen","West Germany","","","",""
"4","2018","Bremen","East Germany","","","",""
"4","2018","North Rhine-Westphalia","West Germany","1","","",""
"4","2018","North Rhine-Westphalia","East Germany","","","",""
"4","2018","Hesse","West Germany","","","",""
"4","2018","Hesse","East Germany","","","",""
"4","2018","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2018","Baden-Württemberg","West Germany","","","",""
"4","2018","Baden-Württemberg","East Germany","","","",""
"4","2018","Bavaria","West Germany","","","",""
"4","2018","Bavaria","East Germany","","","",""
"4","2018","Berlin","West Germany","","","",""
"4","2018","Berlin","East Germany","","","",""
"4","2018","Brandenburg","West Germany","","","",""
"4","2018","Brandenburg","East Germany","","","",""
