"plh0032","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2015","Mecklenburg-Western Pomerania","indirect migration background","2","","","","1"
"Big worries","2015","Saxony","no migration background","202","0.144914926305944","0.126599454262383","0.163230398349504","1"
"Big worries","2015","Saxony","direct migration background","11","","","","1"
"Big worries","2015","Thuringia","indirect migration background","1","","","","1"
"Big worries","2015","Thuringia","no migration background","113","0.116473877329089","0.0951452863108606","0.137802468347318","1"
"Big worries","2015","Saxony-Anhalt","no migration background","125","0.165897685909646","0.140374620189706","0.191420751629585","1"
"Big worries","2015","Thuringia","direct migration background","6","","","","1"
"Big worries","2015","Saxony-Anhalt","indirect migration background","3","","","","1"
"Big worries","2015","Berlin","direct migration background","24","","","","1"
"Big worries","2015","Saxony-Anhalt","direct migration background","4","","","","1"
"Big worries","2015","Berlin","no migration background","111","0.156258945581433","0.130115307520576","0.18240258364229","1"
"Big worries","2015","Bavaria","indirect migration background","33","0.101084353412658","0.0647223698426263","0.13744633698269","1"
"Big worries","2015","Saxony","indirect migration background","3","","","","1"
"No worries","2015","Schleswig-Holstein","no migration background","162","0.26355746294559","0.23034647194495","0.29676845394623","3"
"No worries","2015","Schleswig-Holstein","direct migration background","31","0.228844222499615","0.159991501657266","0.297696943341963","3"
"No worries","2015","Schleswig-Holstein","indirect migration background","7","","","","3"
"No worries","2015","Saxony-Anhalt","indirect migration background","5","","","","3"
"No worries","2015","Thuringia","no migration background","259","0.32310272738044","0.292009206881585","0.354196247879294","3"
"No worries","2015","Thuringia","direct migration background","12","","","","3"
"No worries","2015","Thuringia","indirect migration background","3","","","","3"
"No worries","2015","Hamburg","no migration background","81","0.290347933377373","0.238549194230542","0.342146672524205","3"
"No worries","2015","Hamburg","direct migration background","28","","","","3"
"No worries","2015","Hamburg","indirect migration background","13","","","","3"
"No worries","2015","Lower Saxony","no migration background","469","0.255748800241825","0.235990673063077","0.275506927420573","3"
"No worries","2015","Lower Saxony","direct migration background","115","0.305118108549964","0.261289805940256","0.348946411159673","3"
"No worries","2015","Lower Saxony","indirect migration background","29","","","","3"
"No worries","2015","Bremen","no migration background","22","","","","3"
"No worries","2015","Bremen","direct migration background","13","","","","3"
"No worries","2015","Bremen","indirect migration background","2","","","","3"
"No worries","2015","North Rhine-Westphalia","no migration background","825","0.245644700582793","0.231444240649532","0.259845160516054","3"
"No worries","2015","North Rhine-Westphalia","direct migration background","264","0.235228340295718","0.210788850984685","0.259667829606751","3"
"No worries","2015","North Rhine-Westphalia","indirect migration background","119","0.24806795030939","0.208980594074991","0.287155306543789","3"
"No worries","2015","Hesse","no migration background","278","0.24697947814894","0.222487376644906","0.271471579652974","3"
"No worries","2015","Hesse","direct migration background","89","0.290278359885718","0.243841118450524","0.336715601320912","3"
"No worries","2015","Hesse","indirect migration background","42","0.356785879061691","0.277993260720822","0.435578497402561","3"
"No worries","2015","Rhineland-Palatinate,Saarland","no migration background","248","0.233913450526482","0.208247552635185","0.259579348417779","3"
"No worries","2015","Rhineland-Palatinate,Saarland","direct migration background","63","0.146813427546595","0.108453382403431","0.185173472689759","3"
"No worries","2015","Rhineland-Palatinate,Saarland","indirect migration background","28","","","","3"
"No worries","2015","Baden-Württemberg","no migration background","620","0.296681908211511","0.27694646735717","0.316417349065852","3"
"No worries","2015","Baden-Württemberg","direct migration background","173","0.254796454734838","0.220743334255679","0.288849575213997","3"
"No worries","2015","Baden-Württemberg","indirect migration background","88","0.310429759576113","0.257810976981827","0.363048542170398","3"
"No worries","2015","Bavaria","no migration background","742","0.267608609377231","0.251868621380628","0.283348597373835","3"
"No worries","2015","Bavaria","direct migration background","181","0.256103098809776","0.223974723460972","0.288231474158581","3"
"No worries","2015","Bavaria","indirect migration background","76","0.273017502657589","0.219276798829688","0.32675820648549","3"
"No worries","2015","Berlin","no migration background","174","0.250225562853231","0.219038811396109","0.281412314310353","3"
"No worries","2015","Berlin","direct migration background","29","","","","3"
"No worries","2015","Berlin","indirect migration background","15","","","","3"
"No worries","2015","Brandenburg","no migration background","198","0.223554047271589","0.195933056143364","0.251175038399815","3"
"No worries","2015","Brandenburg","direct migration background","34","0.275511548106951","0.186140240602706","0.364882855611196","3"
"No worries","2015","Brandenburg","indirect migration background","5","","","","3"
"No worries","2015","Mecklenburg-Western Pomerania","no migration background","130","0.273287536708618","0.235239346790557","0.31133572662668","3"
"No worries","2015","Mecklenburg-Western Pomerania","direct migration background","7","","","","3"
"No worries","2015","Mecklenburg-Western Pomerania","indirect migration background","2","","","","3"
"No worries","2015","Saxony","no migration background","338","0.242591787179223","0.220288958657085","0.264894615701361","3"
"No worries","2015","Saxony","direct migration background","15","","","","3"
"No worries","2015","Saxony","indirect migration background","8","","","","3"
"No worries","2015","Saxony-Anhalt","no migration background","157","0.190793206955163","0.163833558456405","0.21775285545392","3"
"No worries","2015","Saxony-Anhalt","direct migration background","15","","","","3"
"Some worries","2015","Brandenburg","direct migration background","50","0.587193052936937","0.488706615580865","0.68567949029301","2"
"Some worries","2015","Hamburg","direct migration background","56","0.479425222196335","0.37896635220815","0.579884092184519","2"
"Some worries","2015","Hamburg","indirect migration background","18","","","","2"
"Some worries","2015","Hesse","direct migration background","225","0.603404348220015","0.553355596419373","0.653453100020657","2"
"Some worries","2015","Hesse","indirect migration background","88","0.53795092535412","0.455949896643183","0.619951954065056","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","no migration background","653","0.627573249630554","0.598261442705907","0.6568850565552","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","direct migration background","217","0.742910699703616","0.695542757030629","0.790278642376604","2"
"Some worries","2015","Berlin","direct migration background","64","0.579818312504309","0.490380805643422","0.669255819365196","2"
"Some worries","2015","Berlin","indirect migration background","30","0.59675339369001","0.463422979424893","0.730083807955127","2"
"Some worries","2015","Brandenburg","no migration background","553","0.608715233327576","0.576359896144593","0.641070570510559","2"
"Some worries","2015","Brandenburg","indirect migration background","8","","","","2"
"Some worries","2015","Mecklenburg-Western Pomerania","no migration background","316","0.576168027221898","0.533977571292842","0.618358483150955","2"
"Some worries","2015","Saxony-Anhalt","direct migration background","28","","","","2"
"Some worries","2015","Saxony-Anhalt","indirect migration background","13","","","","2"
"Some worries","2015","Thuringia","no migration background","497","0.560423395290471","0.527423419872608","0.593423370708334","2"
"Some worries","2015","Thuringia","direct migration background","20","","","","2"
"Some worries","2015","Thuringia","indirect migration background","10","","","","2"
"Some worries","2015","Hamburg","no migration background","179","0.576142643094312","0.51975136262542","0.632533923563204","2"
