"hlf0094","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very Inexpensive","2002","66 and older","general elemantary","83","0.208966295166837","0.169515694027617","0.248416896306057"
"Very Inexpensive","2002","66 and older","middle vocational","141","0.151328914452709","0.128982889466948","0.173674939438471"
"Very Inexpensive","2002","66 and older","vocational + Abi","13","","",""
"Very Inexpensive","2002","66 and older","higher vocational","20","","",""
"Very Inexpensive","2002","66 and older","higher education","54","0.170542665104887","0.129839824621597","0.211245505588177"
"Inexpensive","2002","16-34 y.","in school","114","0.293464141629792","0.247066932873857","0.339861350385726"
"Inexpensive","2002","16-34 y.","inadequately","5","","",""
"Inexpensive","2002","16-34 y.","general elemantary","123","0.353353234495411","0.306913580346871","0.399792888643952"
"Inexpensive","2002","16-34 y.","middle vocational","335","0.309712362342998","0.282800987716206","0.336623736969789"
"Inexpensive","2002","16-34 y.","vocational + Abi","45","0.304350040628133","0.228669193805611","0.380030887450656"
"Inexpensive","2002","16-34 y.","higher vocational","29","","",""
"Inexpensive","2002","16-34 y.","higher education","52","0.245032353562682","0.186155167346735","0.303909539778629"
"Inexpensive","2002","35-65 y.","in school","","","",""
"Inexpensive","2002","35-65 y.","inadequately","9","","",""
"Inexpensive","2002","35-65 y.","general elemantary","147","0.334656979607716","0.289952715238174","0.379361243977258"
"Inexpensive","2002","35-65 y.","middle vocational","1178","0.299317533342988","0.28489282235034","0.313742244335636"
"Inexpensive","2002","35-65 y.","vocational + Abi","89","0.239085501645728","0.19394716190099","0.284223841390467"
"Inexpensive","2002","35-65 y.","higher vocational","259","0.311624071693491","0.278760545655536","0.344487597731446"
"Inexpensive","2002","35-65 y.","higher education","639","0.299298240650573","0.280118412149666","0.318478069151481"
"Inexpensive","2002","66 and older","in school","","","",""
"Inexpensive","2002","66 and older","inadequately","3","","",""
"Inexpensive","2002","66 and older","general elemantary","126","0.303329237244587","0.25872368316829","0.347934791320884"
"Inexpensive","2002","66 and older","middle vocational","351","0.365624774678604","0.335594415020979","0.395655134336229"
"Inexpensive","2002","66 and older","vocational + Abi","22","","",""
"Inexpensive","2002","66 and older","higher vocational","53","0.403601068370786","0.319263515220561","0.487938621521012"
"Inexpensive","2002","66 and older","higher education","132","0.437884382378439","0.384193106666773","0.491575658090105"
"Reasonable","2002","16-34 y.","in school","170","0.481803594891595","0.430890506175293","0.532716683607896"
"Reasonable","2002","16-34 y.","inadequately","2","","",""
"Reasonable","2002","16-34 y.","general elemantary","196","0.454523585856965","0.406149019268783","0.502898152445148"
"Reasonable","2002","16-34 y.","middle vocational","543","0.463708316537481","0.434683830547584","0.492732802527379"
"Reasonable","2002","16-34 y.","vocational + Abi","59","0.435264079284333","0.353718008653295","0.516810149915372"
"Reasonable","2002","16-34 y.","higher vocational","69","0.622633041321646","0.53661962581608","0.708646456827212"
"Reasonable","2002","16-34 y.","higher education","105","0.508333623216548","0.439898219504941","0.576769026928154"
"Reasonable","2002","35-65 y.","in school","","","",""
"Reasonable","2002","35-65 y.","inadequately","15","","",""
"Reasonable","2002","35-65 y.","general elemantary","199","0.4528534204382","0.405695257681492","0.500011583194908"
"Reasonable","2002","35-65 y.","middle vocational","1838","0.474096078544771","0.458368321098532","0.48982383599101"
"Reasonable","2002","35-65 y.","vocational + Abi","162","0.486269327810817","0.433375229595488","0.539163426026146"
"Reasonable","2002","35-65 y.","higher vocational","326","0.444565428096018","0.409306417668414","0.479824438523623"
"Reasonable","2002","35-65 y.","higher education","1019","0.466525588479884","0.445631637820516","0.487419539139252"
"Reasonable","2002","66 and older","in school","","","",""
"Reasonable","2002","66 and older","inadequately","6","","",""
"Reasonable","2002","66 and older","general elemantary","176","0.439552863132776","0.391392373507976","0.487713352757575"
"Reasonable","2002","66 and older","middle vocational","437","0.414098871351356","0.383385053140474","0.444812689562237"
"Reasonable","2002","66 and older","vocational + Abi","28","","",""
"Reasonable","2002","66 and older","higher vocational","55","0.429734638508482","0.344637473504846","0.514831803512118"
"Reasonable","2002","66 and older","higher education","130","0.361766776000484","0.309765354807006","0.413768197193962"
"Slightly Expensive","2002","16-34 y.","in school","44","0.10267260083713","0.0717447334087614","0.133600468265499"
"Slightly Expensive","2002","16-34 y.","inadequately","2","","",""
"Slightly Expensive","2002","16-34 y.","general elemantary","44","0.0925067147099362","0.0643579574854574","0.120655471934415"
"Slightly Expensive","2002","16-34 y.","middle vocational","140","0.113125851852953","0.0946904124715713","0.131561291234335"
"Slightly Expensive","2002","16-34 y.","vocational + Abi","18","","",""
"Slightly Expensive","2002","16-34 y.","higher vocational","14","","",""
"Slightly Expensive","2002","16-34 y.","higher education","24","","",""
"Slightly Expensive","2002","35-65 y.","in school","","","",""
"Slightly Expensive","2002","35-65 y.","inadequately","4","","",""
"Slightly Expensive","2002","35-65 y.","general elemantary","34","0.0887316207570978","0.0617921807346735","0.115671060779522"
"Slightly Expensive","2002","35-65 y.","middle vocational","351","0.0859628221922444","0.0771336969047439","0.0947919474797448"
"Slightly Expensive","2002","35-65 y.","vocational + Abi","42","0.120830774374218","0.0863381650690736","0.155323383679363"
"Slightly Expensive","2002","35-65 y.","higher vocational","81","0.103845920187677","0.082200207743803","0.12549163263155"
"Slightly Expensive","2002","35-65 y.","higher education","221","0.091296466812856","0.0792332223972922","0.10335971122842"
"Slightly Expensive","2002","66 and older","in school","","","",""
"Slightly Expensive","2002","66 and older","inadequately","","","",""
"Slightly Expensive","2002","66 and older","general elemantary","22","","",""
"Slightly Expensive","2002","66 and older","middle vocational","57","0.0672416092619229","0.0516254852102192","0.0828577333136266"
"Slightly Expensive","2002","66 and older","vocational + Abi","2","","",""
"Slightly Expensive","2002","66 and older","higher vocational","1","","",""
"Slightly Expensive","2002","66 and older","higher education","6","","",""
"Too Expensive","2002","16-34 y.","in school","5","","",""
"Too Expensive","2002","16-34 y.","inadequately","","","",""
"Too Expensive","2002","16-34 y.","general elemantary","5","","",""
"Too Expensive","2002","16-34 y.","middle vocational","18","","",""
"Too Expensive","2002","16-34 y.","vocational + Abi","","","",""
"Too Expensive","2002","16-34 y.","higher vocational","4","","",""
"Too Expensive","2002","16-34 y.","higher education","5","","",""
"Too Expensive","2002","35-65 y.","in school","","","",""
"Too Expensive","2002","35-65 y.","inadequately","1","","",""
"Too Expensive","2002","35-65 y.","general elemantary","6","","",""
"Too Expensive","2002","35-65 y.","middle vocational","47","0.0109821434522134","0.00769948242397463","0.0142648044804522"
"Too Expensive","2002","35-65 y.","vocational + Abi","8","","",""
"Too Expensive","2002","35-65 y.","higher vocational","10","","",""
"Too Expensive","2002","35-65 y.","higher education","22","","",""
"Too Expensive","2002","66 and older","in school","","","",""
"Too Expensive","2002","66 and older","inadequately","1","","",""
"Too Expensive","2002","66 and older","general elemantary","1","","",""
"Too Expensive","2002","66 and older","middle vocational","2","","",""
"Too Expensive","2002","66 and older","vocational + Abi","","","",""
"Too Expensive","2002","66 and older","higher vocational","1","","",""
"Too Expensive","2002","66 and older","higher education","6","","",""
"Very Inexpensive","2003","16-34 y.","in school","","","",""
"Very Inexpensive","2003","16-34 y.","inadequately","","","",""
"Very Inexpensive","2003","16-34 y.","general elemantary","","","",""
"Very Inexpensive","2003","16-34 y.","middle vocational","","","",""
"Very Inexpensive","2003","16-34 y.","vocational + Abi","","","",""
"Very Inexpensive","2003","16-34 y.","higher vocational","","","",""
"Very Inexpensive","2003","16-34 y.","higher education","","","",""
"Very Inexpensive","2003","35-65 y.","in school","","","",""
"Very Inexpensive","2003","35-65 y.","inadequately","","","",""
"Very Inexpensive","2003","35-65 y.","general elemantary","","","",""
"Very Inexpensive","2003","35-65 y.","middle vocational","","","",""
"Very Inexpensive","2003","35-65 y.","vocational + Abi","","","",""
"Very Inexpensive","2003","35-65 y.","higher vocational","","","",""
"Very Inexpensive","2003","35-65 y.","higher education","","","",""
"Very Inexpensive","2003","66 and older","in school","","","",""
"Very Inexpensive","2003","66 and older","inadequately","","","",""
"Very Inexpensive","2003","66 and older","general elemantary","","","",""
"Very Inexpensive","2003","66 and older","middle vocational","","","",""
"Very Inexpensive","2003","66 and older","vocational + Abi","","","",""
"Very Inexpensive","2003","66 and older","higher vocational","","","",""
"Very Inexpensive","2003","66 and older","higher education","","","",""
"Inexpensive","2003","16-34 y.","in school","","","",""
"Inexpensive","2003","16-34 y.","inadequately","","","",""
"Inexpensive","2003","16-34 y.","general elemantary","","","",""
"Inexpensive","2003","16-34 y.","middle vocational","","","",""
"Inexpensive","2003","16-34 y.","vocational + Abi","","","",""
"Inexpensive","2003","16-34 y.","higher vocational","","","",""
"Inexpensive","2003","16-34 y.","higher education","","","",""
"Inexpensive","2003","35-65 y.","in school","","","",""
"Inexpensive","2003","35-65 y.","inadequately","","","",""
"Inexpensive","2003","35-65 y.","general elemantary","","","",""
"Inexpensive","2003","35-65 y.","middle vocational","","","",""
"Inexpensive","2003","35-65 y.","vocational + Abi","","","",""
"Inexpensive","2003","35-65 y.","higher vocational","","","",""
"Inexpensive","2003","35-65 y.","higher education","","","",""
"Inexpensive","2003","66 and older","in school","","","",""
"Inexpensive","2003","66 and older","inadequately","","","",""
"Inexpensive","2003","66 and older","general elemantary","","","",""
"Inexpensive","2003","66 and older","middle vocational","","","",""
"Inexpensive","2003","66 and older","vocational + Abi","","","",""
"Inexpensive","2003","66 and older","higher vocational","","","",""
"Inexpensive","2003","66 and older","higher education","","","",""
"Reasonable","2003","16-34 y.","in school","","","",""
"Reasonable","2003","16-34 y.","inadequately","","","",""
"Reasonable","2003","16-34 y.","general elemantary","","","",""
"Reasonable","2003","16-34 y.","middle vocational","","","",""
"Reasonable","2003","16-34 y.","vocational + Abi","","","",""
"Reasonable","2003","16-34 y.","higher vocational","","","",""
"Reasonable","2003","16-34 y.","higher education","","","",""
"Reasonable","2003","35-65 y.","in school","","","",""
"Reasonable","2003","35-65 y.","inadequately","","","",""
"Reasonable","2003","35-65 y.","general elemantary","","","",""
"Reasonable","2003","35-65 y.","middle vocational","","","",""
"Reasonable","2003","35-65 y.","vocational + Abi","","","",""
"Reasonable","2003","35-65 y.","higher vocational","","","",""
"Reasonable","2003","35-65 y.","higher education","","","",""
"Reasonable","2003","66 and older","in school","","","",""
"Reasonable","2003","66 and older","inadequately","","","",""
"Reasonable","2003","66 and older","general elemantary","","","",""
"Reasonable","2003","66 and older","middle vocational","","","",""
"Reasonable","2003","66 and older","vocational + Abi","","","",""
"Reasonable","2003","66 and older","higher vocational","","","",""
"Reasonable","2003","66 and older","higher education","","","",""
"Slightly Expensive","2003","16-34 y.","in school","","","",""
"Slightly Expensive","2003","16-34 y.","inadequately","","","",""
"Slightly Expensive","2003","16-34 y.","general elemantary","","","",""
"Slightly Expensive","2003","16-34 y.","middle vocational","","","",""
"Slightly Expensive","2003","16-34 y.","vocational + Abi","","","",""
