"hlf0094","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","2005","Couple + C. LE and GT 16","indirect migration background","9","","","","4"
"Too Expensive","2005","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","2005","1-pers.-HH","indirect migration background","1","","","","5"
"Too Expensive","2005","1-pers.-HH","no migration background","10","","","","5"
"Too Expensive","2005","(Married) couple without C. ","direct migration background","3","","","","5"
"Too Expensive","2005","(Married) couple without C. ","indirect migration background","2","","","","5"
"Too Expensive","2005","Single parent ","no migration background","10","","","","5"
"Too Expensive","2005","Single parent ","direct migration background","","","","","5"
"Too Expensive","2005","(Married) couple without C. ","no migration background","27","","","","5"
"Too Expensive","2005","Single parent ","indirect migration background","","","","","5"
"Too Expensive","2005","Couple + C. LE 16 ","no migration background","22","","","","5"
"Too Expensive","2005","Couple + C. LE 16 ","direct migration background","4","","","","5"
"Too Expensive","2005","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Too Expensive","2005","Couple + C. GT 16 ","no migration background","41","0.0148364755842229","0.00986962040637574","0.0198033307620701","5"
"Too Expensive","2005","Couple + C. GT 16 ","direct migration background","4","","","","5"
"Too Expensive","2005","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","2005","Couple + C. LE and GT 16","no migration background","19","","","","5"
"Too Expensive","2005","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Too Expensive","2005","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Very Inexpensive","2005","1-pers.-HH","no migration background","96","0.121909709224301","0.0984627770393092","0.145356641409293","1"
"Very Inexpensive","2005","1-pers.-HH","direct migration background","5","","","","1"
"Very Inexpensive","2005","1-pers.-HH","indirect migration background","1","","","","1"
"Very Inexpensive","2005","(Married) couple without C. ","no migration background","423","0.118694033954356","0.107882857519566","0.129505210389146","1"
"Very Inexpensive","2005","Single parent ","no migration background","27","","","","1"
"Very Inexpensive","2005","Single parent ","direct migration background","","","","","1"
"Very Inexpensive","2005","(Married) couple without C. ","direct migration background","37","0.165635067930988","0.118105011898684","0.213165123963292","1"
"Very Inexpensive","2005","(Married) couple without C. ","indirect migration background","1","","","","1"
"Very Inexpensive","2005","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","2005","Couple + C. LE 16 ","no migration background","140","0.0756735684048806","0.0634522712961203","0.0878948655136408","1"
"Very Inexpensive","2005","Couple + C. LE 16 ","direct migration background","10","","","","1"
"Very Inexpensive","2005","Couple + C. LE 16 ","indirect migration background","6","","","","1"
"Very Inexpensive","2005","Couple + C. GT 16 ","no migration background","235","0.096424967528929","0.0842983739132604","0.108551561144598","1"
"Very Inexpensive","2005","Couple + C. GT 16 ","direct migration background","23","","","","1"
"Very Inexpensive","2005","Couple + C. GT 16 ","indirect migration background","15","","","","1"
"Very Inexpensive","2005","Couple + C. LE and GT 16","no migration background","75","0.0923281268635204","0.0741104214480439","0.110545832278997","1"
"Very Inexpensive","2005","Couple + C. LE and GT 16","direct migration background","1","","","","1"
"Very Inexpensive","2005","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"Inexpensive","2006","1-pers.-HH","no migration background","285","0.321180025854196","0.290206364912642","0.352153686795751","2"
"Inexpensive","2006","1-pers.-HH","direct migration background","13","","","","2"
"Inexpensive","2006","1-pers.-HH","indirect migration background","1","","","","2"
"Inexpensive","2006","(Married) couple without C. ","no migration background","1323","0.322944768168313","0.308497182418612","0.337392353918014","2"
"Inexpensive","2006","(Married) couple without C. ","direct migration background","95","0.385309797992647","0.327043977608187","0.443575618377107","2"
"Inexpensive","2006","(Married) couple without C. ","indirect migration background","10","","","","2"
"Inexpensive","2006","Single parent ","no migration background","119","0.354487377708084","0.305278038213153","0.403696717203016","2"
"Inexpensive","2006","Single parent ","direct migration background","3","","","","2"
"Inexpensive","2006","Single parent ","indirect migration background","4","","","","2"
"Inexpensive","2006","Couple + C. LE 16 ","no migration background","440","0.237137746440946","0.217947279221327","0.256328213660564","2"
"Inexpensive","2006","Couple + C. LE 16 ","indirect migration background","16","","","","2"
"Inexpensive","2006","Couple + C. LE 16 ","direct migration background","46","0.2198770507036","0.161141251040577","0.278612850366623","2"
"Inexpensive","2006","Couple + C. GT 16 ","no migration background","674","0.299057883112335","0.280774843662564","0.317340922562106","2"
"Inexpensive","2006","Couple + C. GT 16 ","direct migration background","41","0.218697018854473","0.153831041805723","0.283562995903223","2"
"Inexpensive","2006","Couple + C. GT 16 ","indirect migration background","29","","","","2"
"Inexpensive","2006","Couple + C. LE and GT 16","no migration background","231","0.283989284769574","0.255177907648643","0.312800661890505","2"
"Inexpensive","2006","Couple + C. LE and GT 16","indirect migration background","9","","","","2"
"Inexpensive","2006","Couple + C. LE and GT 16","direct migration background","13","","","","2"
"Reasonable","2006","1-pers.-HH","no migration background","384","0.452441251473477","0.419424265306653","0.485458237640302","3"
"Reasonable","2006","1-pers.-HH","direct migration background","20","","","","3"
"Reasonable","2006","1-pers.-HH","indirect migration background","7","","","","3"
"Reasonable","2006","(Married) couple without C. ","no migration background","1852","0.464478454988946","0.449068890456243","0.479888019521649","3"
"Reasonable","2006","(Married) couple without C. ","direct migration background","108","0.362814397316911","0.305249739499952","0.420379055133871","3"
"Reasonable","2006","(Married) couple without C. ","indirect migration background","19","","","","3"
"Reasonable","2006","Single parent ","no migration background","179","0.462526640611178","0.411235586332561","0.513817694889795","3"
"Reasonable","2006","Single parent ","direct migration background","18","","","","3"
"Reasonable","2006","Single parent ","indirect migration background","6","","","","3"
"Reasonable","2006","Couple + C. LE 16 ","no migration background","1078","0.566699639712958","0.544341630319619","0.589057649106296","3"
"Reasonable","2006","Couple + C. LE 16 ","direct migration background","106","0.516644430157414","0.445774721568585","0.587514138746243","3"
"Reasonable","2006","Couple + C. LE 16 ","indirect migration background","41","0.467949488986952","0.354263183788399","0.581635794185504","3"
"Reasonable","2006","Couple + C. GT 16 ","no migration background","1167","0.469457519745688","0.449528408901591","0.489386630589784","3"
"Reasonable","2006","Couple + C. GT 16 ","direct migration background","89","0.563563431956884","0.485738677262795","0.641388186650974","3"
"Reasonable","2006","Couple + C. GT 16 ","indirect migration background","58","0.504840424599549","0.41385564466232","0.595825204536778","3"
"Reasonable","2006","Couple + C. LE and GT 16","no migration background","507","0.503337494027512","0.471391705800947","0.535283282254078","3"
"Reasonable","2006","Couple + C. LE and GT 16","direct migration background","55","0.767798232614064","0.681518161994556","0.854078303233573","3"
"Reasonable","2006","Couple + C. LE and GT 16","indirect migration background","24","","","","3"
"Slightly Expensive","2006","1-pers.-HH","no migration background","83","0.100978193370115","0.080991549211151","0.120964837529079","4"
"Slightly Expensive","2006","1-pers.-HH","direct migration background","3","","","","4"
"Slightly Expensive","2006","(Married) couple without C. ","direct migration background","23","","","","4"
"Slightly Expensive","2006","(Married) couple without C. ","indirect migration background","9","","","","4"
"Slightly Expensive","2006","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","2006","(Married) couple without C. ","no migration background","311","0.0776172577854244","0.0693501454895045","0.0858843700813442","4"
"Slightly Expensive","2006","Single parent ","no migration background","18","","","","4"
"Slightly Expensive","2006","Single parent ","direct migration background","6","","","","4"
"Slightly Expensive","2006","Single parent ","indirect migration background","2","","","","4"
"Slightly Expensive","2006","Couple + C. LE 16 ","no migration background","190","0.112213302976607","0.0979723638365843","0.126454242116629","4"
"Slightly Expensive","2006","Couple + C. LE 16 ","direct migration background","29","","","","4"
"Slightly Expensive","2006","Couple + C. GT 16 ","indirect migration background","15","","","","4"
"Slightly Expensive","2006","Couple + C. LE and GT 16","no migration background","92","0.10136710014114","0.0820832855208999","0.12065091476138","4"
"Slightly Expensive","2006","Couple + C. LE 16 ","indirect migration background","8","","","","4"
"Slightly Expensive","2006","Couple + C. GT 16 ","no migration background","266","0.102382657580899","0.0902769965908593","0.114488318570938","4"
"Slightly Expensive","2006","Couple + C. GT 16 ","direct migration background","13","","","","4"
"Slightly Expensive","2006","Couple + C. LE and GT 16","indirect migration background","4","","","","4"
