"hlf0094","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","2002","Not Working","Couple + C. LE and GT 16","33","0.107501436283513","0.0720947468093957","0.142908125757629","4"
"Too Expensive","2002","Full Time","1-pers.-HH","2","","","","5"
"Too Expensive","2002","Full Time","(Married) couple without C. ","15","","","","5"
"Too Expensive","2002","Full Time","Single parent ","4","","","","5"
"Too Expensive","2002","Full Time","Couple + C. LE 16 ","23","","","","5"
"Too Expensive","2002","Full Time","Couple + C. GT 16 ","14","","","","5"
"Too Expensive","2002","Full Time","Couple + C. LE and GT 16","12","","","","5"
"Too Expensive","2002","Part Time","1-pers.-HH","2","","","","5"
"Too Expensive","2002","Part Time","(Married) couple without C. ","4","","","","5"
"Too Expensive","2002","Part Time","Single parent ","1","","","","5"
"Too Expensive","2002","Part Time","Couple + C. LE 16 ","12","","","","5"
"Too Expensive","2002","Part Time","Couple + C. GT 16 ","2","","","","5"
"Too Expensive","2002","Part Time","Couple + C. LE and GT 16","7","","","","5"
"Too Expensive","2002","Not Working","1-pers.-HH","4","","","","5"
"Too Expensive","2002","Not Working","(Married) couple without C. ","17","","","","5"
"Too Expensive","2002","Not Working","Single parent ","5","","","","5"
"Too Expensive","2002","Not Working","Couple + C. LE 16 ","4","","","","5"
"Too Expensive","2002","Not Working","Couple + C. GT 16 ","6","","","","5"
"Too Expensive","2002","Not Working","Couple + C. LE and GT 16","6","","","","5"
"Very Inexpensive","2002","Full Time","1-pers.-HH","35","0.171176517447387","0.120353554540427","0.221999480354347","1"
"Very Inexpensive","2002","Full Time","(Married) couple without C. ","167","0.12692541610686","0.108681721674888","0.145169110538833","1"
"Very Inexpensive","2002","Full Time","Single parent ","19","","","","1"
"Very Inexpensive","2002","Full Time","Couple + C. LE 16 ","112","0.0903595602593298","0.0752168694435797","0.10550225107508","1"
"Very Inexpensive","2002","Full Time","Couple + C. GT 16 ","133","0.130405371832128","0.111493670005216","0.14931707365904","1"
"Very Inexpensive","2002","Full Time","Couple + C. LE and GT 16","48","0.0796787109276341","0.0576973439188702","0.101660077936398","1"
"Very Inexpensive","2002","Part Time","1-pers.-HH","13","","","","1"
"Very Inexpensive","2002","Part Time","(Married) couple without C. ","111","0.180511864859122","0.150286113172891","0.210737616545353","1"
"Very Inexpensive","2002","Part Time","Single parent ","11","","","","1"
"Very Inexpensive","2002","Part Time","Couple + C. LE 16 ","63","0.0843534326506552","0.0645294946317176","0.104177370669593","1"
"Very Inexpensive","2002","Part Time","Couple + C. GT 16 ","108","0.167404052735262","0.139239923091492","0.195568182379032","1"
"Very Inexpensive","2002","Part Time","Couple + C. LE and GT 16","32","0.071301325954307","0.0457951161207742","0.0968075357878398","1"
"Very Inexpensive","2002","Not Working","1-pers.-HH","68","0.163788754012983","0.129557330308964","0.198020177717002","1"
"Very Inexpensive","2002","Not Working","(Married) couple without C. ","329","0.172761474519499","0.156193404543525","0.189329544495474","1"
"Very Inexpensive","2002","Not Working","Single parent ","13","","","","1"
"Very Inexpensive","2002","Not Working","Couple + C. LE 16 ","47","0.125187056420557","0.0934243589934063","0.156949753847707","1"
"Very Inexpensive","2002","Not Working","Couple + C. LE and GT 16","27","","","","1"
"Very Inexpensive","2002","Not Working","Couple + C. GT 16 ","90","0.118657994584654","0.0957868332323883","0.141529155936921","1"
"Inexpensive","2003","Full Time","1-pers.-HH","","","","","2"
"Inexpensive","2003","Full Time","(Married) couple without C. ","","","","","2"
"Inexpensive","2003","Full Time","Single parent ","","","","","2"
"Inexpensive","2003","Full Time","Couple + C. LE 16 ","","","","","2"
"Inexpensive","2003","Full Time","Couple + C. GT 16 ","","","","","2"
"Inexpensive","2003","Full Time","Couple + C. LE and GT 16","","","","","2"
"Inexpensive","2003","Part Time","1-pers.-HH","","","","","2"
"Inexpensive","2003","Part Time","(Married) couple without C. ","","","","","2"
"Inexpensive","2003","Part Time","Single parent ","","","","","2"
"Inexpensive","2003","Part Time","Couple + C. LE 16 ","","","","","2"
"Inexpensive","2003","Part Time","Couple + C. GT 16 ","","","","","2"
"Inexpensive","2003","Part Time","Couple + C. LE and GT 16","","","","","2"
"Inexpensive","2003","Not Working","1-pers.-HH","","","","","2"
"Inexpensive","2003","Not Working","(Married) couple without C. ","","","","","2"
"Inexpensive","2003","Not Working","Single parent ","","","","","2"
"Inexpensive","2003","Not Working","Couple + C. LE 16 ","","","","","2"
"Inexpensive","2003","Not Working","Couple + C. GT 16 ","","","","","2"
"Inexpensive","2003","Not Working","Couple + C. LE and GT 16","","","","","2"
"Reasonable","2003","Full Time","Single parent ","","","","","3"
"Reasonable","2003","Full Time","Couple + C. LE 16 ","","","","","3"
"Reasonable","2003","Full Time","1-pers.-HH","","","","","3"
"Reasonable","2003","Full Time","(Married) couple without C. ","","","","","3"
"Reasonable","2003","Full Time","Couple + C. GT 16 ","","","","","3"
"Reasonable","2003","Full Time","Couple + C. LE and GT 16","","","","","3"
"Reasonable","2003","Part Time","1-pers.-HH","","","","","3"
"Reasonable","2003","Part Time","(Married) couple without C. ","","","","","3"
"Reasonable","2003","Part Time","Single parent ","","","","","3"
"Reasonable","2003","Part Time","Couple + C. LE 16 ","","","","","3"
"Reasonable","2003","Part Time","Couple + C. LE and GT 16","","","","","3"
"Reasonable","2003","Part Time","Couple + C. GT 16 ","","","","","3"
"Reasonable","2003","Not Working","1-pers.-HH","","","","","3"
"Reasonable","2003","Not Working","(Married) couple without C. ","","","","","3"
"Reasonable","2003","Not Working","Single parent ","","","","","3"
"Reasonable","2003","Not Working","Couple + C. LE 16 ","","","","","3"
"Reasonable","2003","Not Working","Couple + C. LE and GT 16","","","","","3"
"Reasonable","2003","Not Working","Couple + C. GT 16 ","","","","","3"
"Slightly Expensive","2003","Full Time","(Married) couple without C. ","","","","","4"
"Slightly Expensive","2003","Full Time","Single parent ","","","","","4"
"Slightly Expensive","2003","Full Time","Couple + C. LE and GT 16","","","","","4"
"Slightly Expensive","2003","Part Time","1-pers.-HH","","","","","4"
"Slightly Expensive","2003","Full Time","1-pers.-HH","","","","","4"
"Slightly Expensive","2003","Full Time","Couple + C. LE 16 ","","","","","4"
"Slightly Expensive","2003","Full Time","Couple + C. GT 16 ","","","","","4"
"Slightly Expensive","2003","Part Time","(Married) couple without C. ","","","","","4"
"Slightly Expensive","2003","Part Time","Single parent ","","","","","4"
"Slightly Expensive","2003","Part Time","Couple + C. LE 16 ","","","","","4"
"Slightly Expensive","2003","Part Time","Couple + C. GT 16 ","","","","","4"
"Slightly Expensive","2003","Part Time","Couple + C. LE and GT 16","","","","","4"
"Slightly Expensive","2003","Not Working","1-pers.-HH","","","","","4"
"Slightly Expensive","2003","Not Working","(Married) couple without C. ","","","","","4"
"Slightly Expensive","2003","Not Working","Single parent ","","","","","4"
"Slightly Expensive","2003","Not Working","Couple + C. LE 16 ","","","","","4"
"Slightly Expensive","2003","Not Working","Couple + C. GT 16 ","","","","","4"
"Slightly Expensive","2003","Not Working","Couple + C. LE and GT 16","","","","","4"
"Too Expensive","2003","Full Time","(Married) couple without C. ","","","","","5"
"Too Expensive","2003","Full Time","Single parent ","","","","","5"
"Too Expensive","2003","Full Time","Couple + C. LE 16 ","","","","","5"
"Too Expensive","2003","Full Time","1-pers.-HH","","","","","5"
"Too Expensive","2003","Full Time","Couple + C. GT 16 ","","","","","5"
"Too Expensive","2003","Full Time","Couple + C. LE and GT 16","","","","","5"
"Too Expensive","2003","Part Time","1-pers.-HH","","","","","5"
"Too Expensive","2003","Part Time","(Married) couple without C. ","","","","","5"
"Too Expensive","2003","Part Time","Single parent ","","","","","5"
"Too Expensive","2003","Part Time","Couple + C. LE 16 ","","","","","5"
"Too Expensive","2003","Part Time","Couple + C. GT 16 ","","","","","5"
"Too Expensive","2003","Part Time","Couple + C. LE and GT 16","","","","","5"
"Too Expensive","2003","Not Working","1-pers.-HH","","","","","5"
"Too Expensive","2003","Not Working","(Married) couple without C. ","","","","","5"
"Too Expensive","2003","Not Working","Single parent ","","","","","5"
"Too Expensive","2003","Not Working","Couple + C. LE 16 ","","","","","5"
"Too Expensive","2003","Not Working","Couple + C. GT 16 ","","","","","5"
"Too Expensive","2003","Not Working","Couple + C. LE and GT 16","","","","","5"
"Very Inexpensive","2003","Full Time","1-pers.-HH","","","","","1"
"Very Inexpensive","2003","Full Time","(Married) couple without C. ","","","","","1"
"Very Inexpensive","2003","Full Time","Single parent ","","","","","1"
"Very Inexpensive","2003","Full Time","Couple + C. LE 16 ","","","","","1"
"Very Inexpensive","2003","Full Time","Couple + C. LE and GT 16","","","","","1"
"Very Inexpensive","2003","Part Time","1-pers.-HH","","","","","1"
"Very Inexpensive","2003","Part Time","(Married) couple without C. ","","","","","1"
"Very Inexpensive","2003","Full Time","Couple + C. GT 16 ","","","","","1"
"Very Inexpensive","2003","Part Time","Single parent ","","","","","1"
"Very Inexpensive","2003","Part Time","Couple + C. LE 16 ","","","","","1"
"Very Inexpensive","2003","Part Time","Couple + C. GT 16 ","","","","","1"
"Very Inexpensive","2003","Part Time","Couple + C. LE and GT 16","","","","","1"
"Very Inexpensive","2003","Not Working","1-pers.-HH","","","","","1"
"Very Inexpensive","2003","Not Working","(Married) couple without C. ","","","","","1"
"Very Inexpensive","2003","Not Working","Single parent ","","","","","1"
"Very Inexpensive","2003","Not Working","Couple + C. LE 16 ","","","","","1"
"Very Inexpensive","2003","Not Working","Couple + C. LE and GT 16","","","","","1"
"Very Inexpensive","2003","Not Working","Couple + C. GT 16 ","","","","","1"
"Inexpensive","2004","Full Time","1-pers.-HH","","","","","2"
"Inexpensive","2004","Full Time","Single parent ","","","","","2"
"Inexpensive","2004","Full Time","Couple + C. LE 16 ","","","","","2"
"Inexpensive","2004","Full Time","Couple + C. GT 16 ","","","","","2"
"Inexpensive","2004","Full Time","Couple + C. LE and GT 16","","","","","2"
"Inexpensive","2004","Full Time","(Married) couple without C. ","","","","","2"
"Inexpensive","2004","Part Time","1-pers.-HH","","","","","2"
"Inexpensive","2004","Part Time","(Married) couple without C. ","","","","","2"
"Inexpensive","2004","Part Time","Single parent ","","","","","2"
"Inexpensive","2004","Part Time","Couple + C. LE 16 ","","","","","2"
"Inexpensive","2004","Part Time","Couple + C. GT 16 ","","","","","2"
"Inexpensive","2004","Part Time","Couple + C. LE and GT 16","","","","","2"
"Inexpensive","2004","Not Working","1-pers.-HH","","","","","2"
"Inexpensive","2004","Not Working","(Married) couple without C. ","","","","","2"
"Inexpensive","2004","Not Working","Single parent ","","","","","2"
"Inexpensive","2004","Not Working","Couple + C. LE 16 ","","","","","2"
"Inexpensive","2004","Not Working","Couple + C. GT 16 ","","","","","2"
"Inexpensive","2004","Not Working","Couple + C. LE and GT 16","","","","","2"
"Reasonable","2004","Full Time","Single parent ","","","","","3"
"Reasonable","2004","Full Time","1-pers.-HH","","","","","3"
"Reasonable","2004","Full Time","(Married) couple without C. ","","","","","3"
"Reasonable","2004","Full Time","Couple + C. GT 16 ","","","","","3"
"Reasonable","2004","Full Time","Couple + C. LE and GT 16","","","","","3"
"Reasonable","2004","Part Time","1-pers.-HH","","","","","3"
"Reasonable","2004","Part Time","(Married) couple without C. ","","","","","3"
"Reasonable","2004","Full Time","Couple + C. LE 16 ","","","","","3"
"Reasonable","2004","Part Time","Single parent ","","","","","3"
"Reasonable","2004","Part Time","Couple + C. LE 16 ","","","","","3"
"Reasonable","2004","Part Time","Couple + C. GT 16 ","","","","","3"
"Reasonable","2004","Part Time","Couple + C. LE and GT 16","","","","","3"
"Reasonable","2004","Not Working","1-pers.-HH","","","","","3"
"Reasonable","2004","Not Working","(Married) couple without C. ","","","","","3"
"Reasonable","2004","Not Working","Single parent ","","","","","3"
"Reasonable","2004","Not Working","Couple + C. GT 16 ","","","","","3"
"Reasonable","2004","Not Working","Couple + C. LE and GT 16","","","","","3"
"Reasonable","2004","Not Working","Couple + C. LE 16 ","","","","","3"
"Slightly Expensive","2004","Full Time","(Married) couple without C. ","","","","","4"
"Slightly Expensive","2004","Full Time","Single parent ","","","","","4"
"Slightly Expensive","2004","Full Time","Couple + C. LE and GT 16","","","","","4"
"Slightly Expensive","2004","Part Time","1-pers.-HH","","","","","4"
"Slightly Expensive","2004","Full Time","1-pers.-HH","","","","","4"
"Slightly Expensive","2004","Full Time","Couple + C. LE 16 ","","","","","4"
"Slightly Expensive","2004","Full Time","Couple + C. GT 16 ","","","","","4"
"Slightly Expensive","2004","Part Time","(Married) couple without C. ","","","","","4"
"Slightly Expensive","2004","Part Time","Single parent ","","","","","4"
"Slightly Expensive","2004","Part Time","Couple + C. LE 16 ","","","","","4"
"Slightly Expensive","2004","Part Time","Couple + C. GT 16 ","","","","","4"
"Slightly Expensive","2004","Part Time","Couple + C. LE and GT 16","","","","","4"
"Slightly Expensive","2004","Not Working","1-pers.-HH","","","","","4"
"Slightly Expensive","2004","Not Working","(Married) couple without C. ","","","","","4"
"Slightly Expensive","2004","Not Working","Single parent ","","","","","4"
"Slightly Expensive","2004","Not Working","Couple + C. LE 16 ","","","","","4"
"Slightly Expensive","2004","Not Working","Couple + C. GT 16 ","","","","","4"
"Slightly Expensive","2004","Not Working","Couple + C. LE and GT 16","","","","","4"
"Too Expensive","2004","Full Time","Single parent ","","","","","5"
