"hlf0071_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2017","(1a) inadequately completed","East Germany","63","0.117938044057312","0.0811324705774641","0.154743617537159"
"2","2017","(1b) general elementary school","West Germany","417","0.0842117949933797","0.0733649305358348","0.0950586594509247"
"2","2017","(1b) general elementary school","East Germany","69","0.130890272869745","0.0961458743627682","0.165634671376722"
"2","2017","(1c) basic vocational qualification","West Germany","447","0.0787170567971581","0.070751845306487","0.0866822682878292"
"2","2017","(1c) basic vocational qualification","East Germany","82","0.0619825432957206","0.0461143881605926","0.0778506984308486"
"2","2017","(2b) intermediate general qualification","West Germany","121","0.14223983804925","0.117004870861777","0.167474805236724"
"2","2017","(2b) intermediate general qualification","East Germany","32","0.176206836710345","0.117355596143445","0.235058077277245"
"2","2017","(2a) intermediate vocational","West Germany","535","0.112599302711707","0.102912932033166","0.122285673390247"
"2","2017","(2a) intermediate vocational","East Germany","298","0.141940961729301","0.126789363070312","0.15709256038829"
"2","2017","(2c_gen) general maturity certificate","West Germany","366","0.168453435210244","0.151244505918169","0.18566236450232"
"2","2017","(2c_gen) general maturity certificate","East Germany","71","0.186074308727382","0.140653054480477","0.231495562974286"
"2","2017","(2c_voc) vocational maturity certificate","West Germany","376","0.131603688668851","0.117955930581096","0.145251446756607"
"2","2017","(2c_voc) vocational maturity certificate","East Germany","75","0.17110920621508","0.134875781138465","0.207342631291695"
"2","2017","(3a) lower tertiary education","West Germany","201","0.117708845303812","0.101246007540422","0.134171683067202"
"2","2017","(3a) lower tertiary education","East Germany","50","0.102453281780201","0.0775588549242056","0.127347708636197"
"2","2017","(3b) higher tertiary education","West Germany","773","0.166775790510824","0.155584277285859","0.17796730373579"
"2","2017","(3b) higher tertiary education","East Germany","173","0.179166938063813","0.15505837561972","0.203275500507905"
"3","2017","(0) in school","West Germany","475","0.67293820504789","0.637728822885983","0.708147587209797"
"3","2017","(0) in school","East Germany","97","0.733648426467143","0.659626661517156","0.807670191417129"
"3","2017","(1a) inadequately completed","West Germany","1017","0.718618163573122","0.697410196173187","0.739826130973057"
"3","2017","(1a) inadequately completed","East Germany","184","0.843752648939218","0.802319209193179","0.885186088685256"
"3","2017","(1b) general elementary school","West Germany","1707","0.73382683050455","0.716564510648633","0.751089150360468"
"3","2017","(1b) general elementary school","East Germany","249","0.776919242923611","0.734033513642297","0.819804972204926"
"3","2017","(1c) basic vocational qualification","West Germany","3173","0.72490291914073","0.711694547265501","0.738111291015959"
"3","2017","(1c) basic vocational qualification","East Germany","697","0.814414036211351","0.788829269022419","0.839998803400284"
"3","2017","(2b) intermediate general qualification","West Germany","507","0.696575892758569","0.663362101999093","0.729789683518046"
"3","2017","(2b) intermediate general qualification","East Germany","112","0.740863246652656","0.673181947742821","0.80854454556249"
"3","2017","(2a) intermediate vocational","West Germany","2913","0.713000941365289","0.699139172947513","0.726862709783065"
"3","2017","(2a) intermediate vocational","East Germany","1491","0.73480603937948","0.715640803248504","0.753971275510456"
"3","2017","(2c_gen) general maturity certificate","West Germany","1161","0.675847678786114","0.654326323923583","0.697369033648645"
"3","2017","(2c_gen) general maturity certificate","East Germany","182","0.754440418330864","0.704204487604212","0.804676349057515"
"3","2017","(2c_voc) vocational maturity certificate","West Germany","1662","0.710622957697897","0.692315840853099","0.728930074542695"
"3","2017","(2c_voc) vocational maturity certificate","East Germany","281","0.683390911253061","0.638638099059598","0.728143723446524"
"3","2017","(3a) lower tertiary education","West Germany","1002","0.67876964393705","0.654915508468048","0.702623779406051"
"3","2017","(3a) lower tertiary education","East Germany","433","0.749297949171623","0.713717053321995","0.78487884502125"
"3","2017","(3b) higher tertiary education","West Germany","2729","0.640193119169659","0.625784193482208","0.654602044857109"
"3","2017","(3b) higher tertiary education","East Germany","633","0.671866954309263","0.642349317567245","0.701384591051281"
"4","2017","(0) in school","West Germany","53","0.0982245419520447","0.0758880423117385","0.120561041592351"
"4","2017","(0) in school","East Germany","7","","",""
"4","2017","(1a) inadequately completed","West Germany","43","0.0215833117587706","0.0147296464868093","0.0284369770307319"
"4","2017","(1a) inadequately completed","East Germany","","","",""
"4","2017","(1b) general elementary school","West Germany","162","0.104213947763239","0.0922799679173322","0.116147927609146"
"4","2017","(1b) general elementary school","East Germany","18","","",""
"4","2017","(1c) basic vocational qualification","West Germany","589","0.153973955382037","0.143298611540969","0.164649299223105"
"4","2017","(1c) basic vocational qualification","East Germany","77","0.0948609597001669","0.0755773786859704","0.114144540714363"
"4","2017","(2b) intermediate general qualification","West Germany","74","0.111125933397909","0.0884201227094342","0.133831744086383"
"4","2017","(2b) intermediate general qualification","East Germany","12","","",""
"4","2017","(2a) intermediate vocational","West Germany","526","0.144549776156241","0.133774226436131","0.155325325876351"
"4","2017","(2a) intermediate vocational","East Germany","191","0.0999534056336309","0.0869314174868542","0.112975393780407"
"4","2017","(2c_gen) general maturity certificate","West Germany","123","0.109535131354824","0.0951750883981472","0.123895174311501"
"4","2017","(2c_gen) general maturity certificate","East Germany","17","","",""
"4","2017","(2c_voc) vocational maturity certificate","West Germany","210","0.107751713727054","0.0952340507637737","0.120269376690335"
"4","2017","(2c_voc) vocational maturity certificate","East Germany","36","0.0913411719549889","0.0636234357243539","0.119058908185624"
"4","2017","(3a) lower tertiary education","West Germany","219","0.164137287173494","0.145215363439733","0.183059210907255"
"4","2017","(3a) lower tertiary education","East Germany","76","0.119364407920448","0.092748198540722","0.145980617300175"
"4","2017","(3b) higher tertiary education","West Germany","542","0.160465934343673","0.149446686417948","0.171485182269397"
"4","2017","(3b) higher tertiary education","East Germany","116","0.114572043279004","0.0945489623387186","0.13459512421929"
"5","2017","(0) in school","West Germany","2","","",""
"5","2017","(0) in school","East Germany","1","","",""
"5","2017","(1a) inadequately completed","West Germany","5","","",""
"5","2017","(1a) inadequately completed","East Germany","","","",""
"5","2017","(1b) general elementary school","West Germany","31","0.0281402637754169","0.0216809541169161","0.0345995734339176"
"5","2017","(1b) general elementary school","East Germany","","","",""
"5","2017","(1c) basic vocational qualification","West Germany","100","0.0303915476437092","0.0253141523393365","0.0354689429480819"
"5","2017","(1c) basic vocational qualification","East Germany","7","","",""
"5","2017","(2b) intermediate general qualification","West Germany","10","","",""
"5","2017","(2b) intermediate general qualification","East Germany","","","",""
"5","2017","(2a) intermediate vocational","West Germany","48","0.0143116197055379","0.0106720707665755","0.0179511686445003"
"5","2017","(2a) intermediate vocational","East Germany","21","","",""
"5","2017","(2c_gen) general maturity certificate","West Germany","15","","",""
"5","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"5","2017","(2c_voc) vocational maturity certificate","West Germany","31","0.0206045745357429","0.0148696308070924","0.0263395182643933"
"5","2017","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"5","2017","(3a) lower tertiary education","West Germany","31","0.0248540234742449","0.016901089906917","0.0328069570415729"
"5","2017","(3a) lower tertiary education","East Germany","5","","",""
"5","2017","(3b) higher tertiary education","West Germany","66","0.019831897171948","0.0156461423907181","0.024017651953178"
"5","2017","(3b) higher tertiary education","East Germany","13","","",""
"1","2018","(0) in school","West Germany","22","","",""
"1","2018","(0) in school","East Germany","3","","",""
"1","2018","(1a) inadequately completed","West Germany","237","0.066219865558874","0.0541922932324859","0.0782474378852621"
"1","2018","(1a) inadequately completed","East Germany","22","","",""
"1","2018","(1b) general elementary school","West Germany","200","0.0347419815476882","0.0273142935937005","0.0421696695016758"
"1","2018","(1b) general elementary school","East Germany","15","","",""
"1","2018","(1c) basic vocational qualification","West Germany","92","0.01222778264395","0.00885594191572821","0.0155996233721717"
"1","2018","(1c) basic vocational qualification","East Germany","16","","",""
"1","2018","(2b) intermediate general qualification","West Germany","28","","",""
"1","2018","(2b) intermediate general qualification","East Germany","7","","",""
"1","2018","(2a) intermediate vocational","West Germany","53","0.0137236605992684","0.0100270385277148","0.017420282670822"
"1","2018","(2a) intermediate vocational","East Germany","45","0.0166166373668557","0.0110199347422857","0.0222133399914257"
"1","2018","(2c_gen) general maturity certificate","West Germany","113","0.0245074545979634","0.0172278148022463","0.0317870943936805"
"1","2018","(2c_gen) general maturity certificate","East Germany","14","","",""
"1","2018","(2c_voc) vocational maturity certificate","West Germany","72","0.0230008523177675","0.016776279455996","0.029225425179539"
"1","2018","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"1","2018","(3a) lower tertiary education","West Germany","19","","",""
"1","2018","(3a) lower tertiary education","East Germany","4","","",""
