"hlf0071_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"A little too small","2008","1-pers.-HH","Female","154","0.101096397227813","0.0870087142059008","0.115184080249726"
"A little too small","2008","(Married) couple without C. ","Male","290","0.0900937276605508","0.0806285006598294","0.0995589546612722"
"A little too small","2008","(Married) couple without C. ","Female","297","0.0965750720275909","0.0868653489550209","0.106284795100161"
"A little too small","2008","Single parent ","Male","47","0.149328319163971","0.111105128780438","0.187551509547505"
"A little too small","2008","Single parent ","Female","150","0.218273000729093","0.189577148808431","0.246968852649754"
"A little too small","2008","Couple + C. LE 16 ","Male","368","0.26083387958817","0.239058757274235","0.282609001902104"
"A little too small","2008","Couple + C. LE 16 ","Female","390","0.266940542392387","0.245576759230531","0.288304325554243"
"A little too small","2008","Couple + C. GT 16 ","Male","168","0.0942656474246365","0.080830334855145","0.107700959994128"
"A little too small","2008","Couple + C. GT 16 ","Female","160","0.0931328073868525","0.0790287423090582","0.107236872464647"
"A little too small","2008","Couple + C. LE and GT 16","Male","127","0.225389940423659","0.193938388863075","0.256841491984243"
"A little too small","2008","Couple + C. LE and GT 16","Female","113","0.174199886206676","0.145086970975557","0.203312801437794"
"Just right","2008","1-pers.-HH","Male","878","0.683533853631102","0.658153546126813","0.70891416113539"
"Just right","2008","1-pers.-HH","Female","1264","0.718698002919788","0.697685644605129","0.739710361234447"
"Just right","2008","(Married) couple without C. ","Male","2573","0.734188791945775","0.719584653340302","0.748792930551248"
"Just right","2008","(Married) couple without C. ","Female","2608","0.729349630689978","0.71474466691245","0.743954594467507"
"Just right","2008","Single parent ","Male","238","0.735488292977888","0.688185673767227","0.782790912188549"
"Just right","2008","Single parent ","Female","545","0.645421637262019","0.612188646053577","0.678654628470461"
"Just right","2008","Couple + C. LE 16 ","Male","1081","0.660519429343365","0.637036199082362","0.684002659604368"
"Just right","2008","Couple + C. LE 16 ","Female","1136","0.64589558902079","0.622798985508531","0.668992192533048"
"Just right","2008","Couple + C. GT 16 ","Male","1461","0.794930004763443","0.776365381819234","0.813494627707651"
"Just right","2008","Couple + C. GT 16 ","Female","1292","0.808993067267068","0.78991571602687","0.828070418507265"
"Just right","2008","Couple + C. LE and GT 16","Male","504","0.70978012805163","0.675616912965905","0.743943343137355"
"Just right","2008","Couple + C. LE and GT 16","Female","491","0.7218376442168","0.687442808887198","0.756232479546403"
"A little too big","2008","1-pers.-HH","Male","177","0.127440468358999","0.109243273365777","0.145637663352222"
"A little too big","2008","1-pers.-HH","Female","268","0.14732009102856","0.130757084401016","0.163883097656104"
"A little too big","2008","(Married) couple without C. ","Male","561","0.147628829728945","0.135901871155926","0.159355788301963"
"A little too big","2008","(Married) couple without C. ","Female","559","0.142628681671854","0.131133490507272","0.154123872836437"
"A little too big","2008","Single parent ","Male","33","0.0782787164491458","0.0494718172129058","0.107085615685386"
"A little too big","2008","Single parent ","Female","67","0.0867121961264531","0.067162704019139","0.106261688233767"
"A little too big","2008","Couple + C. LE 16 ","Male","74","0.0415433720362227","0.0316477139497379","0.0514390301227076"
"A little too big","2008","Couple + C. LE 16 ","Female","81","0.0551297088628124","0.0441072055522931","0.0661522121733317"
"A little too big","2008","Couple + C. GT 16 ","Male","159","0.0920629355298727","0.0787693874849378","0.105356483574808"
"A little too big","2008","Couple + C. GT 16 ","Female","154","0.0830283821664566","0.0696374026690297","0.0964193616638834"
"A little too big","2008","Couple + C. LE and GT 16","Male","35","0.0354466976192476","0.0215284598797099","0.0493649353587853"
"A little too big","2008","Couple + C. LE and GT 16","Female","33","0.0573187897288629","0.0394763094907349","0.0751612699669909"
"Much too big","2008","1-pers.-HH","Male","35","0.0206728238011967","0.0129082603994594","0.0284373872029341"
"Much too big","2008","1-pers.-HH","Female","58","0.0273102620802676","0.0196935897572639","0.0349269344032714"
"Much too big","2008","(Married) couple without C. ","Male","67","0.0196486540959886","0.015060450249678","0.0242368579422993"
"Much too big","2008","(Married) couple without C. ","Female","66","0.0197871754334556","0.01520912702346","0.0243652238434512"
"Much too big","2008","Single parent ","Male","11","","",""
"Much too big","2008","Single parent ","Female","18","","",""
"Much too big","2008","Couple + C. LE 16 ","Male","5","","",""
"Much too big","2008","Couple + C. LE 16 ","Female","6","","",""
"Much too big","2008","Couple + C. GT 16 ","Male","19","","",""
"Much too big","2008","Couple + C. GT 16 ","Female","18","","",""
"Much too big","2008","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","2008","Couple + C. LE and GT 16","Female","2","","",""
"Much too small","2009","1-pers.-HH","Male","22","","",""
"Much too small","2009","1-pers.-HH","Female","13","","",""
"Much too small","2009","(Married) couple without C. ","Male","28","","",""
"Much too small","2009","(Married) couple without C. ","Female","25","","",""
"Much too small","2009","Single parent ","Male","9","","",""
"Much too small","2009","Single parent ","Female","28","","",""
"Much too small","2009","Couple + C. LE 16 ","Male","34","0.0349339134216241","0.025253448480397","0.0446143783628512"
"Much too small","2009","Couple + C. LE 16 ","Female","37","0.0329460213190871","0.0238213701782962","0.0420706724598781"
"Much too small","2009","Couple + C. GT 16 ","Male","18","","",""
"Much too small","2009","Couple + C. GT 16 ","Female","15","","",""
"Much too small","2009","Couple + C. LE and GT 16","Male","7","","",""
"Much too small","2009","Couple + C. LE and GT 16","Female","15","","",""
"A little too small","2009","1-pers.-HH","Male","181","0.175150164826289","0.153821636167134","0.196478693485444"
"A little too small","2009","1-pers.-HH","Female","136","0.0867005942478557","0.0732487491105355","0.100152439385176"
"A little too small","2009","(Married) couple without C. ","Male","290","0.109560664208666","0.0989120803375706","0.120209248079762"
"A little too small","2009","(Married) couple without C. ","Female","294","0.10923139040827","0.0986967859791744","0.119765994837366"
"A little too small","2009","Single parent ","Male","45","0.139189532120831","0.100214737615081","0.17816432662658"
"A little too small","2009","Single parent ","Female","142","0.205957301554088","0.176520568291663","0.235394034816513"
"A little too small","2009","Couple + C. LE 16 ","Male","329","0.257941106850612","0.234875040542394","0.28100717315883"
"A little too small","2009","Couple + C. LE 16 ","Female","344","0.255619936895053","0.233321000348745","0.277918873441361"
"A little too small","2009","Couple + C. GT 16 ","Male","165","0.0983620065667864","0.0844052990268948","0.112318714106678"
"A little too small","2009","Couple + C. GT 16 ","Female","160","0.115985283441663","0.0997754532207036","0.132195113662623"
"A little too small","2009","Couple + C. LE and GT 16","Male","153","0.272650136026134","0.238624231072327","0.306676040979941"
"A little too small","2009","Couple + C. LE and GT 16","Female","138","0.228970722582317","0.196316079202839","0.261625365961795"
"Just right","2009","1-pers.-HH","Male","839","0.688656656792376","0.662673653825828","0.714639659758924"
"Just right","2009","1-pers.-HH","Female","1217","0.731200830116808","0.71000763025367","0.752394029979945"
"Just right","2009","(Married) couple without C. ","Male","2361","0.70027932339125","0.684660210532082","0.715898436250419"
"Just right","2009","(Married) couple without C. ","Female","2418","0.702455322427942","0.687015315304206","0.717895329551679"
"Just right","2009","Single parent ","Male","201","0.719591489976029","0.669013055708054","0.770169924244004"
"Just right","2009","Single parent ","Female","461","0.640525518950288","0.605596906062193","0.675454131838383"
"Just right","2009","Couple + C. LE 16 ","Male","950","0.652351619082301","0.627244027970461","0.677459210194142"
"Just right","2009","Couple + C. LE 16 ","Female","1020","0.658667229499005","0.634428411101705","0.682906047896306"
"Just right","2009","Couple + C. GT 16 ","Male","1323","0.737496680673651","0.716876112812595","0.758117248534706"
"Just right","2009","Couple + C. GT 16 ","Female","1121","0.725309232217829","0.702713266406279","0.74790519802938"
"Just right","2009","Couple + C. LE and GT 16","Male","454","0.661420767451939","0.625262782825454","0.697578752078423"
"Just right","2009","Couple + C. LE and GT 16","Female","443","0.677542211529674","0.641215662084922","0.713868760974426"
"A little too big","2009","1-pers.-HH","Male","145","0.103376914500748","0.0862930972615196","0.120460731739977"
"A little too big","2009","1-pers.-HH","Female","266","0.14603763768743","0.129155944661902","0.162919330712958"
"A little too big","2009","(Married) couple without C. ","Male","556","0.159749650469308","0.147258953614183","0.172240347324433"
"A little too big","2009","(Married) couple without C. ","Female","562","0.159503856492896","0.147138247603996","0.171869465381796"
"A little too big","2009","Single parent ","Male","41","0.0963163842762866","0.0630974981155467","0.129535270437026"
"A little too big","2009","Single parent ","Female","78","0.0962083922293759","0.0747439445157695","0.117672839942982"
"A little too big","2009","Couple + C. LE 16 ","Male","63","0.0456175513078557","0.0346168271207433","0.056618275494968"
"A little too big","2009","Couple + C. LE 16 ","Female","62","0.0445086630318561","0.0339666129504572","0.0550507131132549"
"A little too big","2009","Couple + C. GT 16 ","Male","223","0.132592012798233","0.116698365308758","0.148485660287707"
"A little too big","2009","Couple + C. GT 16 ","Female","182","0.136023143227123","0.118668937865772","0.153377348588474"
"A little too big","2009","Couple + C. LE and GT 16","Male","41","0.0465107638039183","0.0304202549974829","0.0626012726103537"
"A little too big","2009","Couple + C. LE and GT 16","Female","37","0.0432853695301678","0.0274699285559276","0.059100810504408"
"Much too big","2009","1-pers.-HH","Male","33","0.0196139046162495","0.011832665224059","0.02739514400844"
"Much too big","2009","1-pers.-HH","Female","49","0.0266109269907437","0.0189171876362879","0.0343046663451996"
"Much too big","2009","(Married) couple without C. ","Male","70","0.0202795408622205","0.0154739974285626","0.0250850842958784"
"Much too big","2009","(Married) couple without C. ","Female","69","0.0202698476587367","0.0155105756268444","0.0250291196906291"
"Much too big","2009","Single parent ","Male","7","","",""
"Much too big","2009","Single parent ","Female","16","","",""
"Much too big","2009","Couple + C. LE 16 ","Male","6","","",""
"Much too big","2009","Couple + C. LE 16 ","Female","7","","",""
"Much too big","2009","Couple + C. GT 16 ","Male","20","","",""
"Much too big","2009","Couple + C. GT 16 ","Female","21","","",""
"Much too big","2009","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","2009","Couple + C. LE and GT 16","Female","3","","",""
"Much too small","2010","1-pers.-HH","Male","15","","",""
"Much too small","2010","1-pers.-HH","Female","7","","",""
"Much too small","2010","(Married) couple without C. ","Male","15","","",""
"Much too small","2010","(Married) couple without C. ","Female","14","","",""
"Much too small","2010","Single parent ","Male","12","","",""
"Much too small","2010","Single parent ","Female","114","0.0392782800903054","0.0305982627418857","0.0479582974387251"
"Much too small","2010","Couple + C. LE 16 ","Male","217","0.0410881805798272","0.034716442276027","0.0474599188836274"
"Much too small","2010","Couple + C. LE 16 ","Female","244","0.0420863002057487","0.0359048075764047","0.0482677928350926"
"Much too small","2010","Couple + C. GT 16 ","Male","8","","",""
