"hlf0071_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Much too small","2016","1-pers.-HH","higher vocational","1","","","","1"
"Much too small","2016","1-pers.-HH","higher education","22","","","","1"
"Much too small","2016","(Married) couple without C. ","in school","1","","","","1"
"Much too small","2016","(Married) couple without C. ","inadequately","2","","","","1"
"Much too small","2016","(Married) couple without C. ","middle vocational","14","","","","1"
"Much too small","2016","(Married) couple without C. ","vocational + Abi","9","","","","1"
"Much too small","2016","(Married) couple without C. ","higher vocational","3","","","","1"
"Much too small","2016","(Married) couple without C. ","higher education","15","","","","1"
"Much too small","2016","Single parent ","inadequately","28","","","","1"
"Much too small","2016","Single parent ","middle vocational","52","0.0446398588896408","0.0321249637725244","0.0571547540067571","1"
"Much too small","2016","Single parent ","vocational + Abi","11","","","","1"
"Much too small","2016","Single parent ","higher vocational","","","","","1"
"Much too small","2016","Single parent ","higher education","18","","","","1"
"Much too small","2016","Couple + C. LE 16 ","in school","","","","","1"
"Much too small","2016","Couple + C. LE 16 ","inadequately","96","0.17221968556447","0.143757143457091","0.200682227671849","1"
"Much too small","2016","Couple + C. LE 16 ","general elemantary","76","0.0583274669373364","0.0415323202350691","0.0751226136396037","1"
"Much too small","2016","Couple + C. LE 16 ","middle vocational","146","0.0386555729687306","0.0312951402833598","0.0460160056541014","1"
"Much too small","2016","Couple + C. LE 16 ","vocational + Abi","40","0.0438558810748266","0.0290417678256481","0.058669994324005","1"
"Much too small","2016","Couple + C. LE 16 ","higher vocational","8","","","","1"
"Much too small","2016","Couple + C. LE 16 ","higher education","101","0.0256699593101614","0.0188004638506608","0.032539454769662","1"
"Much too small","2016","Couple + C. GT 16 ","in school","2","","","","1"
"Much too small","2016","Couple + C. GT 16 ","general elemantary","9","","","","1"
"Much too small","2016","Couple + C. GT 16 ","middle vocational","11","","","","1"
"Much too small","2016","Couple + C. GT 16 ","vocational + Abi","5","","","","1"
"Much too small","2016","Couple + C. GT 16 ","higher vocational","1","","","","1"
"Much too small","2016","Couple + C. GT 16 ","higher education","6","","","","1"
"Much too small","2016","Couple + C. LE and GT 16","in school","14","","","","1"
"Much too small","2016","Couple + C. LE and GT 16","inadequately","39","0.0935716265231176","0.0517182544722512","0.135424998573984","1"
"Much too small","2016","Couple + C. LE and GT 16","general elemantary","47","0.0543839336839417","0.0335240013833671","0.0752438659845164","1"
"Much too small","2016","Couple + C. LE and GT 16","middle vocational","52","0.0418713064430917","0.0285619013486689","0.0551807115375146","1"
"Much too small","2016","Couple + C. LE and GT 16","vocational + Abi","9","","","","1"
"Much too small","2016","Couple + C. LE and GT 16","higher vocational","2","","","","1"
"Much too small","2016","Couple + C. LE and GT 16","higher education","16","","","","1"
"A little too big","2017","1-pers.-HH","in school","","","","","4"
"A little too big","2017","1-pers.-HH","inadequately","","","","","4"
"A little too big","2017","1-pers.-HH","general elemantary","65","0.132090159066073","0.103767471815904","0.160412846316242","4"
"A little too big","2017","1-pers.-HH","vocational + Abi","33","0.10390309047979","0.0704709006342823","0.137335280325298","4"
"A little too big","2017","1-pers.-HH","higher vocational","36","0.161804712690472","0.114106891570568","0.209502533810376","4"
"A little too big","2017","1-pers.-HH","higher education","159","0.148347853400144","0.127447057829458","0.169248648970831","4"
"A little too big","2017","(Married) couple without C. ","in school","","","","","4"
"A little too big","2017","(Married) couple without C. ","inadequately","5","","","","4"
"A little too big","2017","(Married) couple without C. ","general elemantary","93","0.157231759466063","0.129290337062398","0.185173181869729","4"
"A little too big","2017","(Married) couple without C. ","middle vocational","670","0.176168301769896","0.164505785440504","0.187830818099289","4"
"A little too big","2017","(Married) couple without C. ","vocational + Abi","54","0.132677973936809","0.103436960335582","0.161918987538036","4"
"A little too big","2017","(Married) couple without C. ","higher vocational","119","0.222852953732839","0.189187084041681","0.256518823423997","4"
"A little too big","2017","(Married) couple without C. ","higher education","484","0.192714814913368","0.1767437825717","0.208685847255037","4"
"A little too big","2017","Single parent ","in school","15","","","","4"
"A little too big","2017","Single parent ","inadequately","5","","","","4"
"A little too big","2017","Single parent ","vocational + Abi","20","","","","4"
"A little too big","2017","Single parent ","higher vocational","9","","","","4"
"A little too big","2017","Single parent ","higher education","60","0.26045999093173","0.216157436932042","0.304762544931419","4"
"A little too big","2017","Couple + C. LE 16 ","in school","1","","","","4"
"A little too big","2017","Couple + C. LE 16 ","inadequately","24","","","","4"
"A little too big","2017","Couple + C. LE 16 ","general elemantary","26","","","","4"
"A little too big","2017","Couple + C. LE 16 ","middle vocational","119","0.0453600618613008","0.0374357103718158","0.0532844133507858","4"
"A little too big","2017","Couple + C. LE 16 ","vocational + Abi","30","0.0434934594455908","0.029188767079062","0.0577981518121196","4"
"A little too big","2017","Couple + C. LE 16 ","higher vocational","16","","","","4"
"A little too big","2017","Couple + C. LE 16 ","higher education","130","0.0838360813999708","0.0723127476373822","0.0953594151625594","4"
"A little too big","2017","Couple + C. GT 16 ","inadequately","","","","","4"
"A little too big","2017","Couple + C. GT 16 ","general elemantary","29","","","","4"
"A little too big","2017","Couple + C. GT 16 ","middle vocational","175","0.123600742882531","0.107103708133116","0.140097777631946","4"
"A little too big","2017","Couple + C. GT 16 ","vocational + Abi","31","0.114213246653371","0.0753262539575453","0.153100239349197","4"
"A little too big","2017","Couple + C. GT 16 ","higher education","81","0.145810656763106","0.117309522032394","0.174311791493817","4"
"A little too big","2017","Couple + C. LE and GT 16","in school","16","","","","4"
"A little too big","2017","Couple + C. LE and GT 16","inadequately","2","","","","4"
"A little too big","2017","Couple + C. LE and GT 16","general elemantary","12","","","","4"
"A little too big","2017","Couple + C. LE and GT 16","middle vocational","41","0.0402696668940736","0.0281455243607411","0.0523938094274061","4"
"A little too big","2017","Couple + C. LE and GT 16","vocational + Abi","11","","","","4"
"A little too big","2017","Couple + C. LE and GT 16","higher vocational","9","","","","4"
"A little too big","2017","Couple + C. LE and GT 16","higher education","31","0.0965439226717148","0.0689797610057707","0.124108084337659","4"
"A little too big","2017","Single parent ","general elemantary","26","","","","4"
"A little too big","2017","Single parent ","middle vocational","98","0.123151681525975","0.103652421732958","0.142650941318991","4"
"A little too big","2017","Couple + C. GT 16 ","in school","27","","","","4"
"A little too big","2017","Couple + C. GT 16 ","higher vocational","35","0.117178200515586","0.0733631966059501","0.160993204425222","4"
"A little too big","2017","1-pers.-HH","middle vocational","254","0.128515139724637","0.113642249996763","0.143388029452511","4"
"A little too small","2017","1-pers.-HH","in school","","","","","2"
"A little too small","2017","1-pers.-HH","vocational + Abi","34","0.0952990296281782","0.0631276363904968","0.12747042286586","2"
"A little too small","2017","1-pers.-HH","higher vocational","20","","","","2"
"A little too small","2017","Couple + C. LE and GT 16","general elemantary","110","0.188678218855014","0.155178597431508","0.222177840278521","2"
"A little too small","2017","(Married) couple without C. ","general elemantary","36","0.0548586880424797","0.0373805415526783","0.0723368345322811","2"
"A little too small","2017","(Married) couple without C. ","middle vocational","282","0.0716270203181669","0.063732807682463","0.0795212329538707","2"
"A little too small","2017","Single parent ","general elemantary","86","0.139692984868909","0.10613698427819","0.173248985459628","2"
"A little too small","2017","Single parent ","middle vocational","175","0.172297671115744","0.149889185478803","0.194706156752686","2"
"A little too small","2017","Single parent ","vocational + Abi","42","0.177700532458692","0.125876128363226","0.229524936554157","2"
"A little too small","2017","Couple + C. LE 16 ","vocational + Abi","187","0.255116961196235","0.224544086005242","0.285689836387229","2"
"A little too small","2017","Couple + C. LE 16 ","higher vocational","76","0.209277762128323","0.16435501237653","0.254200511880116","2"
"A little too small","2017","Couple + C. GT 16 ","in school","27","","","","2"
"A little too small","2017","Couple + C. GT 16 ","inadequately","19","","","","2"
"A little too small","2017","Couple + C. LE and GT 16","inadequately","87","0.232015632919529","0.185981322306397","0.278049943532661","2"
"A little too small","2017","Couple + C. LE and GT 16","middle vocational","218","0.175803887642757","0.152328275680326","0.199279499605188","2"
"A little too small","2017","1-pers.-HH","middle vocational","179","0.0830319809576395","0.0707692250845375","0.0952947368307415","2"
"A little too small","2017","(Married) couple without C. ","higher vocational","39","0.0578072580990316","0.0389277748588857","0.0766867413391775","2"
"A little too small","2017","Single parent ","higher vocational","8","","","","2"
"A little too small","2017","Couple + C. LE 16 ","inadequately","208","0.250565513600201","0.220704722060097","0.280426305140304","2"
"A little too small","2017","Couple + C. LE 16 ","general elemantary","230","0.289955491574554","0.259700316146607","0.320210667002501","2"
"A little too small","2017","Couple + C. GT 16 ","middle vocational","174","0.0884739050139948","0.0742395924016182","0.102708217626371","2"
"A little too small","2017","Couple + C. GT 16 ","higher vocational","24","","","","2"
"A little too small","2017","(Married) couple without C. ","inadequately","24","","","","2"
"A little too small","2017","Couple + C. LE 16 ","in school","3","","","","2"
"A little too small","2017","1-pers.-HH","inadequately","19","","","","2"
"A little too small","2017","1-pers.-HH","general elemantary","49","0.0471366473046091","0.0294087766048074","0.0648645180044109","2"
"A little too small","2017","1-pers.-HH","higher education","131","0.125296629755237","0.105829982640007","0.144763276870467","2"
"A little too small","2017","(Married) couple without C. ","in school","","","","","2"
"A little too small","2017","Single parent ","higher education","64","0.0999372394171643","0.069662704023464","0.130211774810865","2"
