"hlf0071_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"A little too small","1991","Saxony","Not Working","","","",""
"A little too small","1991","Saxony-Anhalt","Full Time","","","",""
"A little too small","1991","Saxony-Anhalt","Part Time","","","",""
"A little too small","1991","Saxony-Anhalt","Not Working","","","",""
"A little too small","1991","Thuringia","Full Time","","","",""
"A little too small","1991","Thuringia","Part Time","","","",""
"A little too small","1991","Thuringia","Not Working","","","",""
"Just right","1991","Schleswig-Holstein","Full Time","86","0.692498261929278","0.610613836316024","0.774382687542531"
"Just right","1991","Schleswig-Holstein","Part Time","47","0.65301781587824","0.540702327761123","0.765333303995356"
"Just right","1991","Schleswig-Holstein","Not Working","71","0.797887666234957","0.715829565344348","0.879945767125565"
"Just right","1991","Hamburg","Full Time","53","0.774858740631017","0.678382436809516","0.871335044452517"
"Just right","1991","Hamburg","Part Time","17","","",""
"Just right","1991","Hamburg","Not Working","49","0.80798180756526","0.704818310093236","0.911145305037284"
"Just right","1991","Lower Saxony","Full Time","274","0.651099866143101","0.605571568254754","0.696628164031448"
"Just right","1991","Lower Saxony","Part Time","124","0.703249144552131","0.635371922046893","0.771126367057369"
"Just right","1991","Lower Saxony","Not Working","257","0.732349238777805","0.686929459699892","0.777769017855718"
"Just right","1991","Bremen","Full Time","23","","",""
"Just right","1991","Bremen","Part Time","6","","",""
"Just right","1991","Bremen","Not Working","43","0.837189338500073","0.737794594119549","0.936584082880597"
"Just right","1991","North Rhine-Westphalia","Full Time","798","0.717848128179657","0.691573057858853","0.744123198500462"
"Just right","1991","North Rhine-Westphalia","Part Time","285","0.640588803720243","0.595906896669816","0.68527071077067"
"Just right","1991","North Rhine-Westphalia","Not Working","695","0.789336132412984","0.763323271900989","0.815348992924978"
"Just right","1991","Hesse","Full Time","277","0.726734226341429","0.684856423331544","0.768612029351314"
"Just right","1991","Hesse","Part Time","120","0.669482068384888","0.602061210317232","0.736902926452544"
"Just right","1991","Hesse","Not Working","213","0.735465154195647","0.686755470617246","0.784174837774049"
"Just right","1991","Rhineland-Palatinate,Saarland","Full Time","226","0.776930263346631","0.728512996756032","0.825347529937229"
"Just right","1991","Rhineland-Palatinate,Saarland","Part Time","84","0.732680696110093","0.649214859906606","0.81614653231358"
"Just right","1991","Rhineland-Palatinate,Saarland","Not Working","194","0.748091078788479","0.695425501475676","0.800756656101282"
"Just right","1991","Baden-Württemberg","Full Time","668","0.764305718374719","0.73656125542778","0.792050181321658"
"Just right","1991","Baden-Württemberg","Part Time","237","0.733199195813163","0.685261321565958","0.781137070060367"
"Just right","1991","Baden-Württemberg","Not Working","390","0.79883115207742","0.764175474674748","0.833486829480092"
"Just right","1991","Bavaria","Full Time","549","0.733962398535334","0.702751149718746","0.765173647351922"
"Just right","1991","Bavaria","Part Time","214","0.750685927274267","0.701894092081743","0.799477762466791"
"Just right","1991","Bavaria","Not Working","366","0.781419631457039","0.74478925371383","0.818050009200248"
"Just right","1991","Berlin","Full Time","94","0.603942250203723","0.525934710357661","0.681949790049784"
"Just right","1991","Berlin","Part Time","36","0.508818211984684","0.394137834829695","0.623498589139673"
"Just right","1991","Berlin","Not Working","73","0.792578755666329","0.714275952446826","0.870881558885832"
"Just right","1991","Brandenburg","Full Time","","","",""
"Just right","1991","Brandenburg","Part Time","","","",""
"Just right","1991","Brandenburg","Not Working","","","",""
"Just right","1991","Mecklenburg-Western Pomerania","Full Time","","","",""
"Just right","1991","Mecklenburg-Western Pomerania","Part Time","","","",""
"Just right","1991","Mecklenburg-Western Pomerania","Not Working","","","",""
"Just right","1991","Saxony","Full Time","","","",""
"Just right","1991","Saxony","Part Time","","","",""
"Just right","1991","Saxony","Not Working","","","",""
"Just right","1991","Saxony-Anhalt","Full Time","","","",""
"Just right","1991","Saxony-Anhalt","Part Time","","","",""
"Just right","1991","Saxony-Anhalt","Not Working","","","",""
"Just right","1991","Thuringia","Full Time","","","",""
"Just right","1991","Thuringia","Part Time","","","",""
"Just right","1991","Thuringia","Not Working","","","",""
"A little too big","1991","Schleswig-Holstein","Full Time","10","","",""
"A little too big","1991","Schleswig-Holstein","Part Time","9","","",""
"A little too big","1991","Schleswig-Holstein","Not Working","6","","",""
"A little too big","1991","Hamburg","Full Time","1","","",""
"A little too big","1991","Hamburg","Part Time","2","","",""
"A little too big","1991","Hamburg","Not Working","1","","",""
"A little too big","1991","Lower Saxony","Full Time","33","0.098856232370102","0.0703456484517589","0.127366816288445"
"A little too big","1991","Lower Saxony","Part Time","13","","",""
"A little too big","1991","Lower Saxony","Not Working","35","0.115320999134737","0.0825530910760575","0.148088907193416"
"A little too big","1991","Bremen","Full Time","1","","",""
"A little too big","1991","Bremen","Part Time","","","",""
"A little too big","1991","Bremen","Not Working","5","","",""
"A little too big","1991","North Rhine-Westphalia","Full Time","40","0.0467554454490084","0.034429949621927","0.0590809412760898"
"A little too big","1991","North Rhine-Westphalia","Part Time","23","","",""
"A little too big","1991","North Rhine-Westphalia","Not Working","61","0.071898542268003","0.0554199592652825","0.0883771252707235"
"A little too big","1991","Hesse","Full Time","20","","",""
"A little too big","1991","Hesse","Part Time","8","","",""
"A little too big","1991","Hesse","Not Working","29","","",""
"A little too big","1991","Rhineland-Palatinate,Saarland","Full Time","16","","",""
"A little too big","1991","Rhineland-Palatinate,Saarland","Part Time","7","","",""
"A little too big","1991","Rhineland-Palatinate,Saarland","Not Working","28","","",""
"A little too big","1991","Baden-Württemberg","Full Time","24","","",""
"A little too big","1991","Baden-Württemberg","Part Time","13","","",""
"A little too big","1991","Baden-Württemberg","Not Working","30","0.0739117786041177","0.0512940213631206","0.0965295358451149"
"A little too big","1991","Bavaria","Full Time","52","0.0808904627642187","0.0616314054889354","0.100149520039502"
"A little too big","1991","Bavaria","Part Time","15","","",""
"A little too big","1991","Bavaria","Not Working","48","0.109656295763469","0.0819620658667467","0.13735052566019"
"A little too big","1991","Berlin","Full Time","6","","",""
"A little too big","1991","Berlin","Part Time","6","","",""
"A little too big","1991","Berlin","Not Working","5","","",""
"A little too big","1991","Brandenburg","Full Time","","","",""
"A little too big","1991","Brandenburg","Part Time","","","",""
"A little too big","1991","Brandenburg","Not Working","","","",""
"A little too big","1991","Mecklenburg-Western Pomerania","Full Time","","","",""
"A little too big","1991","Mecklenburg-Western Pomerania","Part Time","","","",""
"A little too big","1991","Mecklenburg-Western Pomerania","Not Working","","","",""
"A little too big","1991","Saxony","Full Time","","","",""
"A little too big","1991","Saxony","Part Time","","","",""
"A little too big","1991","Saxony","Not Working","","","",""
"A little too big","1991","Saxony-Anhalt","Full Time","","","",""
"A little too big","1991","Saxony-Anhalt","Part Time","","","",""
"A little too big","1991","Saxony-Anhalt","Not Working","","","",""
"A little too big","1991","Thuringia","Full Time","","","",""
"A little too big","1991","Thuringia","Part Time","","","",""
"A little too big","1991","Thuringia","Not Working","","","",""
"Much too big","1991","Schleswig-Holstein","Full Time","1","","",""
"Much too big","1991","Schleswig-Holstein","Part Time","1","","",""
"Much too big","1991","Schleswig-Holstein","Not Working","","","",""
"Much too big","1991","Hamburg","Full Time","","","",""
"Much too big","1991","Hamburg","Part Time","","","",""
"Much too big","1991","Hamburg","Not Working","","","",""
"Much too big","1991","Lower Saxony","Full Time","7","","",""
"Much too big","1991","Lower Saxony","Part Time","","","",""
"Much too big","1991","Lower Saxony","Not Working","3","","",""
"Much too big","1991","Bremen","Full Time","","","",""
"Much too big","1991","Bremen","Part Time","","","",""
"Much too big","1991","Bremen","Not Working","","","",""
"Much too big","1991","North Rhine-Westphalia","Full Time","3","","",""
"Much too big","1991","North Rhine-Westphalia","Part Time","1","","",""
"Much too big","1991","North Rhine-Westphalia","Not Working","6","","",""
"Much too big","1991","Hesse","Full Time","5","","",""
"Much too big","1991","Hesse","Part Time","2","","",""
"Much too big","1991","Hesse","Not Working","4","","",""
"Much too big","1991","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Much too big","1991","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Much too big","1991","Rhineland-Palatinate,Saarland","Not Working","6","","",""
"Much too big","1991","Baden-Württemberg","Full Time","3","","",""
"Much too big","1991","Baden-Württemberg","Part Time","","","",""
"Much too big","1991","Baden-Württemberg","Not Working","1","","",""
"Much too big","1991","Bavaria","Full Time","2","","",""
"Much too big","1991","Bavaria","Part Time","","","",""
"Much too big","1991","Bavaria","Not Working","","","",""
"Much too big","1991","Berlin","Full Time","1","","",""
"Much too big","1991","Berlin","Part Time","","","",""
"Much too big","1991","Berlin","Not Working","","","",""
"Much too big","1991","Brandenburg","Full Time","","","",""
"Much too big","1991","Brandenburg","Part Time","","","",""
"Much too big","1991","Brandenburg","Not Working","","","",""
"Much too big","1991","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too big","1991","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too big","1991","Mecklenburg-Western Pomerania","Not Working","","","",""
"Much too big","1991","Saxony","Full Time","","","",""
"Much too big","1991","Saxony","Part Time","","","",""
"Much too big","1991","Saxony","Not Working","","","",""
"Much too big","1991","Saxony-Anhalt","Full Time","","","",""
"Much too big","1991","Saxony-Anhalt","Part Time","","","",""
"Much too big","1991","Saxony-Anhalt","Not Working","","","",""
"Much too big","1991","Thuringia","Full Time","","","",""
"Much too big","1991","Thuringia","Part Time","","","",""
"Much too big","1991","Thuringia","Not Working","","","",""
"Much too small","1992","Schleswig-Holstein","Full Time","3","","",""
"Much too small","1992","Schleswig-Holstein","Part Time","3","","",""
"Much too small","1992","Schleswig-Holstein","Not Working","4","","",""
"Much too small","1992","Hamburg","Full Time","8","","",""
"Much too small","1992","Hamburg","Part Time","1","","",""
"Much too small","1992","Hamburg","Not Working","3","","",""
"Much too small","1992","Lower Saxony","Full Time","17","","",""
"Much too small","1992","Lower Saxony","Part Time","6","","",""
"Much too small","1992","Lower Saxony","Not Working","11","","",""
"Much too small","1992","Bremen","Full Time","2","","",""
"Much too small","1992","Bremen","Part Time","","","",""
"Much too small","1992","Bremen","Not Working","1","","",""
"Much too small","1992","North Rhine-Westphalia","Full Time","52","0.0408891859508006","0.0293376496791463","0.0524407222224549"
"Much too small","1992","North Rhine-Westphalia","Part Time","26","","",""
"Much too small","1992","North Rhine-Westphalia","Not Working","35","0.0191806777314532","0.0102788916703171","0.0280824637925893"
"Much too small","1992","Hesse","Full Time","39","0.0515169785390262","0.0308626193548051","0.0721713377232473"
"Much too small","1992","Hesse","Part Time","11","","",""
"Much too small","1992","Hesse","Not Working","19","","",""
