"hlf0071_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"A little too big","1998","1-pers.-HH","West Germany","154","0.132544168380561","0.114217259845746","0.150871076915376"
"A little too big","1998","1-pers.-HH","East Germany","56","0.132132675079501","0.0994339164450382","0.164831433713963"
"A little too big","1998","(Married) couple without C. ","West Germany","328","0.132853559244097","0.120609575781169","0.145097542707025"
"A little too big","1998","(Married) couple without C. ","East Germany","149","0.141806346304598","0.121739807735766","0.161872884873429"
"A little too big","1998","Single parent ","West Germany","46","0.0866726587007116","0.0623966363287632","0.11094868107266"
"A little too big","1998","Single parent ","East Germany","19","","",""
"A little too big","1998","Couple + C. LE 16 ","West Germany","121","0.0503220180665048","0.0413898478447145","0.0592541882882951"
"A little too big","1998","Couple + C. LE 16 ","East Germany","28","","",""
"A little too big","1998","Couple + C. GT 16 ","West Germany","128","0.0791074365391459","0.066399882993186","0.0918149900851058"
"A little too big","1998","Couple + C. GT 16 ","East Germany","57","0.078501503635156","0.0596986778941801","0.0973043293761318"
"A little too big","1998","Couple + C. LE and GT 16","West Germany","26","","",""
"A little too big","1998","Couple + C. LE and GT 16","East Germany","29","","",""
"Much too big","1998","1-pers.-HH","West Germany","20","","",""
"Much too big","1998","1-pers.-HH","East Germany","5","","",""
"Much too big","1998","(Married) couple without C. ","West Germany","26","","",""
"Much too big","1998","(Married) couple without C. ","East Germany","9","","",""
"Much too big","1998","Single parent ","West Germany","6","","",""
"Much too big","1998","Single parent ","East Germany","","","",""
"Much too big","1998","Couple + C. LE 16 ","West Germany","7","","",""
"Much too big","1998","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","1998","Couple + C. GT 16 ","West Germany","16","","",""
"Much too big","1998","Couple + C. GT 16 ","East Germany","","","",""
"Much too big","1998","Couple + C. LE and GT 16","West Germany","3","","",""
"Much too big","1998","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","1999","1-pers.-HH","West Germany","29","","",""
"Much too small","1999","1-pers.-HH","East Germany","3","","",""
"Much too small","1999","(Married) couple without C. ","West Germany","32","0.00571357169319681","0.00299601292421959","0.00843113046217404"
"Much too small","1999","(Married) couple without C. ","East Germany","12","","",""
"Much too small","1999","Single parent ","West Germany","8","","",""
"Much too small","1999","Single parent ","East Germany","5","","",""
"Much too small","1999","Couple + C. LE 16 ","West Germany","102","0.0369249272517047","0.0292114172956006","0.0446384372078088"
"Much too small","1999","Couple + C. LE 16 ","East Germany","30","0.0316546025153507","0.0188484270668455","0.044460777963856"
"Much too small","1999","Couple + C. GT 16 ","West Germany","34","0.0120312557710155","0.00689375237628335","0.0171687591657477"
"Much too small","1999","Couple + C. GT 16 ","East Germany","","","",""
"Much too small","1999","Couple + C. LE and GT 16","West Germany","27","","",""
"Much too small","1999","Couple + C. LE and GT 16","East Germany","6","","",""
"A little too small","1999","1-pers.-HH","West Germany","154","0.114647505775256","0.0970977268041595","0.132197284746352"
"A little too small","1999","1-pers.-HH","East Germany","46","0.111320444635529","0.0813822764778545","0.141258612793203"
"A little too small","1999","(Married) couple without C. ","West Germany","344","0.104073584572414","0.0930638772074563","0.115083291937372"
"A little too small","1999","(Married) couple without C. ","East Germany","134","0.11119186399387","0.0932473498323388","0.1291363781554"
"A little too small","1999","Single parent ","West Germany","111","0.221980027785054","0.185770308650366","0.258189746919741"
"A little too small","1999","Single parent ","East Germany","27","","",""
"A little too small","1999","Couple + C. LE 16 ","West Germany","569","0.263745708693862","0.245720978618494","0.28177043876923"
"A little too small","1999","Couple + C. LE 16 ","East Germany","181","0.272364655223592","0.239802125544264","0.30492718490292"
"A little too small","1999","Couple + C. GT 16 ","West Germany","180","0.108187891517238","0.093550925982452","0.122824857052024"
"A little too small","1999","Couple + C. GT 16 ","East Germany","129","0.156685500752448","0.130825032063241","0.182545969441656"
"A little too small","1999","Couple + C. LE and GT 16","West Germany","182","0.20893244762674","0.180510976770064","0.237353918483417"
"A little too small","1999","Couple + C. LE and GT 16","East Germany","67","0.163294191702321","0.125732219957284","0.200856163447357"
"Just right","1999","1-pers.-HH","West Germany","908","0.726089545214508","0.701523760901844","0.750655329527172"
"Just right","1999","1-pers.-HH","East Germany","328","0.785404159943876","0.746327052339373","0.824481267548379"
"Just right","1999","(Married) couple without C. ","West Germany","2246","0.762590284398854","0.747248911502801","0.777931657294907"
"Just right","1999","(Married) couple without C. ","East Germany","912","0.773531219245027","0.749640221759482","0.797422216730573"
"Just right","1999","Single parent ","West Germany","351","0.700277092322797","0.660359185410105","0.74019499923549"
"Just right","1999","Single parent ","East Germany","166","0.767184844100732","0.710428564303493","0.823941123897971"
"Just right","1999","Couple + C. LE 16 ","West Germany","1533","0.652393978288907","0.632915242506269","0.671872714071545"
"Just right","1999","Couple + C. LE 16 ","East Germany","483","0.652234222466415","0.617397997923198","0.687070447009631"
"Just right","1999","Couple + C. GT 16 ","West Germany","1398","0.813225933676948","0.79486101809428","0.831590849259615"
"Just right","1999","Couple + C. GT 16 ","East Germany","575","0.768038419083347","0.738010398453184","0.798066439713511"
"Just right","1999","Couple + C. LE and GT 16","West Germany","541","0.701204956960411","0.669205250023292","0.73320466389753"
"Just right","1999","Couple + C. LE and GT 16","East Germany","276","0.746725288502783","0.702532341297042","0.790918235708525"
"A little too big","1999","1-pers.-HH","West Germany","157","0.123006663843344","0.10491436699528","0.141098960691407"
"A little too big","1999","1-pers.-HH","East Germany","43","0.0844927886686252","0.0580196234812827","0.110965953855968"
"A little too big","1999","(Married) couple without C. ","West Germany","322","0.121114513269077","0.109351093657575","0.132877932880579"
"A little too big","1999","(Married) couple without C. ","East Germany","115","0.104506946827185","0.0870449108348209","0.121968982819549"
"A little too big","1999","Single parent ","West Germany","36","0.0704226940890388","0.0481295200447514","0.0927158681333261"
"A little too big","1999","Single parent ","East Germany","14","","",""
"A little too big","1999","Couple + C. LE 16 ","West Germany","83","0.0423516376195659","0.0341140454235417","0.0505892298155902"
"A little too big","1999","Couple + C. LE 16 ","East Germany","24","","",""
"A little too big","1999","Couple + C. GT 16 ","West Germany","114","0.0659303279952902","0.0542364840656773","0.077624171924903"
"A little too big","1999","Couple + C. GT 16 ","East Germany","49","0.0616656805794035","0.0445526168370638","0.0787787443217433"
"A little too big","1999","Couple + C. LE and GT 16","West Germany","36","0.0708238948242924","0.0528899537862314","0.0887578358623535"
"A little too big","1999","Couple + C. LE and GT 16","East Germany","23","","",""
"Much too big","1999","1-pers.-HH","West Germany","18","","",""
"Much too big","1999","1-pers.-HH","East Germany","4","","",""
"Much too big","1999","(Married) couple without C. ","West Germany","11","","",""
"Much too big","1999","(Married) couple without C. ","East Germany","6","","",""
"Much too big","1999","Single parent ","West Germany","","","",""
"Much too big","1999","Single parent ","East Germany","1","","",""
"Much too big","1999","Couple + C. LE 16 ","West Germany","9","","",""
"Much too big","1999","Couple + C. LE 16 ","East Germany","","","",""
"Much too big","1999","Couple + C. GT 16 ","West Germany","4","","",""
"Much too big","1999","Couple + C. GT 16 ","East Germany","6","","",""
"Much too big","1999","Couple + C. LE and GT 16","West Germany","","","",""
"Much too big","1999","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","2000","1-pers.-HH","West Germany","55","0.0190227506988663","0.0137536548605982","0.0242918465371344"
"Much too small","2000","1-pers.-HH","East Germany","14","","",""
"Much too small","2000","(Married) couple without C. ","West Germany","44","0.00675025281040521","0.00461819460555995","0.00888231101525047"
"Much too small","2000","(Married) couple without C. ","East Germany","19","","",""
"Much too small","2000","Single parent ","West Germany","13","","",""
"Much too small","2000","Single parent ","East Germany","7","","",""
"Much too small","2000","Couple + C. LE 16 ","West Germany","180","0.0407470770922075","0.0347700779693238","0.0467240762150912"
"Much too small","2000","Couple + C. LE 16 ","East Germany","26","","",""
"Much too small","2000","Couple + C. GT 16 ","West Germany","33","0.00906831627183191","0.00556960001163243","0.0125670325320314"
"Much too small","2000","Couple + C. GT 16 ","East Germany","14","","",""
"Much too small","2000","Couple + C. LE and GT 16","West Germany","36","0.0205198347827177","0.0131068231495606","0.0279328464158747"
"Much too small","2000","Couple + C. LE and GT 16","East Germany","3","","",""
"A little too small","2000","1-pers.-HH","West Germany","318","0.120663718292345","0.108099489956499","0.133227946628192"
"A little too small","2000","1-pers.-HH","East Germany","79","0.109350230391444","0.0873360372722369","0.13136442351065"
"A little too small","2000","(Married) couple without C. ","West Germany","483","0.0880186260162978","0.0806414510707228","0.0953958009618727"
"A little too small","2000","(Married) couple without C. ","East Germany","158","0.0802415136843097","0.0679285174714815","0.092554509897138"
"A little too small","2000","Single parent ","West Germany","140","0.162619402053301","0.138182639724934","0.187056164381668"
"A little too small","2000","Single parent ","East Germany","66","0.228252743888437","0.182339167249702","0.274166320527172"
"A little too small","2000","Couple + C. LE 16 ","West Germany","999","0.252673587465827","0.23953636709353","0.265810807838124"
"A little too small","2000","Couple + C. LE 16 ","East Germany","251","0.250616894841665","0.224291199715714","0.276942589967616"
"A little too small","2000","Couple + C. GT 16 ","West Germany","320","0.122447026662412","0.110348448633875","0.134545604690949"
"A little too small","2000","Couple + C. GT 16 ","East Germany","152","0.132768711675365","0.113071216400917","0.152466206949813"
"A little too small","2000","Couple + C. LE and GT 16","West Germany","261","0.17282932233211","0.153058888115139","0.192599756549081"
"A little too small","2000","Couple + C. LE and GT 16","East Germany","96","0.169280881228501","0.136987444225321","0.201574318231681"
"Just right","2000","1-pers.-HH","West Germany","1879","0.737408270294074","0.720435040303132","0.754381500285015"
"Just right","2000","1-pers.-HH","East Germany","587","0.765980936872165","0.736115144624986","0.795846729119343"
