"hlf0071_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3","2004","35-65 y.","(2c_gen) general maturity certificate","79","0.647927036433623","0.56419869783652","0.731655375030726"
"3","2004","35-65 y.","(2c_voc) vocational maturity certificate","616","0.675521941166977","0.644624238053805","0.70641964428015"
"3","2004","35-65 y.","(3a) lower tertiary education","863","0.689605977797006","0.663548450431013","0.715663505162999"
"3","2004","35-65 y.","(3b) higher tertiary education","1340","0.686417149635157","0.665664780153781","0.707169519116532"
"3","2004","66 and older","(0) in school","","","",""
"3","2004","66 and older","(1a) inadequately completed","58","0.825387886836493","0.734485158283183","0.916290615389803"
"3","2004","66 and older","(1b) general elementary school","590","0.800819250640282","0.772063154942573","0.829575346337991"
"3","2004","66 and older","(1c) basic vocational qualification","1416","0.815165078696127","0.79697360080476","0.833356556587493"
"3","2004","66 and older","(2b) intermediate general qualification","22","","",""
"3","2004","66 and older","(2a) intermediate vocational","311","0.734418030431233","0.691511653338814","0.777324407523652"
"3","2004","66 and older","(2c_gen) general maturity certificate","10","","",""
"3","2004","66 and older","(2c_voc) vocational maturity certificate","110","0.776325470788918","0.708732451416806","0.843918490161031"
"3","2004","66 and older","(3a) lower tertiary education","201","0.718961738495637","0.666310972991514","0.771612503999761"
"3","2004","66 and older","(3b) higher tertiary education","242","0.754178120933716","0.708939880893634","0.799416360973798"
"4","2004","16-34 y.","(0) in school","47","0.056385272028977","0.0385007286117059","0.0742698154462481"
"4","2004","16-34 y.","(1a) inadequately completed","2","","",""
"4","2004","16-34 y.","(1b) general elementary school","9","","",""
"4","2004","16-34 y.","(1c) basic vocational qualification","35","0.0582911824820325","0.0407329905811221","0.0758493743829429"
"4","2004","16-34 y.","(2b) intermediate general qualification","32","0.0593931619104008","0.0380926613380001","0.0806936624828015"
"4","2004","16-34 y.","(2a) intermediate vocational","83","0.0815330468184646","0.0664470796795398","0.0966190139573894"
"4","2004","16-34 y.","(2c_gen) general maturity certificate","56","0.0856532688705322","0.065053971707038","0.106252566034026"
"4","2004","16-34 y.","(2c_voc) vocational maturity certificate","38","0.0672505385717889","0.0460870460034665","0.0884140311401114"
"4","2004","16-34 y.","(3a) lower tertiary education","17","","",""
"4","2004","16-34 y.","(3b) higher tertiary education","28","","",""
"4","2004","35-65 y.","(0) in school","","","",""
"4","2004","35-65 y.","(1a) inadequately completed","2","","",""
"4","2004","35-65 y.","(1b) general elementary school","62","0.0698405599698854","0.052416685335274","0.0872644346044968"
"4","2004","35-65 y.","(1c) basic vocational qualification","372","0.10840162450557","0.0983062825329392","0.1184969664782"
"4","2004","35-65 y.","(2b) intermediate general qualification","11","","",""
"4","2004","35-65 y.","(2a) intermediate vocational","343","0.10497843835285","0.0945783557042815","0.115378521001419"
"4","2004","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"4","2004","35-65 y.","(2c_voc) vocational maturity certificate","80","0.088301358435237","0.0695763015929705","0.107026415277503"
"4","2004","35-65 y.","(3a) lower tertiary education","150","0.117096444960019","0.0989870263729965","0.135205863547042"
"4","2004","35-65 y.","(3b) higher tertiary education","241","0.111953062985647","0.0978493511131128","0.126056774858181"
"4","2004","66 and older","(0) in school","","","",""
"4","2004","66 and older","(1a) inadequately completed","2","","",""
"4","2004","66 and older","(1b) general elementary school","100","0.131248440083429","0.106935702592764","0.155561177574093"
"4","2004","66 and older","(1c) basic vocational qualification","246","0.136866140495823","0.12075819047285","0.152974090518795"
"4","2004","66 and older","(2b) intermediate general qualification","11","","",""
"4","2004","66 and older","(2a) intermediate vocational","74","0.194269847340044","0.155832943777803","0.232706750902285"
"4","2004","66 and older","(2c_gen) general maturity certificate","4","","",""
"4","2004","66 and older","(2c_voc) vocational maturity certificate","30","0.193607581362032","0.129515251240461","0.257699911483602"
"4","2004","66 and older","(3a) lower tertiary education","53","0.193624716672653","0.147342081656798","0.239907351688508"
"4","2004","66 and older","(3b) higher tertiary education","67","0.131423789710917","0.0959261540779232","0.166921425343912"
"5","2004","16-34 y.","(0) in school","1","","",""
"5","2004","16-34 y.","(1a) inadequately completed","","","",""
"5","2004","16-34 y.","(1b) general elementary school","3","","",""
"5","2004","16-34 y.","(1c) basic vocational qualification","2","","",""
"5","2004","16-34 y.","(2b) intermediate general qualification","2","","",""
"5","2004","16-34 y.","(2a) intermediate vocational","3","","",""
"5","2004","16-34 y.","(2c_gen) general maturity certificate","7","","",""
"5","2004","16-34 y.","(2c_voc) vocational maturity certificate","2","","",""
"5","2004","16-34 y.","(3a) lower tertiary education","1","","",""
"5","2004","16-34 y.","(3b) higher tertiary education","","","",""
"5","2004","35-65 y.","(0) in school","","","",""
"5","2004","35-65 y.","(1a) inadequately completed","","","",""
"5","2004","35-65 y.","(1b) general elementary school","1","","",""
"5","2004","35-65 y.","(1c) basic vocational qualification","35","0.008294957391112","0.00534974346091584","0.0112401713213082"
"5","2004","35-65 y.","(2b) intermediate general qualification","2","","",""
"5","2004","35-65 y.","(2a) intermediate vocational","26","","",""
"5","2004","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5","2004","35-65 y.","(2c_voc) vocational maturity certificate","9","","",""
"5","2004","35-65 y.","(3a) lower tertiary education","18","","",""
"5","2004","35-65 y.","(3b) higher tertiary education","18","","",""
"5","2004","66 and older","(0) in school","","","",""
"5","2004","66 and older","(1a) inadequately completed","1","","",""
"5","2004","66 and older","(1b) general elementary school","12","","",""
"5","2004","66 and older","(1c) basic vocational qualification","34","0.0201853789771055","0.0135944960408561","0.0267762619133549"
"5","2004","66 and older","(2b) intermediate general qualification","1","","",""
"5","2004","66 and older","(2a) intermediate vocational","6","","",""
"5","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"5","2004","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"5","2004","66 and older","(3a) lower tertiary education","7","","",""
"5","2004","66 and older","(3b) higher tertiary education","19","","",""
"1","2005","16-34 y.","(0) in school","7","","",""
"1","2005","16-34 y.","(1a) inadequately completed","1","","",""
"1","2005","16-34 y.","(1b) general elementary school","16","","",""
"1","2005","16-34 y.","(1c) basic vocational qualification","24","","",""
"1","2005","16-34 y.","(2b) intermediate general qualification","12","","",""
"1","2005","16-34 y.","(2a) intermediate vocational","27","","",""
"1","2005","16-34 y.","(2c_gen) general maturity certificate","12","","",""
"1","2005","16-34 y.","(2c_voc) vocational maturity certificate","6","","",""
"1","2005","16-34 y.","(3a) lower tertiary education","3","","",""
"1","2005","16-34 y.","(3b) higher tertiary education","8","","",""
"1","2005","35-65 y.","(0) in school","","","",""
"1","2005","35-65 y.","(1a) inadequately completed","4","","",""
"1","2005","35-65 y.","(1b) general elementary school","11","","",""
"1","2005","35-65 y.","(1c) basic vocational qualification","42","0.0109317236875267","0.00742831846569163","0.0144351289093618"
"1","2005","35-65 y.","(2b) intermediate general qualification","2","","",""
"1","2005","35-65 y.","(2a) intermediate vocational","35","0.0113537847208994","0.00771186483549359","0.0149957046063053"
"1","2005","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"1","2005","35-65 y.","(2c_voc) vocational maturity certificate","14","","",""
"1","2005","35-65 y.","(3a) lower tertiary education","6","","",""
"1","2005","35-65 y.","(3b) higher tertiary education","19","","",""
"1","2005","66 and older","(0) in school","","","",""
"1","2005","66 and older","(1a) inadequately completed","1","","",""
"1","2005","66 and older","(1b) general elementary school","2","","",""
"1","2005","66 and older","(1c) basic vocational qualification","1","","",""
"1","2005","66 and older","(2b) intermediate general qualification","","","",""
"1","2005","66 and older","(2a) intermediate vocational","1","","",""
"1","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"1","2005","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"1","2005","66 and older","(3a) lower tertiary education","","","",""
"1","2005","66 and older","(3b) higher tertiary education","","","",""
"2","2005","16-34 y.","(0) in school","96","0.159805693515374","0.131679543787745","0.187931843243004"
"2","2005","16-34 y.","(1a) inadequately completed","14","","",""
"2","2005","16-34 y.","(1b) general elementary school","76","0.195078864343978","0.157181830394662","0.232975898293295"
"2","2005","16-34 y.","(1c) basic vocational qualification","128","0.230427086252982","0.197091391963167","0.263762780542797"
"2","2005","16-34 y.","(2b) intermediate general qualification","71","0.141277197037511","0.108879127095334","0.173675266979689"
"2","2005","16-34 y.","(2a) intermediate vocational","224","0.207152685265598","0.183729862387073","0.230575508144123"
"2","2005","16-34 y.","(2c_gen) general maturity certificate","131","0.253920915376958","0.220639094691766","0.28720273606215"
"2","2005","16-34 y.","(2c_voc) vocational maturity certificate","105","0.196616476072398","0.161952863950685","0.231280088194111"
"2","2005","16-34 y.","(3a) lower tertiary education","36","0.217672274136759","0.160192981593265","0.275151566680252"
"2","2005","16-34 y.","(3b) higher tertiary education","89","0.296861387785547","0.247190292004166","0.346532483566929"
"2","2005","35-65 y.","(0) in school","","","",""
"2","2005","35-65 y.","(1a) inadequately completed","21","","",""
"2","2005","35-65 y.","(1b) general elementary school","112","0.135566023626738","0.110884770002562","0.160247277250914"
"2","2005","35-65 y.","(1c) basic vocational qualification","389","0.123573392566256","0.11248539362745","0.134661391505063"
"2","2005","35-65 y.","(2b) intermediate general qualification","16","","",""
"2","2005","35-65 y.","(2a) intermediate vocational","454","0.162913722357118","0.150219574544887","0.175607870169349"
"2","2005","35-65 y.","(2c_gen) general maturity certificate","23","","",""
"2","2005","35-65 y.","(2c_voc) vocational maturity certificate","148","0.213268753981474","0.185940020298083","0.240597487664866"
"2","2005","35-65 y.","(3a) lower tertiary education","155","0.168909539813971","0.147329857382028","0.190489222245915"
"2","2005","35-65 y.","(3b) higher tertiary education","275","0.171847944502701","0.154554272875937","0.189141616129464"
"2","2005","66 and older","(0) in school","","","",""
"2","2005","66 and older","(1a) inadequately completed","4","","",""
"2","2005","66 and older","(1b) general elementary school","30","0.0503193938455616","0.0342623874912162","0.0663764001999071"
"2","2005","66 and older","(1c) basic vocational qualification","69","0.0381414743062587","0.0291726528700196","0.0471102957424977"
"2","2005","66 and older","(2b) intermediate general qualification","3","","",""
"2","2005","66 and older","(2a) intermediate vocational","14","","",""
"2","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"2","2005","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"2","2005","66 and older","(3a) lower tertiary education","18","","",""
"2","2005","66 and older","(3b) higher tertiary education","27","","",""
"3","2005","16-34 y.","(0) in school","508","0.753527082617608","0.720447628894533","0.786606536340683"
"3","2005","16-34 y.","(1a) inadequately completed","26","","",""
