"hlf0071_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1","2018","Part Time","no degree/no degree yet","23","","",""
"1","2018","Not Working","lower secondary degree","51","0.00781580502156792","0.00462559158073314","0.0110060184624027"
"1","2018","Not Working","secondary school degree","43","0.0180458653550911","0.0122522644731689","0.0238394662370134"
"1","2018","Not Working","college entrance qualification","25","","",""
"1","2018","Not Working","Other degree","297","0.0413678404145127","0.0336249487941234","0.049110732034902"
"1","2018","Not Working","no degree/no degree yet","248","0.0497784623988677","0.040574652996154","0.0589822718015815"
"2","2018","Full Time","lower secondary degree","226","0.129149012735508","0.112597041843226","0.14570098362779"
"2","2018","Full Time","secondary school degree","452","0.127369965579701","0.115690458446245","0.139049472713156"
"2","2018","Full Time","college entrance qualification","564","0.164899881890714","0.152625146996819","0.177174616784608"
"2","2018","Full Time","Other degree","224","0.151805569513364","0.131570430848783","0.172040708177946"
"2","2018","Full Time","no degree/no degree yet","36","0.175583515432865","0.112560485793597","0.238606545072133"
"2","2018","Part Time","lower secondary degree","163","0.118974514332623","0.101388646495057","0.136560382170189"
"2","2018","Part Time","secondary school degree","324","0.152171240619156","0.137117512700939","0.167224968537372"
"2","2018","Part Time","college entrance qualification","457","0.173937575671151","0.15897981237322","0.188895338969083"
"2","2018","Part Time","Other degree","211","0.138579947870069","0.118336208696404","0.158823687043734"
"2","2018","Part Time","no degree/no degree yet","59","0.181458328205603","0.137253926686784","0.225662729724422"
"2","2018","Not Working","lower secondary degree","196","0.0490982546335372","0.0412704932393128","0.0569260160277616"
"2","2018","Not Working","secondary school degree","204","0.0738416639097305","0.062459955035589","0.0852233727838719"
"2","2018","Not Working","college entrance qualification","168","0.0796986898963161","0.0668922881269369","0.0925050916656952"
"2","2018","Not Working","Other degree","572","0.114590286574435","0.102205406592681","0.126975166556189"
"2","2018","Not Working","no degree/no degree yet","509","0.190498422720178","0.17388003127645","0.207116814163907"
"3","2018","Full Time","lower secondary degree","1142","0.728783227352075","0.706840545781888","0.750725908922262"
"3","2018","Full Time","secondary school degree","2279","0.734567286443594","0.719098047869685","0.750036525017502"
"3","2018","Full Time","college entrance qualification","2386","0.657940624786351","0.642248679803102","0.673632569769599"
"3","2018","Full Time","Other degree","853","0.724627696876005","0.699437461984854","0.749817931767156"
"3","2018","Full Time","no degree/no degree yet","91","0.744124084640505","0.671843532985769","0.81640463629524"
"3","2018","Part Time","lower secondary degree","908","0.677183934592403","0.651787456621661","0.702580412563145"
"3","2018","Part Time","secondary school degree","1569","0.686689364351293","0.6672495806304","0.706129148072187"
"3","2018","Part Time","college entrance qualification","1648","0.661097295228437","0.642419151030009","0.679775439426864"
"3","2018","Part Time","Other degree","771","0.723502457708354","0.6972965811603","0.749708334256408"
"3","2018","Part Time","no degree/no degree yet","195","0.697453986646551","0.644766174719767","0.750141798573334"
"3","2018","Not Working","lower secondary degree","2178","0.750672206356641","0.734999382779152","0.76634502993413"
"3","2018","Not Working","secondary school degree","1449","0.726002888083222","0.706591513851407","0.745414262315037"
"3","2018","Not Working","college entrance qualification","1173","0.70583383211163","0.684286966232956","0.727380697990303"
"3","2018","Not Working","Other degree","1559","0.722885004404155","0.705482554984838","0.740287453823471"
"3","2018","Not Working","no degree/no degree yet","1290","0.693377901047961","0.673865030343418","0.712890771752504"
"4","2018","Full Time","lower secondary degree","143","0.10670432758756","0.091466576462005","0.121942078713114"
"4","2018","Full Time","secondary school degree","320","0.117164944330761","0.105897781974332","0.12843210668719"
"4","2018","Full Time","college entrance qualification","467","0.15228286323278","0.140398287717834","0.164167438747726"
"4","2018","Full Time","Other degree","71","0.0878810564042307","0.0719153552422806","0.103846757566181"
"4","2018","Full Time","no degree/no degree yet","5","","",""
"4","2018","Part Time","lower secondary degree","165","0.15601712466835","0.136306719526923","0.175727529809778"
"4","2018","Part Time","secondary school degree","225","0.13068891720373","0.116562543612116","0.144815290795344"
"4","2018","Part Time","college entrance qualification","284","0.133267226600056","0.119856021463067","0.146678431737045"
"4","2018","Part Time","Other degree","51","0.0820837478379443","0.0660008921067134","0.0981666035691752"
"4","2018","Part Time","no degree/no degree yet","14","","",""
"4","2018","Not Working","lower secondary degree","428","0.156944469974739","0.143766824193917","0.170122115755561"
"4","2018","Not Working","secondary school degree","285","0.159410723640365","0.143478925140509","0.175342522140222"
"4","2018","Not Working","college entrance qualification","304","0.168905323350223","0.151188598915377","0.186622047785069"
"4","2018","Not Working","Other degree","101","0.115767944538035","0.103327868147118","0.128208020928953"
"4","2018","Not Working","no degree/no degree yet","84","0.0553767392346106","0.0456978069762304","0.0650556714929908"
"5","2018","Full Time","lower secondary degree","18","","",""
"5","2018","Full Time","secondary school degree","30","0.0101708637885774","0.00665578585738073","0.013685941719774"
"5","2018","Full Time","college entrance qualification","32","0.00957727376391576","0.00635573081427285","0.0127988167135587"
"5","2018","Full Time","Other degree","4","","",""
"5","2018","Full Time","no degree/no degree yet","","","",""
"5","2018","Part Time","lower secondary degree","21","","",""
"5","2018","Part Time","secondary school degree","24","","",""
"5","2018","Part Time","college entrance qualification","32","0.017393555229674","0.0122347693708263","0.0225523410885217"
"5","2018","Part Time","Other degree","5","","",""
"5","2018","Part Time","no degree/no degree yet","1","","",""
"5","2018","Not Working","lower secondary degree","74","0.0354692640135149","0.0287685535268522","0.0421699745001776"
"5","2018","Not Working","secondary school degree","47","0.0226988590115911","0.0162165410105474","0.0291811770126348"
"5","2018","Not Working","college entrance qualification","48","0.0325929605057172","0.0241963687518189","0.0409895522596156"
"5","2018","Not Working","Other degree","12","","",""
"5","2018","Not Working","no degree/no degree yet","14","","",""
"1","2019","Full Time","lower secondary degree","39","0.0205135142084598","0.0133804758734468","0.0276465525434729"
"1","2019","Full Time","secondary school degree","54","0.0121840496868861","0.00845398152251502","0.0159141178512571"
"1","2019","Full Time","college entrance qualification","55","0.0136760024399718","0.0101209537979569","0.0172310510819867"
"1","2019","Full Time","Other degree","53","0.0369512195583501","0.0262061119051996","0.0476963272115006"
"1","2019","Full Time","no degree/no degree yet","9","","",""
"1","2019","Part Time","lower secondary degree","30","0.0176881690616278","0.0100631089000153","0.0253132292232403"
"1","2019","Part Time","secondary school degree","36","0.0177724284314948","0.0121548638846395","0.02338999297835"
"1","2019","Part Time","college entrance qualification","51","0.0333388985095633","0.0264490917318652","0.0402287052872614"
"1","2019","Part Time","Other degree","77","0.0532831243699133","0.0399680710247439","0.0665981777150826"
"1","2019","Part Time","no degree/no degree yet","38","0.063597244638489","0.037425941420544","0.0897685478564339"
"1","2019","Not Working","lower secondary degree","48","0.00936925889950206","0.00578155389129144","0.0129569639077127"
"1","2019","Not Working","secondary school degree","41","0.0101369336837131","0.00584957578866513","0.0144242915787611"
"1","2019","Not Working","college entrance qualification","25","","",""
"1","2019","Not Working","Other degree","214","0.0362539926902111","0.028022756368999","0.0444852290114232"
"1","2019","Not Working","no degree/no degree yet","263","0.0665460903240263","0.0552225399470173","0.0778696407010352"
"2","2019","Full Time","lower secondary degree","178","0.118848486603168","0.102563874271445","0.135133098934892"
"2","2019","Full Time","secondary school degree","417","0.129843890912777","0.118415311043582","0.141272470781972"
"2","2019","Full Time","college entrance qualification","579","0.165443205360813","0.154069327004051","0.176817083717576"
"2","2019","Full Time","Other degree","207","0.145585814225538","0.125496459153455","0.16567516929762"
"2","2019","Full Time","no degree/no degree yet","32","0.119711435450036","0.0725493776375477","0.166873493262523"
"2","2019","Part Time","lower secondary degree","140","0.117480161695198","0.0988540735799205","0.136106249810475"
"2","2019","Part Time","secondary school degree","246","0.122181694030612","0.108257373510386","0.136106014550838"
"2","2019","Part Time","college entrance qualification","418","0.15852996449255","0.144512505107889","0.172547423877212"
"2","2019","Part Time","Other degree","203","0.158293458221228","0.136653827519065","0.179933088923391"
"2","2019","Part Time","no degree/no degree yet","61","0.20558597930418","0.162245365828953","0.248926592779406"
"2","2019","Not Working","lower secondary degree","195","0.0530359487413344","0.0446902995758846","0.0613815979067842"
"2","2019","Not Working","secondary school degree","197","0.0757769077060976","0.0644501470698579","0.0871036683423374"
"2","2019","Not Working","college entrance qualification","162","0.0728313693676943","0.0610942496721318","0.0845684890632568"
"2","2019","Not Working","Other degree","420","0.089395616164287","0.0768315899838565","0.101959642344717"
"2","2019","Not Working","no degree/no degree yet","394","0.158689328488717","0.142088606959761","0.175290050017673"
"3","2019","Full Time","lower secondary degree","1140","0.751138045213823","0.729381274520434","0.772894815907212"
"3","2019","Full Time","secondary school degree","2376","0.713852679748019","0.698485928573718","0.72921943092232"
"3","2019","Full Time","college entrance qualification","2799","0.659404349698949","0.644898218030146","0.673910481367753"
