"hlf0071_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Much too small","1996","Mecklenburg-Western Pomerania","Female","5","","",""
"Much too small","1996","Saxony","Male","24","","",""
"Much too small","1996","Saxony","Female","21","","",""
"Much too small","1996","Saxony-Anhalt","Male","5","","",""
"Much too small","1996","Saxony-Anhalt","Female","7","","",""
"Much too small","1996","Thuringia","Male","8","","",""
"Much too small","1996","Thuringia","Female","12","","",""
"A little too small","1996","Schleswig-Holstein","Male","28","","",""
"A little too small","1996","Schleswig-Holstein","Female","29","","",""
"A little too small","1996","Hamburg","Male","14","","",""
"A little too small","1996","Hamburg","Female","10","","",""
"A little too small","1996","Lower Saxony","Male","82","0.13815651187583","0.108120380617958","0.168192643133701"
"A little too small","1996","Lower Saxony","Female","78","0.12082947986329","0.0932371287546495","0.148421830971931"
"A little too small","1996","Bremen","Male","5","","",""
"A little too small","1996","Bremen","Female","5","","",""
"A little too small","1996","North Rhine-Westphalia","Male","209","0.170838071038146","0.149587697242983","0.19208844483331"
"A little too small","1996","North Rhine-Westphalia","Female","228","0.144886831695523","0.125962878921973","0.163810784469073"
"A little too small","1996","Hesse","Male","79","0.156905352338589","0.122765480084844","0.191045224592334"
"A little too small","1996","Hesse","Female","78","0.138269765758322","0.106929374673827","0.169610156842817"
"A little too small","1996","Rhineland-Palatinate,Saarland","Male","57","0.18110563048612","0.13974321497573","0.222468045996509"
"A little too small","1996","Rhineland-Palatinate,Saarland","Female","55","0.119627942010406","0.08572587327307","0.153530010747741"
"A little too small","1996","Baden-Württemberg","Male","153","0.147124163423915","0.122923176236101","0.171325150611728"
"A little too small","1996","Baden-Württemberg","Female","157","0.138538331983124","0.115476308282482","0.161600355683765"
"A little too small","1996","Bavaria","Male","132","0.151111679521533","0.126582646064935","0.17564071297813"
"A little too small","1996","Bavaria","Female","140","0.140694149430486","0.117208425650546","0.164179873210426"
"A little too small","1996","Berlin","Male","74","0.299884588902104","0.243755240435169","0.35601393736904"
"A little too small","1996","Berlin","Female","75","0.219294292796666","0.171590104417103","0.26699848117623"
"A little too small","1996","Brandenburg","Male","61","0.178814784943372","0.134090252406132","0.223539317480613"
"A little too small","1996","Brandenburg","Female","63","0.17355908853445","0.131399454876131","0.215718722192769"
"A little too small","1996","Mecklenburg-Western Pomerania","Male","37","0.177951937114321","0.124677918147255","0.231225956081386"
"A little too small","1996","Mecklenburg-Western Pomerania","Female","36","0.173944081907851","0.121670536294588","0.226217627521113"
"A little too small","1996","Saxony","Male","93","0.169012168612929","0.13695502974259","0.201069307483268"
"A little too small","1996","Saxony","Female","102","0.167720116018252","0.137444190090507","0.197996041945996"
"A little too small","1996","Saxony-Anhalt","Male","66","0.185841670027198","0.142680145210644","0.229003194843752"
"A little too small","1996","Saxony-Anhalt","Female","87","0.20848371346109","0.166694829454483","0.250272597467696"
"A little too small","1996","Thuringia","Male","51","0.170332627511015","0.128686286509008","0.211978968513022"
"A little too small","1996","Thuringia","Female","48","0.121307402140439","0.086449979225017","0.156164825055861"
"Just right","1996","Schleswig-Holstein","Male","88","0.636280696330562","0.555429549194735","0.717131843466388"
"Just right","1996","Schleswig-Holstein","Female","94","0.641945877774043","0.564706141981772","0.719185613566313"
"Just right","1996","Hamburg","Male","40","0.643834678360328","0.5226673689598","0.765001987760857"
"Just right","1996","Hamburg","Female","49","0.726602421438319","0.620667441916546","0.832537400960092"
"Just right","1996","Lower Saxony","Male","359","0.706246630602822","0.666599319907135","0.745893941298508"
"Just right","1996","Lower Saxony","Female","379","0.708626305203965","0.670158314564897","0.747094295843033"
"Just right","1996","Bremen","Male","33","0.762290813546764","0.639277391222081","0.885304235871446"
"Just right","1996","Bremen","Female","35","0.722934338553884","0.597622867015413","0.848245810092355"
"Just right","1996","North Rhine-Westphalia","Male","854","0.699899297207412","0.674022778242769","0.725775816172055"
"Just right","1996","North Rhine-Westphalia","Female","941","0.727680647709064","0.703747751031671","0.751613544386457"
"Just right","1996","Hesse","Male","308","0.739227926939377","0.698015843645235","0.78044001023352"
"Just right","1996","Hesse","Female","336","0.76270085731411","0.724074804092819","0.8013269105354"
"Just right","1996","Rhineland-Palatinate,Saarland","Male","236","0.711588450815891","0.662931292304468","0.760245609327314"
"Just right","1996","Rhineland-Palatinate,Saarland","Female","253","0.748787603178711","0.703479423336749","0.794095783020674"
"Just right","1996","Baden-Württemberg","Male","584","0.722973558651255","0.692398310390491","0.753548806912019"
"Just right","1996","Baden-Württemberg","Female","622","0.743990822293938","0.714856426588273","0.773125217999602"
"Just right","1996","Bavaria","Male","603","0.727358416744006","0.696860061270368","0.757856772217645"
"Just right","1996","Bavaria","Female","603","0.715535025029354","0.685061556123671","0.746008493935038"
"Just right","1996","Berlin","Male","149","0.561503691640084","0.500719956048273","0.622287427231894"
"Just right","1996","Berlin","Female","180","0.681964759369905","0.628271748378241","0.735657770361569"
"Just right","1996","Brandenburg","Male","192","0.721077565061494","0.668734849223727","0.773420280899262"
"Just right","1996","Brandenburg","Female","218","0.722874716351637","0.673050917578908","0.772698515124366"
"Just right","1996","Mecklenburg-Western Pomerania","Male","142","0.740816740017136","0.679782384420505","0.801851095613768"
"Just right","1996","Mecklenburg-Western Pomerania","Female","148","0.751444528823724","0.691846412531298","0.811042645116151"
"Just right","1996","Saxony","Male","364","0.675822923779603","0.635784585066956","0.715861262492251"
"Just right","1996","Saxony","Female","420","0.716965225859194","0.680461339604798","0.75346911211359"
"Just right","1996","Saxony-Anhalt","Male","214","0.707841677608441","0.657381591164464","0.758301764052417"
"Just right","1996","Saxony-Anhalt","Female","239","0.675333760631419","0.627164212274806","0.723503308988032"
"Just right","1996","Thuringia","Male","234","0.74921141923446","0.701190331271566","0.797232507197354"
"Just right","1996","Thuringia","Female","254","0.776561151206526","0.732087753178368","0.821034549234685"
"A little too big","1996","Schleswig-Holstein","Male","19","","",""
"A little too big","1996","Schleswig-Holstein","Female","24","","",""
"A little too big","1996","Hamburg","Male","1","","",""
"A little too big","1996","Hamburg","Female","3","","",""
"A little too big","1996","Lower Saxony","Male","55","0.136337419909784","0.106468212504677","0.16620662731489"
"A little too big","1996","Lower Saxony","Female","67","0.154129760020134","0.123562196731598","0.18469732330867"
"A little too big","1996","Bremen","Male","5","","",""
"A little too big","1996","Bremen","Female","6","","",""
"A little too big","1996","North Rhine-Westphalia","Male","78","0.0908381308905105","0.0746122131955262","0.107064048585495"
"A little too big","1996","North Rhine-Westphalia","Female","98","0.101968107917718","0.0856990029573511","0.118237212878084"
"A little too big","1996","Hesse","Male","26","","",""
"A little too big","1996","Hesse","Female","28","","",""
"A little too big","1996","Rhineland-Palatinate,Saarland","Male","33","0.0898676604959622","0.0591505779073644","0.12058474308456"
"A little too big","1996","Rhineland-Palatinate,Saarland","Female","40","0.122520142037028","0.0882671050728468","0.156773179001209"
"A little too big","1996","Baden-Württemberg","Male","50","0.0963502354326365","0.0761909732377092","0.116509497627564"
"A little too big","1996","Baden-Württemberg","Female","47","0.083599319424194","0.0651220185542109","0.102076620294177"
"A little too big","1996","Bavaria","Male","62","0.0989665066562699","0.0785152156727045","0.119417797639835"
"A little too big","1996","Bavaria","Female","71","0.11232179426389","0.0909937103841886","0.133649878143591"
"A little too big","1996","Berlin","Male","22","","",""
"A little too big","1996","Berlin","Female","24","","",""
"A little too big","1996","Brandenburg","Male","18","","",""
"A little too big","1996","Brandenburg","Female","18","","",""
"A little too big","1996","Mecklenburg-Western Pomerania","Male","10","","",""
"A little too big","1996","Mecklenburg-Western Pomerania","Female","12","","",""
"A little too big","1996","Saxony","Male","43","0.108816721266935","0.0821788342835862","0.135454608250284"
"A little too big","1996","Saxony","Female","40","0.0767949844526035","0.0552182526177662","0.0983717162874408"
"A little too big","1996","Saxony-Anhalt","Male","24","","",""
"A little too big","1996","Saxony-Anhalt","Female","26","","",""
"A little too big","1996","Thuringia","Male","18","","",""
"A little too big","1996","Thuringia","Female","20","","",""
"Much too big","1996","Schleswig-Holstein","Male","1","","",""
"Much too big","1996","Schleswig-Holstein","Female","1","","",""
"Much too big","1996","Hamburg","Male","","","",""
"Much too big","1996","Hamburg","Female","1","","",""
"Much too big","1996","Lower Saxony","Male","5","","",""
"Much too big","1996","Lower Saxony","Female","4","","",""
"Much too big","1996","Bremen","Male","","","",""
"Much too big","1996","Bremen","Female","","","",""
"Much too big","1996","North Rhine-Westphalia","Male","7","","",""
"Much too big","1996","North Rhine-Westphalia","Female","7","","",""
"Much too big","1996","Hesse","Male","4","","",""
"Much too big","1996","Hesse","Female","3","","",""
"Much too big","1996","Rhineland-Palatinate,Saarland","Male","2","","",""
"Much too big","1996","Rhineland-Palatinate,Saarland","Female","","","",""
"Much too big","1996","Baden-Württemberg","Male","4","","",""
"Much too big","1996","Baden-Württemberg","Female","3","","",""
"Much too big","1996","Bavaria","Male","1","","",""
"Much too big","1996","Bavaria","Female","5","","",""
"Much too big","1996","Berlin","Male","2","","",""
"Much too big","1996","Berlin","Female","","","",""
"Much too big","1996","Brandenburg","Male","","","",""
"Much too big","1996","Brandenburg","Female","1","","",""
"Much too big","1996","Mecklenburg-Western Pomerania","Male","2","","",""
"Much too big","1996","Mecklenburg-Western Pomerania","Female","1","","",""
"Much too big","1996","Saxony","Male","1","","",""
"Much too big","1996","Saxony","Female","2","","",""
"Much too big","1996","Saxony-Anhalt","Male","3","","",""
"Much too big","1996","Saxony-Anhalt","Female","4","","",""
"Much too big","1996","Thuringia","Male","2","","",""
"Much too big","1996","Thuringia","Female","3","","",""
"Much too small","1997","Schleswig-Holstein","Male","4","","",""
"Much too small","1997","Schleswig-Holstein","Female","3","","",""
"Much too small","1997","Hamburg","Male","6","","",""
"Much too small","1997","Hamburg","Female","7","","",""
"Much too small","1997","Lower Saxony","Male","6","","",""
"Much too small","1997","Lower Saxony","Female","8","","",""
"Much too small","1997","Bremen","Male","","","",""
"Much too small","1997","Bremen","Female","1","","",""
"Much too small","1997","North Rhine-Westphalia","Male","46","0.0270378891919928","0.0178031789755236","0.0362725994084619"
"Much too small","1997","North Rhine-Westphalia","Female","46","0.0180619874606261","0.0108253928021107","0.0252985821191416"
"Much too small","1997","Hesse","Male","14","","",""
"Much too small","1997","Hesse","Female","9","","",""
"Much too small","1997","Rhineland-Palatinate,Saarland","Male","3","","",""
"Much too small","1997","Rhineland-Palatinate,Saarland","Female","3","","",""
"Much too small","1997","Baden-Württemberg","Male","26","","",""
