"hlf0071_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3","2017","lower secondary degree","Couple + C. LE and GT 16","252","0.696571773400313","0.649600200093185","0.743543346707441"
"3","2017","secondary school degree","1-pers.-HH","764","0.731973987728935","0.70500252439805","0.75894545105982"
"3","2017","secondary school degree","(Married) couple without C. ","1819","0.700894601529421","0.683053309015158","0.718735894043683"
"3","2017","secondary school degree","Single parent ","502","0.676914915063832","0.642491776116037","0.711338054011626"
"3","2017","secondary school degree","Couple + C. LE 16 ","1103","0.686008928447044","0.66337367502332","0.708644181870767"
"3","2017","secondary school degree","Couple + C. GT 16 ","676","0.790861835541072","0.764438091728429","0.817285579353716"
"3","2017","secondary school degree","Couple + C. LE and GT 16","482","0.733702963271215","0.700282939233411","0.767122987309018"
"3","2017","college entrance qualification","1-pers.-HH","805","0.686830250934669","0.660379515482899","0.713280986386439"
"3","2017","college entrance qualification","(Married) couple without C. ","1508","0.667371502941079","0.648091151760681","0.686651854121477"
"3","2017","college entrance qualification","Single parent ","393","0.59914728607988","0.56047812757025","0.637816444589511"
"3","2017","college entrance qualification","Couple + C. LE 16 ","1388","0.630223801419982","0.609606311789409","0.650841291050555"
"3","2017","college entrance qualification","Couple + C. GT 16 ","714","0.744932935012083","0.717501533042348","0.772364336981817"
"3","2017","college entrance qualification","Couple + C. LE and GT 16","439","0.717372023430692","0.682099159996025","0.752644886865359"
"3","2017","Other degree","1-pers.-HH","456","0.74581088409658","0.712209198221069","0.77941256997209"
"3","2017","Other degree","(Married) couple without C. ","682","0.73715555125814","0.708056245471674","0.766254857044607"
"3","2017","Other degree","Single parent ","185","0.60464858196864","0.549229967126541","0.660067196810739"
"3","2017","Other degree","Couple + C. LE 16 ","1279","0.620178518003327","0.59955263891603","0.640804397090623"
"3","2017","Other degree","Couple + C. GT 16 ","292","0.723883111891339","0.679225197822865","0.768541025959814"
"3","2017","Other degree","Couple + C. LE and GT 16","310","0.635423277938594","0.595630343950002","0.675216211927187"
"3","2017","no degree/no degree yet","1-pers.-HH","146","0.84819421857029","0.795773418111584","0.900615019028996"
"3","2017","no degree/no degree yet","(Married) couple without C. ","113","0.795414514051636","0.731702417530182","0.85912661057309"
"3","2017","no degree/no degree yet","Single parent ","246","0.667415291023865","0.620716146204693","0.714114435843037"
"3","2017","no degree/no degree yet","Couple + C. LE 16 ","461","0.599099822095762","0.566153544908502","0.632046099283021"
"3","2017","no degree/no degree yet","Couple + C. GT 16 ","225","0.708336585195084","0.658142374543004","0.758530795847165"
"3","2017","no degree/no degree yet","Couple + C. LE and GT 16","433","0.689671185171726","0.654925040216318","0.724417330127134"
"4","2017","lower secondary degree","1-pers.-HH","184","0.147151275283033","0.127082584883436","0.16721996568263"
"4","2017","lower secondary degree","(Married) couple without C. ","421","0.182196193756714","0.166698028638577","0.19769435887485"
"4","2017","lower secondary degree","Single parent ","33","0.0804824362179159","0.0562467131235762","0.104718159312256"
"4","2017","lower secondary degree","Couple + C. LE 16 ","40","0.0414908172052209","0.0281392633029733","0.0548423711074685"
"4","2017","lower secondary degree","Couple + C. GT 16 ","77","0.105756071486917","0.0825222197384273","0.128989923235407"
"4","2017","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"4","2017","secondary school degree","1-pers.-HH","140","0.133826255114948","0.113094246357195","0.1545582638727"
"4","2017","secondary school degree","(Married) couple without C. ","452","0.18717434024077","0.171975526649858","0.202373153831681"
"4","2017","secondary school degree","Single parent ","66","0.108154925377436","0.0852940511919793","0.131015799562894"
"4","2017","secondary school degree","Couple + C. LE 16 ","92","0.0513203424560309","0.0405590014238869","0.0620816834881749"
"4","2017","secondary school degree","Couple + C. GT 16 ","107","0.10471881020648","0.0848249311014494","0.12461268931151"
"4","2017","secondary school degree","Couple + C. LE and GT 16","28","","",""
"4","2017","college entrance qualification","1-pers.-HH","172","0.135016734849009","0.115526332910972","0.154507136787047"
"4","2017","college entrance qualification","(Married) couple without C. ","457","0.18112293697177","0.165363254485145","0.196882619458394"
"4","2017","college entrance qualification","Single parent ","95","0.226420248122239","0.19339731181709","0.259443184427388"
"4","2017","college entrance qualification","Couple + C. LE 16 ","143","0.0797386140067309","0.0681692669651498","0.0913079610483121"
"4","2017","college entrance qualification","Couple + C. GT 16 ","137","0.146014605868716","0.123792480386175","0.168236731351256"
"4","2017","college entrance qualification","Couple + C. LE and GT 16","51","0.0729762318622166","0.0526012572432234","0.0933512064812097"
"4","2017","Other degree","1-pers.-HH","44","0.0965486926515522","0.0737560958596476","0.119341289443457"
"4","2017","Other degree","(Married) couple without C. ","78","0.149924255537126","0.126323907032761","0.173524604041491"
"4","2017","Other degree","Single parent ","16","","",""
"4","2017","Other degree","Couple + C. LE 16 ","42","0.0365364554848648","0.0285630253035826","0.0445098856661471"
"4","2017","Other degree","Couple + C. GT 16 ","22","","",""
"4","2017","Other degree","Couple + C. LE and GT 16","10","","",""
"4","2017","no degree/no degree yet","1-pers.-HH","1","","",""
"4","2017","no degree/no degree yet","(Married) couple without C. ","6","","",""
"4","2017","no degree/no degree yet","Single parent ","20","","",""
"4","2017","no degree/no degree yet","Couple + C. LE 16 ","25","","",""
"4","2017","no degree/no degree yet","Couple + C. GT 16 ","28","","",""
"4","2017","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"5","2017","lower secondary degree","1-pers.-HH","50","0.0462911437929351","0.0343881041649729","0.0581941834208972"
"5","2017","lower secondary degree","(Married) couple without C. ","64","0.0285035522527828","0.0218223261071355","0.0351847783984301"
"5","2017","lower secondary degree","Single parent ","6","","",""
"5","2017","lower secondary degree","Couple + C. LE 16 ","6","","",""
"5","2017","lower secondary degree","Couple + C. GT 16 ","5","","",""
"5","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5","2017","secondary school degree","1-pers.-HH","20","","",""
"5","2017","secondary school degree","(Married) couple without C. ","55","0.0176551005646024","0.0125234754075298","0.0227867257216749"
"5","2017","secondary school degree","Single parent ","3","","",""
"5","2017","secondary school degree","Couple + C. LE 16 ","5","","",""
"5","2017","secondary school degree","Couple + C. GT 16 ","5","","",""
"5","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"5","2017","college entrance qualification","1-pers.-HH","49","0.0386892753919792","0.0276903480309208","0.0496882027530377"
"5","2017","college entrance qualification","(Married) couple without C. ","57","0.0200590793811977","0.0143217890250435","0.025796369737352"
"5","2017","college entrance qualification","Single parent ","16","","",""
"5","2017","college entrance qualification","Couple + C. LE 16 ","7","","",""
"5","2017","college entrance qualification","Couple + C. GT 16 ","9","","",""
"5","2017","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"5","2017","Other degree","1-pers.-HH","6","","",""
"5","2017","Other degree","(Married) couple without C. ","11","","",""
"5","2017","Other degree","Single parent ","","","",""
"5","2017","Other degree","Couple + C. LE 16 ","4","","",""
"5","2017","Other degree","Couple + C. GT 16 ","","","",""
"5","2017","Other degree","Couple + C. LE and GT 16","","","",""
"5","2017","no degree/no degree yet","1-pers.-HH","","","",""
"5","2017","no degree/no degree yet","(Married) couple without C. ","3","","",""
"5","2017","no degree/no degree yet","Single parent ","2","","",""
"5","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"5","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5","2017","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"1","2018","lower secondary degree","1-pers.-HH","16","","",""
"1","2018","lower secondary degree","(Married) couple without C. ","7","","",""
"1","2018","lower secondary degree","Single parent ","28","","",""
"1","2018","lower secondary degree","Couple + C. LE 16 ","36","0.0453630544813422","0.0303390878285504","0.060387021134134"
"1","2018","lower secondary degree","Couple + C. GT 16 ","8","","",""
"1","2018","lower secondary degree","Couple + C. LE and GT 16","32","0.096394735383211","0.0651614934677858","0.127627977298636"
"1","2018","secondary school degree","1-pers.-HH","15","","",""
"1","2018","secondary school degree","(Married) couple without C. ","17","","",""
"1","2018","secondary school degree","Single parent ","26","","",""
"1","2018","secondary school degree","Couple + C. LE 16 ","46","0.033376261824444","0.0242774482723025","0.0424750753765856"
"1","2018","secondary school degree","Couple + C. GT 16 ","3","","",""
"1","2018","secondary school degree","Couple + C. LE and GT 16","25","","",""
"1","2018","college entrance qualification","1-pers.-HH","14","","",""
"1","2018","college entrance qualification","(Married) couple without C. ","21","","",""
"1","2018","college entrance qualification","Single parent ","19","","",""
"1","2018","college entrance qualification","Couple + C. LE 16 ","57","0.0230457999099246","0.01635500796169","0.0297365918581592"
"1","2018","college entrance qualification","Couple + C. GT 16 ","7","","",""
"1","2018","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"1","2018","Other degree","1-pers.-HH","25","","",""
"1","2018","Other degree","(Married) couple without C. ","15","","",""
"1","2018","Other degree","Single parent ","38","0.0961426395963601","0.0626169409756408","0.129668338217079"
"1","2018","Other degree","Couple + C. LE 16 ","219","0.090382810826583","0.0774286127754337","0.103337008877732"
"1","2018","Other degree","Couple + C. GT 16 ","14","","",""
"1","2018","Other degree","Couple + C. LE and GT 16","80","0.0784946167866697","0.0561794639005914","0.100809769672748"
"1","2018","no degree/no degree yet","1-pers.-HH","12","","",""
"1","2018","no degree/no degree yet","(Married) couple without C. ","9","","",""
"1","2018","no degree/no degree yet","Single parent ","42","0.0840806606697295","0.0558424087381622","0.112318912601297"
"1","2018","no degree/no degree yet","Couple + C. LE 16 ","112","0.133022003835182","0.10889399167163","0.157150015998733"
"1","2018","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"1","2018","no degree/no degree yet","Couple + C. LE and GT 16","79","0.0601272264507129","0.041695425061864","0.0785590278395619"
"2","2018","lower secondary degree","1-pers.-HH","60","0.0472512849058932","0.0352863422603875","0.0592162275513988"
"2","2018","lower secondary degree","(Married) couple without C. ","112","0.0541483014449078","0.0447910026422332","0.0635056002475824"
"2","2018","lower secondary degree","Single parent ","95","0.186285052335762","0.151345764180027","0.221224340491498"
"2","2018","lower secondary degree","Couple + C. LE 16 ","185","0.318025990348614","0.284403524134914","0.351648456562315"
"2","2018","lower secondary degree","Couple + C. GT 16 ","42","0.056812181022298","0.0382745385188237","0.0753498235257722"
"2","2018","lower secondary degree","Couple + C. LE and GT 16","77","0.205004509138995","0.162281181619742","0.247727836658248"
"2","2018","secondary school degree","1-pers.-HH","105","0.0989481515070207","0.0811975917612052","0.116698711252836"
"2","2018","secondary school degree","(Married) couple without C. ","176","0.079082348133368","0.0683325360352971","0.089832160231439"
