"hlf0071_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Much too big","2007","middle vocational","Male","40","0.00842253487801514","0.00586869059686341","0.0109763791591669"
"Much too big","2007","middle vocational","Female","74","0.0142964738385487","0.0111439598276973","0.0174489878494001"
"Much too big","2007","vocational + Abi","Male","2","","",""
"Much too big","2007","vocational + Abi","Female","10","","",""
"Much too big","2007","higher vocational","Male","12","","",""
"Much too big","2007","higher vocational","Female","7","","",""
"Much too big","2007","higher education","Male","57","0.0183490570444507","0.0129941140798858","0.0237040000090156"
"Much too big","2007","higher education","Female","38","0.0161471039747416","0.0106009788651301","0.0216932290843531"
"Much too small","2008","in school","Male","6","","",""
"Much too small","2008","in school","Female","5","","",""
"Much too small","2008","inadequately","Male","3","","",""
"Much too small","2008","inadequately","Female","2","","",""
"Much too small","2008","general elemantary","Male","13","","",""
"Much too small","2008","general elemantary","Female","20","","",""
"Much too small","2008","middle vocational","Male","57","0.0133993978990049","0.0100836046736478","0.016715191124362"
"Much too small","2008","middle vocational","Female","49","0.0110843328377865","0.00822296140701526","0.0139457042685577"
"Much too small","2008","vocational + Abi","Male","6","","",""
"Much too small","2008","vocational + Abi","Female","7","","",""
"Much too small","2008","higher vocational","Male","4","","",""
"Much too small","2008","higher vocational","Female","8","","",""
"Much too small","2008","higher education","Male","15","","",""
"Much too small","2008","higher education","Female","14","","",""
"A little too small","2008","in school","Male","45","0.132611014849859","0.0926713002463036","0.172550729453415"
"A little too small","2008","in school","Female","48","0.153723907430113","0.11093871288228","0.196509101977946"
"A little too small","2008","inadequately","Male","13","","",""
"A little too small","2008","inadequately","Female","19","","",""
"A little too small","2008","general elemantary","Male","84","0.140495563042039","0.113883238748215","0.167107887335862"
"A little too small","2008","general elemantary","Female","155","0.11425592048684","0.0977734707537049","0.130738370219976"
"A little too small","2008","middle vocational","Male","567","0.13147239235946","0.121727361770964","0.141217422947955"
"A little too small","2008","middle vocational","Female","603","0.127305246355159","0.118195754282173","0.136414738428145"
"A little too small","2008","vocational + Abi","Male","74","0.188067243864341","0.151555013390649","0.224579474338033"
"A little too small","2008","vocational + Abi","Female","118","0.167985480381788","0.13937682167137","0.196594139092206"
"A little too small","2008","higher vocational","Male","105","0.128611329170791","0.105904817440513","0.151317840901069"
"A little too small","2008","higher vocational","Female","77","0.164316676881917","0.134313933158637","0.194319420605197"
"A little too small","2008","higher education","Male","285","0.157363966255165","0.142472404272435","0.172255528237894"
"A little too small","2008","higher education","Female","257","0.168654351360391","0.151830776453188","0.185477926267593"
"Just right","2008","in school","Male","195","0.717024656342465","0.663979033939462","0.770070278745468"
"Just right","2008","in school","Female","197","0.717405600021345","0.663994573555744","0.770816626486947"
"Just right","2008","inadequately","Male","54","0.748846327747745","0.649362432976382","0.848330222519107"
"Just right","2008","inadequately","Female","90","0.828990926197186","0.759874681863181","0.898107170531191"
"Just right","2008","general elemantary","Male","507","0.756733763261831","0.723875854822431","0.789591671701231"
"Just right","2008","general elemantary","Female","1068","0.727022859910432","0.703941284533664","0.7501044352872"
"Just right","2008","middle vocational","Male","3458","0.732160771000517","0.719390078999545","0.744931463001489"
"Just right","2008","middle vocational","Female","3804","0.722068417068116","0.709825132210317","0.734311701925915"
"Just right","2008","vocational + Abi","Male","321","0.701376756851564","0.658614635520673","0.744138878182456"
"Just right","2008","vocational + Abi","Female","458","0.690923122020549","0.655560513511629","0.726285730529469"
"Just right","2008","higher vocational","Male","598","0.71682428257107","0.686265277370379","0.74738328777176"
"Just right","2008","higher vocational","Female","420","0.705154937857074","0.668236910425204","0.742072965288944"
"Just right","2008","higher education","Male","1603","0.676057514496015","0.656919654609852","0.695195374382179"
"Just right","2008","higher education","Female","1341","0.682798805578632","0.661889361794077","0.703708249363187"
"A little too big","2008","in school","Male","31","0.127755886006566","0.0884445603521091","0.167067211661023"
"A little too big","2008","in school","Female","20","","",""
"A little too big","2008","inadequately","Male","3","","",""
"A little too big","2008","inadequately","Female","3","","",""
"A little too big","2008","general elemantary","Male","43","0.0633172521900517","0.0446669990302677","0.0819675053498358"
"A little too big","2008","general elemantary","Female","160","0.121844733490234","0.104896778168458","0.13879268881201"
"A little too big","2008","middle vocational","Male","469","0.104865173022411","0.0960296151457356","0.113700730899087"
"A little too big","2008","middle vocational","Female","587","0.119229922410867","0.110373389608441","0.128086455213293"
"A little too big","2008","vocational + Abi","Male","37","0.0894884871618549","0.0628169493528989","0.116160024970811"
"A little too big","2008","vocational + Abi","Female","64","0.106748477897957","0.0831184682252191","0.130378487570695"
"A little too big","2008","higher vocational","Male","115","0.122780123624224","0.100520228277352","0.145040018971095"
"A little too big","2008","higher vocational","Female","74","0.106726141731969","0.0817268905595931","0.131725392904346"
"A little too big","2008","higher education","Male","343","0.135560146802298","0.12156101833089","0.149559275273707"
"A little too big","2008","higher education","Female","267","0.124759102129973","0.109912447063649","0.139605757196297"
"Much too big","2008","in school","Male","","","",""
"Much too big","2008","in school","Female","3","","",""
"Much too big","2008","inadequately","Male","","","",""
"Much too big","2008","inadequately","Female","","","",""
"Much too big","2008","general elemantary","Male","8","","",""
"Much too big","2008","general elemantary","Female","28","","",""
"Much too big","2008","middle vocational","Male","68","0.0181022657186068","0.0142574661334667","0.021947065303747"
"Much too big","2008","middle vocational","Female","100","0.0203120813280719","0.0164567570032592","0.0241674056528845"
"Much too big","2008","vocational + Abi","Male","2","","",""
"Much too big","2008","vocational + Abi","Female","9","","",""
"Much too big","2008","higher vocational","Male","13","","",""
"Much too big","2008","higher vocational","Female","7","","",""
"Much too big","2008","higher education","Male","51","0.0197604019073386","0.0140688382002935","0.0254519656143836"
"Much too big","2008","higher education","Female","24","","",""
"Much too small","2009","in school","Male","5","","",""
"Much too small","2009","in school","Female","8","","",""
"Much too small","2009","inadequately","Male","6","","",""
"Much too small","2009","inadequately","Female","7","","",""
"Much too small","2009","general elemantary","Male","11","","",""
"Much too small","2009","general elemantary","Female","25","","",""
"Much too small","2009","middle vocational","Male","57","0.0140139484401464","0.0104956202674154","0.0175322766128775"
"Much too small","2009","middle vocational","Female","53","0.0133627944415585","0.0101178823112975","0.0166077065718195"
"Much too small","2009","vocational + Abi","Male","6","","",""
"Much too small","2009","vocational + Abi","Female","10","","",""
"Much too small","2009","higher vocational","Male","6","","",""
"Much too small","2009","higher vocational","Female","5","","",""
"Much too small","2009","higher education","Male","22","","",""
"Much too small","2009","higher education","Female","21","","",""
"A little too small","2009","in school","Male","61","0.221858874844297","0.172840248436009","0.270877501252585"
"A little too small","2009","in school","Female","47","0.208005799028328","0.155551281679604","0.260460316377052"
