"plj0047","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"No worries","2016","Saxony-Anhalt","Not Employed","87","0.117251654914473","0.0866289810332532","0.147874328795693"
"No worries","2016","Saxony-Anhalt","Employed","57","0.158872317029306","0.126989441772142","0.190755192286469"
"No worries","2016","Thuringia","Not Employed","148","0.279645623934976","0.236411662217241","0.322879585652711"
"No worries","2016","Thuringia","Employed","78","0.121518698619514","0.0949742068504446","0.148063190388584"
"Big worries","2017","Schleswig-Holstein","Not Employed","139","0.353300223856587","0.314264686611865","0.392335761101309"
"Big worries","2017","Schleswig-Holstein","Employed","289","0.496644649963126","0.45826645733212","0.535022842594131"
"Big worries","2017","Hamburg","Not Employed","68","0.454332744223166","0.398453678389511","0.510211810056821"
"Big worries","2017","Hamburg","Employed","142","0.540183116016137","0.485492135527273","0.594874096505"
"Big worries","2017","Lower Saxony","Not Employed","428","0.44346003885223","0.41805542399954","0.46886465370492"
"Big worries","2017","Lower Saxony","Employed","750","0.421037815550465","0.398410820112453","0.443664810988477"
"Big worries","2017","Bremen","Not Employed","41","0.426330524729312","0.346111800948153","0.506549248510471"
"Big worries","2017","Bremen","Employed","60","0.371738146925656","0.291398558745703","0.452077735105609"
"Big worries","2017","North Rhine-Westphalia","Not Employed","927","0.425076184756866","0.40764860315511","0.442503766358622"
"Big worries","2017","North Rhine-Westphalia","Employed","1666","0.456435839811476","0.440401463416897","0.472470216206055"
"Big worries","2017","Hesse","Not Employed","257","0.406836436777197","0.377885162670347","0.435787710884048"
"Big worries","2017","Hesse","Employed","521","0.406997777092896","0.380126410215061","0.433869143970731"
"Big worries","2017","Rhineland-Palatinate,Saarland","Not Employed","174","0.351443248883451","0.31874626186292","0.384140235903981"
"Big worries","2017","Rhineland-Palatinate,Saarland","Employed","377","0.393465143956668","0.363426366624463","0.423503921288873"
"Big worries","2017","Baden-Württemberg","Not Employed","363","0.401237058026047","0.37609506864536","0.426379047406733"
"Big worries","2017","Baden-Württemberg","Employed","803","0.368875309752389","0.348853852475178","0.3888967670296"
"Big worries","2017","Bavaria","Not Employed","501","0.365236594336162","0.343109477728885","0.38736371094344"
"Big worries","2017","Bavaria","Employed","1162","0.390425339579667","0.373106329669066","0.407744349490267"
"Big worries","2017","Berlin","Not Employed","163","0.463310750583373","0.419248855058461","0.507372646108284"
"Big worries","2017","Berlin","Employed","272","0.403839899337753","0.366741982762527","0.440937815912978"
"Big worries","2017","Brandenburg","Not Employed","175","0.380082917464377","0.341275313240361","0.418890521688393"
"Big worries","2017","Brandenburg","Employed","229","0.370120131385713","0.332083417966969","0.408156844804458"
"Big worries","2017","Mecklenburg-Western Pomerania","Not Employed","127","0.545427489550555","0.485813142743256","0.605041836357853"
"Big worries","2017","Mecklenburg-Western Pomerania","Employed","140","0.435774076249656","0.384552368461581","0.486995784037731"
"Big worries","2017","Saxony","Not Employed","261","0.399368923016385","0.363718053977788","0.435019792054982"
"Big worries","2017","Saxony","Employed","391","0.3892471441679","0.360446652480415","0.418047635855385"
"Big worries","2017","Saxony-Anhalt","Not Employed","184","0.467481429574529","0.421686728327036","0.513276130822022"
"Big worries","2017","Saxony-Anhalt","Employed","263","0.447473664375337","0.406796340198045","0.488150988552628"
"Big worries","2017","Thuringia","Not Employed","115","0.359338173148905","0.315056306296417","0.403620040001393"
"Big worries","2017","Thuringia","Employed","259","0.430124212523261","0.392324157531686","0.467924267514836"
"Some worries","2017","Schleswig-Holstein","Not Employed","187","0.484271572491712","0.443459197089761","0.525083947893662"
"Some worries","2017","Schleswig-Holstein","Employed","301","0.420662714923996","0.38276988476868","0.458555545079313"
"Some worries","2017","Hamburg","Not Employed","75","0.394839179361628","0.339980709080244","0.449697649643011"
"Some worries","2017","Hamburg","Employed","152","0.404275055065206","0.350421532618466","0.458128577511946"
"Some worries","2017","Lower Saxony","Not Employed","452","0.423032266275806","0.39776840643484","0.448296126116772"
"Some worries","2017","Lower Saxony","Employed","892","0.48140429196862","0.458505599932594","0.504302984004646"
"Some worries","2017","Bremen","Not Employed","40","0.424843596427986","0.344661172455681","0.50502602040029"
"Some worries","2017","Bremen","Employed","65","0.55389712788044","0.471260467581181","0.636533788179698"
"Some worries","2017","North Rhine-Westphalia","Not Employed","997","0.429071598321602","0.411623251039332","0.446519945603872"
"Some worries","2017","North Rhine-Westphalia","Employed","1650","0.451091650618596","0.435073251488423","0.46711004974877"
"Some worries","2017","Hesse","Not Employed","333","0.448258436967348","0.418949328092044","0.477567545842653"
"Some worries","2017","Hesse","Employed","616","0.470406605605826","0.443105919305425","0.497707291906227"
"Some worries","2017","Rhineland-Palatinate,Saarland","Not Employed","334","0.43999056576421","0.405994747876446","0.473986383651974"
"Some worries","2017","Rhineland-Palatinate,Saarland","Employed","544","0.525371265136636","0.494666102032275","0.556076428240997"
"Some worries","2017","Baden-Württemberg","Not Employed","553","0.476219981248764","0.450601703295218","0.50183825920231"
"Some worries","2017","Baden-Württemberg","Employed","1106","0.486622240432695","0.465882046737465","0.507362434127926"
"Some worries","2017","Bavaria","Not Employed","671","0.496712957672245","0.473736008643331","0.519689906701158"
"Some worries","2017","Bavaria","Employed","1481","0.486417995809838","0.468674044971487","0.504161946648189"
"Some worries","2017","Berlin","Not Employed","175","0.378962132810275","0.336095192280208","0.421829073340342"
"Some worries","2017","Berlin","Employed","327","0.512208388976431","0.474416033443907","0.550000744508954"
"Some worries","2017","Brandenburg","Not Employed","261","0.467991365823986","0.428099062213177","0.507883669434794"
"Some worries","2017","Brandenburg","Employed","312","0.481207251842628","0.441846281465403","0.520568222219853"
"Some worries","2017","Mecklenburg-Western Pomerania","Not Employed","93","0.351811074467411","0.294638697247323","0.408983451687499"
"Some worries","2017","Mecklenburg-Western Pomerania","Employed","178","0.450486585569416","0.399090869458494","0.501882301680337"
"Some worries","2017","Saxony","Not Employed","299","0.491897694760933","0.455506856133967","0.5282885333879"
"Some worries","2017","Saxony","Employed","547","0.472047277380503","0.442559319536291","0.501535235224715"
"Some worries","2017","Saxony-Anhalt","Not Employed","165","0.406999320553402","0.361908295598433","0.452090345508371"
"Some worries","2017","Saxony-Anhalt","Employed","258","0.434961512553831","0.394405376130022","0.47551764897764"
"Some worries","2017","Thuringia","Not Employed","171","0.328656156174954","0.285304747784402","0.372007564565506"
"Some worries","2017","Thuringia","Employed","302","0.39323721524906","0.355942941216492","0.430531489281628"
"No worries","2017","Schleswig-Holstein","Not Employed","250","0.162428203651702","0.132306565130617","0.192549842172787"
"No worries","2017","Schleswig-Holstein","Employed","62","0.0826926351128777","0.0615521402532725","0.103833129972483"
"No worries","2017","Hamburg","Not Employed","162","0.150828076415206","0.110664065099135","0.190992087731278"
"No worries","2017","Hamburg","Employed","25","","",""
"No worries","2017","Lower Saxony","Not Employed","589","0.133507694871964","0.116114766956829","0.1509006227871"
"No worries","2017","Lower Saxony","Employed","187","0.097557892480915","0.0839596707415354","0.111156114220295"
"No worries","2017","Bremen","Not Employed","65","0.148825878842703","0.0910934144290619","0.206558343256343"
"No worries","2017","Bremen","Employed","14","","",""
"No worries","2017","North Rhine-Westphalia","Not Employed","1167","0.145852216921532","0.133409316806778","0.158295117036287"
"No worries","2017","North Rhine-Westphalia","Employed","391","0.0924725095699275","0.0831469904973467","0.101798028642508"
"No worries","2017","Hesse","Not Employed","516","0.144905126255454","0.124159834175873","0.165650418335036"
"No worries","2017","Hesse","Employed","147","0.122595617301279","0.104656422278855","0.140534812323703"
"No worries","2017","Rhineland-Palatinate,Saarland","Not Employed","311","0.208566185352339","0.18074117144288","0.236391199261797"
"No worries","2017","Rhineland-Palatinate,Saarland","Employed","95","0.0811635909066959","0.0643716475117247","0.0979555343016671"
"No worries","2017","Baden-Württemberg","Not Employed","544","0.122542960725189","0.105722852772086","0.139363068678293"
"No worries","2017","Baden-Württemberg","Employed","322","0.144502449814916","0.12991278562147","0.159092114008361"
"No worries","2017","Bavaria","Not Employed","647","0.138050447991593","0.122198173792317","0.153902722190869"
"No worries","2017","Bavaria","Employed","405","0.123156664610495","0.11149043360626","0.134822895614731"
"No worries","2017","Berlin","Not Employed","154","0.157727116606352","0.125520497938638","0.189933735274067"
"No worries","2017","Berlin","Employed","73","0.0839517116858167","0.0629846575774923","0.104918765794141"
"No worries","2017","Brandenburg","Not Employed","165","0.151925716711637","0.123228257391081","0.180623176032194"
"No worries","2017","Brandenburg","Employed","78","0.148672616771659","0.120646265520779","0.176698968022538"
"No worries","2017","Mecklenburg-Western Pomerania","Not Employed","48","0.102761435982034","0.0664076419737862","0.139115229990282"
"No worries","2017","Mecklenburg-Western Pomerania","Employed","42","0.113739338180929","0.0809424283752003","0.146536247986657"
"No worries","2017","Saxony","Not Employed","165","0.108733382222682","0.0860731499814695","0.131393614463894"
"No worries","2017","Saxony","Employed","163","0.138705578451597","0.118289270272961","0.159121886630233"
"No worries","2017","Saxony-Anhalt","Not Employed","107","0.125519249872069","0.0951106821977901","0.155927817546348"
"No worries","2017","Saxony-Anhalt","Employed","53","0.117564823070832","0.0912153309785329","0.143914315163131"
"No worries","2017","Thuringia","Not Employed","165","0.312005670676141","0.269246084539896","0.354765256812387"
"No worries","2017","Thuringia","Employed","98","0.176638572227679","0.147521787512643","0.205755356942716"
"Big worries","2018","Schleswig-Holstein","Not Employed","111","0.295958424498774","0.254469123213336","0.337447725784211"
"Big worries","2018","Schleswig-Holstein","Employed","219","0.403904138826837","0.366298201165223","0.44151007648845"
"Big worries","2018","Hamburg","Not Employed","69","0.429856014608361","0.366015573580416","0.493696455636306"
"Big worries","2018","Hamburg","Employed","114","0.407219294868595","0.354763394730956","0.459675195006234"
"Big worries","2018","Lower Saxony","Not Employed","290","0.333868710171927","0.30792183534843","0.359815584995423"
"Big worries","2018","Lower Saxony","Employed","566","0.318582921995125","0.297034638658997","0.340131205331253"
"Big worries","2018","Bremen","Not Employed","51","0.506471629295564","0.429003740090988","0.583939518500139"
"Big worries","2018","Bremen","Employed","51","0.396919618748476","0.315290063377736","0.478549174119216"
"Big worries","2018","North Rhine-Westphalia","Not Employed","768","0.363419522499509","0.345175388857602","0.381663656141416"
"Big worries","2018","North Rhine-Westphalia","Employed","1320","0.360548549118585","0.345091646788802","0.376005451448368"
"Big worries","2018","Hesse","Not Employed","217","0.352166539485534","0.322138934696656","0.382194144274412"
"Big worries","2018","Hesse","Employed","372","0.295244264506868","0.269885822294286","0.320602706719449"
"Big worries","2018","Rhineland-Palatinate,Saarland","Not Employed","164","0.28644126664475","0.253349407362367","0.319533125927133"
"Big worries","2018","Rhineland-Palatinate,Saarland","Employed","343","0.330703717335504","0.301888171040268","0.35951926363074"
