"plj0047","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2011","(1b) general elementary school","West Germany","706","0.487597736396579","0.461762942083179","0.51343253070998"
"Some worries","2011","(1b) general elementary school","East Germany","95","0.422287864106283","0.352962712012234","0.491613016200332"
"Some worries","2011","(1c) basic vocational qualification","West Germany","2385","0.541605643561386","0.526914780456114","0.556296506666658"
"Some worries","2011","(1c) basic vocational qualification","East Germany","490","0.463445979443371","0.432383452705717","0.494508506181024"
"Some worries","2011","(2b) intermediate general qualification","West Germany","215","0.497964537279952","0.450706000716459","0.545223073843445"
"Some worries","2011","(2b) intermediate general qualification","East Germany","41","0.369682826267848","0.274595047676827","0.464770604858869"
"Some worries","2011","(2a) intermediate vocational","West Germany","1848","0.58559176692079","0.568571485378894","0.602612048462686"
"Some worries","2011","(2a) intermediate vocational","East Germany","998","0.549788158170472","0.526384735384555","0.573191580956388"
"Some worries","2011","(2c_gen) general maturity certificate","West Germany","350","0.512610229546927","0.475502571899239","0.549717887194615"
"Some worries","2011","(2c_gen) general maturity certificate","East Germany","97","0.520332123925781","0.44456156479827","0.596102683053292"
"Some worries","2011","(2c_voc) vocational maturity certificate","West Germany","767","0.564949762822076","0.538295896162783","0.59160362948137"
"Some worries","2011","(2c_voc) vocational maturity certificate","East Germany","141","0.566102932535721","0.502737089142986","0.629468775928456"
"Some worries","2011","(3a) lower tertiary education","West Germany","670","0.59301079297206","0.564123037012816","0.621898548931305"
"Some worries","2011","(3a) lower tertiary education","East Germany","397","0.624112589390713","0.586230961745647","0.66199421703578"
"Some worries","2011","(3b) higher tertiary education","West Germany","1239","0.548416481250863","0.52749258690269","0.569340375599035"
"Some worries","2011","(3b) higher tertiary education","East Germany","421","0.64547867355953","0.60873185640113","0.68222549071793"
"No worries","2011","(0) in school","West Germany","80","0.284296933432392","0.23117660725281","0.337417259611973"
"No worries","2011","(0) in school","East Germany","8","","",""
"No worries","2011","(1a) inadequately completed","West Germany","69","0.39155579499251","0.324740118793096","0.458371471191923"
"No worries","2011","(1a) inadequately completed","East Germany","14","","",""
"No worries","2011","(1b) general elementary school","West Germany","468","0.311784388926671","0.287842517679838","0.335726260173504"
"No worries","2011","(1b) general elementary school","East Germany","63","0.341533166817527","0.274973033961586","0.408093299673468"
"No worries","2011","(1c) basic vocational qualification","West Germany","1138","0.25481604702001","0.241968174334124","0.267663919705896"
"No worries","2011","(1c) basic vocational qualification","East Germany","313","0.332117876792908","0.302780145284245","0.361455608301571"
"No worries","2011","(2b) intermediate general qualification","West Germany","128","0.303159341002874","0.259716713763773","0.346601968241976"
"No worries","2011","(2b) intermediate general qualification","East Germany","40","0.42129528074867","0.32403124114875","0.518559320348591"
"No worries","2011","(2a) intermediate vocational","West Germany","758","0.238046321431221","0.223331666112006","0.252760976750435"
"No worries","2011","(2a) intermediate vocational","East Germany","413","0.250978714320944","0.230583007735528","0.27137442090636"
"No worries","2011","(2c_gen) general maturity certificate","West Germany","197","0.275579504456178","0.242409118568778","0.308749890343578"
"No worries","2011","(2c_gen) general maturity certificate","East Germany","25","","",""
"No worries","2011","(2c_voc) vocational maturity certificate","West Germany","325","0.242861547218738","0.219807210553822","0.265915883883654"
"No worries","2011","(2c_voc) vocational maturity certificate","East Germany","51","0.219995115702336","0.167032510413699","0.272957720990973"
"No worries","2011","(3a) lower tertiary education","West Germany","288","0.269044734603841","0.242968270045847","0.295121199161834"
"No worries","2011","(3a) lower tertiary education","East Germany","115","0.186369792226883","0.155914023784865","0.216825560668901"
"No worries","2011","(3b) higher tertiary education","West Germany","577","0.291833141854431","0.272719064806312","0.310947218902551"
"No worries","2011","(3b) higher tertiary education","East Germany","109","0.141787116695279","0.114990899015262","0.168583334375295"
"Big worries","2012","(0) in school","West Germany","53","0.180086253579141","0.132358303364902","0.22781420379338"
"Big worries","2012","(0) in school","East Germany","7","","",""
"Big worries","2012","(1a) inadequately completed","West Germany","58","0.194566703311575","0.142256573169119","0.246876833454031"
"Big worries","2012","(1a) inadequately completed","East Germany","8","","",""
"Big worries","2012","(1b) general elementary school","West Germany","297","0.219611237580406","0.197949063645735","0.241273411515077"
"Big worries","2012","(1b) general elementary school","East Germany","39","0.264604121992147","0.203922249949292","0.325285994035001"
"Big worries","2012","(1c) basic vocational qualification","West Germany","988","0.232108677509004","0.219500386513783","0.244716968504224"
"Big worries","2012","(1c) basic vocational qualification","East Germany","190","0.203454743811677","0.178701029460344","0.22820845816301"
"Big worries","2012","(2b) intermediate general qualification","West Germany","101","0.22586058850134","0.186922372978924","0.264798804023755"
"Big worries","2012","(2b) intermediate general qualification","East Germany","11","","",""
"Big worries","2012","(2a) intermediate vocational","West Germany","650","0.208682208961345","0.194582736405714","0.222781681516976"
"Big worries","2012","(2a) intermediate vocational","East Germany","303","0.180809721308866","0.162605746460695","0.199013696157037"
"Big worries","2012","(2c_gen) general maturity certificate","West Germany","154","0.222447689734207","0.191616643605694","0.253278735862721"
"Big worries","2012","(2c_gen) general maturity certificate","East Germany","36","0.298925025496029","0.224154537540368","0.373695513451689"
"Big worries","2012","(2c_voc) vocational maturity certificate","West Germany","280","0.219735253265934","0.197507074628849","0.241963431903019"
"Big worries","2012","(2c_voc) vocational maturity certificate","East Germany","52","0.201787424523372","0.153098052992941","0.250476796053803"
"Big worries","2012","(3a) lower tertiary education","West Germany","172","0.145134268432945","0.12492518573178","0.16534335113411"
"Big worries","2012","(3a) lower tertiary education","East Germany","108","0.180032784090398","0.149366335935354","0.210699232245442"
"Big worries","2012","(3b) higher tertiary education","West Germany","445","0.200040306798578","0.183343377712261","0.216737235884894"
"Big worries","2012","(3b) higher tertiary education","East Germany","147","0.237860098868616","0.205401818412162","0.270318379325071"
"Some worries","2012","(0) in school","West Germany","126","0.5355544670121","0.473607844057615","0.597501089966584"
"Some worries","2012","(0) in school","East Germany","18","","",""
"Some worries","2012","(1a) inadequately completed","West Germany","102","0.533447556686831","0.467525181012919","0.599369932360742"
"Some worries","2012","(1a) inadequately completed","East Germany","13","","",""
"Some worries","2012","(1b) general elementary school","West Germany","700","0.513084431947067","0.486930288316429","0.539238575577704"
"Some worries","2012","(1b) general elementary school","East Germany","82","0.328352118256089","0.263750885140666","0.392953351371511"
"Some worries","2012","(1c) basic vocational qualification","West Germany","2314","0.530994771769441","0.516091053935205","0.545898489603678"
"Some worries","2012","(1c) basic vocational qualification","East Germany","536","0.519010082942222","0.488287542769056","0.549732623115387"
"Some worries","2012","(2b) intermediate general qualification","West Germany","241","0.531205337064061","0.484735754399725","0.577674919728397"
"Some worries","2012","(2b) intermediate general qualification","East Germany","35","0.405865600513846","0.302081138985452","0.509650062042241"
"Some worries","2012","(2a) intermediate vocational","West Germany","1885","0.581227950552686","0.564110196662571","0.598345704442802"
"Some worries","2012","(2a) intermediate vocational","East Germany","1007","0.577777598753345","0.55441538845842","0.60113980904827"
"Some worries","2012","(2c_gen) general maturity certificate","West Germany","376","0.52101199604951","0.483978417236635","0.558045574862385"
"Some worries","2012","(2c_gen) general maturity certificate","East Germany","76","0.522116934356218","0.440531701919905","0.60370216679253"
"Some worries","2012","(2c_voc) vocational maturity certificate","West Germany","787","0.583574918681129","0.557111267404442","0.610038569957816"
"Some worries","2012","(2c_voc) vocational maturity certificate","East Germany","155","0.570561029556525","0.51050873358064","0.630613325532411"
