"plj0047","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2018","(Married) couple without C. ","no migration background","3571","0.524576926306129","0.512675719242434","0.536478133369824","2"
"Some worries","2018","1-pers.-HH","indirect migration background","106","0.511947775497622","0.444819688995121","0.579075862000122","2"
"Some worries","2018","Couple + C. LE and GT 16","no migration background","735","0.535634709995422","0.509454029223239","0.561815390767604","2"
"Some worries","2018","1-pers.-HH","direct migration background","447","0.490882759395388","0.463344972811587","0.518420545979188","2"
"Some worries","2018","1-pers.-HH","no migration background","1694","0.495219195284581","0.478465072079174","0.511973318489988","2"
"Some worries","2018","Couple + C. GT 16 ","indirect migration background","101","0.457222002449991","0.39139388603277","0.523050118867212","2"
"Some worries","2018","Couple + C. GT 16 ","direct migration background","258","0.520095626945118","0.47929603645157","0.560895217438665","2"
"Some worries","2018","Couple + C. LE 16 ","indirect migration background","230","0.563705210375811","0.51767990280103","0.609730517950592","2"
"Some worries","2018","Couple + C. GT 16 ","no migration background","1248","0.534527003151705","0.514207893966691","0.55484611233672","2"
"Some worries","2018","Couple + C. LE 16 ","direct migration background","1175","0.521756160848586","0.504483819462043","0.53902850223513","2"
"Some worries","2018","Couple + C. LE 16 ","no migration background","2044","0.577803165926769","0.561626337652613","0.593979994200924","2"
"Some worries","2018","Single parent ","indirect migration background","121","0.446767880491002","0.381221816327062","0.512313944654942","2"
"Big worries","2019","(Married) couple without C. ","direct migration background","336","0.348271291886014","0.319481900398438","0.377060683373589","1"
"Big worries","2019","(Married) couple without C. ","indirect migration background","131","0.403058214221603","0.345706710477729","0.460409717965478","1"
"Big worries","2019","Single parent ","no migration background","580","0.336330144046582","0.31295277881336","0.359707509279803","1"
"Big worries","2019","Single parent ","direct migration background","106","0.27813561032901","0.241023967084004","0.315247253574016","1"
"Big worries","2019","Single parent ","indirect migration background","86","0.412753777765356","0.345685282525579","0.479822273005133","1"
"Big worries","2019","Couple + C. LE 16 ","no migration background","1250","0.326983329701214","0.311640124079959","0.342326535322468","1"
"Big worries","2019","Couple + C. LE 16 ","direct migration background","459","0.257393219508498","0.241185004426086","0.273601434590911","1"
"Big worries","2019","Couple + C. LE 16 ","indirect migration background","181","0.434307639289923","0.386960261220486","0.48165501735936","1"
"Big worries","2019","Couple + C. LE and GT 16","direct migration background","181","0.336397866228112","0.308336122493622","0.364459609962602","1"
"Big worries","2019","Couple + C. LE and GT 16","indirect migration background","113","0.392007009581407","0.332779422503933","0.451234596658882","1"
"Big worries","2019","Couple + C. LE and GT 16","no migration background","577","0.372641893773321","0.347780877376164","0.397502910170479","1"
"Big worries","2019","1-pers.-HH","indirect migration background","102","0.38677926363507","0.32342509887461","0.45013342839553","1"
"Big worries","2019","1-pers.-HH","direct migration background","196","0.32355288250726","0.296154265502726","0.350951499511795","1"
"Big worries","2019","Couple + C. GT 16 ","indirect migration background","93","0.403191970611761","0.340206062305676","0.466177878917846","1"
"Big worries","2019","(Married) couple without C. ","no migration background","3074","0.401255870839356","0.390015793104417","0.412495948574295","1"
"Big worries","2019","1-pers.-HH","no migration background","1437","0.382238072277025","0.366329118084613","0.398147026469438","1"
"Big worries","2019","Couple + C. GT 16 ","direct migration background","144","0.363480097031793","0.322873179821856","0.404087014241729","1"
"Big worries","2019","Couple + C. GT 16 ","no migration background","922","0.37392297228206","0.354162101420321","0.393683843143798","1"
"No worries","2019","1-pers.-HH","no migration background","426","0.129928859874993","0.118921218142663","0.140936501607322","3"
"No worries","2019","1-pers.-HH","direct migration background","571","0.230151109521738","0.205499325154789","0.254802893888687","3"
"No worries","2019","1-pers.-HH","indirect migration background","26","","","","3"
"No worries","2019","(Married) couple without C. ","no migration background","699","0.100817820823073","0.0939133487175098","0.107722292928636","3"
"No worries","2019","(Married) couple without C. ","direct migration background","242","0.19619793456908","0.172200655856578","0.220195213281582","3"
"No worries","2019","(Married) couple without C. ","indirect migration background","27","","","","3"
"No worries","2019","Single parent ","no migration background","225","0.161384405707002","0.14318115838061","0.179587653033394","3"
"No worries","2019","Single parent ","direct migration background","253","0.244932985498335","0.209314908801458","0.280551062195211","3"
"No worries","2019","Single parent ","indirect migration background","27","","","","3"
"No worries","2019","Couple + C. LE 16 ","no migration background","362","0.115586106092305","0.105128771993335","0.126043440191275","3"
"No worries","2019","Couple + C. LE 16 ","direct migration background","1364","0.201982649140915","0.187098624376638","0.216866673905191","3"
"No worries","2019","Couple + C. LE 16 ","indirect migration background","46","0.121640067568415","0.0904165644010842","0.152863570735745","3"
"No worries","2019","Couple + C. GT 16 ","no migration background","234","0.120817237901337","0.107506407326291","0.134128068476384","3"
"No worries","2019","Couple + C. GT 16 ","direct migration background","176","0.185489379527599","0.152675195572085","0.218303563483112","3"
"No worries","2019","Couple + C. GT 16 ","indirect migration background","39","0.163684664233233","0.116177494618508","0.211191833847957","3"
"No worries","2019","Couple + C. LE and GT 16","no migration background","156","0.11263087482702","0.0963755306418616","0.128886219012179","3"
"No worries","2019","Couple + C. LE and GT 16","direct migration background","582","0.248344796137771","0.222683947351724","0.274005644923818","3"
"No worries","2019","Couple + C. LE and GT 16","indirect migration background","39","0.2106940884002","0.161220126493479","0.260168050306921","3"
"Some worries","2019","(Married) couple without C. ","direct migration background","474","0.455530773544906","0.42543636926311","0.485625177826702","2"
"Some worries","2019","(Married) couple without C. ","indirect migration background","123","0.504420029366129","0.445961489265671","0.562878569466587","2"
"Some worries","2019","Single parent ","no migration background","764","0.502285450246416","0.477545314021281","0.527025586471552","2"
"Some worries","2019","Single parent ","direct migration background","201","0.476931404172655","0.435563705550341","0.51829910279497","2"
"Some worries","2019","Couple + C. LE and GT 16","direct migration background","326","0.415257337634118","0.385990540370568","0.444524134897667","2"
"Some worries","2019","Couple + C. LE and GT 16","indirect migration background","109","0.397298902018393","0.337932939834942","0.456664864201844","2"
"Some worries","2019","Couple + C. LE and GT 16","no migration background","720","0.514727231399658","0.489029379788503","0.540425083010814","2"
"Some worries","2019","(Married) couple without C. ","no migration background","3532","0.497926308337571","0.486460511292983","0.509392105382159","2"
"Some worries","2019","1-pers.-HH","indirect migration background","99","0.503350310500992","0.43830808137185","0.568392539630135","2"
"Some worries","2019","1-pers.-HH","direct migration background","353","0.446296007971001","0.417182843887249","0.475409172054754","2"
"Some worries","2019","Couple + C. GT 16 ","indirect migration background","101","0.433123365155006","0.369499475636994","0.496747254673018","2"
"Some worries","2019","1-pers.-HH","no migration background","1721","0.487833067847982","0.471468464774715","0.50419767092125","2"
"Some worries","2019","Couple + C. GT 16 ","direct migration background","219","0.451030523440608","0.409022642522809","0.493038404358408","2"
"Some worries","2019","Couple + C. GT 16 ","no migration background","1147","0.505259789816603","0.48484019617516","0.525679383458046","2"
"Some worries","2019","Couple + C. LE 16 ","indirect migration background","194","0.444052293141662","0.396590835379735","0.491513750903589","2"
"Some worries","2019","Couple + C. LE 16 ","direct migration background","972","0.540624131350587","0.522148938209549","0.559099324491625","2"
"Some worries","2019","Couple + C. LE 16 ","no migration background","1979","0.557430564206481","0.541185310949312","0.573675817463651","2"
