"plj0047","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","2018","(Married) couple without C. ","vocational + Abi","61","0.108711318519872","0.081722478545312","0.135700158494433","3"
"No worries","2018","(Married) couple without C. ","higher vocational","62","0.124149995900739","0.0970317155548968","0.15126827624658","3"
"No worries","2018","(Married) couple without C. ","higher education","217","0.0969655502776525","0.0848113197820037","0.109119780773301","3"
"No worries","2018","Single parent ","in school","12","","","","3"
"No worries","2018","Single parent ","inadequately","102","0.283149743045926","0.224412145401674","0.341887340690178","3"
"No worries","2018","Single parent ","general elemantary","114","0.232138535081181","0.190918284815538","0.273358785346823","3"
"No worries","2018","Single parent ","middle vocational","199","0.175753642497888","0.152862550107815","0.198644734887962","3"
"No worries","2018","Single parent ","vocational + Abi","25","","","","3"
"No worries","2018","Single parent ","higher vocational","12","","","","3"
"No worries","2018","Single parent ","higher education","73","0.112265509564152","0.0802708854228632","0.14426013370544","3"
"No worries","2018","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2018","Couple + C. LE 16 ","inadequately","498","0.381140851707171","0.347402006413038","0.414879697001304","3"
"No worries","2018","Couple + C. LE 16 ","general elemantary","340","0.196203962778491","0.168667920545175","0.223740005011807","3"
"No worries","2018","Couple + C. LE 16 ","middle vocational","473","0.138964916440636","0.125059099459202","0.152870733422069","3"
"No worries","2018","Couple + C. LE 16 ","vocational + Abi","111","0.146265486817342","0.119917865243164","0.17261310839152","3"
"No worries","2018","Couple + C. LE 16 ","higher vocational","37","0.135791821017282","0.0944687946943832","0.177114847340181","3"
"No worries","2018","Couple + C. LE 16 ","higher education","401","0.113182234438054","0.0995899269522877","0.12677454192382","3"
"No worries","2018","Couple + C. GT 16 ","in school","21","","","","3"
"No worries","2018","Couple + C. GT 16 ","inadequately","42","0.284634946938257","0.186366622246918","0.382903271629596","3"
"No worries","2018","Couple + C. GT 16 ","general elemantary","86","0.175272106904411","0.135554003290042","0.21499021051878","3"
"No worries","2018","Couple + C. GT 16 ","middle vocational","202","0.134351028339747","0.116700206899677","0.152001849779817","3"
"No worries","2018","Couple + C. GT 16 ","vocational + Abi","25","","","","3"
"No worries","2018","Couple + C. GT 16 ","higher vocational","22","","","","3"
"No worries","2018","Couple + C. GT 16 ","higher education","63","0.127478298404209","0.0988955823923165","0.156061014416101","3"
"No worries","2018","Couple + C. LE and GT 16","in school","21","","","","3"
"No worries","2018","Couple + C. LE and GT 16","inadequately","183","0.23907628474818","0.192123941776523","0.286028627719836","3"
"No worries","2018","Couple + C. LE and GT 16","general elemantary","169","0.191144031291867","0.155708945502588","0.226579117081146","3"
"No worries","2018","Couple + C. LE and GT 16","middle vocational","207","0.173711617871156","0.149770699228433","0.197652536513878","3"
"No worries","2018","Couple + C. LE and GT 16","vocational + Abi","26","","","","3"
"No worries","2018","Couple + C. LE and GT 16","higher vocational","15","","","","3"
"No worries","2018","Couple + C. LE and GT 16","higher education","74","0.088329628168572","0.060994567502827","0.115664688834317","3"
"Some worries","2018","1-pers.-HH","inadequately","81","0.311978356145432","0.262142453113933","0.361814259176931","2"
"Some worries","2018","Single parent ","in school","39","0.343214020282419","0.234300672428329","0.45212736813651","2"
"Some worries","2018","Couple + C. GT 16 ","in school","58","0.482932369733631","0.392770290025444","0.573094449441818","2"
"Some worries","2018","(Married) couple without C. ","general elemantary","288","0.494501276699332","0.45539810280543","0.533604450593235","2"
"Some worries","2018","Couple + C. LE 16 ","general elemantary","280","0.472594825700832","0.437977670458963","0.507211980942701","2"
"Some worries","2018","Couple + C. LE and GT 16","general elemantary","175","0.436694514346334","0.39199751390559","0.481391514787078","2"
"Some worries","2018","1-pers.-HH","in school","2","","","","2"
"Some worries","2018","1-pers.-HH","general elemantary","246","0.499121406123137","0.459047024197765","0.53919578804851","2"
"Some worries","2018","1-pers.-HH","middle vocational","991","0.48726496292702","0.46580503181293","0.508724894041109","2"
"Some worries","2018","1-pers.-HH","vocational + Abi","156","0.479357905093931","0.424450095719917","0.534265714467944","2"
"Some worries","2018","1-pers.-HH","higher vocational","126","0.504065678799803","0.440004369795915","0.568126987803691","2"
"Some worries","2018","1-pers.-HH","higher education","598","0.532729473125484","0.504429665433974","0.561029280816993","2"
"Some worries","2018","(Married) couple without C. ","in school","2","","","","2"
"Some worries","2018","(Married) couple without C. ","inadequately","42","0.428295574975037","0.341200255007563","0.515390894942511","2"
"Some worries","2018","(Married) couple without C. ","middle vocational","1981","0.515053116601269","0.49931947319729","0.530786760005248","2"
"Some worries","2018","(Married) couple without C. ","vocational + Abi","264","0.53728407452","0.49405291854539","0.58051523049461","2"
"Some worries","2018","(Married) couple without C. ","higher vocational","301","0.531079003672983","0.490039383883293","0.572118623462673","2"
"Some worries","2018","(Married) couple without C. ","higher education","1269","0.563290600764476","0.5429188151288","0.583662386400152","2"
"Some worries","2018","Single parent ","inadequately","74","0.359541809445196","0.296979328386842","0.42210429050355","2"
"Some worries","2018","Single parent ","general elemantary","172","0.424543719347526","0.376286427581934","0.472801011113118","2"
"Some worries","2018","Single parent ","middle vocational","488","0.466561608897458","0.436557380222009","0.496565837572908","2"
"Some worries","2018","Single parent ","vocational + Abi","114","0.564788874189135","0.495556689085923","0.634021059292347","2"
"Some worries","2018","Single parent ","higher vocational","36","0.483128606212832","0.359732788241691","0.606524424183973","2"
"Some worries","2018","Single parent ","higher education","191","0.544997869530524","0.494529833169323","0.595465905891725","2"
"Some worries","2018","Couple + C. LE 16 ","in school","1","","","","2"
"Some worries","2018","Couple + C. LE 16 ","inadequately","194","0.335428279841865","0.30262914993246","0.368227409751271","2"
"Some worries","2018","Couple + C. LE 16 ","middle vocational","1200","0.565662341240821","0.545736077397034","0.585588605084608","2"
"Some worries","2018","Couple + C. LE 16 ","vocational + Abi","389","0.605938118329852","0.569504238823764","0.64237199783594","2"
"Some worries","2018","Couple + C. LE 16 ","higher vocational","149","0.538028508453819","0.477889486670245","0.598167530237392","2"
"Some worries","2018","Couple + C. LE 16 ","higher education","1150","0.595058085801623","0.573997865362774","0.616118306240472","2"
"Some worries","2018","Couple + C. GT 16 ","inadequately","20","","","","2"
"Some worries","2018","Couple + C. GT 16 ","general elemantary","167","0.558645561055104","0.506772881237988","0.610518240872221","2"
"Some worries","2018","Couple + C. GT 16 ","middle vocational","743","0.50587486286804","0.479997885908803","0.531751839827277","2"
"Some worries","2018","Couple + C. GT 16 ","vocational + Abi","133","0.548617330659271","0.485920208101091","0.611314453217452","2"
"Some worries","2018","Couple + C. GT 16 ","higher vocational","98","0.564490723775207","0.494174017911215","0.6348074296392","2"
"Some worries","2018","Couple + C. GT 16 ","higher education","297","0.573404848073571","0.531017535285888","0.615792160861254","2"
"Some worries","2018","Couple + C. LE and GT 16","in school","79","0.604237170243176","0.525185573990437","0.683288766495915","2"
"Some worries","2018","Couple + C. LE and GT 16","inadequately","97","0.311615058792609","0.260629948987312","0.362600168597906","2"
"Some worries","2018","Couple + C. LE and GT 16","middle vocational","442","0.470036611319536","0.438497508679128","0.501575713959944","2"
"Some worries","2018","Couple + C. LE and GT 16","vocational + Abi","102","0.584130296030302","0.513299010113917","0.654961581946688","2"
"Some worries","2018","Couple + C. LE and GT 16","higher vocational","51","0.408182893135486","0.312800291889535","0.503565494381437","2"
"Some worries","2018","Couple + C. LE and GT 16","higher education","217","0.613867439462","0.566969535593381","0.660765343330619","2"
"Big worries","2019","1-pers.-HH","inadequately","40","0.368582752662336","0.312867055134448","0.424298450190225","1"
"Big worries","2019","1-pers.-HH","general elemantary","126","0.310521454298754","0.270559137282348","0.350483771315161","1"
"Big worries","2019","Single parent ","in school","28","","","","1"
"Big worries","2019","Single parent ","inadequately","38","0.36091954399909","0.290365638660678","0.431473449337502","1"
"Big worries","2019","Couple + C. GT 16 ","in school","40","0.35218146792303","0.258563755564559","0.445799180281501","1"
"Big worries","2019","Couple + C. GT 16 ","inadequately","25","","","","1"
"Big worries","2019","1-pers.-HH","vocational + Abi","145","0.415446360350835","0.363818546845618","0.467074173856051","1"
"Big worries","2019","1-pers.-HH","higher vocational","104","0.36009054453482","0.301057340503523","0.419123748566118","1"
"Big worries","2019","(Married) couple without C. ","general elemantary","249","0.39310585604478","0.355205003261588","0.431006708827971","1"
"Big worries","2019","(Married) couple without C. ","middle vocational","1579","0.398638420596503","0.383266069187247","0.414010772005758","1"
"Big worries","2019","Single parent ","vocational + Abi","55","0.291232568083969","0.225407033809118","0.357058102358821","1"
"Big worries","2019","Single parent ","higher vocational","24","","","","1"
"Big worries","2019","Couple + C. LE 16 ","general elemantary","148","0.361230434896707","0.325231942347234","0.397228927446181","1"
"Big worries","2019","Couple + C. LE 16 ","middle vocational","619","0.285296571293074","0.265932793960026","0.304660348626121","1"
"Big worries","2019","Couple + C. GT 16 ","vocational + Abi","101","0.41087952821233","0.351755150648239","0.470003905776421","1"
"Big worries","2019","Couple + C. GT 16 ","higher vocational","92","0.307611758502682","0.243969041151639","0.371254475853724","1"
"Big worries","2019","Couple + C. LE and GT 16","general elemantary","114","0.330217337542545","0.286022621379029","0.374412053706061","1"
"Big worries","2019","Couple + C. LE and GT 16","middle vocational","319","0.35855660540386","0.328076542078092","0.389036668729628","1"
"Big worries","2019","Couple + C. LE and GT 16","higher vocational","43","0.420229533943438","0.322001929242039","0.518457138644837","1"
"Big worries","2019","Couple + C. LE and GT 16","higher education","175","0.358885288089234","0.316062960339433","0.401707615839034","1"
"Big worries","2019","Couple + C. LE 16 ","higher education","689","0.354624865356482","0.334265301839388","0.374984428873576","1"
"Big worries","2019","1-pers.-HH","higher education","510","0.413822430015941","0.387008084470493","0.44063677556139","1"
"Big worries","2019","(Married) couple without C. ","in school","2","","","","1"
"Big worries","2019","(Married) couple without C. ","vocational + Abi","240","0.408340276390368","0.367035930061761","0.449644622718976","1"
