"plj0047","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No worries","2017","66 and older","(3a) lower tertiary education","31","0.0733553131142994","0.0498843274725272","0.0968262987560716"
"No worries","2017","66 and older","(3b) higher tertiary education","62","0.0851772519056841","0.0658096015984507","0.104544902212917"
"Big worries","2018","16-34 y.","(0) in school","114","0.353393063448906","0.303875898953796","0.402910227944017"
"Big worries","2018","16-34 y.","(1a) inadequately completed","126","0.20206447799416","0.177202074151855","0.226926881836465"
"Big worries","2018","16-34 y.","(1b) general elementary school","228","0.330957008115724","0.30212180081071","0.359792215420738"
"Big worries","2018","16-34 y.","(1c) basic vocational qualification","124","0.296866796960578","0.253683730385063","0.340049863536093"
"Big worries","2018","16-34 y.","(2b) intermediate general qualification","142","0.292362606195673","0.251714356255379","0.333010856135967"
"Big worries","2018","16-34 y.","(2a) intermediate vocational","233","0.290668480030629","0.258761779830513","0.322575180230745"
"Big worries","2018","16-34 y.","(2c_gen) general maturity certificate","385","0.329941014177371","0.304595154054408","0.355286874300334"
"Big worries","2018","16-34 y.","(2c_voc) vocational maturity certificate","186","0.325929754544408","0.288518349571504","0.363341159517312"
"Big worries","2018","16-34 y.","(3a) lower tertiary education","86","0.344552063991459","0.285525847617607","0.403578280365312"
"Big worries","2018","16-34 y.","(3b) higher tertiary education","318","0.360222263788473","0.332560412093806","0.387884115483141"
"Big worries","2018","35-65 y.","(0) in school","","","",""
"Big worries","2018","35-65 y.","(1a) inadequately completed","191","0.417961975735125","0.388395245145406","0.447528706324844"
"Big worries","2018","35-65 y.","(1b) general elementary school","322","0.361520981651835","0.334383164223597","0.388658799080073"
"Big worries","2018","35-65 y.","(1c) basic vocational qualification","961","0.369238356151714","0.350867505364572","0.387609206938856"
"Big worries","2018","35-65 y.","(2b) intermediate general qualification","103","0.448811073643732","0.387033557722385","0.510588589565079"
"Big worries","2018","35-65 y.","(2a) intermediate vocational","1470","0.357649459906102","0.343022605174744","0.37227631463746"
"Big worries","2018","35-65 y.","(2c_gen) general maturity certificate","151","0.266502731421265","0.233173536305357","0.299831926537174"
"Big worries","2018","35-65 y.","(2c_voc) vocational maturity certificate","589","0.343598287573692","0.321689424760348","0.365507150387036"
"Big worries","2018","35-65 y.","(3a) lower tertiary education","386","0.308688205550282","0.283058843293545","0.334317567807019"
"Big worries","2018","35-65 y.","(3b) higher tertiary education","878","0.311324144433884","0.294966242000361","0.327682046867407"
"Big worries","2018","66 and older","(0) in school","","","",""
"Big worries","2018","66 and older","(1a) inadequately completed","","","",""
"Big worries","2018","66 and older","(1b) general elementary school","139","0.257562976849939","0.219685186245062","0.295440767454817"
"Big worries","2018","66 and older","(1c) basic vocational qualification","601","0.327369984593629","0.305823250338594","0.348916718848663"
"Big worries","2018","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2018","66 and older","(2a) intermediate vocational","331","0.351079964130349","0.319774440240243","0.382385488020454"
"Big worries","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2018","66 and older","(2c_voc) vocational maturity certificate","87","0.396735910467691","0.333647934517872","0.459823886417511"
"Big worries","2018","66 and older","(3a) lower tertiary education","154","0.299408959347138","0.258436488226252","0.340381430468023"
"Big worries","2018","66 and older","(3b) higher tertiary education","303","0.359085779228238","0.326170157043406","0.392001401413071"
"Some worries","2018","16-34 y.","(0) in school","187","0.510204530166093","0.458421660414157","0.56198739991803"
"Some worries","2018","16-34 y.","(1a) inadequately completed","252","0.283584722722756","0.255676121842961","0.311493323602551"
"Some worries","2018","16-34 y.","(1b) general elementary school","335","0.430926848957003","0.400581223093674","0.461272474820332"
"Some worries","2018","16-34 y.","(1c) basic vocational qualification","201","0.501242504190244","0.453983721945862","0.548501286434625"
"Some worries","2018","16-34 y.","(2b) intermediate general qualification","221","0.498187563077194","0.453504523969415","0.542870602184974"
"Some worries","2018","16-34 y.","(2a) intermediate vocational","408","0.507082042325632","0.471951510201041","0.542212574450222"
"Some worries","2018","16-34 y.","(2c_gen) general maturity certificate","605","0.518482875498362","0.49154859117023","0.545417159826494"
"Some worries","2018","16-34 y.","(2c_voc) vocational maturity certificate","327","0.54641412677575","0.506678492071474","0.586149761480026"
"Some worries","2018","16-34 y.","(3a) lower tertiary education","140","0.575910980844519","0.514527062021629","0.63729489966741"
"Some worries","2018","16-34 y.","(3b) higher tertiary education","547","0.499828959861706","0.471018420387723","0.528639499335689"
"Some worries","2018","35-65 y.","(0) in school","","","",""
"Some worries","2018","35-65 y.","(1a) inadequately completed","295","0.344892198917696","0.316397943720598","0.373386454114794"
"Some worries","2018","35-65 y.","(1b) general elementary school","469","0.480041770972643","0.451821668258845","0.508261873686441"
"Some worries","2018","35-65 y.","(1c) basic vocational qualification","1263","0.486219033013421","0.467193001546557","0.505245064480285"
"Some worries","2018","35-65 y.","(2b) intermediate general qualification","104","0.353642179468465","0.294258520888472","0.413025838048458"
"Some worries","2018","35-65 y.","(2a) intermediate vocational","2149","0.51567465711164","0.500423857800831","0.530925456422448"
"Some worries","2018","35-65 y.","(2c_gen) general maturity certificate","279","0.557357060478784","0.519914264868736","0.594799856088832"
"Some worries","2018","35-65 y.","(2c_voc) vocational maturity certificate","968","0.536454895395859","0.513449903014998","0.559459887776721"
"Some worries","2018","35-65 y.","(3a) lower tertiary education","745","0.613759439808061","0.586746687903218","0.640772191712905"
"Some worries","2018","35-65 y.","(3b) higher tertiary education","1666","0.580443624041005","0.563009948121655","0.597877299960356"
"Some worries","2018","66 and older","(0) in school","","","",""
"Some worries","2018","66 and older","(1a) inadequately completed","38","0.555795919183425","0.453707531776694","0.657884306590157"
"Some worries","2018","66 and older","(1b) general elementary school","254","0.547984837608362","0.504875248542316","0.591094426674408"
"Some worries","2018","66 and older","(1c) basic vocational qualification","957","0.524311906606575","0.501380541698523","0.547243271514626"
"Some worries","2018","66 and older","(2b) intermediate general qualification","52","0.574991298344598","0.470512441405163","0.679470155284032"
"Some worries","2018","66 and older","(2a) intermediate vocational","457","0.514729449495169","0.481949835288831","0.547509063701506"
"Some worries","2018","66 and older","(2c_gen) general maturity certificate","36","0.549028021639732","0.431620592152378","0.666435451127085"
"Some worries","2018","66 and older","(2c_voc) vocational maturity certificate","118","0.497552776852113","0.433075467878036","0.562030085826191"
"Some worries","2018","66 and older","(3a) lower tertiary education","275","0.583153675241839","0.539046731139163","0.627260619344515"
"Some worries","2018","66 and older","(3b) higher tertiary education","428","0.518014481418239","0.48373052320907","0.552298439627408"
"No worries","2018","16-34 y.","(0) in school","57","0.136402406385","0.100849647663198","0.171955165106802"
"No worries","2018","16-34 y.","(1a) inadequately completed","624","0.514350799283084","0.483404745290196","0.545296853275972"
"No worries","2018","16-34 y.","(1b) general elementary school","460","0.238116142927273","0.212015627750834","0.264216658103711"
"No worries","2018","16-34 y.","(1c) basic vocational qualification","105","0.201890698849178","0.163950185307729","0.239831212390627"
"No worries","2018","16-34 y.","(2b) intermediate general qualification","118","0.209449830727133","0.173085108237382","0.245814553216883"
"No worries","2018","16-34 y.","(2a) intermediate vocational","137","0.202249477643739","0.174024373993126","0.230474581294353"
"No worries","2018","16-34 y.","(2c_gen) general maturity certificate","332","0.151576110324267","0.132245116284362","0.170907104364173"
"No worries","2018","16-34 y.","(2c_voc) vocational maturity certificate","90","0.127656118679842","0.101021032122782","0.154291205236903"
"No worries","2018","16-34 y.","(3a) lower tertiary education","","","",""
"No worries","2018","16-34 y.","(3b) higher tertiary education","292","0.13994877634982","0.119958070752742","0.159939481946899"
"No worries","2018","35-65 y.","(0) in school","","","",""
"No worries","2018","35-65 y.","(1a) inadequately completed","583","0.237145825347179","0.211648904017903","0.262642746676455"
"No worries","2018","35-65 y.","(1b) general elementary school","413","0.158437247375522","0.137811640085435","0.179062854665609"
"No worries","2018","35-65 y.","(1c) basic vocational qualification","427","0.144542610834865","0.131156933080394","0.157928288589336"
"No worries","2018","35-65 y.","(2b) intermediate general qualification","42","0.197546746887803","0.148093680045968","0.246999813729637"
"No worries","2018","35-65 y.","(2a) intermediate vocational","506","0.126675882982258","0.116525771520825","0.136825994443692"
"No worries","2018","35-65 y.","(2c_gen) general maturity certificate","246","0.17614020809995","0.147423764764568","0.204856651435333"
"No worries","2018","35-65 y.","(2c_voc) vocational maturity certificate","248","0.119946817030449","0.104958312248459","0.134935321812439"
"No worries","2018","35-65 y.","(3a) lower tertiary education","117","0.0775523546416562","0.062713200166482","0.0923915091168303"
"No worries","2018","35-65 y.","(3b) higher tertiary education","534","0.108232231525111","0.0972568917160101","0.119207571334211"
"No worries","2018","66 and older","(0) in school","","","",""
"No worries","2018","66 and older","(1a) inadequately completed","31","0.223851989836001","0.138211301619166","0.309492678052836"
"No worries","2018","66 and older","(1b) general elementary school","119","0.194452185541699","0.160170261622917","0.228734109460481"
"No worries","2018","66 and older","(1c) basic vocational qualification","264","0.148318108799796","0.131998501620028","0.164637715979565"
