"plj0047","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2015","Mecklenburg-Western Pomerania","Full Time","112","0.568769935782316","0.499612670789712","0.63792720077492","2"
"Some worries","2015","Mecklenburg-Western Pomerania","Part Time","78","0.585756594372181","0.505854519298095","0.665658669446268","2"
"Some worries","2015","Saxony-Anhalt","Not Working","175","0.45517278778743","0.405103221063831","0.505242354511029","2"
"Some worries","2015","Thuringia","Full Time","171","0.492872108652366","0.441652834701364","0.544091382603368","2"
"Some worries","2015","Thuringia","Part Time","97","0.418912128028761","0.351700364478405","0.486123891579117","2"
"Some worries","2015","Thuringia","Not Working","184","0.422196307800597","0.374034278197677","0.470358337403517","2"
"Some worries","2015","Schleswig-Holstein","Not Working","145","0.478446697774706","0.424550608769677","0.532342786779735","2"
"Some worries","2015","Hamburg","Full Time","104","0.571964157580982","0.497365808825304","0.646562506336659","2"
"Some worries","2015","North Rhine-Westphalia","Not Working","971","0.450131517637597","0.429150799928902","0.471112235346292","2"
"Some worries","2015","Hesse","Full Time","345","0.493637569727607","0.455808847545281","0.531466291909933","2"
"Some worries","2015","Schleswig-Holstein","Part Time","137","0.479638925827607","0.420376915599786","0.538900936055428","2"
"Some worries","2015","Schleswig-Holstein","Full Time","150","0.591890574510499","0.535029355331129","0.648751793689869","2"
"Some worries","2015","Berlin","Full Time","171","0.478112225650608","0.423467397945428","0.532757053355789","2"
"Some worries","2015","Lower Saxony","Part Time","383","0.529960912307191","0.493580480522201","0.566341344092182","2"
"Some worries","2015","Lower Saxony","Not Working","461","0.471120335195194","0.440665756073939","0.501574914316449","2"
"Some worries","2015","Bremen","Full Time","27","","","","2"
"Some worries","2015","Bremen","Part Time","25","","","","2"
"Some worries","2015","Bremen","Not Working","28","","","","2"
"Some worries","2015","North Rhine-Westphalia","Full Time","954","0.508022947879694","0.485442267731625","0.530603628027763","2"
"Some worries","2015","North Rhine-Westphalia","Part Time","750","0.52263135055737","0.49752936011881","0.547733340995931","2"
"Some worries","2015","Saxony-Anhalt","Part Time","111","0.544042274037964","0.476029092014621","0.612055456061307","2"
"Some worries","2015","Bavaria","Full Time","824","0.513041685003421","0.488902449537979","0.537180920468863","2"
"Some worries","2015","Baden-Württemberg","Full Time","619","0.501323783899017","0.472986972255223","0.52966059554281","2"
"Some worries","2015","Baden-Württemberg","Part Time","461","0.484546156326737","0.451767976823269","0.517324335830205","2"
"Some worries","2015","Baden-Württemberg","Not Working","556","0.496487119317749","0.467309300270044","0.525664938365454","2"
"Some worries","2015","Bavaria","Part Time","653","0.538415486857502","0.510185929511312","0.566645044203693","2"
"Some worries","2015","Bavaria","Not Working","748","0.503815272106097","0.478646858003671","0.528983686208524","2"
"Some worries","2015","Saxony","Full Time","308","0.511627047450329","0.471696763829048","0.551557331071609","2"
"Some worries","2015","Saxony","Part Time","196","0.511588919287828","0.461063783729026","0.562114054846629","2"
"Some worries","2015","Mecklenburg-Western Pomerania","Not Working","85","0.457266313964213","0.390676645225031","0.523855982703395","2"
"Some worries","2015","Saxony","Not Working","274","0.514877560557459","0.473260550754593","0.556494570360325","2"
"Some worries","2015","Saxony-Anhalt","Full Time","163","0.492757892485907","0.437014512950246","0.548501272021568","2"
"Big worries","2016","Schleswig-Holstein","Full Time","138","0.472092240022891","0.412545407796791","0.531639072248991","1"
"Big worries","2016","Schleswig-Holstein","Part Time","152","0.605958706416091","0.547781102770662","0.664136310061519","1"
"Big worries","2016","Schleswig-Holstein","Not Working","158","0.469601716371592","0.425591803441156","0.513611629302028","1"
"Big worries","2016","Hamburg","Full Time","70","0.428862496294981","0.351935477375985","0.505789515213976","1"
"Big worries","2016","Hamburg","Part Time","58","0.510559450465123","0.422217157246211","0.598901743684034","1"
"Big worries","2016","Hamburg","Not Working","76","0.523276195420831","0.459955153992712","0.586597236848951","1"
"Big worries","2016","Lower Saxony","Full Time","358","0.470738054216177","0.436553404932714","0.50492270349964","1"
"Big worries","2016","Lower Saxony","Part Time","361","0.526995554165419","0.490374143262878","0.563616965067959","1"
"Big worries","2016","Lower Saxony","Not Working","442","0.498847905579676","0.470733506616299","0.526962304543054","1"
"Big worries","2016","Bremen","Full Time","22","","","","1"
"Big worries","2016","Bremen","Part Time","31","0.575847274255597","0.442794190349948","0.708900358161247","1"
"Big worries","2016","Bremen","Not Working","43","0.517348793470253","0.433056159441253","0.601641427499253","1"
"Big worries","2016","North Rhine-Westphalia","Full Time","977","0.511432545145288","0.488660537075994","0.534204553214582","1"
"Big worries","2016","Hesse","Not Working","215","0.395020435687645","0.361702700620927","0.428338170754363","1"
"Big worries","2016","Rhineland-Palatinate,Saarland","Full Time","224","0.473002258295724","0.43093100568789","0.515073510903557","1"
"Big worries","2016","Rhineland-Palatinate,Saarland","Part Time","196","0.439860530688691","0.392613910393714","0.487107150983668","1"
"Big worries","2016","Rhineland-Palatinate,Saarland","Not Working","213","0.396256694888341","0.362320658588463","0.430192731188219","1"
"Big worries","2016","Baden-Württemberg","Full Time","459","0.414522618888261","0.385962885213849","0.443082352562673","1"
"Big worries","2016","Baden-Württemberg","Part Time","414","0.455371018507239","0.422799126205381","0.487942910809097","1"
"Big worries","2016","Baden-Württemberg","Not Working","391","0.429101874173888","0.403385771247622","0.454817977100154","1"
"Big worries","2016","Bavaria","Full Time","683","0.415156214856178","0.390813363988998","0.439499065723358","1"
"Big worries","2016","Bavaria","Part Time","575","0.497208692206994","0.46866866221422","0.525748722199768","1"
"Big worries","2016","Berlin","Part Time","134","0.497733839582914","0.436958560656651","0.558509118509177","1"
"Big worries","2016","Berlin","Not Working","173","0.445499148594071","0.406376631036863","0.484621666151279","1"
"Big worries","2016","Brandenburg","Full Time","156","0.471159157991596","0.41817851630668","0.524139799676512","1"
"Big worries","2016","Brandenburg","Part Time","91","0.358927869171692","0.293263738425358","0.424591999918026","1"
"Big worries","2016","Brandenburg","Not Working","183","0.379770746394175","0.341288150249849","0.418253342538501","1"
"Big worries","2016","Mecklenburg-Western Pomerania","Full Time","84","0.483636441046929","0.412391424777367","0.554881457316491","1"
"Big worries","2016","Mecklenburg-Western Pomerania","Part Time","60","0.413039239658295","0.329359087513524","0.496719391803067","1"
"Big worries","2016","Mecklenburg-Western Pomerania","Not Working","127","0.568304665456022","0.510288587817233","0.62632074309481","1"
"Big worries","2016","Saxony","Full Time","259","0.454223418505183","0.414183141101853","0.494263695908514","1"
"Big worries","2016","Saxony","Part Time","155","0.488539740635511","0.435406717299405","0.541672763971616","1"
"Big worries","2016","Thuringia","Not Working","137","0.34570935131568","0.299896339835039","0.391522362796322","1"
"Big worries","2016","Berlin","Full Time","173","0.548940860487006","0.494506252744496","0.603375468229516","1"
"Big worries","2016","Thuringia","Full Time","150","0.470700453253665","0.418630905264242","0.522770001243088","1"
"Big worries","2016","Saxony-Anhalt","Part Time","87","0.487319539630546","0.415869995561787","0.558769083699305","1"
"Big worries","2016","North Rhine-Westphalia","Not Working","955","0.487432844160459","0.46802863465309","0.506837053667828","1"
"Big worries","2016","Thuringia","Part Time","97","0.454867458921828","0.390372786992008","0.519362130851648","1"
"Big worries","2016","Bavaria","Not Working","549","0.42215269429037","0.399078152473782","0.445227236106957","1"
"Big worries","2016","Hesse","Part Time","220","0.465578594551533","0.420240836606325","0.510916352496741","1"
"Big worries","2016","Saxony-Anhalt","Full Time","154","0.469807650719862","0.414866818881","0.524748482558725","1"
"Big worries","2016","Saxony-Anhalt","Not Working","175","0.497980104756291","0.45038836038464","0.545571849127941","1"
"Big worries","2016","Hesse","Full Time","296","0.441766692253643","0.403293124531016","0.480240259976271","1"
"Big worries","2016","North Rhine-Westphalia","Part Time","782","0.53571277755762","0.510122216156869","0.561303338958372","1"
"Big worries","2016","Saxony","Not Working","255","0.396529940907466","0.360030231896361","0.433029649918571","1"
"No worries","2016","Saxony-Anhalt","Not Working","87","0.117251654914473","0.0866289810332532","0.147874328795693","3"
"No worries","2016","Thuringia","Full Time","49","0.134812218411347","0.0991851116845511","0.170439325138144","3"
"No worries","2016","Thuringia","Part Time","29","","","","3"
"No worries","2016","Thuringia","Not Working","148","0.279645623934976","0.236411662217241","0.322879585652711","3"
"No worries","2016","Schleswig-Holstein","Full Time","27","","","","3"
"No worries","2016","Schleswig-Holstein","Part Time","21","","","","3"
"No worries","2016","Schleswig-Holstein","Not Working","175","0.108405453680123","0.0809900980507236","0.135820809309523","3"
"No worries","2016","Hamburg","Full Time","14","","","","3"
"No worries","2016","Hamburg","Part Time","11","","","","3"
"No worries","2016","Hamburg","Not Working","91","0.124806303680367","0.0829057760745247","0.166706831286209","3"
"No worries","2016","Lower Saxony","Full Time","85","0.089785331002567","0.0702067708686142","0.10936389113652","3"
"No worries","2016","Lower Saxony","Part Time","50","0.062936413235702","0.0451235181299072","0.0807493083414967","3"
"No worries","2016","Lower Saxony","Not Working","380","0.115752257021971","0.0977630646516121","0.13374144939233","3"
"No worries","2016","Bremen","Full Time","3","","","","3"
"No worries","2016","Bremen","Part Time","4","","","","3"
"No worries","2016","Bremen","Not Working","41","0.0543318786456205","0.0160953953466075","0.0925683619446335","3"
"No worries","2016","North Rhine-Westphalia","Full Time","171","0.0913774183243487","0.0782507024066727","0.104504134242025","3"
"No worries","2016","North Rhine-Westphalia","Part Time","107","0.0780167682543164","0.0642549463102998","0.0917785901983329","3"
"No worries","2016","North Rhine-Westphalia","Not Working","775","0.131272448388471","0.118162778267242","0.144382118509701","3"
"No worries","2016","Hesse","Full Time","68","0.130709260438233","0.104594033190139","0.156824487686326","3"
"No worries","2016","Hesse","Part Time","40","0.104719403034375","0.0768893022156558","0.132549503853095","3"
"No worries","2016","Hesse","Not Working","334","0.161246760493047","0.13618232425729","0.186311196728803","3"
"No worries","2016","Rhineland-Palatinate,Saarland","Full Time","51","0.106294248605337","0.0803224744313543","0.13226602277932","3"
"No worries","2016","Rhineland-Palatinate,Saarland","Part Time","47","0.109862048501352","0.0800962410575397","0.139627855945163","3"
"No worries","2016","Rhineland-Palatinate,Saarland","Not Working","274","0.101187717937437","0.0802637018508631","0.122111734024012","3"
"No worries","2016","Baden-Württemberg","Full Time","160","0.157417845679302","0.136304450014456","0.178531241344147","3"
"No worries","2016","Baden-Württemberg","Part Time","113","0.142299477232289","0.11944983458546","0.165149119879119","3"
"No worries","2016","Baden-Württemberg","Not Working","549","0.112700109230473","0.0962699026672191","0.129130315793727","3"
"No worries","2016","Bavaria","Full Time","212","0.137513551418062","0.120500014170415","0.154527088665709","3"
"No worries","2016","Bavaria","Part Time","143","0.124928964329493","0.106055813404177","0.143802115254809","3"
"No worries","2016","Bavaria","Not Working","589","0.157251083854667","0.14024369340552","0.174258474303814","3"
"No worries","2016","Berlin","Full Time","24","","","","3"
"No worries","2016","Berlin","Part Time","15","","","","3"
"No worries","2016","Berlin","Not Working","257","0.142434513898095","0.114924328823781","0.169944698972408","3"
"No worries","2016","Brandenburg","Full Time","33","0.0964989804858822","0.0651591540094744","0.12783880696229","3"
"No worries","2016","Brandenburg","Part Time","28","","","","3"
