"plj0047","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"No worries","2016","35-65 y.","Rhineland-Palatinate,Saarland","176","0.0971836607915017","0.0784267346265649","0.115940586956438"
"No worries","2016","35-65 y.","Baden-Württemberg","388","0.120023025501316","0.105436875218839","0.134609175783793"
"No worries","2016","35-65 y.","Bavaria","453","0.119440046608213","0.106755376352682","0.132124716863745"
"No worries","2016","35-65 y.","Berlin","133","0.0723577030005256","0.0519480592745571","0.0927673467264941"
"No worries","2016","35-65 y.","Brandenburg","128","0.137145832939685","0.110389829875334","0.163901836004037"
"No worries","2016","35-65 y.","Mecklenburg-Western Pomerania","43","0.0660916743192388","0.0392866243173814","0.0928967243210962"
"No worries","2016","35-65 y.","Saxony","148","0.112281918438535","0.0915401618752643","0.133023675001805"
"No worries","2016","35-65 y.","Saxony-Anhalt","75","0.131417116294346","0.102707732247519","0.160126500341173"
"No worries","2016","35-65 y.","Thuringia","97","0.139040289394993","0.110358652529566","0.16772192626042"
"No worries","2016","66 and older","Schleswig-Holstein","14","","",""
"No worries","2016","66 and older","Hamburg","10","","",""
"No worries","2016","66 and older","Lower Saxony","43","0.104850256702099","0.077357296951689","0.132343216452509"
"No worries","2016","66 and older","Bremen","3","","",""
"No worries","2016","66 and older","North Rhine-Westphalia","84","0.100020189105527","0.0802756727406398","0.119764705470415"
"No worries","2016","66 and older","Hesse","50","0.178089691134076","0.132454716536691","0.22372466573146"
"No worries","2016","66 and older","Rhineland-Palatinate,Saarland","27","","",""
"No worries","2016","66 and older","Baden-Württemberg","59","0.101614313233443","0.0756702446011003","0.127558381865785"
"No worries","2016","66 and older","Bavaria","80","0.135992546223061","0.111311970614808","0.160673121831315"
"No worries","2016","66 and older","Berlin","22","","",""
"No worries","2016","66 and older","Brandenburg","29","","",""
"No worries","2016","66 and older","Mecklenburg-Western Pomerania","10","","",""
"No worries","2016","66 and older","Saxony","29","","",""
"No worries","2016","66 and older","Saxony-Anhalt","19","","",""
"No worries","2016","66 and older","Thuringia","62","0.298061866850329","0.23575074862926","0.360372985071397"
"Big worries","2017","16-34 y.","Schleswig-Holstein","119","0.44063741445002","0.391739775416506","0.489535053483534"
"Big worries","2017","16-34 y.","Hamburg","47","0.484854436995079","0.415242107877114","0.554466766113043"
"Big worries","2017","16-34 y.","Lower Saxony","322","0.380693280907305","0.351435205224801","0.409951356589809"
"Big worries","2017","16-34 y.","Bremen","27","","",""
"Big worries","2017","16-34 y.","North Rhine-Westphalia","635","0.415083274874397","0.394148084410991","0.436018465337802"
"Big worries","2017","16-34 y.","Hesse","209","0.390826959208979","0.356715569549051","0.424938348868907"
"Big worries","2017","16-34 y.","Rhineland-Palatinate,Saarland","125","0.361964664394066","0.321089803825304","0.402839524962828"
"Big worries","2017","16-34 y.","Baden-Württemberg","279","0.367290930894946","0.338918963623193","0.395662898166698"
"Big worries","2017","16-34 y.","Bavaria","368","0.349018934291768","0.323601653364878","0.374436215218659"
"Big worries","2017","16-34 y.","Berlin","103","0.37163767327493","0.320120185505627","0.423155161044234"
"Big worries","2017","16-34 y.","Brandenburg","70","0.245528328035636","0.193999179503282","0.29705747656799"
"Big worries","2017","16-34 y.","Mecklenburg-Western Pomerania","41","0.37526549160134","0.295345469118959","0.45518551408372"
"Big worries","2017","16-34 y.","Saxony","155","0.428198325734331","0.382980011355739","0.473416640112924"
"Big worries","2017","16-34 y.","Saxony-Anhalt","99","0.449189520649154","0.385728362354628","0.512650678943681"
"Big worries","2017","16-34 y.","Thuringia","90","0.523010589050021","0.464402764763318","0.581618413336724"
"Big worries","2017","35-65 y.","Schleswig-Holstein","231","0.465057087260552","0.426917827565153","0.50319634695595"
"Big worries","2017","35-65 y.","Hamburg","116","0.517056792350979","0.462812200481278","0.571301384220679"
"Big worries","2017","35-65 y.","Lower Saxony","629","0.4445465992219","0.421184833406525","0.467908365037274"
"Big worries","2017","35-65 y.","Bremen","59","0.349081829747132","0.274754870344753","0.42340878914951"
"Big worries","2017","35-65 y.","North Rhine-Westphalia","1524","0.458878473443005","0.4429083402615","0.47484860662451"
"Big worries","2017","35-65 y.","Hesse","459","0.426499780707482","0.399799453343289","0.453200108071674"
"Big worries","2017","35-65 y.","Rhineland-Palatinate,Saarland","332","0.395165708717325","0.364803997161806","0.425527420272844"
"Big worries","2017","35-65 y.","Baden-Württemberg","671","0.37303207761941","0.3519841245852","0.394080030653621"
"Big worries","2017","35-65 y.","Bavaria","975","0.402475741812411","0.384076753283654","0.420874730341168"
"Big worries","2017","35-65 y.","Berlin","236","0.44179111193592","0.402479150366901","0.48110307350494"
"Big worries","2017","35-65 y.","Brandenburg","238","0.373589016950296","0.337879805135968","0.409298228764624"
"Big worries","2017","35-65 y.","Mecklenburg-Western Pomerania","150","0.471500990390331","0.419791534108148","0.523210446672514"
"Big worries","2017","35-65 y.","Saxony","344","0.380175266190115","0.35017842793994","0.410172104440289"
"Big worries","2017","35-65 y.","Saxony-Anhalt","262","0.462236592153684","0.422343265709011","0.502129918598357"
"Big worries","2017","35-65 y.","Thuringia","219","0.388370816848989","0.349914038177709","0.42682759552027"
"Big worries","2017","66 and older","Schleswig-Holstein","78","0.401182550443602","0.328564044784077","0.473801056103126"
"Big worries","2017","66 and older","Hamburg","47","0.502011898750494","0.404014492868494","0.600009304632493"
"Big worries","2017","66 and older","Lower Saxony","227","0.445884925873639","0.402403116270566","0.489366735476712"
"Big worries","2017","66 and older","Bremen","15","","",""
"Big worries","2017","66 and older","North Rhine-Westphalia","434","0.444780582970595","0.412842279032769","0.476718886908422"
"Big worries","2017","66 and older","Hesse","110","0.378190128400693","0.321988490181871","0.434391766619516"
"Big worries","2017","66 and older","Rhineland-Palatinate,Saarland","94","0.353225093744966","0.299845521637596","0.406604665852337"
"Big worries","2017","66 and older","Baden-Württemberg","216","0.40677810010067","0.365872706286194","0.447683493915146"
"Big worries","2017","66 and older","Bavaria","320","0.369931504080939","0.336201587551369","0.40366142061051"
"Big worries","2017","66 and older","Berlin","96","0.457071158075655","0.390171845583723","0.523970470567587"
"Big worries","2017","66 and older","Brandenburg","96","0.47412140045631","0.411850213702024","0.536392587210596"
"Big worries","2017","66 and older","Mecklenburg-Western Pomerania","76","0.590280354416994","0.505415905628162","0.675144803205826"
"Big worries","2017","66 and older","Saxony","153","0.382250554407544","0.332053632742174","0.432447476072914"
"Big worries","2017","66 and older","Saxony-Anhalt","86","0.450420091059748","0.38040824535934","0.520431936760157"
"Big worries","2017","66 and older","Thuringia","65","0.319200859933246","0.256743628390112","0.381658091476379"
"Some worries","2017","16-34 y.","Schleswig-Holstein","128","0.436575938048774","0.38772779136008","0.485424084737467"
"Some worries","2017","16-34 y.","Hamburg","53","0.413670779145252","0.345072426359399","0.482269131931104"
"Some worries","2017","16-34 y.","Lower Saxony","362","0.476542949017974","0.446447778506312","0.506638119529636"
"Some worries","2017","16-34 y.","Bremen","30","0.344905827935501","0.248298793422078","0.441512862448923"
"Some worries","2017","16-34 y.","North Rhine-Westphalia","738","0.437800971297978","0.416722180914384","0.458879761681571"
"Some worries","2017","16-34 y.","Hesse","251","0.436773335246736","0.402099132822478","0.471447537670994"
"Some worries","2017","16-34 y.","Rhineland-Palatinate,Saarland","226","0.489711339255275","0.447192747738773","0.532229930771777"
"Some worries","2017","16-34 y.","Baden-Württemberg","440","0.448201057587056","0.418931969727255","0.477470145446858"
"Some worries","2017","16-34 y.","Bavaria","536","0.508506122890279","0.481848122759616","0.535164123020941"
"Some worries","2017","16-34 y.","Berlin","147","0.523747042323599","0.470503201610863","0.576990883036335"
"Some worries","2017","16-34 y.","Brandenburg","92","0.371310889909461","0.313465666048193","0.429156113770729"
"Some worries","2017","16-34 y.","Mecklenburg-Western Pomerania","61","0.40494274200487","0.323918547412431","0.48596693659731"
"Some worries","2017","16-34 y.","Saxony","199","0.416925450459465","0.371868642473758","0.461982258445172"
"Some worries","2017","16-34 y.","Saxony-Anhalt","86","0.410513367929295","0.347751953576828","0.473274782281763"
"Some worries","2017","16-34 y.","Thuringia","102","0.320696400634988","0.265928639196369","0.375464162073608"
"Some worries","2017","35-65 y.","Schleswig-Holstein","281","0.428405670032372","0.390566903802347","0.466244436262396"
"Some worries","2017","35-65 y.","Hamburg","134","0.389330943582474","0.336400966101017","0.44226092106393"
"Some worries","2017","35-65 y.","Lower Saxony","751","0.452781196946947","0.429379470279177","0.476182923614716"
"Some worries","2017","35-65 y.","Bremen","62","0.594692357677226","0.518140078988032","0.671244636366419"
"Some worries","2017","35-65 y.","North Rhine-Westphalia","1491","0.442532048143313","0.426613824336785","0.458450271949842"
"Some worries","2017","35-65 y.","Hesse","561","0.468291361737337","0.441352123110997","0.495230600363676"
"Some worries","2017","35-65 y.","Rhineland-Palatinate,Saarland","490","0.512369308370894","0.481326894019925","0.543411722721864"
"Some worries","2017","35-65 y.","Baden-Württemberg","928","0.489750218359233","0.467993527113653","0.511506909604813"
"Some worries","2017","35-65 y.","Bavaria","1233","0.473925910962132","0.455192148644601","0.492659673279664"
"Some worries","2017","35-65 y.","Berlin","263","0.436613590761842","0.397351839987801","0.475875341535883"
"Some worries","2017","35-65 y.","Brandenburg","355","0.526112083478225","0.489254191891385","0.562969975065064"
"Some worries","2017","35-65 y.","Mecklenburg-Western Pomerania","164","0.43863742279075","0.387235289083057","0.490039556498444"
"Some worries","2017","35-65 y.","Saxony","475","0.485622843896692","0.454738420960538","0.516507266832846"
"Some worries","2017","35-65 y.","Saxony-Anhalt","254","0.435083291937466","0.395414326104861","0.474752257770071"
"Some worries","2017","35-65 y.","Thuringia","292","0.423766414988783","0.384775084058231","0.462757745919336"
"Some worries","2017","66 and older","Schleswig-Holstein","79","0.481911145589611","0.407879964734638","0.555942326444583"
"Some worries","2017","66 and older","Hamburg","40","0.406113269028701","0.309858226148308","0.502368311909093"
"Some worries","2017","66 and older","Lower Saxony","231","0.45645811463148","0.412885541575592","0.500030687687368"
"Some worries","2017","66 and older","Bremen","13","","",""
"Some worries","2017","66 and older","North Rhine-Westphalia","418","0.449233775511611","0.417264965765546","0.481202585257676"
"Some worries","2017","66 and older","Hesse","137","0.481944611772507","0.424034855569665","0.539854367975349"
"Some worries","2017","66 and older","Rhineland-Palatinate,Saarland","162","0.454989851319172","0.399376907800161","0.510602794838184"
"Some worries","2017","66 and older","Baden-Württemberg","291","0.50322351740735","0.461588937475783","0.544858097338917"
"Some worries","2017","66 and older","Bavaria","383","0.506210887028056","0.471280996811282","0.54114077724483"
"Some worries","2017","66 and older","Berlin","92","0.447114034647501","0.380343443172934","0.513884626122067"
"Some worries","2017","66 and older","Brandenburg","126","0.442417725434918","0.380477846340415","0.504357604529421"
"Some worries","2017","66 and older","Mecklenburg-Western Pomerania","46","0.372198498366864","0.288782045318123","0.455614951415604"
"Some worries","2017","66 and older","Saxony","172","0.532364735023068","0.480823465987335","0.583906004058802"
"Some worries","2017","66 and older","Saxony-Anhalt","83","0.411219669296519","0.341979070921511","0.480460267671527"
"Some worries","2017","66 and older","Thuringia","79","0.295904603917642","0.23474948460805","0.357059723227234"
"No worries","2017","16-34 y.","Schleswig-Holstein","149","0.122786647501206","0.0904623804726174","0.155110914529795"
"No worries","2017","16-34 y.","Hamburg","98","0.101474783859669","0.0594157106897388","0.1435338570296"
"No worries","2017","16-34 y.","Lower Saxony","374","0.14276377007472","0.121684065500396","0.163843474649045"
"No worries","2017","16-34 y.","Bremen","36","0.161239658704776","0.0864982127113739","0.235981104698178"
"No worries","2017","16-34 y.","North Rhine-Westphalia","755","0.147115753827626","0.132065739402205","0.162165768253046"
"No worries","2017","16-34 y.","Hesse","326","0.172399705544285","0.145992928654486","0.198806482434083"
"No worries","2017","16-34 y.","Rhineland-Palatinate,Saarland","180","0.148323996350659","0.11809360669073","0.178554386010588"
"No worries","2017","16-34 y.","Baden-Württemberg","390","0.184508011517998","0.161678333754324","0.207337689281672"
"No worries","2017","16-34 y.","Bavaria","447","0.142474942817953","0.123836352103457","0.161113533532449"
