"plj0047","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Some worries","2016","lower secondary degree","Couple + C. GT 16 ","227","0.391496859296798","0.352079638790803","0.430914079802793"
"Some worries","2016","lower secondary degree","Couple + C. LE and GT 16","155","0.445826477533177","0.392439935803388","0.499213019262965"
"Some worries","2016","secondary school degree","1-pers.-HH","359","0.439685556914269","0.406703671897127","0.472667441931411"
"Some worries","2016","secondary school degree","(Married) couple without C. ","858","0.405289913977909","0.384336955556973","0.426242872398844"
"Some worries","2016","secondary school degree","Single parent ","263","0.387242956434405","0.350219821660325","0.424266091208485"
"Some worries","2016","secondary school degree","Couple + C. LE 16 ","664","0.441195852727743","0.416356548759867","0.46603515669562"
"Some worries","2016","secondary school degree","Couple + C. GT 16 ","330","0.456729495839407","0.421431100210443","0.492027891468372"
"Some worries","2016","secondary school degree","Couple + C. LE and GT 16","243","0.409461729358296","0.368025508369731","0.450897950346861"
"Some worries","2016","college entrance qualification","1-pers.-HH","362","0.364305642113674","0.334005593199323","0.394605691028025"
"Some worries","2016","college entrance qualification","(Married) couple without C. ","752","0.379978376592269","0.358462573078407","0.401494180106131"
"Some worries","2016","college entrance qualification","Single parent ","228","0.378293593357139","0.337946824155048","0.418640362559231"
"Some worries","2016","college entrance qualification","Couple + C. LE 16 ","835","0.426024872323377","0.403842441237589","0.448207303409166"
"Some worries","2016","college entrance qualification","Couple + C. GT 16 ","285","0.399693506080623","0.365184879301806","0.43420213285944"
"Some worries","2016","college entrance qualification","Couple + C. LE and GT 16","217","0.43442079751703","0.392729040683367","0.476112554350694"
"Some worries","2016","Other degree","1-pers.-HH","296","0.435876581499803","0.403001926241092","0.468751236758514"
"Some worries","2016","Other degree","(Married) couple without C. ","389","0.454188253786417","0.421874302951414","0.48650220462142"
"Some worries","2016","Other degree","Single parent ","116","0.370564876055578","0.319676609812632","0.421453142298525"
"Some worries","2016","Other degree","Couple + C. LE 16 ","765","0.422352468304157","0.401478891938776","0.443226044669537"
"Some worries","2016","Other degree","Couple + C. GT 16 ","150","0.480008285198107","0.42690379900035","0.533112771395865"
"Some worries","2016","Other degree","Couple + C. LE and GT 16","176","0.401264214009583","0.358682609409393","0.443845818609773"
"Some worries","2016","no degree/no degree yet","1-pers.-HH","94","0.417843595056216","0.368831868137398","0.466855321975035"
"Some worries","2016","no degree/no degree yet","(Married) couple without C. ","48","0.4285455098534","0.338099696182125","0.518991323524675"
"Some worries","2016","no degree/no degree yet","Single parent ","87","0.430160508877268","0.37153800689671","0.488783010857825"
"Some worries","2016","no degree/no degree yet","Couple + C. LE 16 ","179","0.366848544412385","0.335096356171433","0.398600732653337"
"Some worries","2016","no degree/no degree yet","Couple + C. GT 16 ","62","0.391152002623464","0.317793433736868","0.46451057151006"
"Some worries","2016","no degree/no degree yet","Couple + C. LE and GT 16","126","0.538003555265008","0.486996887948908","0.589010222581108"
"No worries","2016","lower secondary degree","1-pers.-HH","160","0.13142407223305","0.111689839297588","0.151158305168513"
"No worries","2016","lower secondary degree","(Married) couple without C. ","252","0.0991489067771107","0.0868896086868002","0.111408204867421"
"No worries","2016","lower secondary degree","Single parent ","63","0.138980795635111","0.107403026578879","0.170558564691342"
"No worries","2016","lower secondary degree","Couple + C. LE 16 ","132","0.147296910280581","0.124130220561294","0.170463599999868"
"No worries","2016","lower secondary degree","Couple + C. GT 16 ","87","0.180750986754242","0.149674011244445","0.211827962264039"
"No worries","2016","lower secondary degree","Couple + C. LE and GT 16","35","0.121294010680722","0.086229527202659","0.156358494158785"
"No worries","2016","secondary school degree","1-pers.-HH","89","0.0968829194086318","0.0772274191656609","0.116538419651603"
"No worries","2016","secondary school degree","(Married) couple without C. ","211","0.119557135769006","0.105710376523034","0.133403895014977"
"No worries","2016","secondary school degree","Single parent ","79","0.132311349651184","0.106558945672999","0.158063753629369"
"No worries","2016","secondary school degree","Couple + C. LE 16 ","150","0.0999201027085271","0.0849176983058758","0.114922507111178"
"No worries","2016","secondary school degree","Couple + C. GT 16 ","83","0.114067628392582","0.0915408615010726","0.136594395284092"
"No worries","2016","secondary school degree","Couple + C. LE and GT 16","60","0.136143764031989","0.107245678537504","0.165041849526474"
"No worries","2016","college entrance qualification","1-pers.-HH","81","0.0855993458946124","0.0679840602675394","0.103214631521685"
"No worries","2016","college entrance qualification","(Married) couple without C. ","127","0.0654840870307976","0.0545183974113583","0.076449776650237"
"No worries","2016","college entrance qualification","Single parent ","36","0.070395598216445","0.0491130592537114","0.0916781371791787"
"No worries","2016","college entrance qualification","Couple + C. LE 16 ","116","0.0663398113543216","0.0551756356382268","0.0775039870704164"
"No worries","2016","college entrance qualification","Couple + C. GT 16 ","52","0.079568351398385","0.06050305496361","0.0986336478331601"
"No worries","2016","college entrance qualification","Couple + C. LE and GT 16","43","0.0710189716525765","0.0494147418385319","0.092623201466621"
"No worries","2016","Other degree","1-pers.-HH","412","0.235665757996713","0.207528467450579","0.263803048542847"
"No worries","2016","Other degree","(Married) couple without C. ","194","0.172598683883428","0.148072639184817","0.197124728582039"
"No worries","2016","Other degree","Single parent ","144","0.258058921854633","0.211953267590691","0.304164576118575"
"No worries","2016","Other degree","Couple + C. LE 16 ","872","0.207990364550088","0.190838366190713","0.225142362909463"
"No worries","2016","Other degree","Couple + C. GT 16 ","77","0.156880271672471","0.118222445878373","0.195538097466568"
"No worries","2016","Other degree","Couple + C. LE and GT 16","226","0.240172970752999","0.203061460002195","0.277284481503802"
"No worries","2016","no degree/no degree yet","1-pers.-HH","245","0.288131307912194","0.243125510364712","0.333137105459675"
"No worries","2016","no degree/no degree yet","(Married) couple without C. ","34","0.116229387749227","0.0576524149641979","0.174806360534256"
"No worries","2016","no degree/no degree yet","Single parent ","114","0.297829285613308","0.243681853479999","0.351976717746617"
"No worries","2016","no degree/no degree yet","Couple + C. LE 16 ","592","0.249056055172958","0.220563672536908","0.277548437809008"
"No worries","2016","no degree/no degree yet","Couple + C. GT 16 ","39","0.117942522068782","0.069457535610595","0.166427508526969"
"No worries","2016","no degree/no degree yet","Couple + C. LE and GT 16","156","0.107907683137485","0.0761648166525331","0.139650549622436"
"Big worries","2017","lower secondary degree","1-pers.-HH","455","0.380858337047154","0.353104618599059","0.408612055495249"
"Big worries","2017","lower secondary degree","(Married) couple without C. ","1043","0.438756184499151","0.418828142848673","0.458684226149629"
"Big worries","2017","lower secondary degree","Single parent ","173","0.351495223061732","0.307959736100318","0.395030710023146"
"Big worries","2017","lower secondary degree","Couple + C. LE 16 ","325","0.392933520371487","0.360100087354939","0.425766953388034"
"Big worries","2017","lower secondary degree","Couple + C. GT 16 ","281","0.40945045906497","0.371589689489054","0.447311228640886"
"Big worries","2017","lower secondary degree","Couple + C. LE and GT 16","144","0.405737663569622","0.354368050105409","0.457107277033834"
"Big worries","2017","secondary school degree","1-pers.-HH","454","0.433004087417427","0.402773665787194","0.46323450904766"
"Big worries","2017","secondary school degree","(Married) couple without C. ","1117","0.441888136696747","0.422517932546141","0.461258340847354"
"Big worries","2017","secondary school degree","Single parent ","262","0.372028319721628","0.335726151512336","0.40833048793092"
"Big worries","2017","secondary school degree","Couple + C. LE 16 ","642","0.397153939657045","0.373267675912844","0.421040203401246"
"Big worries","2017","secondary school degree","Couple + C. GT 16 ","383","0.397530335703166","0.365593083194093","0.42946758821224"
"Big worries","2017","secondary school degree","Couple + C. LE and GT 16","264","0.433006735102903","0.394191948731866","0.47182152147394"
"Big worries","2017","college entrance qualification","1-pers.-HH","551","0.487536424706506","0.459004818342804","0.516068031070209"
"Big worries","2017","college entrance qualification","(Married) couple without C. ","1041","0.46618344024687","0.445769547602053","0.486597332891687"
"Big worries","2017","college entrance qualification","Single parent ","242","0.396505100058681","0.357812751049889","0.435197449067474"
"Big worries","2017","college entrance qualification","Couple + C. LE 16 ","828","0.385384315995265","0.364598468098079","0.40617016389245"
"Big worries","2017","college entrance qualification","Couple + C. GT 16 ","416","0.392016623516687","0.361309681395837","0.422723565637536"
"Big worries","2017","college entrance qualification","Couple + C. LE and GT 16","256","0.404524947831832","0.365798296107888","0.443251599555776"
"Big worries","2017","Other degree","1-pers.-HH","150","0.289571094112907","0.260529783561082","0.318612404664733"
"Big worries","2017","Other degree","(Married) couple without C. ","291","0.393884486486942","0.361927040713585","0.425841932260299"
"Big worries","2017","Other degree","Single parent ","68","0.33373686229965","0.28278323288014","0.384690491719159"
"Big worries","2017","Other degree","Couple + C. LE 16 ","438","0.29149449218785","0.272873326135526","0.310115658240173"
"Big worries","2017","Other degree","Couple + C. GT 16 ","105","0.36518338368498","0.317459106500543","0.412907660869417"
"Big worries","2017","Other degree","Couple + C. LE and GT 16","105","0.387589804064878","0.347345791874267","0.427833816255488"
"Big worries","2017","no degree/no degree yet","1-pers.-HH","59","0.334971119320603","0.291886569088407","0.378055669552799"
"Big worries","2017","no degree/no degree yet","(Married) couple without C. ","50","0.448355288179837","0.37424714748798","0.522463428871694"
