"plh0183","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","2008","no migration background","Male","1309","0.169624662785198","0.161275498794361","0.177973826776036","7"
"7 on Scale 1 to 10","2008","no migration background","Female","1363","0.149947230838545","0.142313741956592","0.157580719720498","7"
"7 on Scale 1 to 10","2008","direct migration background","Male","132","0.142493060207017","0.118924371785561","0.166061748628472","7"
"7 on Scale 1 to 10","2008","direct migration background","Female","168","0.158622610572149","0.135911788028673","0.181333433115625","7"
"7 on Scale 1 to 10","2008","indirect migration background","Male","71","0.223046897896303","0.180514518623129","0.265579277169478","7"
"7 on Scale 1 to 10","2008","indirect migration background","Female","49","0.143930019923566","0.109047840066411","0.17881219978072","7"
"8 on Scale 1 to 10","2008","no migration background","Male","2031","0.254532544750883","0.244842020433601","0.264223069068164","8"
"8 on Scale 1 to 10","2008","no migration background","Female","2218","0.254462002972399","0.245149267410174","0.263774738534623","8"
"8 on Scale 1 to 10","2008","direct migration background","Male","216","0.260578098813536","0.230981974210555","0.290174223416516","8"
"8 on Scale 1 to 10","2008","direct migration background","Female","247","0.225603668591164","0.199619452394841","0.251587884787487","8"
"8 on Scale 1 to 10","2008","indirect migration background","Male","92","0.205987757549141","0.164667931371919","0.247307583726362","8"
"8 on Scale 1 to 10","2008","indirect migration background","Female","123","0.23894770399636","0.196570531956536","0.281324876036184","8"
"9 on Scale 1 to 10","2008","no migration background","Male","1223","0.144642286103579","0.136817313987309","0.152467258219849","9"
"9 on Scale 1 to 10","2008","direct migration background","Female","143","0.146441286134211","0.124462517049003","0.168420055219419","9"
"9 on Scale 1 to 10","2008","direct migration background","Male","128","0.131202232205104","0.108438173509852","0.153966290900357","9"
"9 on Scale 1 to 10","2008","indirect migration background","Female","90","0.233116531614317","0.191099582500689","0.275133480727946","9"
"9 on Scale 1 to 10","2008","no migration background","Female","1361","0.145204871964621","0.137672139858735","0.152737604070507","9"
"9 on Scale 1 to 10","2008","indirect migration background","Male","87","0.21977814827954","0.177469856443256","0.262086440115825","9"
"0 Completely dissatisfied","2009","no migration background","Male","38","0.00761162088612403","0.00562643992991466","0.00959680184233341","0"
"0 Completely dissatisfied","2009","no migration background","Female","26","","","","0"
"0 Completely dissatisfied","2009","direct migration background","Female","9","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","Female","1","","","","0"
"0 Completely dissatisfied","2009","direct migration background","Male","4","","","","0"
"1 on Scale 1 to 10","2009","no migration background","Male","62","0.00730383594669542","0.0053589041898165","0.00924876770357434","1"
"1 on Scale 1 to 10","2009","no migration background","Female","50","0.00742395755718464","0.0055368724944753","0.00931104261989398","1"
"1 on Scale 1 to 10","2009","direct migration background","Male","10","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","Female","7","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","2009","no migration background","Male","361","0.0510711369108815","0.0460427894263244","0.0560994843954387","10"
"10 Completely satisfied","2009","no migration background","Female","418","0.0499221139102083","0.0451345131111948","0.0547097147092218","10"
"10 Completely satisfied","2009","direct migration background","Female","59","0.0784181795549467","0.0607268037214304","0.096109555388463","10"
"10 Completely satisfied","2009","indirect migration background","Male","32","0.0758321136697992","0.0478163123887819","0.103847914950817","10"
"10 Completely satisfied","2009","indirect migration background","Female","44","0.118062799446498","0.0849136210812751","0.15121197781172","10"
"10 Completely satisfied","2009","direct migration background","Male","38","0.0704057043492501","0.0520843391747116","0.0887270695237886","10"
"2 on Scale 1 to 10","2009","no migration background","Male","121","0.0170739619114323","0.0141149394294966","0.0200329843933679","2"
"2 on Scale 1 to 10","2009","no migration background","Female","119","0.0175253785505263","0.014640774448792","0.0204099826522605","2"
"2 on Scale 1 to 10","2009","indirect migration background","Male","2","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","Female","","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","Male","16","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","Female","19","","","","2"
"3 on Scale 1 to 10","2009","no migration background","Male","237","0.0381433480088415","0.0337682753258025","0.0425184206918806","3"
"3 on Scale 1 to 10","2009","no migration background","Female","256","0.0373820861053625","0.03321194664652","0.0415522255642051","3"
"3 on Scale 1 to 10","2009","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","2009","direct migration background","Male","23","","","","3"
"3 on Scale 1 to 10","2009","direct migration background","Female","23","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","Female","10","","","","3"
"4 on Scale 1 to 10","2009","no migration background","Male","349","0.0489094139789344","0.0439830345066081","0.0538357934512607","4"
"4 on Scale 1 to 10","2009","no migration background","Female","374","0.0497976835907978","0.045015739924094","0.0545796272575015","4"
"4 on Scale 1 to 10","2009","direct migration background","Male","44","0.0605679474760256","0.0434850593260835","0.0776508356259676","4"
"4 on Scale 1 to 10","2009","direct migration background","Female","45","0.053797091331113","0.0389494380296871","0.0686447446325389","4"
"4 on Scale 1 to 10","2009","indirect migration background","Male","8","","","","4"
"4 on Scale 1 to 10","2009","indirect migration background","Female","5","","","","4"
"5 on Scale 1 to 10","2009","no migration background","Male","921","0.131520247679781","0.123800611218486","0.139239884141075","5"
"5 on Scale 1 to 10","2009","no migration background","Female","1031","0.139678428888962","0.132057868318063","0.147298989459861","5"
"5 on Scale 1 to 10","2009","direct migration background","Male","106","0.154678764554895","0.128782720869322","0.180574808240467","5"
"5 on Scale 1 to 10","2009","direct migration background","Female","119","0.133078672110811","0.110725953333106","0.155431390888516","5"
"5 on Scale 1 to 10","2009","indirect migration background","Male","20","","","","5"
"5 on Scale 1 to 10","2009","indirect migration background","Female","28","","","","5"
"6 on Scale 1 to 10","2009","no migration background","Male","842","0.110891656171872","0.103719537472117","0.118063774871627","6"
"6 on Scale 1 to 10","2009","no migration background","Female","852","0.109288510852176","0.102429718990945","0.116147302713408","6"
"6 on Scale 1 to 10","2009","direct migration background","Male","70","0.0881433404247742","0.0678401063361513","0.108446574513397","6"
"6 on Scale 1 to 10","2009","direct migration background","Female","100","0.122263210289892","0.100704820026638","0.143821600553145","6"
"6 on Scale 1 to 10","2009","indirect migration background","Male","24","","","","6"
"6 on Scale 1 to 10","2009","indirect migration background","Female","26","","","","6"
"7 on Scale 1 to 10","2009","no migration background","Male","1418","0.185333116725581","0.176457731001137","0.194208502450026","7"
"7 on Scale 1 to 10","2009","no migration background","Female","1418","0.173438548433422","0.165115120355622","0.181761976511221","7"
"7 on Scale 1 to 10","2009","indirect migration background","Male","62","0.217499313292057","0.173840458489531","0.261158168094583","7"
"7 on Scale 1 to 10","2009","direct migration background","Female","157","0.170286816776642","0.145550172146159","0.195023461407124","7"
"7 on Scale 1 to 10","2009","direct migration background","Male","136","0.185807749630665","0.15795278726015","0.213662712001181","7"
"7 on Scale 1 to 10","2009","indirect migration background","Female","61","0.166410928095019","0.128149222401526","0.204672633788512","7"
"8 on Scale 1 to 10","2009","no migration background","Male","2062","0.277255842409976","0.26703107732433","0.287480607495622","8"
"8 on Scale 1 to 10","2009","no migration background","Female","2305","0.288838469617869","0.278875163177315","0.298801776058423","8"
"8 on Scale 1 to 10","2009","indirect migration background","Male","113","0.292242588016505","0.244112683875498","0.340372492157513","8"
"8 on Scale 1 to 10","2009","direct migration background","Male","203","0.235645951925218","0.205252189885623","0.266039713964813","8"
"8 on Scale 1 to 10","2009","direct migration background","Female","227","0.216370042006927","0.189271847165722","0.243468236848131","8"
"8 on Scale 1 to 10","2009","indirect migration background","Female","125","0.284157279089655","0.237824793581468","0.330489764597842","8"
"9 on Scale 1 to 10","2009","no migration background","Male","952","0.12488581936988","0.117334729914633","0.132436908825128","9"
"9 on Scale 1 to 10","2009","no migration background","Female","1100","0.12254339888868","0.115334820488085","0.129751977289275","9"
"9 on Scale 1 to 10","2009","direct migration background","Male","99","0.114824785190554","0.0919930128427908","0.137656557538317","9"
"9 on Scale 1 to 10","2009","direct migration background","Female","122","0.152414896933846","0.128761602002881","0.176068191864812","9"
"9 on Scale 1 to 10","2009","indirect migration background","Male","76","0.212859201732404","0.169540697023989","0.25617770644082","9"
"9 on Scale 1 to 10","2009","indirect migration background","Female","63","0.182874473884513","0.143162787246416","0.222586160522609","9"
