"plh0183","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2017","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","2017","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2017","no migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","2017","no migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2017","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2017","no migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2017","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","4"
"5 on Scale 1 to 10","2017","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2017","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","2017","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2017","no migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","6"
"7 on Scale 1 to 10","2017","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2017","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","2017","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2017","no migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","2017","no migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2017","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2017","direct migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2017","indirect migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2017","indirect migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2017","direct migration background","East Germany","","","","","9"
"0 Completely dissatisfied","2018","no migration background","West Germany","45","0.00333508350307675","0.00237718648226444","0.00429298052388905","0"
"0 Completely dissatisfied","2018","no migration background","East Germany","30","0.00679498497524574","0.00448392132221809","0.00910604862827338","0"
"0 Completely dissatisfied","2018","direct migration background","West Germany","9","","","","0"
"0 Completely dissatisfied","2018","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2018","indirect migration background","West Germany","2","","","","0"
"0 Completely dissatisfied","2018","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2018","no migration background","West Germany","60","0.00620437739549666","0.00489974390105335","0.00750901088993996","1"
"1 on Scale 1 to 10","2018","no migration background","East Germany","37","0.00690632643228912","0.00457653596732456","0.00923611689725367","1"
"1 on Scale 1 to 10","2018","direct migration background","West Germany","20","","","","1"
"1 on Scale 1 to 10","2018","direct migration background","East Germany","1","","","","1"
"1 on Scale 1 to 10","2018","indirect migration background","West Germany","3","","","","1"
"1 on Scale 1 to 10","2018","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2018","no migration background","West Germany","1794","0.119530406980236","0.11414042564615","0.124920388314323","10"
"10 Completely satisfied","2018","no migration background","East Germany","371","0.0756831242738381","0.0682425206040932","0.083123727943583","10"
"10 Completely satisfied","2018","direct migration background","West Germany","832","0.185510939083374","0.173227658066956","0.197794220099792","10"
"10 Completely satisfied","2018","direct migration background","East Germany","67","0.17944345370544","0.138291266305825","0.220595641105054","10"
"10 Completely satisfied","2018","indirect migration background","West Germany","420","0.249896450118047","0.22830784896081","0.271485051275285","10"
"10 Completely satisfied","2018","indirect migration background","East Germany","18","","","","10"
"2 on Scale 1 to 10","2018","no migration background","West Germany","120","0.00971850668285656","0.00808857282497174","0.0113484405407414","2"
"2 on Scale 1 to 10","2018","no migration background","East Germany","79","0.0173991334720712","0.0137208043440976","0.0210774626000448","2"
"2 on Scale 1 to 10","2018","direct migration background","East Germany","1","","","","2"
"2 on Scale 1 to 10","2018","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2018","direct migration background","West Germany","32","0.0128416056147323","0.00928373555060868","0.0163994756788559","2"
"2 on Scale 1 to 10","2018","indirect migration background","West Germany","4","","","","2"
"3 on Scale 1 to 10","2018","no migration background","West Germany","239","0.0224648697944094","0.0200027509009447","0.0249269886878741","3"
"3 on Scale 1 to 10","2018","no migration background","East Germany","119","0.0242728639304895","0.0199435118347519","0.0286022160262271","3"
"3 on Scale 1 to 10","2018","direct migration background","West Germany","51","0.0154630299894764","0.0115640562388357","0.0193620037401171","3"
"3 on Scale 1 to 10","2018","direct migration background","East Germany","4","","","","3"
"3 on Scale 1 to 10","2018","indirect migration background","West Germany","18","","","","3"
"3 on Scale 1 to 10","2018","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","2018","no migration background","West Germany","256","0.0229690953194398","0.0204801407096556","0.025458049929224","4"
"4 on Scale 1 to 10","2018","no migration background","East Germany","134","0.0292809448963441","0.0245381152475709","0.0340237745451172","4"
"4 on Scale 1 to 10","2018","direct migration background","West Germany","75","0.0262668248943324","0.0212131096143972","0.0313205401742676","4"
"4 on Scale 1 to 10","2018","direct migration background","East Germany","6","","","","4"
"4 on Scale 1 to 10","2018","indirect migration background","West Germany","8","","","","4"
"4 on Scale 1 to 10","2018","indirect migration background","East Germany","3","","","","4"
"5 on Scale 1 to 10","2018","no migration background","West Germany","1117","0.0986692935461868","0.0937145181339644","0.103624068958409","5"
"5 on Scale 1 to 10","2018","no migration background","East Germany","565","0.130142248584215","0.120677011926246","0.139607485242183","5"
"5 on Scale 1 to 10","2018","direct migration background","West Germany","253","0.0723591392186828","0.0641721611140117","0.0805461173233539","5"
"5 on Scale 1 to 10","2018","direct migration background","East Germany","33","0.0787825302747721","0.049890976227275","0.107674084322269","5"
"5 on Scale 1 to 10","2018","indirect migration background","West Germany","89","0.0587955417910909","0.0470655411650814","0.0705255424171004","5"
