"pgfamstd","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Divorced","2016","higher education","Male","177","0.075068071597733","0.0662382064813246","0.0838979367141415","4"
"Divorced","2016","higher education","Female","287","0.0919004274607963","0.0819439988396696","0.101856856081923","4"
"Married","2016","in school","Male","1","","","","1"
"Married","2016","in school","Female","5","","","","1"
"Married","2016","inadequately","Male","593","0.432274078975457","0.40314411011401","0.461404047836904","1"
"Married","2016","inadequately","Female","598","0.495729693855325","0.462863351475742","0.528596036234908","1"
"Married","2016","general elemantary","Male","672","0.358517002339776","0.335055380745228","0.381978623934323","1"
"Married","2016","general elemantary","Female","973","0.453110618101983","0.431021858851074","0.475199377352891","1"
"Married","2016","middle vocational","Male","3360","0.530899763334976","0.517671201065593","0.544128325604358","1"
"Married","2016","middle vocational","Female","3570","0.505478634747076","0.493170800274066","0.517786469220087","1"
"Married","2016","vocational + Abi","Male","514","0.48224181054573","0.448206568642552","0.516277052448907","1"
"Married","2016","vocational + Abi","Female","755","0.502959402255651","0.475717128682613","0.530201675828688","1"
"Married","2016","higher vocational","Male","633","0.65790120137897","0.626120218603966","0.689682184153975","1"
"Married","2016","higher vocational","Female","351","0.515272981083667","0.473543826049395","0.557002136117938","1"
"Married","2016","higher education","Male","2383","0.584717926618206","0.568205292788241","0.60123056044817","1"
"Married","2016","higher education","Female","2035","0.493096071326877","0.475865222071954","0.510326920581801","1"
"Married, but separated","2016","in school","Male","1","","","","2"
"Married, but separated","2016","in school","Female","","","","","2"
"Married, but separated","2016","inadequately","Male","95","0.0462909439744873","0.0339358221113957","0.0586460658375789","2"
"Married, but separated","2016","inadequately","Female","64","0.0562814910983835","0.0411318883686773","0.0714310938280896","2"
"Married, but separated","2016","general elemantary","Female","73","0.0233562217442783","0.0166544621449307","0.0300579813436259","2"
"Married, but separated","2016","middle vocational","Male","167","0.0239008026440688","0.0198519984441686","0.027949606843969","2"
"Married, but separated","2016","middle vocational","Female","191","0.0206280236854035","0.0171290525296933","0.0241269948411137","2"
"Married, but separated","2016","vocational + Abi","Male","31","0.0313257493479139","0.0194606184259972","0.0431908802698306","2"
"Married, but separated","2016","higher education","Female","118","0.0366492735405187","0.03017333105385","0.0431252160271875","2"
"Married, but separated","2016","higher vocational","Female","22","","","","2"
"Married, but separated","2016","general elemantary","Male","91","0.0243024849679437","0.0167690418455679","0.0318359280903194","2"
"Married, but separated","2016","higher education","Male","116","0.0289444558534968","0.0233265263559943","0.0345623853509993","2"
"Married, but separated","2016","vocational + Abi","Female","36","0.0199595169553871","0.0123391133467538","0.0275799205640204","2"
"Married, but separated","2016","higher vocational","Male","24","","","","2"
"Single","2016","in school","Male","348","0.999500542906279","0.997159794809777","1.00184129100278","3"
"Single","2016","in school","Female","383","0.999290619674728","0.996641401638415","1.00193983771104","3"
"Single","2016","inadequately","Male","400","0.445969624636329","0.416740858032758","0.4751983912399","3"
"Single","2016","inadequately","Female","126","0.179945341724503","0.15469374093887","0.205196942510136","3"
"Single","2016","general elemantary","Male","760","0.503397468585896","0.478936674550005","0.527858262621786","3"
"Single","2016","general elemantary","Female","481","0.203523283540107","0.185657871010355","0.22138869606986","3"
"Single","2016","middle vocational","Male","1372","0.300058486068116","0.287910413230564","0.312206558905667","3"
"Single","2016","middle vocational","Female","1266","0.215028871669148","0.204915104652907","0.225142638685389","3"
"Single","2016","vocational + Abi","Male","238","0.4120402722015","0.378514673255162","0.445565871147838","3"
"Single","2016","vocational + Abi","Female","281","0.284630649152591","0.260044701693504","0.309216596611679","3"
"Single","2016","higher vocational","Male","92","0.166662895253673","0.141697351503503","0.191628439003843","3"
"Single","2016","higher vocational","Female","77","0.212343380315294","0.178195785579567","0.246490975051021","3"
"Single","2016","higher education","Male","664","0.278972619588978","0.263943684015934","0.294001555162022","3"
"Single","2016","higher education","Female","661","0.318091677892609","0.302040118425939","0.334143237359279","3"
"Widowed","2016","in school","Male","","","","","5"
"Widowed","2016","in school","Female","","","","","5"
"Widowed","2016","inadequately","Male","6","","","","5"
"Widowed","2016","inadequately","Female","54","0.0921018201002874","0.0730932307031864","0.111110409497388","5"
"Widowed","2016","general elemantary","Male","27","","","","5"
"Widowed","2016","general elemantary","Female","244","0.230325168378288","0.211642289525933","0.249008047230644","5"
"Widowed","2016","middle vocational","Male","179","0.0437425969343058","0.0383211745984805","0.0491640192701312","5"
"Widowed","2016","middle vocational","Female","549","0.134959813715929","0.126548611154054","0.143371016277804","5"
"Widowed","2016","vocational + Abi","Male","6","","","","5"
"Widowed","2016","vocational + Abi","Female","52","0.0811151777835023","0.0662399866728072","0.0959903688941974","5"
"Widowed","2016","higher vocational","Male","26","","","","5"
"Widowed","2016","higher vocational","Female","43","0.0940125161839839","0.069644160290474","0.118380872077494","5"
"Widowed","2016","higher education","Male","81","0.0322969263415861","0.0263728150225977","0.0382210376605745","5"
"Widowed","2016","higher education","Female","133","0.0602625497791988","0.0520608266931288","0.0684642728652689","5"
"Divorced","2017","in school","Male","","","","","4"
"Divorced","2017","in school","Female","1","","","","4"
"Divorced","2017","inadequately","Male","19","","","","4"
"Divorced","2017","inadequately","Female","66","0.183235733348919","0.161536534035498","0.204934932662341","4"
"Divorced","2017","general elemantary","Male","66","0.0863924691541445","0.0734817771673539","0.099303161140935","4"
"Divorced","2017","general elemantary","Female","198","0.0896183554919218","0.0775949170670695","0.101641793916774","4"
"Divorced","2017","middle vocational","Male","447","0.0991307552980082","0.0915887207989441","0.106672789797072","4"
"Divorced","2017","middle vocational","Female","831","0.129950686529935","0.122051661361938","0.137849711697932","4"
"Divorced","2017","vocational + Abi","Male","45","0.072632556818917","0.0556861634068204","0.0895789502310136","4"
"Divorced","2017","vocational + Abi","Female","203","0.128854413277719","0.111615519085363","0.146093307470075","4"
"Divorced","2017","higher vocational","Male","80","0.10855790996271","0.0887134448047196","0.128402375120701","4"
"Divorced","2017","higher vocational","Female","64","0.117816380749917","0.0919555031477374","0.143677258352097","4"
"Divorced","2017","higher education","Male","200","0.0747160917313071","0.0664470904657624","0.0829850929968518","4"
"Divorced","2017","higher education","Female","318","0.0934492608080365","0.0839189145380288","0.102979607078044","4"
"Married","2017","vocational + Abi","Female","835","0.509520895042527","0.483798841406582","0.535242948678471","1"
"Married","2017","higher vocational","Male","689","0.641333801912162","0.610738877565868","0.671928726258456","1"
"Married","2017","higher vocational","Female","373","0.51718726105338","0.477102971078291","0.557271551028469","1"
"Married","2017","higher education","Male","2646","0.585513282036319","0.570020401746285","0.601006162326352","1"
"Married","2017","higher education","Female","2254","0.496653550925988","0.48028218318349","0.513024918668485","1"
"Married","2017","middle vocational","Male","3572","0.526176583258549","0.513574932335609","0.538778234181489","1"
"Married","2017","middle vocational","Female","3908","0.506672059025125","0.494927313572987","0.518416804477264","1"
"Married","2017","vocational + Abi","Male","535","0.459477778924803","0.42693724096629","0.492018316883315","1"
"Married","2017","inadequately","Female","744","0.462544152379065","0.43457764370092","0.490510661057209","1"
"Married","2017","general elemantary","Male","796","0.351423361437837","0.32948381189407","0.373362910981604","1"
"Married","2017","in school","Male","5","","","","1"
"Married","2017","in school","Female","6","","","","1"
"Married","2017","inadequately","Male","770","0.427571387945971","0.401965579058143","0.4531771968338","1"
"Married","2017","general elemantary","Female","1081","0.455481584518967","0.43451826038044","0.476444908657495","1"
"Married, but separated","2017","inadequately","Female","99","0.0649555391824137","0.0511321515682304","0.0787789267965971","2"
"Married, but separated","2017","general elemantary","Male","83","0.0276469093160457","0.0201121907564673","0.0351816278756241","2"
"Married, but separated","2017","general elemantary","Female","73","0.0252933760701011","0.018684025144794","0.0319027269954082","2"
"Married, but separated","2017","vocational + Abi","Male","30","0.022374224638777","0.0127171405226894","0.0320313087548646","2"
"Married, but separated","2017","vocational + Abi","Female","37","0.0158836519095245","0.00945066321093972","0.0223166406081094","2"
"Married, but separated","2017","higher vocational","Female","22","","","","2"
"Married, but separated","2017","higher education","Male","141","0.0341210927188422","0.0284118134512987","0.0398303719863857","2"
"Married, but separated","2017","in school","Male","","","","","2"
"Married, but separated","2017","in school","Female","","","","","2"
"Married, but separated","2017","inadequately","Male","90","0.0282918464828168","0.0197101710472264","0.0368735219184072","2"
"Married, but separated","2017","middle vocational","Male","173","0.0284421194016547","0.0242467641287655","0.032637474674544","2"
