"pgfamstd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Single","2018","Mecklenburg-Western Pomerania","Female","92","0.262726625426281","0.217326107317218","0.308127143535344","3"
"Single","2018","Saxony","Male","283","0.401553686995496","0.368847712034097","0.434259661956895","3"
"Single","2018","Saxony","Female","246","0.300134993734935","0.270742251264254","0.329527736205616","3"
"Single","2018","Thuringia","Female","135","0.236806011113426","0.201813879972879","0.271798142253972","3"
"Single","2018","Thuringia","Male","152","0.331713668431895","0.290810949982084","0.372616386881706","3"
"Single","2018","Hamburg","Female","89","0.284071791530403","0.23378920106161","0.334354381999197","3"
"Single","2018","North Rhine-Westphalia","Male","956","0.319135623723706","0.30280794276118","0.335463304686232","3"
"Single","2018","Saxony-Anhalt","Female","156","0.27611147810478","0.239312595019468","0.312910361190091","3"
"Single","2018","Bremen","Female","42","0.306216024158444","0.233887120711467","0.37854492760542","3"
"Single","2018","Saxony-Anhalt","Male","152","0.399830735074181","0.355543952980553","0.444117517167808","3"
"Single","2018","Lower Saxony","Male","464","0.325517235940267","0.301883518441148","0.349150953439385","3"
"Single","2018","Bremen","Male","52","0.399200268498404","0.321345256788177","0.477055280208632","3"
"Single","2018","Lower Saxony","Female","389","0.237069453279523","0.216480279689601","0.257658626869445","3"
"Widowed","2018","Schleswig-Holstein","Male","7","","","","5"
"Widowed","2018","Schleswig-Holstein","Female","40","0.103810742834592","0.0790940036899966","0.128527481979187","5"
"Widowed","2018","Hamburg","Male","3","","","","5"
"Widowed","2018","Hamburg","Female","21","","","","5"
"Widowed","2018","Lower Saxony","Male","37","0.0539448529411875","0.0425504164913263","0.0653392893910486","5"
"Widowed","2018","Lower Saxony","Female","113","0.131917098155322","0.115534236645141","0.148299959665503","5"
"Widowed","2018","Bremen","Male","4","","","","5"
"Widowed","2018","Bremen","Female","5","","","","5"
"Widowed","2018","North Rhine-Westphalia","Male","61","0.0311877298281751","0.0250991184604697","0.0372763411958804","5"
"Widowed","2018","North Rhine-Westphalia","Female","210","0.107956345764795","0.0974774691337379","0.118435222395852","5"
"Widowed","2018","Hesse","Male","22","","","","5"
"Widowed","2018","Hesse","Female","69","0.111779212825919","0.0935520892988471","0.13000633635299","5"
"Widowed","2018","Rhineland-Palatinate,Saarland","Male","21","","","","5"
"Widowed","2018","Rhineland-Palatinate,Saarland","Female","66","0.113836953278987","0.0931895899892244","0.134484316568749","5"
"Widowed","2018","Baden-Württemberg","Male","27","","","","5"
"Widowed","2018","Baden-Württemberg","Female","110","0.104777098917852","0.0902695184750108","0.119284679360693","5"
"Widowed","2018","Bavaria","Male","58","0.0402295157731848","0.031986667216963","0.0484723643294067","5"
"Widowed","2018","Bavaria","Female","157","0.129564108394617","0.116066621437372","0.143061595351862","5"
"Widowed","2018","Berlin","Male","15","","","","5"
"Widowed","2018","Berlin","Female","36","0.100374096774809","0.0761267688374261","0.124621424712193","5"
"Widowed","2018","Brandenburg","Male","26","","","","5"
"Widowed","2018","Brandenburg","Female","58","0.144227532102078","0.116256079525516","0.172198984678641","5"
"Widowed","2018","Mecklenburg-Western Pomerania","Male","9","","","","5"
"Widowed","2018","Mecklenburg-Western Pomerania","Female","30","0.103211552340248","0.0718278881859462","0.134595216494551","5"
"Widowed","2018","Saxony","Male","19","","","","5"
"Widowed","2018","Saxony","Female","81","0.134392705312484","0.112518969880565","0.156266440744403","5"
"Widowed","2018","Saxony-Anhalt","Male","16","","","","5"
"Widowed","2018","Saxony-Anhalt","Female","51","0.161076942552306","0.130819353801257","0.191334531303355","5"
"Widowed","2018","Thuringia","Male","14","","","","5"
"Widowed","2018","Thuringia","Female","53","0.159228405155787","0.129111811483475","0.189344998828099","5"
"Divorced","2019","North Rhine-Westphalia","Female","330","0.104552763445808","0.094049432509536","0.115056094382079","4"
"Divorced","2019","Hesse","Male","75","0.104061079609026","0.085799879500487","0.122322279717566","4"
"Divorced","2019","Hesse","Female","134","0.15205700494797","0.129966704928986","0.174147304966953","4"
"Divorced","2019","Rhineland-Palatinate,Saarland","Male","54","0.0767167776496479","0.0586542837272598","0.0947792715720361","4"
"Divorced","2019","Rhineland-Palatinate,Saarland","Female","101","0.134574062083875","0.111910161938567","0.157237962229182","4"
"Divorced","2019","Baden-Württemberg","Male","75","0.0443757651925761","0.0343572044410019","0.0543943259441503","4"
"Divorced","2019","Baden-Württemberg","Female","162","0.116035581165023","0.100806826698977","0.13126433563107","4"
"Divorced","2019","Bavaria","Male","154","0.0960286530038729","0.0838923159091901","0.108164990098556","4"
"Divorced","2019","Mecklenburg-Western Pomerania","Male","33","0.157630441950484","0.117891325369575","0.197369558531393","4"
"Divorced","2019","Mecklenburg-Western Pomerania","Female","47","0.173410588217335","0.132988768086479","0.213832408348191","4"
"Divorced","2019","Saxony","Male","68","0.114232333261498","0.0930953550324177","0.135369311490578","4"
"Divorced","2019","Saxony","Female","88","0.115398936302308","0.0945598416458805","0.136238030958736","4"
"Divorced","2019","Saxony-Anhalt","Male","32","0.0541707315890739","0.0339000169804977","0.0744414461976501","4"
"Divorced","2019","Saxony-Anhalt","Female","67","0.118801317226307","0.091460940100224","0.146141694352391","4"
"Divorced","2019","Thuringia","Male","40","0.121756961451445","0.0926543822103923","0.150859540692498","4"
"Divorced","2019","Thuringia","Female","68","0.118138330650363","0.0907107233446561","0.14556593795607","4"
"Divorced","2019","Schleswig-Holstein","Male","32","0.0792341238011788","0.0577643712426602","0.100703876359697","4"
"Divorced","2019","Schleswig-Holstein","Female","52","0.0868005766505661","0.0640248018565334","0.109576351444599","4"
"Divorced","2019","Bremen","Female","19","","","","4"
"Divorced","2019","North Rhine-Westphalia","Male","207","0.0938545116336411","0.0837265997068717","0.103982423560411","4"
"Divorced","2019","Bavaria","Female","258","0.13906602749266","0.124778307107803","0.153353747877516","4"
"Divorced","2019","Berlin","Male","51","0.117534589351195","0.0919982183742704","0.14307096032812","4"
"Divorced","2019","Berlin","Female","83","0.131438186938523","0.103651608724479","0.159224765152568","4"
"Divorced","2019","Brandenburg","Male","45","0.0660131962653191","0.0463085372373322","0.0857178552933059","4"
"Divorced","2019","Brandenburg","Female","64","0.0973523982054193","0.0744040453060603","0.120300751104778","4"
"Divorced","2019","Hamburg","Male","19","","","","4"
"Divorced","2019","Hamburg","Female","41","0.1043039764746","0.0709190125620189","0.137688940387181","4"
"Divorced","2019","Lower Saxony","Male","81","0.0755843035093356","0.0620022305926188","0.0891663764260524","4"
"Divorced","2019","Lower Saxony","Female","175","0.11217343138279","0.0964272880919686","0.127919574673612","4"
"Divorced","2019","Bremen","Male","4","","","","4"
"Married","2019","North Rhine-Westphalia","Female","1841","0.52120202595885","0.504053827910805","0.538350224006894","1"
"Married","2019","Hesse","Male","607","0.473832839283563","0.443970735655571","0.503694942911556","1"
"Married","2019","Hesse","Female","563","0.475789080969929","0.445065252143315","0.506512909796543","1"
"Married","2019","Rhineland-Palatinate,Saarland","Male","520","0.584361604915263","0.550914099564265","0.617809110266262","1"
"Married","2019","Rhineland-Palatinate,Saarland","Female","476","0.484767956613394","0.451577945449799","0.517957967776988","1"
"Married","2019","Baden-Württemberg","Male","1039","0.581567048044976","0.557567577222647","0.605566518867305","1"
"Married","2019","Baden-Württemberg","Female","1022","0.528203030008869","0.504465833813962","0.551940226203776","1"
"Married","2019","Bavaria","Male","1347","0.526301530764227","0.505734187945125","0.546868873583329","1"
"Married","2019","Bavaria","Female","1260","0.476513347308658","0.455890062635684","0.497136631981633","1"
"Married","2019","Berlin","Male","287","0.375442727758365","0.337046773204318","0.413838682312413","1"
"Married","2019","Berlin","Female","250","0.34524963640057","0.3061494874131","0.38434978538804","1"
"Married","2019","Brandenburg","Male","357","0.52816832089084","0.488553025716925","0.567783616064755","1"
"Married","2019","Brandenburg","Female","337","0.466721742535906","0.428100607643107","0.505342877428706","1"
"Married","2019","Thuringia","Female","273","0.444018586711309","0.401798124201991","0.486239049220627","1"
"Married","2019","Schleswig-Holstein","Male","373","0.54646959481808","0.506898095369572","0.586041094266588","1"
"Married","2019","Schleswig-Holstein","Female","337","0.513004393533748","0.472569891008687","0.553438896058808","1"
"Married","2019","Hamburg","Male","169","0.585421770612192","0.529950967023627","0.640892574200758","1"
"Married","2019","Hamburg","Female","158","0.474479750950839","0.419938672127125","0.529020829774553","1"
"Married","2019","Lower Saxony","Male","873","0.524273583567731","0.498612545786864","0.549934621348597","1"
"Married","2019","North Rhine-Westphalia","Male","1930","0.537837770074228","0.520523019230887","0.555152520917569","1"
"Married","2019","Mecklenburg-Western Pomerania","Male","194","0.464164516604026","0.409777087106863","0.51855194610119","1"
"Married","2019","Mecklenburg-Western Pomerania","Female","183","0.475813930933538","0.422493401302217","0.529134460564859","1"
"Married","2019","Saxony","Male","510","0.45244565656781","0.419371765584599","0.485519547551021","1"
"Married","2019","Saxony","Female","481","0.438227296324839","0.405865378917649","0.470589213732029","1"
"Married","2019","Lower Saxony","Female","867","0.495993468377704","0.471046303977171","0.520940632778238","1"
"Married","2019","Saxony-Anhalt","Female","264","0.405918552997069","0.364423206167122","0.447413899827017","1"
"Married","2019","Thuringia","Male","288","0.514431473496281","0.469951322602171","0.558911624390391","1"
"Married","2019","Bremen","Female","85","0.464705260930869","0.385676047814486","0.543734474047251","1"
"Married","2019","Saxony-Anhalt","Male","269","0.458543961589632","0.413921613021153","0.50316631015811","1"
"Married","2019","Bremen","Male","77","0.453283386523422","0.371115035547385","0.535451737499459","1"
"Married, but separated","2019","North Rhine-Westphalia","Female","95","0.021478679650515","0.0165021313028762","0.0264552279981539","2"
"Married, but separated","2019","Hesse","Male","45","0.0344078656255796","0.023506731660334","0.0453089995908251","2"
"Married, but separated","2019","Hesse","Female","39","0.0285868289008161","0.0183350305571693","0.0388386272444629","2"
"Married, but separated","2019","Rhineland-Palatinate,Saarland","Male","23","","","","2"
"Married, but separated","2019","Thuringia","Female","12","","","","2"
"Married, but separated","2019","Schleswig-Holstein","Male","14","","","","2"
"Married, but separated","2019","Schleswig-Holstein","Female","17","","","","2"
"Married, but separated","2019","North Rhine-Westphalia","Male","93","0.0232971918144925","0.0180584574387562","0.0285359261902288","2"
"Married, but separated","2019","Baden-Württemberg","Male","29","","","","2"
"Married, but separated","2019","Baden-Württemberg","Female","39","0.0109855937277464","0.00602921508028119","0.0159419723752116","2"
"Married, but separated","2019","Bavaria","Male","62","0.0188937602568756","0.0132855136946075","0.0245020068191436","2"
"Married, but separated","2019","Bavaria","Female","69","0.0211158195528855","0.0151792286643639","0.027052410441407","2"
"Married, but separated","2019","Brandenburg","Male","16","","","","2"
"Married, but separated","2019","Brandenburg","Female","19","","","","2"
"Married, but separated","2019","Mecklenburg-Western Pomerania","Male","2","","","","2"
"Married, but separated","2019","Mecklenburg-Western Pomerania","Female","10","","","","2"
"Married, but separated","2019","Thuringia","Male","18","","","","2"
"Married, but separated","2019","Hamburg","Male","10","","","","2"
"Married, but separated","2019","Berlin","Male","22","","","","2"
"Married, but separated","2019","Saxony","Male","18","","","","2"
"Married, but separated","2019","Bremen","Female","4","","","","2"
"Married, but separated","2019","Rhineland-Palatinate,Saarland","Female","25","","","","2"
"Married, but separated","2019","Hamburg","Female","7","","","","2"
"Married, but separated","2019","Lower Saxony","Male","43","0.0255151535673937","0.0174129484689415","0.0336173586658459","2"
"Married, but separated","2019","Lower Saxony","Female","45","0.0291877636861557","0.0207886558054924","0.0375868715668189","2"
"Married, but separated","2019","Bremen","Male","6","","","","2"
"Married, but separated","2019","Saxony-Anhalt","Female","19","","","","2"
"Married, but separated","2019","Berlin","Female","24","","","","2"
"Married, but separated","2019","Saxony","Female","27","","","","2"
"Married, but separated","2019","Saxony-Anhalt","Male","9","","","","2"
"Single","2019","Schleswig-Holstein","Female","135","0.245899801235058","0.211064252430063","0.280735350040053","3"
