"pgfamstd","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"8","2008","Not Working","direct migration background","","","",""
"8","2008","Not Working","indirect migration background","","","",""
"1","2009","Full Time","no migration background","3514","0.485533330679429","0.473053444265979","0.498013217092879"
"1","2009","Full Time","direct migration background","388","0.686883550292291","0.647401049188028","0.726366051396554"
"1","2009","Full Time","indirect migration background","105","0.299405182005142","0.248421598130052","0.350388765880231"
"1","2009","Part Time","no migration background","2115","0.529330871719193","0.512943824245064","0.545717919193322"
"1","2009","Part Time","direct migration background","329","0.703665829466395","0.661568652683618","0.745763006249173"
"1","2009","Part Time","indirect migration background","73","0.304832928624438","0.24271994392731","0.366945913321565"
"1","2009","Not Working","no migration background","3560","0.508559790585887","0.496066363659059","0.521053217512714"
"1","2009","Not Working","direct migration background","489","0.647158231575839","0.611477502909083","0.682838960242594"
"1","2009","Not Working","indirect migration background","53","0.192739551013313","0.142414485540181","0.243064616486445"
"2","2009","Full Time","no migration background","151","0.0292222804088095","0.0250165692898037","0.0334279915278154"
"2","2009","Full Time","direct migration background","23","","",""
"2","2009","Full Time","indirect migration background","8","","",""
"2","2009","Part Time","no migration background","85","0.0248103560438528","0.0197036567890799","0.0299170552986257"
"2","2009","Part Time","direct migration background","21","","",""
"2","2009","Part Time","indirect migration background","7","","",""
"2","2009","Not Working","no migration background","91","0.0151879112696725","0.0121315763837231","0.0182442461556219"
"2","2009","Not Working","direct migration background","18","","",""
"2","2009","Not Working","indirect migration background","2","","",""
"3","2009","Full Time","no migration background","1798","0.36157143491664","0.349574350957886","0.373568518875394"
"3","2009","Full Time","direct migration background","80","0.162732648836486","0.131307338062668","0.194157959610304"
"3","2009","Full Time","indirect migration background","178","0.645519526254692","0.592269712309755","0.698769340199629"
"3","2009","Part Time","no migration background","968","0.316409902478434","0.301141199100415","0.331678605856453"
"3","2009","Part Time","direct migration background","59","0.150687917796496","0.117707835068042","0.183668000524949"
"3","2009","Part Time","indirect migration background","119","0.580358185184047","0.513770441577986","0.646945928790109"
"3","2009","Not Working","no migration background","1129","0.188471764186633","0.17869826248533","0.198245265887936"
"3","2009","Not Working","direct migration background","69","0.141554845939365","0.115525867271878","0.167583824606852"
"3","2009","Not Working","indirect migration background","175","0.767105381801163","0.713179242308997","0.821031521293328"
"4","2009","Full Time","no migration background","613","0.108883799068147","0.101105739066645","0.116661859069649"
"4","2009","Full Time","direct migration background","33","0.0953702142113067","0.0703637679726172","0.120376660449996"
"4","2009","Full Time","indirect migration background","18","","",""
"4","2009","Part Time","no migration background","302","0.0952981085170345","0.085658172910119","0.10493804412395"
"4","2009","Part Time","direct migration background","34","0.0820683261782858","0.05676533643695","0.107371315919622"
"4","2009","Part Time","indirect migration background","11","","",""
"4","2009","Not Working","no migration background","368","0.0769474024583067","0.0702872306309177","0.0836075742856957"
"4","2009","Not Working","direct migration background","31","0.0613325538613671","0.0434166021712136","0.0792485055515206"
"4","2009","Not Working","indirect migration background","4","","",""
"5","2009","Full Time","no migration background","75","0.0112960792030212","0.00865720018988736","0.013934958216155"
"5","2009","Full Time","direct migration background","5","","",""
"5","2009","Full Time","indirect migration background","","","",""
"5","2009","Part Time","no migration background","92","0.0337401070834197","0.0278122264712221","0.0396679876956172"
"5","2009","Part Time","direct migration background","9","","",""
"5","2009","Part Time","indirect migration background","1","","",""
"5","2009","Not Working","no migration background","1003","0.210833131499501","0.200639496492195","0.221026766506807"
"5","2009","Not Working","direct migration background","82","0.122072628893127","0.0976283672630128","0.14651689052324"
"5","2009","Not Working","indirect migration background","2","","",""
"6","2009","Full Time","no migration background","1","","",""
"6","2009","Full Time","direct migration background","","","",""
"6","2009","Full Time","indirect migration background","","","",""
"6","2009","Part Time","no migration background","","","",""
"6","2009","Part Time","direct migration background","","","",""
"6","2009","Part Time","indirect migration background","","","",""
"6","2009","Not Working","no migration background","","","",""
"6","2009","Not Working","direct migration background","","","",""
"6","2009","Not Working","indirect migration background","","","",""
"7","2009","Full Time","no migration background","7","","",""
"7","2009","Full Time","direct migration background","1","","",""
"7","2009","Full Time","indirect migration background","1","","",""
"7","2009","Part Time","no migration background","2","","",""
"7","2009","Part Time","direct migration background","","","",""
"7","2009","Part Time","indirect migration background","","","",""
"7","2009","Not Working","no migration background","","","",""
"7","2009","Not Working","direct migration background","","","",""
"7","2009","Not Working","indirect migration background","","","",""
"8","2009","Full Time","no migration background","2","","",""
"8","2009","Full Time","direct migration background","","","",""
"8","2009","Full Time","indirect migration background","","","",""
"8","2009","Part Time","no migration background","","","",""
"8","2009","Part Time","direct migration background","","","",""
"8","2009","Part Time","indirect migration background","","","",""
"8","2009","Not Working","no migration background","","","",""
"8","2009","Not Working","direct migration background","","","",""
"8","2009","Not Working","indirect migration background","","","",""
"1","2010","Full Time","no migration background","4751","0.472557921824644","0.461508949279107","0.483606894370181"
