"pgfamstd","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Married","2015","35-65 y.","1-pers.-HH","2","","","","1"
"Married","2015","35-65 y.","(Married) couple without C. ","3029","0.815947559240859","0.803372136582325","0.828522981899393","1"
"Married","2015","66 and older","Couple + C. LE 16 ","9","","","","1"
"Married","2015","35-65 y.","Couple + C. GT 16 ","1597","0.895870572695552","0.881713491941971","0.910027653449134","1"
"Married","2015","35-65 y.","Couple + C. LE and GT 16","1389","0.952661354609048","0.941903779721413","0.963418929496682","1"
"Married","2015","66 and older","1-pers.-HH","","","","","1"
"Married","2015","66 and older","(Married) couple without C. ","3023","0.95336286270398","0.946045614159364","0.960680111248595","1"
"Married","2015","66 and older","Single parent ","","","","","1"
"Married","2015","66 and older","Couple + C. GT 16 ","192","0.968567945113554","0.944325691750725","0.992810198476384","1"
"Married","2015","66 and older","Couple + C. LE and GT 16","3","","","","1"
"Married","2015","35-65 y.","Single parent ","10","","","","1"
"Married","2015","35-65 y.","Couple + C. LE 16 ","4341","0.851131416019074","0.841171861776312","0.861090970261836","1"
"Married, but separated","2015","16-34 y.","1-pers.-HH","26","","","","2"
"Married, but separated","2015","16-34 y.","(Married) couple without C. ","13","","","","2"
"Married, but separated","2015","16-34 y.","Single parent ","36","0.0456043010278777","0.0325157876629236","0.0586928143928317","2"
"Married, but separated","2015","16-34 y.","Couple + C. LE 16 ","28","","","","2"
"Married, but separated","2015","16-34 y.","Couple + C. GT 16 ","4","","","","2"
"Married, but separated","2015","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","2015","35-65 y.","1-pers.-HH","164","0.0773748675558827","0.0639781311105325","0.0907716040012329","2"
"Married, but separated","2015","35-65 y.","(Married) couple without C. ","35","0.00895879110137173","0.00590111669644513","0.0120164655062983","2"
"Married, but separated","2015","35-65 y.","Couple + C. LE 16 ","41","0.00938822104241823","0.00668996313130573","0.0120864789535307","2"
"Married, but separated","2015","35-65 y.","Couple + C. LE and GT 16","17","","","","2"
"Married, but separated","2015","35-65 y.","Single parent ","180","0.135116984254098","0.117665474460712","0.152568494047484","2"
"Married, but separated","2015","35-65 y.","Couple + C. GT 16 ","18","","","","2"
"Married, but separated","2015","66 and older","1-pers.-HH","72","0.0469925758911263","0.0357783884731363","0.0582067633091163","2"
"Married, but separated","2015","66 and older","(Married) couple without C. ","21","","","","2"
"Married, but separated","2015","66 and older","Single parent ","3","","","","2"
"Married, but separated","2015","66 and older","Couple + C. LE 16 ","1","","","","2"
"Married, but separated","2015","66 and older","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2015","66 and older","Couple + C. LE and GT 16","","","","","2"
"Single","2015","35-65 y.","Single parent ","435","0.286999908605481","0.263906660513345","0.310093156697616","3"
"Single","2015","35-65 y.","Couple + C. LE and GT 16","41","0.0185252855042707","0.0116946800038262","0.0253558910047152","3"
"Single","2015","66 and older","1-pers.-HH","140","0.125641060591003","0.108077372477375","0.14320474870463","3"
"Single","2015","66 and older","(Married) couple without C. ","16","","","","3"
"Single","2015","16-34 y.","Single parent ","901","0.92708107420688","0.91076926357547","0.94339288483829","3"
"Single","2015","16-34 y.","Couple + C. LE 16 ","370","0.222590602873663","0.203721370279644","0.241459835467681","3"
"Single","2015","16-34 y.","Couple + C. LE and GT 16","967","0.981730251241955","0.973358164748578","0.990102337735331","3"
"Single","2015","35-65 y.","1-pers.-HH","619","0.470806035942296","0.445778686011372","0.49583338587322","3"
"Single","2015","35-65 y.","(Married) couple without C. ","287","0.0970034710415145","0.0873993559893629","0.106607586093666","3"
"Single","2015","35-65 y.","Couple + C. LE 16 ","383","0.113076313214786","0.10421559329845","0.121937033131122","3"
"Single","2015","35-65 y.","Couple + C. GT 16 ","81","0.0378276284775606","0.0289847158835826","0.0466705410715386","3"
"Single","2015","66 and older","Single parent ","4","","","","3"
"Single","2015","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","2015","16-34 y.","1-pers.-HH","767","0.965101889131599","0.952432137190281","0.977771641072918","3"
"Single","2015","16-34 y.","(Married) couple without C. ","684","0.66570544689602","0.637915994685739","0.693494899106301","3"
"Single","2015","16-34 y.","Couple + C. GT 16 ","1094","0.990573253226779","0.984875663527903","0.996270842925655","3"
"Single","2015","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2015","66 and older","Couple + C. GT 16 ","1","","","","3"
"Widowed","2015","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2015","16-34 y.","(Married) couple without C. ","1","","","","5"
"Widowed","2015","16-34 y.","Single parent ","3","","","","5"
"Widowed","2015","16-34 y.","Couple + C. LE 16 ","3","","","","5"
"Widowed","2015","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","2015","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2015","35-65 y.","1-pers.-HH","150","0.0768381746423475","0.0634840983778179","0.090192250906877","5"
"Widowed","2015","35-65 y.","(Married) couple without C. ","36","0.0094593267242558","0.00631818923688525","0.0126004642116264","5"
"Widowed","2015","35-65 y.","Single parent ","109","0.0954882960405096","0.0804851783370269","0.110491413743992","5"
"Widowed","2015","35-65 y.","Couple + C. LE 16 ","4","","","","5"
"Widowed","2015","35-65 y.","Couple + C. GT 16 ","9","","","","5"
"Widowed","2015","35-65 y.","Couple + C. LE and GT 16","2","","","","5"
"Widowed","2015","66 and older","1-pers.-HH","889","0.626668826345274","0.601037492000696","0.652300160689852","5"
"Widowed","2015","66 and older","(Married) couple without C. ","87","0.0234253939944749","0.0181767282622477","0.0286740597267021","5"
"Widowed","2015","66 and older","Single parent ","50","0.669835361357241","0.562687984007167","0.776982738707315","5"
"Widowed","2015","66 and older","Couple + C. LE 16 ","1","","","","5"
"Widowed","2015","66 and older","Couple + C. GT 16 ","","","","","5"
"Widowed","2015","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","2016","16-34 y.","1-pers.-HH","19","","","","4"
"Divorced","2016","16-34 y.","Couple + C. LE 16 ","20","","","","4"
"Divorced","2016","16-34 y.","Couple + C. GT 16 ","4","","","","4"
"Divorced","2016","35-65 y.","(Married) couple without C. ","272","0.077302287355059","0.0683762664940356","0.0862283082160824","4"
"Divorced","2016","16-34 y.","Single parent ","47","0.025036915471035","0.0155687302250143","0.0345051007170556","4"
"Divorced","2016","66 and older","Couple + C. GT 16 ","4","","","","4"
"Divorced","2016","16-34 y.","Couple + C. LE and GT 16","2","","","","4"
"Divorced","2016","35-65 y.","1-pers.-HH","585","0.378874332495406","0.35523712526469","0.402511539726123","4"
"Divorced","2016","35-65 y.","Single parent ","692","0.482932406892154","0.457593397835042","0.508271415949266","4"
"Divorced","2016","35-65 y.","Couple + C. LE and GT 16","49","0.0280819703518028","0.0203105242712067","0.0358534164323989","4"
"Divorced","2016","66 and older","1-pers.-HH","261","0.201554659391405","0.179962536388827","0.223146782393984","4"
"Divorced","2016","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","2016","35-65 y.","Couple + C. GT 16 ","72","0.043239238342243","0.0335791418919368","0.0528993347925493","4"
"Divorced","2016","16-34 y.","(Married) couple without C. ","8","","","","4"
"Divorced","2016","35-65 y.","Couple + C. LE 16 ","121","0.0203722614021891","0.0165599618681238","0.0241845609362544","4"
"Divorced","2016","66 and older","(Married) couple without C. ","46","0.0138118485028877","0.00968476478534658","0.0179389322204288","4"
"Divorced","2016","66 and older","Single parent ","17","","","","4"
"Divorced","2016","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","2016","16-34 y.","1-pers.-HH","1","","","","1"
"Married","2016","16-34 y.","(Married) couple without C. ","405","0.335258835430912","0.306230800307724","0.3642868705541","1"
"Married","2016","16-34 y.","Single parent ","","","","","1"
"Married","2016","16-34 y.","Couple + C. LE 16 ","2078","0.755938929532156","0.738885452603857","0.772992406460454","1"
"Married","2016","16-34 y.","Couple + C. GT 16 ","6","","","","1"
"Married","2016","16-34 y.","Couple + C. LE and GT 16","25","","","","1"
"Married","2016","35-65 y.","1-pers.-HH","","","","","1"
"Married","2016","35-65 y.","(Married) couple without C. ","2843","0.806009214645614","0.792793442048367","0.819224987242862","1"
"Married","2016","66 and older","Couple + C. LE 16 ","5","","","","1"
"Married","2016","35-65 y.","Couple + C. GT 16 ","1516","0.883154578226696","0.867897724600443","0.898411431852949","1"
"Married","2016","35-65 y.","Couple + C. LE and GT 16","1630","0.940760964380999","0.929656007800612","0.951865920961385","1"
"Married","2016","66 and older","(Married) couple without C. ","2907","0.950008844616689","0.942302509394069","0.957715179839309","1"
"Married","2016","35-65 y.","Couple + C. LE 16 ","4755","0.85495171134501","0.845448640725841","0.864454781964179","1"
"Married","2016","66 and older","1-pers.-HH","","","","","1"
"Married","2016","66 and older","Single parent ","","","","","1"
"Married","2016","66 and older","Couple + C. GT 16 ","197","0.9744193755148","0.952700936945303","0.996137814084296","1"
"Married","2016","66 and older","Couple + C. LE and GT 16","4","","","","1"
"Married","2016","35-65 y.","Single parent ","8","","","","1"
"Married, but separated","2016","35-65 y.","Couple + C. LE and GT 16","19","","","","2"
"Married, but separated","2016","16-34 y.","1-pers.-HH","131","0.0314118207518816","0.02256996078983","0.0402536807139333","2"
"Married, but separated","2016","16-34 y.","(Married) couple without C. ","10","","","","2"
"Married, but separated","2016","16-34 y.","Single parent ","61","0.0227659186491483","0.0137268405053906","0.031804996792906","2"
"Married, but separated","2016","16-34 y.","Couple + C. LE 16 ","14","","","","2"
"Married, but separated","2016","16-34 y.","Couple + C. GT 16 ","3","","","","2"
"Married, but separated","2016","16-34 y.","Couple + C. LE and GT 16","6","","","","2"
"Married, but separated","2016","35-65 y.","1-pers.-HH","259","0.0785594365247326","0.0654497690605411","0.0916691039889242","2"
"Married, but separated","2016","35-65 y.","(Married) couple without C. ","33","0.00838873012919578","0.00534047831013928","0.0114369819482523","2"
"Married, but separated","2016","35-65 y.","Couple + C. LE 16 ","55","0.012891628110625","0.00984742825475746","0.0159358279664925","2"
"Married, but separated","2016","66 and older","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2016","35-65 y.","Couple + C. GT 16 ","16","","","","2"
"Married, but separated","2016","66 and older","(Married) couple without C. ","21","","","","2"
"Married, but separated","2016","66 and older","Single parent ","1","","","","2"
"Married, but separated","2016","66 and older","Couple + C. LE 16 ","1","","","","2"
"Married, but separated","2016","35-65 y.","Single parent ","266","0.141743324153284","0.124057198988977","0.15942944931759","2"
"Married, but separated","2016","66 and older","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","2016","66 and older","1-pers.-HH","73","0.0483660678196027","0.0368187351194143","0.0599134005197912","2"
"Single","2016","35-65 y.","Single parent ","389","0.283555163813925","0.260700073014863","0.306410254612988","3"
"Single","2016","35-65 y.","Couple + C. LE and GT 16","36","0.0151077757239258","0.00936967920011058","0.020845872247741","3"
"Single","2016","66 and older","1-pers.-HH","133","0.127779259339274","0.109810432769298","0.145748085909249","3"
"Single","2016","66 and older","(Married) couple without C. ","16","","","","3"
"Single","2016","16-34 y.","Single parent ","922","0.945465018953343","0.931704254385996","0.959225783520689","3"
"Single","2016","16-34 y.","Couple + C. LE 16 ","323","0.229924903806595","0.213218619322532","0.246631188290658","3"
"Single","2016","16-34 y.","Couple + C. LE and GT 16","946","0.979124756950178","0.970169222037043","0.988080291863312","3"
"Single","2016","35-65 y.","1-pers.-HH","628","0.469823852270906","0.445505370625058","0.494142333916754","3"
"Single","2016","35-65 y.","(Married) couple without C. ","252","0.0960486576072445","0.0862006090822066","0.105896706132282","3"
"Single","2016","35-65 y.","Couple + C. LE 16 ","336","0.109910990146461","0.101470374229095","0.118351606063826","3"
"Single","2016","35-65 y.","Couple + C. GT 16 ","90","0.0539718497458488","0.0432399539247622","0.0647037455669354","3"
"Single","2016","66 and older","Single parent ","3","","","","3"
"Single","2016","16-34 y.","(Married) couple without C. ","592","0.651709530114348","0.622414154646056","0.681004905582641","3"
"Single","2016","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2016","66 and older","Couple + C. GT 16 ","","","","","3"
"Single","2016","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","2016","16-34 y.","1-pers.-HH","1340","0.955564698845026","0.945119382263513","0.96601001542654","3"
"Single","2016","16-34 y.","Couple + C. GT 16 ","1042","0.993544031580204","0.988711261664046","0.998376801496361","3"
"Widowed","2016","16-34 y.","1-pers.-HH","4","","","","5"
"Widowed","2016","16-34 y.","(Married) couple without C. ","1","","","","5"
"Widowed","2016","16-34 y.","Single parent ","16","","","","5"
"Widowed","2016","16-34 y.","Couple + C. LE 16 ","2","","","","5"
"Widowed","2016","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","2016","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2016","35-65 y.","1-pers.-HH","146","0.072742378708955","0.0600876515086378","0.0853971059092721","5"
"Widowed","2016","35-65 y.","(Married) couple without C. ","39","0.0122511102628861","0.00857453887966497","0.0159276816461072","5"
"Widowed","2016","35-65 y.","Single parent ","139","0.0849002450266258","0.0707663622960478","0.0990341277572038","5"
"Widowed","2016","35-65 y.","Couple + C. LE 16 ","8","","","","5"
"Widowed","2016","35-65 y.","Couple + C. GT 16 ","9","","","","5"
"Widowed","2016","35-65 y.","Couple + C. LE and GT 16","2","","","","5"
"Widowed","2016","66 and older","1-pers.-HH","859","0.622300013449718","0.596205469037847","0.64839455786159","5"
"Widowed","2016","66 and older","(Married) couple without C. ","82","0.0237807465080522","0.0183927921078394","0.029168700908265","5"
"Widowed","2016","66 and older","Single parent ","54","0.729368097146435","0.628818499639975","0.829917694652895","5"
