"pgfamstd","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2007","Not Working","(Married) couple without C. ","30","0.00700763819671731","0.00434802527324902","0.0096672511201856","2"
"Married, but separated","2007","Not Working","Single parent ","24","","","","2"
"Married, but separated","2007","Not Working","Couple + C. LE 16 ","6","","","","2"
"Married, but separated","2007","Not Working","Couple + C. LE and GT 16","3","","","","2"
"Married, but separated","2007","Not Working","Couple + C. GT 16 ","7","","","","2"
"Single","2007","Full Time","Single parent ","146","0.460408704253871","0.407034683768435","0.513782724739307","3"
"Single","2007","Full Time","Couple + C. LE and GT 16","103","0.205181685840542","0.171853492753315","0.238509878927769","3"
"Single","2007","Part Time","1-pers.-HH","277","0.594629430175417","0.550707968966776","0.638550891384058","3"
"Single","2007","Part Time","(Married) couple without C. ","202","0.167387114557203","0.146317479542578","0.188456749571828","3"
"Single","2007","Full Time","1-pers.-HH","686","0.661745140764026","0.633580718143193","0.689909563384859","3"
"Single","2007","Full Time","(Married) couple without C. ","552","0.265580112633287","0.247837008468424","0.28332321679815","3"
"Single","2007","Full Time","Couple + C. LE 16 ","164","0.0979131936096409","0.0839689439793811","0.111857443239901","3"
"Single","2007","Full Time","Couple + C. GT 16 ","489","0.339024987479865","0.315873244326348","0.362176730633382","3"
"Single","2007","Part Time","Single parent ","179","0.462925506689642","0.412791881282139","0.513059132097145","3"
"Single","2007","Part Time","Couple + C. LE 16 ","138","0.109505933956703","0.0918451113214637","0.127166756591942","3"
"Single","2007","Part Time","Couple + C. GT 16 ","333","0.4075537507448","0.375853392891044","0.439254108598557","3"
"Single","2007","Part Time","Couple + C. LE and GT 16","109","0.323871153344953","0.279329531211676","0.368412775478231","3"
"Single","2007","Not Working","1-pers.-HH","305","0.203456015127609","0.183561934304928","0.22335009595029","3"
"Single","2007","Not Working","(Married) couple without C. ","82","0.0228887403840781","0.0181206706264205","0.0276568101417358","3"
"Single","2007","Not Working","Single parent ","251","0.626977404154491","0.581738784438801","0.672216023870181","3"
"Single","2007","Not Working","Couple + C. LE 16 ","75","0.105920782040674","0.0820791108893347","0.129762453192012","3"
"Single","2007","Not Working","Couple + C. GT 16 ","623","0.524677893253603","0.495777299068776","0.55357848743843","3"
"Single","2007","Not Working","Couple + C. LE and GT 16","343","0.649262969219821","0.607096555365946","0.691429383073697","3"
"Widowed","2007","Full Time","1-pers.-HH","40","0.0279197786171041","0.01811268121901","0.0377268760151983","5"
"Widowed","2007","Full Time","Single parent ","26","","","","5"
"Widowed","2007","Part Time","1-pers.-HH","62","0.113042888398352","0.0847158999568401","0.141369876839864","5"
"Widowed","2007","Part Time","(Married) couple without C. ","13","","","","5"
"Widowed","2007","Full Time","(Married) couple without C. ","16","","","","5"
"Widowed","2007","Full Time","Couple + C. LE 16 ","1","","","","5"
"Widowed","2007","Full Time","Couple + C. GT 16 ","3","","","","5"
"Widowed","2007","Full Time","Couple + C. LE and GT 16","2","","","","5"
"Widowed","2007","Part Time","Single parent ","25","","","","5"
"Widowed","2007","Part Time","Couple + C. LE 16 ","3","","","","5"
"Widowed","2007","Part Time","Couple + C. GT 16 ","3","","","","5"
"Widowed","2007","Part Time","Couple + C. LE and GT 16","2","","","","5"
"Widowed","2007","Not Working","1-pers.-HH","919","0.571347917855305","0.546891856063054","0.595803979647555","5"
"Widowed","2007","Not Working","(Married) couple without C. ","102","0.0265908310166865","0.0214613513041269","0.031720310729246","5"
"Widowed","2007","Not Working","Single parent ","77","0.148110324234532","0.114882632345729","0.181338016123334","5"
"Widowed","2007","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","2007","Not Working","Couple + C. GT 16 ","1","","","","5"
"Widowed","2007","Not Working","Couple + C. LE and GT 16","2","","","","5"
"Divorced","2008","Full Time","(Married) couple without C. ","176","0.0701629446383253","0.0598028916419577","0.080522997634693","4"
"Divorced","2008","Full Time","Single parent ","118","0.335771998109404","0.285720640070802","0.385823356148006","4"
"Divorced","2008","Full Time","Couple + C. LE and GT 16","20","","","","4"
"Divorced","2008","Part Time","1-pers.-HH","120","0.257013831252067","0.216728449266535","0.297299213237598","4"
"Divorced","2008","Part Time","Couple + C. LE 16 ","35","0.0302592157059173","0.020319775326616","0.0401986560852186","4"
"Divorced","2008","Part Time","Couple + C. GT 16 ","7","","","","4"
"Divorced","2008","Not Working","Single parent ","73","0.195020047777789","0.157036798681164","0.233003296874414","4"
"Divorced","2008","Not Working","Couple + C. LE 16 ","15","","","","4"
"Divorced","2008","Full Time","1-pers.-HH","258","0.229668292367027","0.204214660732078","0.255121924001975","4"
"Divorced","2008","Full Time","Couple + C. LE 16 ","47","0.0320372410039564","0.0233375744802701","0.0407369075276427","4"
"Divorced","2008","Full Time","Couple + C. GT 16 ","48","0.0300368234482832","0.0214868430285244","0.0385868038680419","4"
"Divorced","2008","Part Time","(Married) couple without C. ","46","0.0418528920877271","0.0298987739368358","0.0538070102386184","4"
"Divorced","2008","Part Time","Single parent ","114","0.285515513910014","0.239180113961909","0.331850913858119","4"
"Divorced","2008","Part Time","Couple + C. LE and GT 16","11","","","","4"
"Divorced","2008","Not Working","1-pers.-HH","274","0.192779310602318","0.172908686529509","0.212649934675127","4"
"Divorced","2008","Not Working","(Married) couple without C. ","73","0.0193760135506535","0.0149078561027898","0.0238441709985171","4"
"Divorced","2008","Not Working","Couple + C. GT 16 ","12","","","","4"
"Divorced","2008","Not Working","Couple + C. LE and GT 16","4","","","","4"
"Married","2008","Full Time","1-pers.-HH","","","","","1"
"Married","2008","Full Time","(Married) couple without C. ","1571","0.635488475356425","0.615966933333312","0.655010017379537","1"
"Married","2008","Full Time","Single parent ","","","","","1"
"Married","2008","Full Time","Couple + C. LE 16 ","1377","0.880128766146982","0.864082413858015","0.896175118435949","1"
"Married","2008","Part Time","1-pers.-HH","","","","","1"
"Married","2008","Part Time","(Married) couple without C. ","859","0.779509169250518","0.754760913721031","0.804257424780005","1"
"Married","2008","Part Time","Single parent ","1","","","","1"
"Married","2008","Part Time","Couple + C. LE 16 ","947","0.826249873347083","0.804265021835338","0.848234724858827","1"
"Married","2008","Part Time","Couple + C. GT 16 ","542","0.578042924402091","0.545901980327145","0.610183868477037","1"
"Married","2008","Part Time","Couple + C. LE and GT 16","272","0.671727572872862","0.624637409151525","0.718817736594199","1"
"Married","2008","Full Time","Couple + C. GT 16 ","1002","0.605341389912203","0.580858004370725","0.629824775453682","1"
"Married","2008","Full Time","Couple + C. LE and GT 16","407","0.770362440862217","0.734554514849437","0.806170366874997","1"
"Married","2008","Not Working","1-pers.-HH","","","","","1"
"Married","2008","Not Working","(Married) couple without C. ","3374","0.929978899790535","0.921707176264048","0.938250623317023","1"
"Married","2008","Not Working","Single parent ","2","","","","1"
"Married","2008","Not Working","Couple + C. LE 16 ","422","0.880283649708796","0.85174338817587","0.908823911241722","1"
"Married","2008","Not Working","Couple + C. LE and GT 16","99","0.219825096932055","0.180219362568678","0.259430831295431","1"
"Married","2008","Not Working","Couple + C. GT 16 ","476","0.444781594649503","0.414314715203418","0.475248474095587","1"
"Married, but separated","2008","Full Time","1-pers.-HH","87","0.0773995341318056","0.0612285535711662","0.093570514692445","2"
"Married, but separated","2008","Full Time","(Married) couple without C. ","32","0.0160397308062152","0.0109441702457212","0.0211352913667092","2"
"Married, but separated","2008","Full Time","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","2008","Full Time","Single parent ","38","0.0945033546870276","0.0635004722447133","0.125506237129342","2"
"Married, but separated","2008","Full Time","Couple + C. LE 16 ","12","","","","2"
"Married, but separated","2008","Full Time","Couple + C. GT 16 ","12","","","","2"
"Married, but separated","2008","Part Time","1-pers.-HH","20","","","","2"
"Married, but separated","2008","Part Time","(Married) couple without C. ","10","","","","2"
"Married, but separated","2008","Part Time","Single parent ","59","0.13120153911997","0.0965653067100029","0.165837771529936","2"
"Married, but separated","2008","Part Time","Couple + C. LE 16 ","5","","","","2"
"Married, but separated","2008","Part Time","Couple + C. GT 16 ","8","","","","2"
"Married, but separated","2008","Part Time","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","2008","Not Working","Single parent ","24","","","","2"
"Married, but separated","2008","Not Working","Couple + C. LE 16 ","6","","","","2"
"Married, but separated","2008","Not Working","1-pers.-HH","55","0.0342377037113648","0.0250781863268393","0.0433972210958902","2"
"Married, but separated","2008","Not Working","(Married) couple without C. ","38","0.00882192278032784","0.00579080740588486","0.0118530381547708","2"
"Married, but separated","2008","Not Working","Couple + C. GT 16 ","5","","","","2"
"Married, but separated","2008","Not Working","Couple + C. LE and GT 16","3","","","","2"
"Single","2008","Full Time","Single parent ","160","0.510065658619878","0.457085040453739","0.563046276786017","3"
"Single","2008","Full Time","Couple + C. LE and GT 16","98","0.203901945908593","0.169601155909469","0.238202735907716","3"
"Single","2008","Part Time","1-pers.-HH","256","0.592088167014951","0.54678221962113","0.637394114408772","3"
"Single","2008","Part Time","(Married) couple without C. ","148","0.153159238110963","0.131660588262563","0.174657887959364","3"
"Single","2008","Full Time","1-pers.-HH","665","0.659928280487408","0.631260506256846","0.68859605471797","3"
"Single","2008","Full Time","(Married) couple without C. ","546","0.274923872334386","0.256814530020862","0.293033214647911","3"
"Single","2008","Full Time","Couple + C. LE 16 ","137","0.0819904484044229","0.0684369640820654","0.0955439327267804","3"
"Single","2008","Full Time","Couple + C. GT 16 ","465","0.356372545104127","0.332382564565557","0.380362525642697","3"
"Single","2008","Part Time","Single parent ","165","0.519787921966904","0.468533505881085","0.571042338052722","3"
"Single","2008","Part Time","Couple + C. LE 16 ","152","0.13548159860129","0.11562373396781","0.155339463234769","3"
"Single","2008","Part Time","Couple + C. GT 16 ","347","0.404667348017712","0.372724518727793","0.436610177307631","3"
"Single","2008","Part Time","Couple + C. LE and GT 16","95","0.284108052826593","0.238882704551758","0.329333401101428","3"
"Single","2008","Not Working","1-pers.-HH","283","0.206019633455653","0.185647132811796","0.226392134099511","3"
"Single","2008","Not Working","(Married) couple without C. ","76","0.0149980165273865","0.0110581594833919","0.018937873571381","3"
"Single","2008","Not Working","Single parent ","248","0.623202277925609","0.576747691234876","0.669656864616341","3"
"Single","2008","Not Working","Couple + C. LE and GT 16","312","0.763327650992647","0.722678385386798","0.803976916598497","3"
"Single","2008","Not Working","Couple + C. LE 16 ","52","0.0768261063762271","0.0534126211525455","0.100239591599909","3"
"Single","2008","Not Working","Couple + C. GT 16 ","527","0.537723422031235","0.507156404582109","0.56829043948036","3"
"Widowed","2008","Full Time","Single parent ","26","","","","5"
"Widowed","2008","Full Time","(Married) couple without C. ","10","","","","5"
"Widowed","2008","Full Time","1-pers.-HH","39","0.0330038930137597","0.0221931561888885","0.043814629838631","5"
"Widowed","2008","Full Time","Couple + C. LE 16 ","1","","","","5"
"Widowed","2008","Full Time","Couple + C. GT 16 ","4","","","","5"
"Widowed","2008","Full Time","Couple + C. LE and GT 16","1","","","","5"
"Widowed","2008","Part Time","1-pers.-HH","56","0.103953894441348","0.0758177597762847","0.132090029106412","5"
"Widowed","2008","Part Time","(Married) couple without C. ","15","","","","5"
"Widowed","2008","Part Time","Single parent ","26","","","","5"
"Widowed","2008","Part Time","Couple + C. LE 16 ","2","","","","5"
"Widowed","2008","Part Time","Couple + C. GT 16 ","3","","","","5"
"Widowed","2008","Part Time","Couple + C. LE and GT 16","","","","","5"
"Widowed","2008","Not Working","1-pers.-HH","902","0.566963352230664","0.542004479110479","0.59192222535085","5"
"Widowed","2008","Not Working","(Married) couple without C. ","95","0.0268251473510969","0.0215877985951432","0.0320624961070505","5"
"Widowed","2008","Not Working","Single parent ","71","0.141539742236375","0.108123374041933","0.174956110430817","5"
"Widowed","2008","Not Working","Couple + C. LE 16 ","2","","","","5"
"Widowed","2008","Not Working","Couple + C. GT 16 ","2","","","","5"
"Widowed","2008","Not Working","Couple + C. LE and GT 16","2","","","","5"
