"pgfamstd","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Divorced","2005","Not Working","higher vocational","27","","","","4"
"Divorced","2005","Not Working","higher education","67","0.0963229029286338","0.0780642369559981","0.114581568901269","4"
"Divorced","2005","Full Time","general elemantary","39","0.109462298784563","0.0835104003714001","0.135414197197725","4"
"Divorced","2005","Full Time","middle vocational","373","0.109604798436106","0.0996774326066496","0.119532164265562","4"
"Divorced","2005","Full Time","vocational + Abi","35","0.0821838944762775","0.0587798211085946","0.10558796784396","4"
"Divorced","2005","Full Time","higher education","145","0.0845722486461735","0.0730316136509084","0.0961128836414386","4"
"Divorced","2005","Part Time","in school","1","","","","4"
"Divorced","2005","Part Time","inadequately","3","","","","4"
"Divorced","2005","Part Time","general elemantary","36","0.0759943844832175","0.0527674901046384","0.0992212788617966","4"
"Divorced","2005","Part Time","vocational + Abi","15","","","","4"
"Divorced","2005","Part Time","higher vocational","33","0.139957499322707","0.102693967223575","0.177221031421839","4"
"Divorced","2005","Not Working","vocational + Abi","14","","","","4"
"Divorced","2005","Full Time","in school","","","","","4"
"Divorced","2005","Full Time","inadequately","3","","","","4"
"Married","2005","Full Time","general elemantary","201","0.338198877089585","0.298874620089509","0.377523134089662","1"
"Married","2005","Full Time","middle vocational","2204","0.535866629390683","0.520018515243885","0.551714743537481","1"
"Married","2005","Full Time","vocational + Abi","275","0.505456327974172","0.462850952346536","0.548061703601808","1"
"Married","2005","Full Time","higher vocational","550","0.669790190959913","0.636680005276293","0.702900376643532","1"
"Married","2005","Full Time","higher education","1547","0.563492200101778","0.542921755041186","0.58406264516237","1"
"Married","2005","Part Time","in school","1","","","","1"
"Married","2005","Part Time","inadequately","24","","","","1"
"Married","2005","Part Time","general elemantary","242","0.424482424552893","0.381159053642368","0.467805795463418","1"
"Married","2005","Part Time","middle vocational","1549","0.58346745123435","0.564173680489089","0.602761221979611","1"
"Married","2005","Part Time","vocational + Abi","185","0.483085362704664","0.428504360026749","0.537666365382579","1"
"Married","2005","Part Time","higher vocational","247","0.667550309445661","0.616952590124865","0.718148028766456","1"
"Married","2005","Part Time","higher education","645","0.578921469763094","0.547223495237874","0.610619444288313","1"
"Married","2005","Not Working","in school","","","","","1"
"Married","2005","Not Working","inadequately","98","0.574142215685058","0.496046040202372","0.652238391167744","1"
"Married","2005","Not Working","general elemantary","669","0.444465998977396","0.417949467788067","0.470982530166725","1"
"Married","2005","Not Working","middle vocational","2558","0.594927848055096","0.579611053283603","0.610244642826589","1"
"Married","2005","Not Working","vocational + Abi","183","0.532735083214682","0.474708612417635","0.590761554011728","1"
"Married","2005","Not Working","higher vocational","338","0.673481485572889","0.63039320845046","0.716569762695318","1"
"Married","2005","Not Working","higher education","744","0.659168261509577","0.629834633278809","0.688501889740346","1"
"Married","2005","Full Time","in school","","","","","1"
"Married","2005","Full Time","inadequately","27","","","","1"
"Married, but separated","2005","Not Working","higher vocational","5","","","","2"
"Married, but separated","2005","Not Working","higher education","22","","","","2"
"Married, but separated","2005","Part Time","vocational + Abi","4","","","","2"
"Married, but separated","2005","Part Time","higher education","23","","","","2"
"Married, but separated","2005","Not Working","in school","","","","","2"
"Married, but separated","2005","Not Working","inadequately","6","","","","2"
"Married, but separated","2005","Part Time","general elemantary","13","","","","2"
"Married, but separated","2005","Part Time","middle vocational","68","0.0366957915180057","0.0293375475407714","0.0440540354952399","2"
"Married, but separated","2005","Part Time","inadequately","","","","","2"
"Married, but separated","2005","Full Time","general elemantary","12","","","","2"
"Married, but separated","2005","Full Time","middle vocational","105","0.0283982912112559","0.0231196994444749","0.0336768829780368","2"
"Married, but separated","2005","Full Time","vocational + Abi","16","","","","2"
"Married, but separated","2005","Part Time","in school","","","","","2"
"Married, but separated","2005","Part Time","higher vocational","8","","","","2"
"Married, but separated","2005","Not Working","general elemantary","29","","","","2"
"Married, but separated","2005","Not Working","middle vocational","65","0.0156450587611026","0.0117730706714808","0.0195170468507244","2"
"Married, but separated","2005","Not Working","vocational + Abi","4","","","","2"
"Married, but separated","2005","Full Time","higher vocational","15","","","","2"
"Married, but separated","2005","Full Time","higher education","69","0.0428001398214363","0.0344050057430737","0.0511952738997989","2"
"Married, but separated","2005","Full Time","in school","","","","","2"
"Married, but separated","2005","Full Time","inadequately","2","","","","2"
"Single","2005","Part Time","higher education","184","0.275242204607354","0.246567820643743","0.303916588570966","3"
"Single","2005","Full Time","in school","3","","","","3"
"Single","2005","Full Time","general elemantary","293","0.521583288496796","0.480061533637993","0.5631050433556","3"
"Single","2005","Full Time","middle vocational","1069","0.310547267581622","0.295842981567103","0.325251553596141","3"
"Single","2005","Full Time","higher vocational","134","0.198379783276224","0.170304103763143","0.226455462789304","3"
"Single","2005","Full Time","higher education","447","0.298881217664497","0.279894545911739","0.317867889417255","3"
"Single","2005","Part Time","in school","93","0.975212838832301","0.943948489923498","1.0064771877411","3"
"Single","2005","Part Time","inadequately","9","","","","3"
"Single","2005","Part Time","general elemantary","192","0.431701316120219","0.388285986731763","0.475116645508674","3"
"Single","2005","Part Time","middle vocational","647","0.260570107866584","0.243391216910392","0.277748998822776","3"
"Single","2005","Part Time","vocational + Abi","118","0.438138586814019","0.383945921595192","0.492331252032846","3"
"Single","2005","Part Time","higher vocational","38","0.140666631474541","0.103324220344665","0.178009042604417","3"
"Single","2005","Not Working","in school","551","1","1","1","3"
"Single","2005","Not Working","inadequately","23","","","","3"
"Single","2005","Not Working","general elemantary","250","0.163368397606728","0.143639933615119","0.183096861598337","3"
"Single","2005","Not Working","middle vocational","509","0.125770263895667","0.115424291295463","0.13611623649587","3"
"Single","2005","Not Working","vocational + Abi","53","0.185265881442543","0.140080849220868","0.230450913664217","3"
"Single","2005","Not Working","higher vocational","26","","","","3"
"Single","2005","Full Time","vocational + Abi","201","0.374652705958225","0.333405424582963","0.415899987333488","3"
"Single","2005","Full Time","inadequately","23","","","","3"
"Single","2005","Not Working","higher education","74","0.103767240958659","0.0848943614871184","0.1226401204302","3"
"Widowed","2005","Full Time","vocational + Abi","2","","","","5"
"Widowed","2005","Full Time","higher vocational","8","","","","5"
"Widowed","2005","Full Time","higher education","25","","","","5"
"Widowed","2005","Part Time","in school","","","","","5"
"Widowed","2005","Part Time","inadequately","","","","","5"
"Widowed","2005","Part Time","general elemantary","17","","","","5"
"Widowed","2005","Part Time","middle vocational","59","0.0283496684201431","0.0218541574825249","0.0348451793577613","5"
"Widowed","2005","Not Working","higher education","96","0.117600111608789","0.0976642865615699","0.137535936656009","5"
"Widowed","2005","Full Time","in school","","","","","5"
"Widowed","2005","Full Time","inadequately","1","","","","5"
"Widowed","2005","Full Time","general elemantary","11","","","","5"
"Widowed","2005","Full Time","middle vocational","53","0.0155830133803333","0.0116471219673222","0.0195189047933444","5"
"Widowed","2005","Part Time","vocational + Abi","","","","","5"
"Widowed","2005","Part Time","higher vocational","7","","","","5"
"Widowed","2005","Part Time","higher education","14","","","","5"
"Widowed","2005","Not Working","in school","","","","","5"
"Widowed","2005","Not Working","inadequately","17","","","","5"
"Widowed","2005","Not Working","general elemantary","331","0.306605780227431","0.28200083550359","0.331210724951273","5"
"Widowed","2005","Not Working","middle vocational","585","0.190181292870092","0.177936615382176","0.202425970358009","5"
"Widowed","2005","Not Working","vocational + Abi","30","0.199639761255317","0.153150227092517","0.246129295418116","5"
"Widowed","2005","Not Working","higher vocational","59","0.154577278297968","0.121360907593327","0.187793649002609","5"
"Divorced","2006","Full Time","general elemantary","28","","","","4"
"Divorced","2006","Full Time","middle vocational","380","0.110105489894771","0.100369684193232","0.119841295596311","4"
"Divorced","2006","Full Time","higher vocational","74","0.110250526839679","0.0885877300958018","0.131913323583555","4"
"Divorced","2006","Full Time","higher education","184","0.0905617862404229","0.0791536499481129","0.101969922532733","4"
"Divorced","2006","Part Time","in school","","","","","4"
"Divorced","2006","Part Time","inadequately","2","","","","4"
"Divorced","2006","Part Time","general elemantary","45","0.107058685653864","0.0801454122290319","0.133971959078696","4"
"Divorced","2006","Part Time","higher vocational","31","0.0922485125749182","0.061306994106974","0.123190031042862","4"
"Divorced","2006","Part Time","middle vocational","225","0.101702779510966","0.0901729584656219","0.113232600556309","4"
"Divorced","2006","Full Time","vocational + Abi","34","0.0741605282657989","0.0524774511727515","0.0958436053588462","4"
"Divorced","2006","Part Time","vocational + Abi","26","","","","4"
"Divorced","2006","Part Time","higher education","67","0.107753518181087","0.0883404935884052","0.127166542773768","4"
